temperature_C,MEA_weight_fraction,CO2_loading,species,mole_fraction,curve_role,solver_success,solver_max_abs_residual
20.0,0.3,0.395,MEA,0.024775260283074498,explicit_ideal_equilibrium_curve,true,5.684341886080802e-14
20.0,0.3,0.395,MEAH+,0.045060715606489735,explicit_ideal_equilibrium_curve,true,5.684341886080802e-14
20.0,0.3,0.395,MEACOO-,0.042403642079784865,explicit_ideal_equilibrium_curve,true,5.684341886080802e-14
20.0,0.3,0.395,HCO3-,0.0012060474820933319,explicit_ideal_equilibrium_curve,true,5.684341886080802e-14
20.0,0.3,0.395,CO3^2-,0.0007247286018959288,explicit_ideal_equilibrium_curve,true,5.684341886080802e-14
20.0,0.3,0.395,H3O+,1.1044177405006824e-12,explicit_ideal_equilibrium_curve,true,5.684341886080802e-14
20.0,0.3,0.395,OH-,1.5688419241457519e-06,explicit_ideal_equilibrium_curve,true,5.684341886080802e-14
20.0,0.3,0.395,MEA + MEAH+,0.06983597588956424,explicit_ideal_equilibrium_curve,true,5.684341886080802e-14
20.0,0.3,0.4,CO2,2.580165397661108e-07,explicit_ideal_equilibrium_curve,true,1.7763568394002505e-14
20.0,0.3,0.4,MEA,0.023721162947327123,explicit_ideal_equilibrium_curve,true,1.7763568394002505e-14
20.0,0.3,0.4,MEAH+,0.04562117474959319,explicit_ideal_equilibrium_curve,true,1.7763568394002505e-14
20.0,0.3,0.4,MEACOO-,0.04289727723270755,explicit_ideal_equilibrium_curve,true,1.7763568394002505e-14
20.0,0.3,0.4,HCO3-,0.0012742074542274099,explicit_ideal_equilibrium_curve,true,1.7763568394002505e-14
20.0,0.3,0.4,CO3^2-,0.0007241032683762383,explicit_ideal_equilibrium_curve,true,1.7763568394002505e-14
20.0,0.3,0.4,H3O+,1.1677528113169869e-12,explicit_ideal_equilibrium_curve,true,1.7763568394002505e-14
20.0,0.3,0.4,OH-,1.4835270734731834e-06,explicit_ideal_equilibrium_curve,true,1.7763568394002505e-14
20.0,0.3,0.4,MEA + MEAH+,0.0693423376969203,explicit_ideal_equilibrium_curve,true,1.7763568394002505e-14
20.0,0.3,0.405,CO2,2.891479023120921e-07,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
20.0,0.3,0.405,MEA,0.022672876035069862,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
20.0,0.3,0.405,MEAH+,0.04618154722300327,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
20.0,0.3,0.405,MEACOO-,0.04338518817738127,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
20.0,0.3,0.405,HCO3-,0.0013481722107156198,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
20.0,0.3,0.405,CO3^2-,0.0007233930953598325,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
20.0,0.3,0.405,H3O+,1.236648878560943e-12,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
20.0,0.3,0.405,OH-,1.4006454234998976e-06,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
20.0,0.3,0.405,MEA + MEAH+,0.06885442325807313,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
20.0,0.3,0.41000000000000003,CO2,3.250916816734389e-07,explicit_ideal_equilibrium_curve,true,5.684341886080802e-14
20.0,0.3,0.41000000000000003,MEA,0.021631113942879057,explicit_ideal_equilibrium_curve,true,5.684341886080802e-14
20.0,0.3,0.41000000000000003,MEAH+,0.04674182306629702,explicit_ideal_equilibrium_curve,true,5.684341886080802e-14
20.0,0.3,0.41000000000000003,MEACOO-,0.04386667039196114,explicit_ideal_equilibrium_curve,true,5.684341886080802e-14
20.0,0.3,0.41000000000000003,HCO3-,0.0014286545789843677,explicit_ideal_equilibrium_curve,true,5.684341886080802e-14
20.0,0.3,0.41000000000000003,CO3^2-,0.0007225889718392056,explicit_ideal_equilibrium_curve,true,5.684341886080802e-14
20.0,0.3,0.41000000000000003,H3O+,1.3118139854327706e-12,explicit_ideal_equilibrium_curve,true,5.684341886080802e-14
20.0,0.3,0.41000000000000003,OH-,1.3201529848833613e-06,explicit_ideal_equilibrium_curve,true,5.684341886080802e-14
20.0,0.3,0.41000000000000003,MEA + MEAH+,0.06837293700917607,explicit_ideal_equilibrium_curve,true,5.684341886080802e-14
20.0,0.3,0.41500000000000004,CO2,3.6678537818534095e-07,explicit_ideal_equilibrium_curve,true,1.3500311979441904e-13
20.0,0.3,0.41500000000000004,MEA,0.020596700912933315,explicit_ideal_equilibrium_curve,true,1.3500311979441904e-13
20.0,0.3,0.41500000000000004,MEAH+,0.04730199073099326,explicit_ideal_equilibrium_curve,true,1.3500311979441904e-13
20.0,0.3,0.41500000000000004,MEACOO-,0.044340911077524185,explicit_ideal_equilibrium_curve,true,1.3500311979441904e-13
20.0,0.3,0.41500000000000004,HCO3-,0.0015164768926315209,explicit_ideal_equilibrium_curve,true,1.3500311979441904e-13
20.0,0.3,0.41500000000000004,CO3^2-,0.000721680373868172,explicit_ideal_equilibrium_curve,true,1.3500311979441904e-13
20.0,0.3,0.41500000000000004,H3O+,1.3940702102341227e-12,explicit_ideal_equilibrium_curve,true,1.3500311979441904e-13
20.0,0.3,0.41500000000000004,OH-,1.2420144952206014e-06,explicit_ideal_equilibrium_curve,true,1.3500311979441904e-13
20.0,0.3,0.41500000000000004,MEA + MEAH+,0.06789869164392658,explicit_ideal_equilibrium_curve,true,1.3500311979441904e-13
20.0,0.3,0.42,CO2,4.153863636151244e-07,explicit_ideal_equilibrium_curve,true,9.947598300641403e-14
20.0,0.3,0.42,MEA,0.01957058987333913,explicit_ideal_equilibrium_curve,true,9.947598300641403e-14
20.0,0.3,0.42,MEAH+,0.04786203680328051,explicit_ideal_equilibrium_curve,true,9.947598300641403e-14
20.0,0.3,0.42,MEACOO-,0.04480697058987335,explicit_ideal_equilibrium_curve,true,9.947598300641403e-14
20.0,0.3,0.42,HCO3-,0.0016125897405221776,explicit_ideal_equilibrium_curve,true,9.947598300641403e-14
20.0,0.3,0.42,CO3^2-,0.0007206551351685168,explicit_ideal_equilibrium_curve,true,9.947598300641403e-14
20.0,0.3,0.42,H3O+,1.4843746543181002e-12,explicit_ideal_equilibrium_curve,true,9.947598300641403e-14
20.0,0.3,0.42,OH-,1.1662040322336493e-06,explicit_ideal_equilibrium_curve,true,9.947598300641403e-14
20.0,0.3,0.42,MEA + MEAH+,0.06743262667661964,explicit_ideal_equilibrium_curve,true,9.947598300641403e-14
20.0,0.3,0.425,CO2,4.723310469167153e-07,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
20.0,0.3,0.425,MEA,0.018553884287074357,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
20.0,0.3,0.425,MEAH+,0.04842194567966447,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
20.0,0.3,0.425,MEACOO-,0.04526376090830414,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
20.0,0.3,0.425,HCO3-,0.0017180936979009254,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
20.0,0.3,0.425,CO3^2-,0.0007194991846405112,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
20.0,0.3,0.425,H3O+,1.583844308772142e-12,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
20.0,0.3,0.425,OH-,1.0927057619175251e-06,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
20.0,0.3,0.425,MEA + MEAH+,0.06697582996673883,explicit_ideal_equilibrium_curve,true,2.842170943040401e-14
20.0,0.3,0.43,CO2,5.394113711776996e-07,explicit_ideal_equilibrium_curve,true,6.039613253960852e-14
20.0,0.3,0.43,MEA,0.017547863168575983,explicit_ideal_equilibrium_curve,true,6.039613253960852e-14
20.0,0.3,0.43,MEAH+,0.04898169919151314,explicit_ideal_equilibrium_curve,true,6.039613253960852e-14
20.0,0.3,0.43,MEACOO-,0.045710020985878994,explicit_ideal_equilibrium_curve,true,6.039613253960852e-14
20.0,0.3,0.43,HCO3-,0.0018342641905257876,explicit_ideal_equilibrium_curve,true,6.039613253960852e-14
20.0,0.3,0.43,CO3^2-,0.0007181962509909753,explicit_ideal_equilibrium_curve,true,6.039613253960852e-14
20.0,0.3,0.43,H3O+,1.6937852918253647e-12,explicit_ideal_equilibrium_curve,true,6.039613253960852e-14
20.0,0.3,0.43,OH-,1.0215148201047353e-06,explicit_ideal_equilibrium_curve,true,6.039613253960852e-14
20.0,0.3,0.43,MEA + MEAH+,0.06652956236008913,explicit_ideal_equilibrium_curve,true,6.039613253960852e-14
20.0,0.3,0.435,CO2,6.188737666639993e-07,explicit_ideal_equilibrium_curve,true,1.9184653865522705e-13
20.0,0.3,0.435,MEA,0.01655400918541779,explicit_ideal_equilibrium_curve,true,1.9184653865522705e-13
20.0,0.3,0.435,MEAH+,0.049541276177148125,explicit_ideal_equilibrium_curve,true,1.9184653865522705e-13
20.0,0.3,0.435,MEACOO-,0.046144289064572214,explicit_ideal_equilibrium_curve,true,1.9184653865522705e-13
20.0,0.3,0.435,HCO3-,0.001962579398851841,explicit_ideal_equilibrium_curve,true,1.9184653865522705e-13
20.0,0.3,0.435,CO3^2-,0.0007167275386141456,explicit_ideal_equilibrium_curve,true,1.9184653865522705e-13
20.0,0.3,0.435,H3O+,1.8157268248460232e-12,explicit_ideal_equilibrium_curve,true,1.9184653865522705e-13
20.0,0.3,0.435,OH-,9.526383121182095e-07,explicit_ideal_equilibrium_curve,true,1.9184653865522705e-13
20.0,0.3,0.435,MEA + MEAH+,0.06609528536256591,explicit_ideal_equilibrium_curve,true,1.9184653865522705e-13
20.0,0.3,0.44,CO2,7.135469762516745e-07,explicit_ideal_equilibrium_curve,true,2.7711166694643907e-13
20.0,0.3,0.44,MEA,0.015574039326215889,explicit_ideal_equilibrium_curve,true,2.7711166694643907e-13
20.0,0.3,0.44,MEAH+,0.050100652005398746,explicit_ideal_equilibrium_curve,true,2.7711166694643907e-13
20.0,0.3,0.44,MEACOO-,0.04656487246943727,explicit_ideal_equilibrium_curve,true,2.7711166694643907e-13
20.0,0.3,0.44,HCO3-,0.0021047506705774597,explicit_ideal_equilibrium_curve,true,2.7711166694643907e-13
20.0,0.3,0.44,CO3^2-,0.0007150713854718106,explicit_ideal_equilibrium_curve,true,2.7711166694643907e-13
20.0,0.3,0.44,H3O+,1.9514600278395994e-12,explicit_ideal_equilibrium_curve,true,2.7711166694643907e-13
20.0,0.3,0.44,OH-,8.860963916607974e-07,explicit_ideal_equilibrium_curve,true,2.7711166694643907e-13
20.0,0.3,0.44,MEA + MEAH+,0.06567469133161463,explicit_ideal_equilibrium_curve,true,2.7711166694643907e-13
20.0,0.3,0.445,CO2,8.270065379119078e-07,explicit_ideal_equilibrium_curve,true,3.126388037344441e-13
20.0,0.3,0.445,MEA,0.0146099368892491,explicit_ideal_equilibrium_curve,true,3.126388037344441e-13
20.0,0.3,0.445,MEAH+,0.05065979806351754,explicit_ideal_equilibrium_curve,true,3.126388037344441e-13
20.0,0.3,0.445,MEACOO-,0.046969816113622005,explicit_ideal_equilibrium_curve,true,3.126388037344441e-13
20.0,0.3,0.445,HCO3-,0.002262754180109719,explicit_ideal_equilibrium_curve,true,3.126388037344441e-13
20.0,0.3,0.445,CO3^2-,0.0007132029242730615,explicit_ideal_equilibrium_curve,true,3.126388037344441e-13
20.0,0.3,0.445,H3O+,2.1030810673346305e-12,explicit_ideal_equilibrium_curve,true,3.126388037344441e-13
20.0,0.3,0.445,OH-,8.219233425644224e-07,explicit_ideal_equilibrium_curve,true,3.126388037344441e-13
20.0,0.3,0.445,MEA + MEAH+,0.06526973495276664,explicit_ideal_equilibrium_curve,true,3.126388037344441e-13
20.0,0.3,0.45,CO2,9.637849082877213e-07,explicit_ideal_equilibrium_curve,true,7.105427357601002e-14
20.0,0.3,0.45,MEA,0.01366398241078242,explicit_ideal_equilibrium_curve,true,7.105427357601002e-14
20.0,0.3,0.45,MEAH+,0.0512186812369413,explicit_ideal_equilibrium_curve,true,7.105427357601002e-14
20.0,0.3,0.45,MEACOO-,0.04735687206671137,explicit_ideal_equilibrium_curve,true,7.105427357601002e-14
20.0,0.3,0.45,HCO3-,0.0024388614357791134,explicit_ideal_equilibrium_curve,true,7.105427357601002e-14
20.0,0.3,0.45,CO3^2-,0.0007110937840970746,explicit_ideal_equilibrium_curve,true,7.105427357601002e-14
20.0,0.3,0.45,H3O+,2.273037249488908e-12,explicit_ideal_equilibrium_curve,true,7.105427357601002e-14
20.0,0.3,0.45,OH-,7.601685303543931e-07,explicit_ideal_equilibrium_curve,true,7.105427357601002e-14
20.0,0.3,0.45,MEA + MEAH+,0.06488266364772372,explicit_ideal_equilibrium_curve,true,7.105427357601002e-14
20.0,0.3,0.455,CO2,1.129636751730351e-06,explicit_ideal_equilibrium_curve,true,2.948752353404416e-13
20.0,0.3,0.455,MEA,0.012738779492787755,explicit_ideal_equilibrium_curve,true,2.948752353404416e-13
20.0,0.3,0.455,MEAH+,0.051777263429945874,explicit_ideal_equilibrium_curve,true,2.948752353404416e-13
20.0,0.3,0.455,MEACOO-,0.04772347417654711,explicit_ideal_equilibrium_curve,true,2.948752353404416e-13
20.0,0.3,0.455,HCO3-,0.002635664574894743,explicit_ideal_equilibrium_curve,true,2.948752353404416e-13
20.0,0.3,0.455,CO3^2-,0.0007087118919787912,explicit_ideal_equilibrium_curve,true,2.948752353404416e-13
20.0,0.3,0.455,H3O+,2.4641731663234633e-12,explicit_ideal_equilibrium_curve,true,2.948752353404416e-13
20.0,0.3,0.455,OH-,7.008970105737916e-07,explicit_ideal_equilibrium_curve,true,2.948752353404416e-13
20.0,0.3,0.455,MEA + MEAH+,0.06451604292273364,explicit_ideal_equilibrium_curve,true,2.948752353404416e-13
20.0,0.3,0.46,CO2,1.3318679459844708e-06,explicit_ideal_equilibrium_curve,true,5.258016244624741e-13
20.0,0.3,0.46,MEA,0.011837269251231478,explicit_ideal_equilibrium_curve,true,5.258016244624741e-13
20.0,0.3,0.46,MEAH+,0.052335501206206295,explicit_ideal_equilibrium_curve,true,5.258016244624741e-13
20.0,0.3,0.46,MEACOO-,0.04806672394348928,explicit_ideal_equilibrium_curve,true,5.258016244624741e-13
20.0,0.3,0.46,HCO3-,0.0028560901500618344,explicit_ideal_equilibrium_curve,true,5.258016244624741e-13
20.0,0.3,0.46,CO3^2-,0.0007060214629291305,explicit_ideal_equilibrium_curve,true,5.258016244624741e-13
20.0,0.3,0.46,H3O+,2.6797718422243607e-12,explicit_ideal_equilibrium_curve,true,5.258016244624741e-13
20.0,0.3,0.46,OH-,6.441894768657606e-07,explicit_ideal_equilibrium_curve,true,5.258016244624741e-13
20.0,0.3,0.46,MEA + MEAH+,0.06417277045743777,explicit_ideal_equilibrium_curve,true,5.258016244624741e-13
20.0,0.3,0.465,CO2,1.5797330555154253e-06,explicit_ideal_equilibrium_curve,true,1.5631940186722204e-13
20.0,0.3,0.465,MEA,0.010962724414184676,explicit_ideal_equilibrium_curve,true,1.5631940186722204e-13
20.0,0.3,0.465,MEAH+,0.05289334566495582,explicit_ideal_equilibrium_curve,true,1.5631940186722204e-13
20.0,0.3,0.465,MEACOO-,0.048383396501492974,explicit_ideal_equilibrium_curve,true,1.5631940186722204e-13
20.0,0.3,0.465,HCO3-,0.0031033924256200353,explicit_ideal_equilibrium_curve,true,1.5631940186722204e-13
20.0,0.3,0.465,CO3^2-,0.0007029832998266243,explicit_ideal_equilibrium_curve,true,1.5631940186722204e-13
20.0,0.3,0.465,H3O+,2.9235829818691058e-12,explicit_ideal_equilibrium_curve,true,1.5631940186722204e-13
20.0,0.3,0.465,OH-,5.90141113322734e-07,explicit_ideal_equilibrium_curve,true,1.5631940186722204e-13
20.0,0.3,0.465,MEA + MEAH+,0.0638560700791405,explicit_ideal_equilibrium_curve,true,1.5631940186722204e-13
20.0,0.3,0.47000000000000003,CO2,1.8848976842253252e-06,explicit_ideal_equilibrium_curve,true,3.765876499528531e-13
20.0,0.3,0.47000000000000003,MEA,0.010118711451975779,explicit_ideal_equilibrium_curve,true,3.765876499528531e-13
20.0,0.3,0.47000000000000003,MEAH+,0.053450742706188506,explicit_ideal_equilibrium_curve,true,3.765876499528531e-13
20.0,0.3,0.47000000000000003,MEACOO-,0.04866997817090075,explicit_ideal_equilibrium_curve,true,3.765876499528531e-13
20.0,0.3,0.47000000000000003,HCO3-,0.0033811145724729447,explicit_ideal_equilibrium_curve,true,3.765876499528531e-13
20.0,0.3,0.47000000000000003,CO3^2-,0.0006995555536020045,explicit_ideal_equilibrium_curve,true,3.765876499528531e-13
20.0,0.3,0.47000000000000003,H3O+,3.199827184862064e-12,explicit_ideal_equilibrium_curve,true,3.765876499528531e-13
20.0,0.3,0.47000000000000003,OH-,5.3885881067662e-07,explicit_ideal_equilibrium_curve,true,3.765876499528531e-13
20.0,0.3,0.47000000000000003,MEA + MEAH+,0.06356945415816428,explicit_ideal_equilibrium_curve,true,3.765876499528531e-13
20.0,0.3,0.47500000000000003,CO2,2.2619475780889307e-06,explicit_ideal_equilibrium_curve,true,1.1368683772161603e-13
20.0,0.3,0.47500000000000003,MEA,0.009309007620630923,explicit_ideal_equilibrium_curve,true,1.1368683772161603e-13
20.0,0.3,0.47500000000000003,MEAH+,0.05400763386270714,explicit_ideal_equilibrium_curve,true,1.1368683772161603e-13
20.0,0.3,0.47500000000000003,MEACOO-,0.04892274852578184,explicit_ideal_equilibrium_curve,true,1.1368683772161603e-13
20.0,0.3,0.47500000000000003,HCO3-,0.0036930046776775267,explicit_ideal_equilibrium_curve,true,1.1368683772161603e-13
20.0,0.3,0.47500000000000003,CO3^2-,0.0006956951032947239,explicit_ideal_equilibrium_curve,true,1.1368683772161603e-13
20.0,0.3,0.47500000000000003,H3O+,3.5131622207729904e-12,explicit_ideal_equilibrium_curve,true,1.1368683772161603e-13
20.0,0.3,0.47500000000000003,OH-,4.904561714135312e-07,explicit_ideal_equilibrium_curve,true,1.1368683772161603e-13
20.0,0.3,0.47500000000000003,MEA + MEAH+,0.06331664148333807,explicit_ideal_equilibrium_curve,true,1.1368683772161603e-13
20.0,0.3,0.48,CO2,2.7289051201803026e-06,explicit_ideal_equilibrium_curve,true,4.973799150320701e-14
20.0,0.3,0.48,MEA,0.008537461265111151,explicit_ideal_equilibrium_curve,true,4.973799150320701e-14
20.0,0.3,0.48,MEAH+,0.05456395786419006,explicit_ideal_equilibrium_curve,true,4.973799150320701e-14
20.0,0.3,0.48,MEACOO-,0.04913791846867248,explicit_ideal_equilibrium_curve,true,4.973799150320701e-14
20.0,0.3,0.48,HCO3-,0.0040428749929357,explicit_ideal_equilibrium_curve,true,4.973799150320701e-14
20.0,0.3,0.48,CO3^2-,0.0006913596802988263,explicit_ideal_equilibrium_curve,true,4.973799150320701e-14
20.0,0.3,0.48,H3O+,3.868596779962181e-12,explicit_ideal_equilibrium_curve,true,4.973799150320701e-14
20.0,0.3,0.48,OH-,4.450458528258843e-07,explicit_ideal_equilibrium_curve,true,4.973799150320701e-14
20.0,0.3,0.48,MEA + MEAH+,0.06310141912930121,explicit_ideal_equilibrium_curve,true,4.973799150320701e-14
20.0,0.3,0.485,CO2,3.307688526686269e-06,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.485,MEA,0.007807790376716533,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.485,MEAH+,0.05511965301856125,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.485,MEACOO-,0.04931182924025346,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.485,HCO3-,0.0044343995455039245,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.485,CO3^2-,0.0006865107539485562,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.485,H3O+,4.271340822624125e-12,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.485,OH-,4.027291781331439e-07,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.485,MEA + MEAH+,0.06292744339527778,explicit_ideal_equilibrium_curve,true,7.105427357601002e-15
20.0,0.3,0.49,CO2,4.0244272077731065e-06,explicit_ideal_equilibrium_curve,true,1.012980882577656e-14
20.0,0.3,0.49,MEA,0.007123327698064753,explicit_ideal_equilibrium_curve,true,1.012980882577656e-14
20.0,0.3,0.49,MEAH+,0.0556746603273756,explicit_ideal_equilibrium_curve,true,1.012980882577656e-14
20.0,0.3,0.49,MEACOO-,0.04944120416359736,explicit_ideal_equilibrium_curve,true,1.012980882577656e-14
20.0,0.3,0.49,HCO3-,0.0048708585787754465,explicit_ideal_equilibrium_curve,true,1.012980882577656e-14
20.0,0.3,0.49,CO3^2-,0.0006811170030479384,explicit_ideal_equilibrium_curve,true,1.012980882577656e-14
20.0,0.3,0.49,H3O+,4.726591833764906e-12,explicit_ideal_equilibrium_curve,true,1.012980882577656e-14
20.0,0.3,0.49,OH-,3.635836335221575e-07,explicit_ideal_equilibrium_curve,true,1.012980882577656e-14
20.0,0.3,0.49,MEA + MEAH+,0.06279798802544036,explicit_ideal_equilibrium_curve,true,1.012980882577656e-14
20.0,0.3,0.495,CO2,4.909541019853432e-06,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.495,MEA,0.006486739365731875,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.495,MEAH+,0.056228927008043134,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.495,MEACOO-,0.049523426470403836,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.495,HCO3-,0.005354856999780188,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.495,CO3^2-,0.0006751579466646745,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.495,H3O+,5.239273038956409e-12,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.495,OH-,3.2764976907289503e-07,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.495,MEA + MEAH+,0.06271566637377501,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.5,CO2,5.9975145842549105e-06,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.5,MEA,0.005899762491199328,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.5,MEAH+,0.05678240984818441,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.5,MEACOO-,0.04955679839102975,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.5,HCO3-,0.005888062376044376,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.5,CO3^2-,0.000668627083548373,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.5,H3O+,5.813758996663351e-12,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.5,OH-,2.9491982733839004e-07,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.5,MEA + MEAH+,0.06268217233938374,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.505,CO2,7.3263545724718344e-06,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.505,MEA,0.005363015874066281,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.505,MEAH+,0.05733507768854041,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.505,MEACOO-,0.04954072801927932,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.505,HCO3-,0.006471016704965999,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.505,CO3^2-,0.0006615338200346753,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.505,H3O+,6.453637765357511e-12,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.505,OH-,2.6533067948888125e-07,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.505,MEA + MEAH+,0.0626980935626067,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.51,CO2,8.936794195703826e-06,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.51,MEA,0.004875929060644149,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.51,MEAH+,0.05788691243145106,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.51,MEACOO-,0.04947579933462135,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.51,HCO3-,0.00710306704463186,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.51,CO3^2-,0.0006539036481765365,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.51,H3O+,7.161558169213869e-12,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.51,OH-,2.3876300643439296e-07,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.51,MEA + MEAH+,0.06276284149209521,explicit_ideal_equilibrium_curve,true,1.4210854715202004e-14
20.0,0.3,0.515,CO2,1.0871375319079504e-05,explicit_ideal_equilibrium_curve,true,2.288602108419136e-14
20.0,0.3,0.515,MEA,0.0044368079038785745,explicit_ideal_equilibrium_curve,true,2.288602108419136e-14
20.0,0.3,0.515,MEAH+,0.05843790831246819,explicit_ideal_equilibrium_curve,true,2.288602108419136e-14
20.0,0.3,0.515,MEACOO-,0.04936370747367447,explicit_ideal_equilibrium_curve,true,2.288602108419136e-14
20.0,0.3,0.515,HCO3-,0.007782432903194748,explicit_ideal_equilibrium_curve,true,2.288602108419136e-14
20.0,0.3,0.515,CO3^2-,0.0006457764481729281,explicit_ideal_equilibrium_curve,true,2.288602108419136e-14
20.0,0.3,0.515,H3O+,7.939192296811385e-12,explicit_ideal_equilibrium_curve,true,2.288602108419136e-14
20.0,0.3,0.515,OH-,2.1504719257008212e-07,explicit_ideal_equilibrium_curve,true,2.288602108419136e-14
20.0,0.3,0.515,MEA + MEAH+,0.06287471621634676,explicit_ideal_equilibrium_curve,true,2.288602108419136e-14
20.0,0.3,0.52,CO2,1.3173564727392718e-05,explicit_ideal_equilibrium_curve,true,4.973799150320701e-14
20.0,0.3,0.52,MEA,0.004043019819659241,explicit_ideal_equilibrium_curve,true,4.973799150320701e-14
20.0,0.3,0.52,MEAH+,0.05898806962531345,explicit_ideal_equilibrium_curve,true,4.973799150320701e-14
20.0,0.3,0.52,MEACOO-,0.049207075848131804,explicit_ideal_equilibrium_curve,true,4.973799150320701e-14
20.0,0.3,0.52,HCO3-,0.008506393267815193,explicit_ideal_equilibrium_curve,true,4.973799150320701e-14
20.0,0.3,0.52,CO3^2-,0.0006372032717406222,explicit_ideal_equilibrium_curve,true,4.973799150320701e-14
20.0,0.3,0.52,H3O+,8.787313629858018e-12,explicit_ideal_equilibrium_curve,true,4.973799150320701e-14
20.0,0.3,0.52,OH-,1.9397467329687578e-07,explicit_ideal_equilibrium_curve,true,4.973799150320701e-14
20.0,0.3,0.52,MEA + MEAH+,0.0630310894449727,explicit_ideal_equilibrium_curve,true,4.973799150320701e-14
20.0,0.3,0.525,CO2,1.58870367464215e-05,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-13
20.0,0.3,0.525,MEA,0.0036912543017164293,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-13
20.0,0.3,0.525,MEAH+,0.05953740745632623,explicit_ideal_equilibrium_curve,true,1.0658141036401503e-13
