role,temperature_C,species,CO2_loading,mole_fraction
curve,60.0,MEACOO-,0.1308375,0.0144960577812473
curve,60.0,MEACOO-,0.13583125,0.0150527739043144
curve,60.0,MEACOO-,0.140825,0.0156094456467101
curve,60.0,MEACOO-,0.14581875,0.0161660661689222
curve,60.0,MEACOO-,0.1508125,0.0167226206328798
curve,60.0,MEACOO-,0.15580625,0.0172790974630227
curve,60.0,MEACOO-,0.1608,0.0178354921555333
curve,60.0,MEACOO-,0.16579375,0.0183917888074129
curve,60.0,MEACOO-,0.1707875,0.0189479807756522
curve,60.0,MEACOO-,0.17578125,0.0195040515715552
curve,60.0,MEACOO-,0.180775,0.0200599920787019
curve,60.0,MEACOO-,0.18576875,0.0206157932203701
curve,60.0,MEACOO-,0.1907625,0.0211714382351765
curve,60.0,MEACOO-,0.19575625,0.0217269180019897
curve,60.0,MEACOO-,0.2007499999999999,0.0222822201812535
curve,60.0,MEACOO-,0.20574375,0.0228373300783512
curve,60.0,MEACOO-,0.2107375,0.0233922322301872
curve,60.0,MEACOO-,0.2157312499999999,0.023946912944266
curve,60.0,MEACOO-,0.220725,0.0245013566232328
curve,60.0,MEACOO-,0.22571875,0.0250555466856392
curve,60.0,MEACOO-,0.2307125,0.0256094667744807
curve,60.0,MEACOO-,0.23570625,0.0261630943981745
curve,60.0,MEACOO-,0.2407,0.0267164114654811
curve,60.0,MEACOO-,0.24569375,0.0272693978349582
curve,60.0,MEACOO-,0.2506875,0.0278220313033765
curve,60.0,MEACOO-,0.2556812499999999,0.028374282999885
curve,60.0,MEACOO-,0.260675,0.0289261306949166
curve,60.0,MEACOO-,0.26566875,0.0294775438197368
curve,60.0,MEACOO-,0.2706625,0.0300284911192424
curve,60.0,MEACOO-,0.27565625,0.030578939508396
curve,60.0,MEACOO-,0.28065,0.0311288559180817
curve,60.0,MEACOO-,0.28564375,0.0316781958854297
curve,60.0,MEACOO-,0.2906375,0.0322269158872669
curve,60.0,MEACOO-,0.29563125,0.0327749776371685
curve,60.0,MEACOO-,0.300625,0.0333223192088689
curve,60.0,MEACOO-,0.30561875,0.033868891674946
curve,60.0,MEACOO-,0.3106125,0.034414631617544
curve,60.0,MEACOO-,0.31560625,0.034959466380387
curve,60.0,MEACOO-,0.3206,0.0355033258642034
curve,60.0,MEACOO-,0.32559375,0.0360461259046378
curve,60.0,MEACOO-,0.3305875,0.036587772324809
curve,60.0,MEACOO-,0.33558125,0.0371281645251936
curve,60.0,MEACOO-,0.340575,0.0376671911235115
curve,60.0,MEACOO-,0.34556875,0.0382047185665555
curve,60.0,MEACOO-,0.3505625,0.0387406087969676
curve,60.0,MEACOO-,0.35555625,0.0392746953566551
curve,60.0,MEACOO-,0.36055,0.0398068052536209
curve,60.0,MEACOO-,0.36554375,0.0403367292891483
curve,60.0,MEACOO-,0.3705375,0.0408642339185245
curve,60.0,MEACOO-,0.37553125,0.0413890595799383
curve,60.0,MEACOO-,0.380525,0.0419109056772801
curve,60.0,MEACOO-,0.38551875,0.0424294256729246
curve,60.0,MEACOO-,0.3905125,0.0429442238851806
curve,60.0,MEACOO-,0.39550625,0.0434548444674076
curve,60.0,MEACOO-,0.4004999999999999,0.0439607604511109
curve,60.0,MEACOO-,0.40549375,0.0444613595251586
curve,60.0,MEACOO-,0.4104875,0.0449559248507795
curve,60.0,MEACOO-,0.4154812499999999,0.0454436270580509
curve,60.0,MEACOO-,0.420475,0.0459234823487463
curve,60.0,MEACOO-,0.42546875,0.0463943458350509
curve,60.0,MEACOO-,0.4304624999999999,0.0468548568753611
curve,60.0,MEACOO-,0.43545625,0.0473034338115132
curve,60.0,MEACOO-,0.44045,0.0477381772543076
curve,60.0,MEACOO-,0.4454437499999999,0.0481568729329181
curve,60.0,MEACOO-,0.4504375,0.0485569400967096
curve,60.0,MEACOO-,0.45543125,0.0489353532489814
curve,60.0,MEACOO-,0.460425,0.0492886386901384
curve,60.0,MEACOO-,0.46541875,0.0496128888417474
curve,60.0,MEACOO-,0.4704125,0.049903771714584
curve,60.0,MEACOO-,0.47540625,0.0501567104159372
curve,60.0,MEACOO-,0.4804,0.0503670979181346
curve,60.0,MEACOO-,0.48539375,0.0505305948778046
curve,60.0,MEACOO-,0.4903875,0.050643602749937
curve,60.0,MEACOO-,0.49538125,0.0507036764041742
curve,60.0,MEACOO-,0.500375,0.0507098565243339
curve,60.0,MEACOO-,0.50536875,0.0506628902790465
curve,60.0,MEACOO-,0.5103624999999999,0.0505651256011487
curve,60.0,MEACOO-,0.51535625,0.0504202648380796
curve,60.0,MEACOO-,0.52035,0.0502329095473649
curve,60.0,MEACOO-,0.52534375,0.0500081473018545
curve,60.0,MEACOO-,0.5303375,0.0497511164661179
curve,60.0,MEACOO-,0.53533125,0.0494667446069343
curve,60.0,MEACOO-,0.5403249999999999,0.04915956227613
curve,60.0,MEACOO-,0.54531875,0.0488336159019347
curve,60.0,MEACOO-,0.5503125,0.0484924390094121
curve,60.0,MEACOO-,0.55530625,0.0481390802653865
curve,60.0,MEACOO-,0.5603,0.0477761454570468
curve,60.0,MEACOO-,0.56529375,0.0474058253671507
curve,60.0,MEACOO-,0.5702875,0.0470300136933867
curve,60.0,MEACOO-,0.57528125,0.0466502678220923
curve,60.0,MEACOO-,0.580275,0.0462679386278945
curve,60.0,MEACOO-,0.58526875,0.0458841261003389
curve,60.0,MEACOO-,0.5902625,0.0454997894214536
curve,60.0,MEACOO-,0.59525625,0.045115727145354
curve,60.0,MEACOO-,0.60025,0.04473262211419
curve,60.0,MEACOO-,0.60524375,0.0443510171257975
curve,60.0,MEACOO-,0.6102375,0.043971424709873
curve,60.0,MEACOO-,0.61523125,0.0435942363798455
curve,60.0,MEACOO-,0.620225,0.0432197962082911
curve,60.0,MEACOO-,0.62521875,0.0428483885773748
curve,60.0,MEACOO-,0.6302125,0.0424802397793824
curve,60.0,MEACOO-,0.63520625,0.0421155706835599
curve,60.0,MEACOO-,0.6402,0.0417545162968463
curve,60.0,MEACOO-,0.64519375,0.041397252014157
curve,60.0,MEACOO-,0.6501875,0.0410438451721626
curve,60.0,MEACOO-,0.6551812499999999,0.0406943787252647
curve,60.0,MEACOO-,0.660175,0.0403489508213366
curve,60.0,MEACOO-,0.66516875,0.0400075643467788
curve,60.0,MEACOO-,0.6701625,0.0396702922814657
curve,60.0,MEACOO-,0.67515625,0.0393371240276602
curve,60.0,MEACOO-,0.68015,0.039008091638795
curve,60.0,MEACOO-,0.6851437499999999,0.0386831817745162
curve,60.0,MEACOO-,0.6901375,0.0383623585867337
curve,60.0,MEACOO-,0.69513125,0.038045657324127
curve,60.0,MEACOO-,0.700125,0.0377330066534753
curve,60.0,MEACOO-,0.70511875,0.0374244057629704
curve,60.0,MEACOO-,0.7101125,0.0371197974772718
curve,60.0,MEACOO-,0.7151062499999999,0.0368191418935933
curve,60.0,MEACOO-,0.7201,0.0365224421642811
curve,60.0,MEACOO-,0.72509375,0.0362295966607585
curve,60.0,MEACOO-,0.7300875,0.0359405588641196
curve,60.0,MEACOO-,0.73508125,0.0356553543344033
curve,60.0,MEACOO-,0.740075,0.0353738265824165
curve,60.0,MEACOO-,0.74506875,0.0350959910213245
curve,60.0,MEACOO-,0.7500625,0.0348217914960034
curve,60.0,MEACOO-,0.75505625,0.0345511317508411
curve,60.0,MEACOO-,0.76005,0.0342840057940922
curve,60.0,MEACOO-,0.76504375,0.0340203212444202
curve,60.0,MEACOO-,0.7700375,0.0337600495788218
curve,60.0,MEACOO-,0.77503125,0.0335031098788927
curve,60.0,MEACOO-,0.780025,0.0332494535167193
curve,60.0,MEACOO-,0.78501875,0.0329990457052173
curve,60.0,MEACOO-,0.7900125,0.0327517820253823
curve,60.0,MEACOO-,0.79500625,0.0325076295792167
curve,60.0,MEACOO-,0.8,0.0322665969722568
reference_point,60.0,MEACOO-,0.131,0.0146780851172127
reference_point,60.0,MEACOO-,0.203,0.0230692882503551
reference_point,60.0,MEACOO-,0.277,0.0301869229240283
reference_point,60.0,MEACOO-,0.415,0.041696242038234
reference_point,60.0,MEACOO-,0.489,0.0424234858787762
reference_point,60.0,MEACOO-,0.559,0.0454831958254769
reference_point,60.0,MEACOO-,0.613,0.0374680370104344
reference_point,60.0,MEACOO-,0.766,0.0357061160977426
curve,60.0,HCO3-,0.001,2.678067596744945e-07
curve,60.0,HCO3-,0.00599375,1.6656098657806172e-06
curve,60.0,HCO3-,0.0109875,3.134302778736646e-06
curve,60.0,HCO3-,0.01598125,4.655228968252456e-06
curve,60.0,HCO3-,0.020975,6.223038841920639e-06
curve,60.0,HCO3-,0.02596875,7.836557667483638e-06
curve,60.0,HCO3-,0.0309625,9.49616347420787e-06
curve,60.0,HCO3-,0.03595625,1.1202917423244024e-05
curve,60.0,HCO3-,0.04095,1.2958253437680226e-05
curve,60.0,HCO3-,0.04594375,1.4763768747560688e-05
curve,60.0,HCO3-,0.0509375,1.6621267642795268e-05
curve,60.0,HCO3-,0.05593125,1.853268342587096e-05
curve,60.0,HCO3-,0.060925,2.050022783268741e-05
curve,60.0,HCO3-,0.06591875,2.252603130627053e-05
curve,60.0,HCO3-,0.0709125,2.461258362364469e-05
curve,60.0,HCO3-,0.07590625,2.6762162808349293e-05
curve,60.0,HCO3-,0.0809,2.8977821327928236e-05
curve,60.0,HCO3-,0.08589375,3.1261980330428026e-05
curve,60.0,HCO3-,0.0908875,3.3617773466239184e-05
curve,60.0,HCO3-,0.09588125,3.604813232819621e-05
curve,60.0,HCO3-,0.1008749999999999,3.855682507769108e-05
curve,60.0,HCO3-,0.10586875,4.114680419067949e-05
curve,60.0,HCO3-,0.1108625,4.382193015874015e-05
curve,60.0,HCO3-,0.11585625,4.658629526629858e-05
curve,60.0,HCO3-,0.12085,4.944357332109513e-05
curve,60.0,HCO3-,0.12584375,5.239830185091709e-05
curve,60.0,HCO3-,0.1308375,5.5455144467839794e-05
curve,60.0,HCO3-,0.13583125,5.8618859744329386e-05
curve,60.0,HCO3-,0.140825,6.189455858877892e-05
curve,60.0,HCO3-,0.14581875,6.528729419558582e-05
curve,60.0,HCO3-,0.1508125,6.880352128583881e-05
curve,60.0,HCO3-,0.15580625,7.24489829740056e-05
curve,60.0,HCO3-,0.1608,7.623014671276396e-05
curve,60.0,HCO3-,0.16579375,8.015381546790638e-05
curve,60.0,HCO3-,0.1707875,8.422747288425148e-05
curve,60.0,HCO3-,0.17578125,8.845837628018846e-05
curve,60.0,HCO3-,0.180775,9.285535146923584e-05
curve,60.0,HCO3-,0.18576875,9.742737001600544e-05
curve,60.0,HCO3-,0.1907625,0.0001021833408297
curve,60.0,HCO3-,0.19575625,0.0001071330314848
curve,60.0,HCO3-,0.2007499999999999,0.000112287706691
curve,60.0,HCO3-,0.20574375,0.000117659366817
curve,60.0,HCO3-,0.2107375,0.0001232581425643
curve,60.0,HCO3-,0.2157312499999999,0.0001290993867979
curve,60.0,HCO3-,0.220725,0.0001351966846983
curve,60.0,HCO3-,0.22571875,0.0001415637424524
curve,60.0,HCO3-,0.2307125,0.0001482181873677
curve,60.0,HCO3-,0.23570625,0.0001551767982267
curve,60.0,HCO3-,0.2407,0.0001624589148749
curve,60.0,HCO3-,0.24569375,0.000170084615693
curve,60.0,HCO3-,0.2506875,0.0001780749289673
curve,60.0,HCO3-,0.2556812499999999,0.0001864538586039
curve,60.0,HCO3-,0.260675,0.0001952477558023
curve,60.0,HCO3-,0.26566875,0.0002044839124205
curve,60.0,HCO3-,0.2706625,0.0002141916266179
curve,60.0,HCO3-,0.27565625,0.0002244045001105
curve,60.0,HCO3-,0.28065,0.0002351571324573
curve,60.0,HCO3-,0.28564375,0.0002464885695225
curve,60.0,HCO3-,0.2906375,0.0002584437574698
curve,60.0,HCO3-,0.29563125,0.0002710645022495
curve,60.0,HCO3-,0.300625,0.0002844048794966
curve,60.0,HCO3-,0.30561875,0.0002985193221857
curve,60.0,HCO3-,0.3106125,0.0003134681798692
curve,60.0,HCO3-,0.31560625,0.0003293233644383
curve,60.0,HCO3-,0.3206,0.0003461542263103
curve,60.0,HCO3-,0.32559375,0.0003640450132823
curve,60.0,HCO3-,0.3305875,0.0003830898744787
curve,60.0,HCO3-,0.33558125,0.000403388520597
curve,60.0,HCO3-,0.340575,0.0004250537096046
curve,60.0,HCO3-,0.34556875,0.0004482142956782
curve,60.0,HCO3-,0.3505625,0.0004730108486423
curve,60.0,HCO3-,0.35555625,0.000499606971362
curve,60.0,HCO3-,0.36055,0.0005281783310786
curve,60.0,HCO3-,0.36554375,0.0005589303005693
curve,60.0,HCO3-,0.3705375,0.0005920965365154
curve,60.0,HCO3-,0.37553125,0.0006279337350916
curve,60.0,HCO3-,0.380525,0.0006667429592199
curve,60.0,HCO3-,0.38551875,0.0007088700642773
curve,60.0,HCO3-,0.3905125,0.0007547071073746
curve,60.0,HCO3-,0.39550625,0.0008047038985004
curve,60.0,HCO3-,0.4004999999999999,0.0008593888672811
curve,60.0,HCO3-,0.40549375,0.0009193706693984
curve,60.0,HCO3-,0.4104875,0.0009853543375532
curve,60.0,HCO3-,0.4154812499999999,0.0010581669692107
curve,60.0,HCO3-,0.420475,0.0011387820801316
curve,60.0,HCO3-,0.42546875,0.0012283325061089
curve,60.0,HCO3-,0.4304624999999999,0.0013281633665751
curve,60.0,HCO3-,0.43545625,0.0014398369968666
curve,60.0,HCO3-,0.44045,0.0015652228862754
curve,60.0,HCO3-,0.4454437499999999,0.0017065009093433
curve,60.0,HCO3-,0.4504375,0.0018662034120775
curve,60.0,HCO3-,0.45543125,0.0020472933211057
curve,60.0,HCO3-,0.460425,0.0022531581118506
curve,60.0,HCO3-,0.46541875,0.0024875943392087
curve,60.0,HCO3-,0.4704125,0.0027547866670633
curve,60.0,HCO3-,0.47540625,0.0030591207107207
curve,60.0,HCO3-,0.4804,0.0034049594358175
curve,60.0,HCO3-,0.48539375,0.0037963368386228
curve,60.0,HCO3-,0.4903875,0.0042364904089793
curve,60.0,HCO3-,0.49538125,0.0047274392071885
curve,60.0,HCO3-,0.500375,0.0052696711452865
curve,60.0,HCO3-,0.50536875,0.0058619425222061
curve,60.0,HCO3-,0.5103624999999999,0.0065013972131987
curve,60.0,HCO3-,0.51535625,0.0071838429080224
curve,60.0,HCO3-,0.52035,0.0079042164834176
curve,60.0,HCO3-,0.52534375,0.0086570151544044
curve,60.0,HCO3-,0.5303375,0.0094367353919789
curve,60.0,HCO3-,0.53533125,0.0102381357075158
curve,60.0,HCO3-,0.5403249999999999,0.0110564177481294
curve,60.0,HCO3-,0.54531875,0.011887306256128
curve,60.0,HCO3-,0.5503125,0.0127270806980872
curve,60.0,HCO3-,0.55530625,0.0135725397264926
curve,60.0,HCO3-,0.5603,0.014420951744139
curve,60.0,HCO3-,0.56529375,0.0152700244032632
curve,60.0,HCO3-,0.5702875,0.0161177838696281
curve,60.0,HCO3-,0.57528125,0.0169626208218183
curve,60.0,HCO3-,0.580275,0.0178031262714239
curve,60.0,HCO3-,0.58526875,0.0186381940240378
curve,60.0,HCO3-,0.5902625,0.0194668386113869
curve,60.0,HCO3-,0.59525625,0.0202882696335469
curve,60.0,HCO3-,0.60025,0.021101803244751
curve,60.0,HCO3-,0.60524375,0.0219069419694353
curve,60.0,HCO3-,0.6102375,0.0227031851615266
curve,60.0,HCO3-,0.61523125,0.0234901849891922
curve,60.0,HCO3-,0.620225,0.0242676459705488
curve,60.0,HCO3-,0.62521875,0.0250353377020789
curve,60.0,HCO3-,0.6302125,0.0257931081365603
curve,60.0,HCO3-,0.63520625,0.0265407812533013
curve,60.0,HCO3-,0.6402,0.0272783202970375
curve,60.0,HCO3-,0.64519375,0.028005587423189
curve,60.0,HCO3-,0.6501875,0.0287226292227943
curve,60.0,HCO3-,0.6551812499999999,0.0294294502716037
curve,60.0,HCO3-,0.660175,0.0301260059005124
curve,60.0,HCO3-,0.66516875,0.030812427358678
curve,60.0,HCO3-,0.6701625,0.0314886873545015
curve,60.0,HCO3-,0.67515625,0.0321549265869441
curve,60.0,HCO3-,0.68015,0.0328111778880043
curve,60.0,HCO3-,0.6851437499999999,0.0334575632164586
curve,60.0,HCO3-,0.6901375,0.03409423945215
curve,60.0,HCO3-,0.69513125,0.034721217105108
curve,60.0,HCO3-,0.700125,0.0353387109291109
curve,60.0,HCO3-,0.70511875,0.0359467873569307
curve,60.0,HCO3-,0.7101125,0.0365456273711885
curve,60.0,HCO3-,0.7151062499999999,0.0371353683161083
curve,60.0,HCO3-,0.7201,0.0377160552695673
curve,60.0,HCO3-,0.72509375,0.0382879442929203
curve,60.0,HCO3-,0.7300875,0.0388511762670062
curve,60.0,HCO3-,0.73508125,0.0394057375693427
curve,60.0,HCO3-,0.740075,0.0399519925089173
curve,60.0,HCO3-,0.74506875,0.0404899414936067
curve,60.0,HCO3-,0.7500625,0.0410197340478363
curve,60.0,HCO3-,0.75505625,0.0415416031292488
curve,60.0,HCO3-,0.76005,0.0420555865925334
curve,60.0,HCO3-,0.76504375,0.0425619015644269
curve,60.0,HCO3-,0.7700375,0.0430606352740499
curve,60.0,HCO3-,0.77503125,0.0435519786787913
curve,60.0,HCO3-,0.780025,0.044036053403949
curve,60.0,HCO3-,0.78501875,0.0445129530292753
curve,60.0,HCO3-,0.7900125,0.0449829117394422
curve,60.0,HCO3-,0.79500625,0.0454460208874971
curve,60.0,HCO3-,0.8,0.0459022742246067
reference_point,60.0,HCO3-,0.415,0.0041999257344449
reference_point,60.0,HCO3-,0.489,0.0072013204829205
reference_point,60.0,HCO3-,0.559,0.0162950830374003
reference_point,60.0,HCO3-,0.613,0.0303456478820731
reference_point,60.0,HCO3-,0.766,0.0229106992974261
curve,60.0,CO3^2-,0.001,9.006054349804225e-06
curve,60.0,CO3^2-,0.00599375,3.879915016736319e-05
curve,60.0,CO3^2-,0.0109875,5.549135703389598e-05
curve,60.0,CO3^2-,0.01598125,6.690345863480352e-05
curve,60.0,CO3^2-,0.020975,7.569463221966763e-05
curve,60.0,CO3^2-,0.02596875,8.290686728901838e-05
curve,60.0,CO3^2-,0.0309625,8.903200828967007e-05
curve,60.0,CO3^2-,0.03595625,9.434758577068095e-05
curve,60.0,CO3^2-,0.04095,9.901725551668476e-05
curve,60.0,CO3^2-,0.04594375,0.000103160041671
curve,60.0,CO3^2-,0.0509375,0.0001068577025072
curve,60.0,CO3^2-,0.05593125,0.0001101745486749
curve,60.0,CO3^2-,0.060925,0.0001131559186507
curve,60.0,CO3^2-,0.06591875,0.0001158472361182
curve,60.0,CO3^2-,0.0709125,0.0001182796001993
curve,60.0,CO3^2-,0.07590625,0.0001204817624673
curve,60.0,CO3^2-,0.0809,0.0001224744628348
curve,60.0,CO3^2-,0.08589375,0.0001242814974444
curve,60.0,CO3^2-,0.0908875,0.0001259186177917
curve,60.0,CO3^2-,0.09588125,0.0001274013451413
curve,60.0,CO3^2-,0.1008749999999999,0.0001287465893994
curve,60.0,CO3^2-,0.10586875,0.0001299626608849
curve,60.0,CO3^2-,0.1108625,0.0001310636965914
curve,60.0,CO3^2-,0.11585625,0.0001320568832945
curve,60.0,CO3^2-,0.12085,0.0001329537900593
curve,60.0,CO3^2-,0.12584375,0.0001337617517056
curve,60.0,CO3^2-,0.1308375,0.0001344867822135
curve,60.0,CO3^2-,0.13583125,0.0001351350994172
curve,60.0,CO3^2-,0.140825,0.0001357161953945
curve,60.0,CO3^2-,0.14581875,0.0001362309204147
curve,60.0,CO3^2-,0.1508125,0.0001366883472451
curve,60.0,CO3^2-,0.15580625,0.0001370943006284
curve,60.0,CO3^2-,0.1608,0.000137446109369
curve,60.0,CO3^2-,0.16579375,0.00013775356203
curve,60.0,CO3^2-,0.1707875,0.0001380155745746
curve,60.0,CO3^2-,0.17578125,0.0001382413663936
curve,60.0,CO3^2-,0.180775,0.0001384314489597
curve,60.0,CO3^2-,0.18576875,0.000138585445344
curve,60.0,CO3^2-,0.1907625,0.0001387114261563
curve,60.0,CO3^2-,0.19575625,0.0001388087276369
curve,60.0,CO3^2-,0.2007499999999999,0.0001388784053968
curve,60.0,CO3^2-,0.20574375,0.0001389231326552
curve,60.0,CO3^2-,0.2107375,0.0001389482185209
curve,60.0,CO3^2-,0.2157312499999999,0.000138951976728
curve,60.0,CO3^2-,0.220725,0.0001389363909037
curve,60.0,CO3^2-,0.22571875,0.0001389043049132
curve,60.0,CO3^2-,0.2307125,0.0001388544129054
curve,60.0,CO3^2-,0.23570625,0.0001387923887765
curve,60.0,CO3^2-,0.2407,0.000138716939877
curve,60.0,CO3^2-,0.24569375,0.0001386280809799
curve,60.0,CO3^2-,0.2506875,0.0001385269330362
curve,60.0,CO3^2-,0.2556812499999999,0.0001384183013773
curve,60.0,CO3^2-,0.260675,0.0001382979968744
curve,60.0,CO3^2-,0.26566875,0.0001381692189909
curve,60.0,CO3^2-,0.2706625,0.0001380338393914
curve,60.0,CO3^2-,0.27565625,0.0001378912433689
curve,60.0,CO3^2-,0.28065,0.0001377397915291
curve,60.0,CO3^2-,0.28564375,0.0001375847761238
curve,60.0,CO3^2-,0.2906375,0.0001374246328534
curve,60.0,CO3^2-,0.29563125,0.0001372556845782
curve,60.0,CO3^2-,0.300625,0.0001370855956553
curve,60.0,CO3^2-,0.30561875,0.0001369086535741
curve,60.0,CO3^2-,0.3106125,0.0001367276902665
curve,60.0,CO3^2-,0.31560625,0.0001365431712534
curve,60.0,CO3^2-,0.3206,0.0001363555321936
curve,60.0,CO3^2-,0.32559375,0.0001361643263113
curve,60.0,CO3^2-,0.3305875,0.000135969158246
curve,60.0,CO3^2-,0.33558125,0.0001357704255878
curve,60.0,CO3^2-,0.340575,0.0001355661813167
curve,60.0,CO3^2-,0.34556875,0.0001353604557533
curve,60.0,CO3^2-,0.3505625,0.0001351499527252
curve,60.0,CO3^2-,0.35555625,0.0001349365967517
curve,60.0,CO3^2-,0.36055,0.0001347166256495
curve,60.0,CO3^2-,0.36554375,0.0001344925523726
curve,60.0,CO3^2-,0.3705375,0.0001342627260192
curve,60.0,CO3^2-,0.37553125,0.0001340281413627
curve,60.0,CO3^2-,0.380525,0.0001337860869633
curve,60.0,CO3^2-,0.38551875,0.0001335345443132
curve,60.0,CO3^2-,0.3905125,0.0001332738224933
curve,60.0,CO3^2-,0.39550625,0.0001330059059525
curve,60.0,CO3^2-,0.4004999999999999,0.000132724376087
curve,60.0,CO3^2-,0.40549375,0.0001324267230211
curve,60.0,CO3^2-,0.4104875,0.0001321170625815
curve,60.0,CO3^2-,0.4154812499999999,0.0001317880611212
curve,60.0,CO3^2-,0.420475,0.000131437853494
curve,60.0,CO3^2-,0.42546875,0.0001310631031767
curve,60.0,CO3^2-,0.4304624999999999,0.00013065963144
curve,60.0,CO3^2-,0.43545625,0.0001302214912886
curve,60.0,CO3^2-,0.44045,0.0001297458644071
curve,60.0,CO3^2-,0.4454437499999999,0.0001292247038852
curve,60.0,CO3^2-,0.4504375,0.0001286510610068
curve,60.0,CO3^2-,0.45543125,0.0001280152993144
curve,60.0,CO3^2-,0.460425,0.0001273091233605
curve,60.0,CO3^2-,0.46541875,0.0001265207225634
curve,60.0,CO3^2-,0.4704125,0.0001256384991316
curve,60.0,CO3^2-,0.47540625,0.0001246507593036
curve,60.0,CO3^2-,0.4804,0.0001235468356245
curve,60.0,CO3^2-,0.48539375,0.0001223196438853
curve,60.0,CO3^2-,0.4903875,0.0001209595191907
curve,60.0,CO3^2-,0.49538125,0.0001194669918008
curve,60.0,CO3^2-,0.500375,0.0001178469996647
curve,60.0,CO3^2-,0.50536875,0.0001161053556661
curve,60.0,CO3^2-,0.5103624999999999,0.000114257571709
curve,60.0,CO3^2-,0.51535625,0.0001123193513272
curve,60.0,CO3^2-,0.52035,0.0001103114387461
curve,60.0,CO3^2-,0.52534375,0.0001082532332316
curve,60.0,CO3^2-,0.5303375,0.0001061619104021
curve,60.0,CO3^2-,0.53533125,0.0001040541253759
curve,60.0,CO3^2-,0.5403249999999999,0.0001019437016305
curve,60.0,CO3^2-,0.54531875,9.984454080433052e-05
curve,60.0,CO3^2-,0.5503125,9.776604666286528e-05
curve,60.0,CO3^2-,0.55530625,9.571466043266756e-05
curve,60.0,CO3^2-,0.5603,9.369731463665928e-05
curve,60.0,CO3^2-,0.56529375,9.17198562468076e-05
curve,60.0,CO3^2-,0.5702875,8.978466011760756e-05
curve,60.0,CO3^2-,0.57528125,8.789355997872118e-05
curve,60.0,CO3^2-,0.580275,8.605015660876588e-05
curve,60.0,CO3^2-,0.58526875,8.425376125490373e-05
curve,60.0,CO3^2-,0.5902625,8.250679815262755e-05
curve,60.0,CO3^2-,0.59525625,8.080650592928397e-05
curve,60.0,CO3^2-,0.60025,7.915555195348087e-05
curve,60.0,CO3^2-,0.60524375,7.755156163071481e-05
curve,60.0,CO3^2-,0.6102375,7.599394351830209e-05
curve,60.0,CO3^2-,0.61523125,7.448255245383017e-05
curve,60.0,CO3^2-,0.620225,7.301602171915124e-05
curve,60.0,CO3^2-,0.62521875,7.159362429296538e-05
curve,60.0,CO3^2-,0.6302125,7.021391109395699e-05
curve,60.0,CO3^2-,0.63520625,6.887558531713441e-05
curve,60.0,CO3^2-,0.6402,6.757727296102738e-05
curve,60.0,CO3^2-,0.64519375,6.631830352474943e-05
curve,60.0,CO3^2-,0.6501875,6.509780158809313e-05
curve,60.0,CO3^2-,0.6551812499999999,6.39132471547903e-05
curve,60.0,CO3^2-,0.660175,6.276400773823777e-05
curve,60.0,CO3^2-,0.66516875,6.164862866642769e-05
curve,60.0,CO3^2-,0.6701625,6.056707248571028e-05
curve,60.0,CO3^2-,0.67515625,5.951676259503981e-05
curve,60.0,CO3^2-,0.68015,5.84973438328306e-05
curve,60.0,CO3^2-,0.6851437499999999,5.7507884813828654e-05
curve,60.0,CO3^2-,0.6901375,5.654684882422737e-05
curve,60.0,CO3^2-,0.69513125,5.561361741169865e-05
curve,60.0,CO3^2-,0.700125,5.470723872643175e-05
curve,60.0,CO3^2-,0.70511875,5.382675561458792e-05
curve,60.0,CO3^2-,0.7101125,5.2970732654804605e-05
curve,60.0,CO3^2-,0.7151062499999999,5.213865586077831e-05
curve,60.0,CO3^2-,0.7201,5.132938173220609e-05
curve,60.0,CO3^2-,0.72509375,5.054252658442239e-05
curve,60.0,CO3^2-,0.7300875,4.9776768486471845e-05
curve,60.0,CO3^2-,0.73508125,4.903214061860422e-05
curve,60.0,CO3^2-,0.740075,4.830717522975313e-05
curve,60.0,CO3^2-,0.74506875,4.7601567244941e-05
curve,60.0,CO3^2-,0.7500625,4.691475120189372e-05
curve,60.0,CO3^2-,0.75505625,4.624526299016392e-05
curve,60.0,CO3^2-,0.76005,4.559310022272928e-05
curve,60.0,CO3^2-,0.76504375,4.4958165651479525e-05
curve,60.0,CO3^2-,0.7700375,4.433903655499974e-05
curve,60.0,CO3^2-,0.77503125,4.373544997588896e-05
curve,60.0,CO3^2-,0.780025,4.314661617513255e-05
curve,60.0,CO3^2-,0.78501875,4.257274200445907e-05
curve,60.0,CO3^2-,0.7900125,4.201255418773601e-05
curve,60.0,CO3^2-,0.79500625,4.14656211011964e-05
curve,60.0,CO3^2-,0.8,4.09322817449268e-05
curve,60.0,H3O+,0.001,6.859372021081708e-14
curve,60.0,H3O+,0.00599375,1.1459307790947957e-13
curve,60.0,H3O+,0.0109875,1.6806761158085958e-13
curve,60.0,H3O+,0.01598125,2.2430194952727711e-13
curve,60.0,H3O+,0.020975,2.8129512701986705e-13
curve,60.0,H3O+,0.02596875,3.382252715746933e-13
curve,60.0,H3O+,0.0309625,3.947327248385526e-13
curve,60.0,H3O+,0.03595625,4.506592391228802e-13
curve,60.0,H3O+,0.04095,5.059437839822468e-13
curve,60.0,H3O+,0.04594375,5.60565262196875e-13
curve,60.0,H3O+,0.0509375,6.145381805857173e-13
