role,temperature_C,species,CO2_loading,mole_fraction
curve,20.0,CO2,0.388125,1.4705374688680345e-08
curve,20.0,CO2,0.39296875,1.6724275423310016e-08
curve,20.0,CO2,0.3978125,1.9092438268736784e-08
curve,20.0,CO2,0.40265625,2.1886338727257562e-08
curve,20.0,CO2,0.4075,2.5202845713936494e-08
curve,20.0,CO2,0.41234375,2.9166987030356613e-08
curve,20.0,CO2,0.4171875,3.3940630124931543e-08
curve,20.0,CO2,0.42203125,3.973694225104187e-08
curve,20.0,CO2,0.426875,4.683963444105238e-08
curve,20.0,CO2,0.43171875,5.5631223778430464e-08
curve,20.0,CO2,0.4365625,6.663748816275514e-08
curve,20.0,CO2,0.44140625,8.059067504043122e-08
curve,20.0,CO2,0.44625,9.853259388543041e-08
curve,20.0,CO2,0.45109375,1.2197464279679754e-07
curve,20.0,CO2,0.4559375,1.5315405607801164e-07
curve,20.0,CO2,0.46078125,1.954735273335593e-07
curve,20.0,CO2,0.465625,2.542275315745915e-07
curve,20.0,CO2,0.47046875,3.3786539515115045e-07
curve,20.0,CO2,0.4753125,4.601913151068441e-07
curve,20.0,CO2,0.48015625,6.441565144229176e-07
curve,20.0,CO2,0.485,9.28113827764518e-07
curve,20.0,CO2,0.48984375,1.3751575026660485e-06
curve,20.0,CO2,0.4946875,2.083995892167258e-06
curve,20.0,CO2,0.49953125,3.195223283292268e-06
curve,20.0,CO2,0.504375,4.884065647178617e-06
curve,20.0,CO2,0.5092187499999999,7.337415911043573e-06
curve,20.0,CO2,0.5140625,1.0728725905091709e-05
curve,20.0,CO2,0.51890625,1.5204918571126366e-05
curve,20.0,CO2,0.52375,2.088713542484854e-05
curve,20.0,CO2,0.52859375,2.787750913815438e-05
curve,20.0,CO2,0.5334375,3.626558782516046e-05
curve,20.0,CO2,0.53828125,4.613473314393554e-05
curve,20.0,CO2,0.543125,5.756357248125246e-05
curve,20.0,CO2,0.54796875,7.06304688764164e-05
curve,20.0,CO2,0.5528125,8.541117563425272e-05
curve,20.0,CO2,0.55765625,0.0001019839050227
curve,20.0,CO2,0.5625,0.0001204251593497
curve,20.0,CO2,0.56734375,0.0001408123059902
curve,20.0,CO2,0.5721875,0.0001632244168796
curve,20.0,CO2,0.57703125,0.0001877407542848
curve,20.0,CO2,0.581875,0.0002144417753631
curve,20.0,CO2,0.5867187500000001,0.0002434095323678
curve,20.0,CO2,0.5915625,0.0002747228974675
curve,20.0,CO2,0.59640625,0.0003084643378573
curve,20.0,CO2,0.6012500000000001,0.0003447168149176
curve,20.0,CO2,0.60609375,0.0003835629278852
curve,20.0,CO2,0.6109375,0.0004250862583084
curve,20.0,CO2,0.6157812500000001,0.0004693678009612
curve,20.0,CO2,0.620625,0.0005164935915244
curve,20.0,CO2,0.62546875,0.0005665432382324
curve,20.0,CO2,0.6303125,0.0006195983052595
curve,20.0,CO2,0.63515625,0.0006757416627947
curve,20.0,CO2,0.64,0.0007350575489992
curve,20.0,CO2,0.64484375,0.0007976230959842
curve,20.0,CO2,0.6496875,0.0008635139383846
curve,20.0,CO2,0.65453125,0.0009328132670037
curve,20.0,CO2,0.659375,0.0010055991694324
curve,20.0,CO2,0.66421875,0.0010819415907488
curve,20.0,CO2,0.6690625,0.0011619105061678
curve,20.0,CO2,0.67390625,0.0012455903163678
curve,20.0,CO2,0.67875,0.0013330378165954
curve,20.0,CO2,0.68359375,0.0014243260343447
curve,20.0,CO2,0.6884375,0.0015195201539206
curve,20.0,CO2,0.69328125,0.0016186635581985
curve,20.0,CO2,0.698125,0.0017218536306944
curve,20.0,CO2,0.70296875,0.0018291085775359
curve,20.0,CO2,0.7078125000000001,0.0019405032044485
curve,20.0,CO2,0.71265625,0.0020560913301704
curve,20.0,CO2,0.7175,0.0021758937291883
curve,20.0,CO2,0.7223437500000001,0.00229999244526
curve,20.0,CO2,0.7271875,0.0024284044239621
curve,20.0,CO2,0.73203125,0.0025611542890335
curve,20.0,CO2,0.7368750000000001,0.0026983016842027
curve,20.0,CO2,0.74171875,0.0028398436059599
curve,20.0,CO2,0.7465625,0.0029858421427812
curve,20.0,CO2,0.75140625,0.0031363070176276
curve,20.0,CO2,0.75625,0.0032912521902232
curve,20.0,CO2,0.76109375,0.003450683061116
curve,20.0,CO2,0.7659375,0.003614641494749
curve,20.0,CO2,0.77078125,0.0037831066341054
curve,20.0,CO2,0.775625,0.0039560646212233
curve,20.0,CO2,0.78046875,0.004133565373992
curve,20.0,CO2,0.7853125,0.0043155743944453
curve,20.0,CO2,0.79015625,0.0045020967816788
curve,20.0,CO2,0.795,0.0046930948916463
reference_point,20.0,CO2,0.78,0.006476144360208
reference_point,20.0,CO2,0.929,0.0235324499942787
reference_point,20.0,CO2,0.974,0.0242503195535396
reference_point,20.0,CO2,0.99,0.0150356281614353
curve,20.0,MEA,0.02484375,0.1064737593265615
curve,20.0,MEA,0.0296875,0.1054124428115406
curve,20.0,MEA,0.03453125,0.1043454696046115
curve,20.0,MEA,0.039375,0.1032745630019504
curve,20.0,MEA,0.04421875,0.1022008110150065
curve,20.0,MEA,0.0490624999999999,0.1011249306353129
curve,20.0,MEA,0.05390625,0.1000474165872772
curve,20.0,MEA,0.05875,0.0989686170564086
curve,20.0,MEA,0.06359375,0.0978887901969702
curve,20.0,MEA,0.0684375,0.096808127673739
curve,20.0,MEA,0.07328125,0.0957267766019062
curve,20.0,MEA,0.078125,0.0946448506785616
curve,20.0,MEA,0.08296875,0.0935624402449023
curve,20.0,MEA,0.0878125,0.0924796188101825
curve,20.0,MEA,0.09265625,0.0913964444346153
curve,20.0,MEA,0.0975,0.0903129671055761
curve,20.0,MEA,0.10234375,0.0892292270981727
curve,20.0,MEA,0.1071875,0.0881452579100571
curve,20.0,MEA,0.11203125,0.0870610886587205
curve,20.0,MEA,0.116875,0.0859767451355097
curve,20.0,MEA,0.12171875,0.0848922469429207
curve,20.0,MEA,0.1265625,0.0838076137594944
curve,20.0,MEA,0.13140625,0.0827228617207033
curve,20.0,MEA,0.1362499999999999,0.0816380055343902
curve,20.0,MEA,0.14109375,0.0805530574565318
curve,20.0,MEA,0.1459375,0.0794680289066244
curve,20.0,MEA,0.1507812499999999,0.0783829303314847
curve,20.0,MEA,0.1556249999999999,0.0772977716036095
curve,20.0,MEA,0.16046875,0.076212560745537
curve,20.0,MEA,0.1653125,0.0751273057396515
curve,20.0,MEA,0.1701562499999999,0.0740420138201021
curve,20.0,MEA,0.175,0.0729566922550306
curve,20.0,MEA,0.17984375,0.0718713473483742
curve,20.0,MEA,0.1846874999999999,0.0707859847427605
curve,20.0,MEA,0.1895312499999999,0.0697006110257604
curve,20.0,MEA,0.194375,0.0686152312997846
curve,20.0,MEA,0.19921875,0.0675298512650693
curve,20.0,MEA,0.2040624999999999,0.066444476400583
curve,20.0,MEA,0.20890625,0.0653591119759332
curve,20.0,MEA,0.21375,0.0642737629457702
curve,20.0,MEA,0.2185937499999999,0.0631884348360657
curve,20.0,MEA,0.2234374999999999,0.0621031328905151
curve,20.0,MEA,0.22828125,0.0610178625872458
curve,20.0,MEA,0.233125,0.0599326294806127
curve,20.0,MEA,0.2379687499999999,0.0588474390587423
curve,20.0,MEA,0.2428125,0.0577622973740904
curve,20.0,MEA,0.24765625,0.0566772102126691
curve,20.0,MEA,0.2525,0.055592184456972
curve,20.0,MEA,0.25734375,0.0545072264250355
curve,20.0,MEA,0.2621875,0.0534223430671736
curve,20.0,MEA,0.26703125,0.0523375426427935
curve,20.0,MEA,0.271875,0.051252832234456
curve,20.0,MEA,0.27671875,0.0501682208166391
curve,20.0,MEA,0.2815625,0.0490837176556911
curve,20.0,MEA,0.28640625,0.0479993327925783
curve,20.0,MEA,0.29125,0.0469150763544924
curve,20.0,MEA,0.29609375,0.04583096033502
curve,20.0,MEA,0.3009375,0.044746997404918
curve,20.0,MEA,0.30578125,0.0436632011509307
curve,20.0,MEA,0.310625,0.0425795866992678
curve,20.0,MEA,0.31546875,0.0414961709700147
curve,20.0,MEA,0.3203125,0.040412971882903
curve,20.0,MEA,0.32515625,0.0393300096366648
curve,20.0,MEA,0.33,0.0382473071431916
curve,20.0,MEA,0.33484375,0.037164888517591
curve,20.0,MEA,0.3396875,0.0360827823630395
curve,20.0,MEA,0.34453125,0.0350010198888656
curve,20.0,MEA,0.349375,0.0339196356984882
curve,20.0,MEA,0.35421875,0.0328386698060871
curve,20.0,MEA,0.3590625,0.0317581661640423
curve,20.0,MEA,0.36390625,0.0306781770025758
curve,20.0,MEA,0.36875,0.0295987603543698
curve,20.0,MEA,0.37359375,0.0285199824242222
curve,20.0,MEA,0.3784375,0.0274419214251828
curve,20.0,MEA,0.38328125,0.0263646649824918
curve,20.0,MEA,0.388125,0.0252883198153437
curve,20.0,MEA,0.39296875,0.0242130058675145
curve,20.0,MEA,0.3978125,0.0231388674529199
curve,20.0,MEA,0.40265625,0.0220660758344099
curve,20.0,MEA,0.4075,0.0209948353748574
curve,20.0,MEA,0.41234375,0.0199253915874706
curve,20.0,MEA,0.4171875,0.0188580442814036
curve,20.0,MEA,0.42203125,0.0177931586393561
curve,20.0,MEA,0.426875,0.0167311868058541
curve,20.0,MEA,0.43171875,0.0156726980063821
curve,20.0,MEA,0.4365625,0.0146184059008261
curve,20.0,MEA,0.44140625,0.0135692269743654
curve,20.0,MEA,0.44625,0.0125263502545126
curve,20.0,MEA,0.45109375,0.0114913362421212
curve,20.0,MEA,0.4559375,0.010466258784697
curve,20.0,MEA,0.46078125,0.0094539283805369
curve,20.0,MEA,0.465625,0.0084581876566649
curve,20.0,MEA,0.47046875,0.0074843377340455
curve,20.0,MEA,0.4753125,0.0065397400210758
curve,20.0,MEA,0.48015625,0.0056344935598092
curve,20.0,MEA,0.485,0.0047820527659505
curve,20.0,MEA,0.48984375,0.0039990860377141
curve,20.0,MEA,0.4946875,0.0033034828941623
curve,20.0,MEA,0.49953125,0.0027097617147528
curve,20.0,MEA,0.504375,0.0022232947477547
curve,20.0,MEA,0.5092187499999999,0.0018377676938474
curve,20.0,MEA,0.5140625,0.0015381537844099
curve,20.0,MEA,0.51890625,0.0013065307143234
curve,20.0,MEA,0.52375,0.0011264630571777
curve,20.0,MEA,0.52859375,0.0009847977427626
curve,20.0,MEA,0.5334375,0.0008716970339838
curve,20.0,MEA,0.53828125,0.0007800006284555
curve,20.0,MEA,0.543125,0.000704552859593
curve,20.0,MEA,0.54796875,0.0006416122707802
curve,20.0,MEA,0.5528125,0.000588444409257
curve,20.0,MEA,0.55765625,0.0005430208499041
curve,20.0,MEA,0.5625,0.0005038197231987
curve,20.0,MEA,0.56734375,0.000469677913697
curve,20.0,MEA,0.5721875,0.0004396995740662
curve,20.0,MEA,0.57703125,0.0004131802647558
curve,20.0,MEA,0.581875,0.00038956541538
curve,20.0,MEA,0.5867187500000001,0.0003684088953606
curve,20.0,MEA,0.5915625,0.000349351618288
curve,20.0,MEA,0.59640625,0.0003320989696853
curve,20.0,MEA,0.6012500000000001,0.0003164080148199
curve,20.0,MEA,0.60609375,0.0003020775070474
curve,20.0,MEA,0.6109375,0.0002889378195178
curve,20.0,MEA,0.6157812500000001,0.0002768476747542
curve,20.0,MEA,0.620625,0.0002656857409155
curve,20.0,MEA,0.62546875,0.0002553497180106
curve,20.0,MEA,0.6303125,0.0002457506574835
curve,20.0,MEA,0.63515625,0.0002368127596335
curve,20.0,MEA,0.64,0.0002284678726167
curve,20.0,MEA,0.64484375,0.0002206598076982
curve,20.0,MEA,0.6496875,0.0002133379259846
curve,20.0,MEA,0.65453125,0.0002064575112829
curve,20.0,MEA,0.659375,0.0001999786544274
curve,20.0,MEA,0.66421875,0.0001938668388182
curve,20.0,MEA,0.6690625,0.0001880923477443
curve,20.0,MEA,0.67390625,0.000182625892502
curve,20.0,MEA,0.67875,0.0001774436794721
curve,20.0,MEA,0.68359375,0.0001725231815312
curve,20.0,MEA,0.6884375,0.00016784494016
curve,20.0,MEA,0.69328125,0.0001633915119084
curve,20.0,MEA,0.698125,0.0001591452693978
curve,20.0,MEA,0.70296875,0.0001550925751695
curve,20.0,MEA,0.7078125000000001,0.0001512196409122
curve,20.0,MEA,0.71265625,0.0001475140897777
curve,20.0,MEA,0.7175,0.0001439660660309
curve,20.0,MEA,0.7223437500000001,0.0001405636596096
curve,20.0,MEA,0.7271875,0.0001372988290143
curve,20.0,MEA,0.73203125,0.0001341624667019
curve,20.0,MEA,0.7368750000000001,0.0001311471548707
curve,20.0,MEA,0.74171875,0.0001282457289579
curve,20.0,MEA,0.7465625,0.0001254510773776
curve,20.0,MEA,0.75140625,0.0001227573414641
curve,20.0,MEA,0.75625,0.0001201586382229
curve,20.0,MEA,0.76109375,0.0001176502773846
curve,20.0,MEA,0.7659375,0.0001152267689055
curve,20.0,MEA,0.77078125,0.0001128838094227
curve,20.0,MEA,0.775625,0.0001106176813028
curve,20.0,MEA,0.78046875,0.0001084238889364
curve,20.0,MEA,0.7853125,0.0001062988826884
curve,20.0,MEA,0.79015625,0.0001042393955904
curve,20.0,MEA,0.795,0.0001022425260418
reference_point,20.0,MEA,0.106,0.0945878840245385
reference_point,20.0,MEA,0.11,0.1016470058346508
reference_point,20.0,MEA,0.128,0.089451655921336
reference_point,20.0,MEA,0.15,0.0841667397450912
reference_point,20.0,MEA,0.173,0.0789905756936116
reference_point,20.0,MEA,0.195,0.073784959590702
reference_point,20.0,MEA,0.21,0.0741400661481299
reference_point,20.0,MEA,0.218,0.0685437503857745
reference_point,20.0,MEA,0.241,0.0633301498271777
reference_point,20.0,MEA,0.25,0.060521403877658
reference_point,20.0,MEA,0.264,0.0581407948739446
reference_point,20.0,MEA,0.287,0.0529633364328065
reference_point,20.0,MEA,0.29,0.0567215812236524
reference_point,20.0,MEA,0.31,0.0478787945809855
reference_point,20.0,MEA,0.334,0.0427104990006218
reference_point,20.0,MEA,0.358,0.037757076576068
reference_point,20.0,MEA,0.382,0.0328055036744764
reference_point,20.0,MEA,0.4,0.0333478702077639
reference_point,20.0,MEA,0.406,0.0279591168919394
reference_point,20.0,MEA,0.431,0.0231417588076604
reference_point,20.0,MEA,0.455,0.0184347967536075
reference_point,20.0,MEA,0.48,0.0137171364269594
reference_point,20.0,MEA,0.505,0.0091091957142134
reference_point,20.0,MEA,0.531,0.0046309917547834
reference_point,20.0,MEA,0.6,0.0009013395768027
reference_point,20.0,MEA,0.78,0.0003010596195983
reference_point,20.0,MEA,0.99,0.0006006022517872
curve,20.0,MEAH+,0.02484375,0.0032596072003944
curve,20.0,MEAH+,0.0296875,0.0038055395245164
curve,20.0,MEAH+,0.03453125,0.0043539883884363
curve,20.0,MEAH+,0.039375,0.0049038035820463
curve,20.0,MEAH+,0.04421875,0.0054543120242158
curve,20.0,MEAH+,0.0490624999999999,0.0060050989860411
curve,20.0,MEAH+,0.05390625,0.0065559090200224
curve,20.0,MEAH+,0.05875,0.0071065688428018
curve,20.0,MEAH+,0.06359375,0.0076569888109895
curve,20.0,MEAH+,0.0684375,0.0082070939161179
curve,20.0,MEAH+,0.07328125,0.0087568653122978
curve,20.0,MEAH+,0.078125,0.0093062808743508
curve,20.0,MEAH+,0.08296875,0.009855322797887
curve,20.0,MEAH+,0.0878125,0.0104040135816806
curve,20.0,MEAH+,0.09265625,0.0109523352420179
curve,20.0,MEAH+,0.0975,0.0115003153624909
curve,20.0,MEAH+,0.10234375,0.0120479710939934
curve,20.0,MEAH+,0.1071875,0.0125953009899698
curve,20.0,MEAH+,0.11203125,0.013142337361599
curve,20.0,MEAH+,0.116875,0.0136890889952221
curve,20.0,MEAH+,0.12171875,0.0142355668020253
curve,20.0,MEAH+,0.1265625,0.014781782584759
curve,20.0,MEAH+,0.13140625,0.0153277556852316
curve,20.0,MEAH+,0.1362499999999999,0.0158735174280291
curve,20.0,MEAH+,0.14109375,0.0164190578993222
curve,20.0,MEAH+,0.1459375,0.0169643986878995
curve,20.0,MEAH+,0.1507812499999999,0.0175095447671315
curve,20.0,MEAH+,0.1556249999999999,0.0180545239657897
curve,20.0,MEAH+,0.16046875,0.0185993466448613
curve,20.0,MEAH+,0.1653125,0.0191440101574064
curve,20.0,MEAH+,0.1701562499999999,0.0196885262967154
curve,20.0,MEAH+,0.175,0.0202329098906438
curve,20.0,MEAH+,0.17984375,0.0207771826848464
curve,20.0,MEAH+,0.1846874999999999,0.0213213228231708
curve,20.0,MEAH+,0.1895312499999999,0.0218653669986938
curve,20.0,MEAH+,0.194375,0.0224093044489965
curve,20.0,MEAH+,0.19921875,0.0229531557901539
curve,20.0,MEAH+,0.2040624999999999,0.0234969240666774
curve,20.0,MEAH+,0.20890625,0.0240406077297713
curve,20.0,MEAH+,0.21375,0.0245842273231714
curve,20.0,MEAH+,0.2185937499999999,0.0251277678339788
curve,20.0,MEAH+,0.2234374999999999,0.0256712466275554
curve,20.0,MEAH+,0.22828125,0.0262146656642569
curve,20.0,MEAH+,0.233125,0.026758042284914
curve,20.0,MEAH+,0.2379687499999999,0.0273013655314282
curve,20.0,MEAH+,0.2428125,0.0278446452584912
curve,20.0,MEAH+,0.24765625,0.0283878774549912
curve,20.0,MEAH+,0.2525,0.0289310852335921
curve,20.0,MEAH+,0.25734375,0.0294742479100804
curve,20.0,MEAH+,0.2621875,0.03001738588909
curve,20.0,MEAH+,0.26703125,0.0305605054715776
curve,20.0,MEAH+,0.271875,0.0311036033385509
curve,20.0,MEAH+,0.27671875,0.031646657734967
curve,20.0,MEAH+,0.2815625,0.0321897075933047
curve,20.0,MEAH+,0.28640625,0.0327327304444756
curve,20.0,MEAH+,0.29125,0.033275746426029
curve,20.0,MEAH+,0.29609375,0.0338187540636177
curve,20.0,MEAH+,0.3009375,0.0343617464769417
curve,20.0,MEAH+,0.30578125,0.0349047183439754
curve,20.0,MEAH+,0.310625,0.0354476909324408
curve,20.0,MEAH+,0.31546875,0.0359906552919754
curve,20.0,MEAH+,0.3203125,0.0365336133953599
curve,20.0,MEAH+,0.32515625,0.0370765651572164
curve,20.0,MEAH+,0.33,0.0376195212480647
curve,20.0,MEAH+,0.33484375,0.0381624629881179
curve,20.0,MEAH+,0.3396875,0.038705420907646
curve,20.0,MEAH+,0.34453125,0.0392483671838235
curve,20.0,MEAH+,0.349375,0.0397913098604066
curve,20.0,MEAH+,0.35421875,0.040334251673471
curve,20.0,MEAH+,0.3590625,0.0408771991352934
curve,20.0,MEAH+,0.36390625,0.041420144874648
curve,20.0,MEAH+,0.36875,0.0419630890598732
curve,20.0,MEAH+,0.37359375,0.042506025814607
curve,20.0,MEAH+,0.3784375,0.0430489762842093
curve,20.0,MEAH+,0.38328125,0.0435919204932362
curve,20.0,MEAH+,0.388125,0.0441348572661843
curve,20.0,MEAH+,0.39296875,0.044677792747718
curve,20.0,MEAH+,0.3978125,0.0452207199104157
curve,20.0,MEAH+,0.40265625,0.0457636509039607
curve,20.0,MEAH+,0.4075,0.0463065570287262
curve,20.0,MEAH+,0.41234375,0.0468494511873474
curve,20.0,MEAH+,0.4171875,0.0473923250311386
curve,20.0,MEAH+,0.42203125,0.0479351872175174
curve,20.0,MEAH+,0.426875,0.0484780267280331
curve,20.0,MEAH+,0.43171875,0.0490208118829246
curve,20.0,MEAH+,0.4365625,0.0495635651699593
curve,20.0,MEAH+,0.44140625,0.0501062385193898
curve,20.0,MEAH+,0.44625,0.0506488505005059
curve,20.0,MEAH+,0.45109375,0.0511913545658001
curve,20.0,MEAH+,0.4559375,0.0517337257463313
curve,20.0,MEAH+,0.46078125,0.0522759246330081
curve,20.0,MEAH+,0.465625,0.0528178859878827
curve,20.0,MEAH+,0.47046875,0.0533595442605385
curve,20.0,MEAH+,0.4753125,0.0539007728761926
curve,20.0,MEAH+,0.48015625,0.0544414171749499
curve,20.0,MEAH+,0.485,0.0549812496306627
curve,20.0,MEAH+,0.48984375,0.0555200127807916
curve,20.0,MEAH+,0.4946875,0.0560573679550106
curve,20.0,MEAH+,0.49953125,0.0565930131451745
curve,20.0,MEAH+,0.504375,0.0571267536936186
curve,20.0,MEAH+,0.5092187499999999,0.0576585260274384
curve,20.0,MEAH+,0.5140625,0.0581884096669716
curve,20.0,MEAH+,0.51890625,0.0587165309733461
curve,20.0,MEAH+,0.52375,0.0592430119018971
curve,20.0,MEAH+,0.52859375,0.0597679256158188
curve,20.0,MEAH+,0.5334375,0.0602913155452262
curve,20.0,MEAH+,0.53828125,0.0608131884019413
curve,20.0,MEAH+,0.543125,0.0613335309705371
curve,20.0,MEAH+,0.54796875,0.0618522887331287
curve,20.0,MEAH+,0.5528125,0.0623694185473906
curve,20.0,MEAH+,0.55765625,0.0628848538615328
curve,20.0,MEAH+,0.5625,0.0633985249268418
curve,20.0,MEAH+,0.56734375,0.0639103377027772
curve,20.0,MEAH+,0.5721875,0.0644202256661304
curve,20.0,MEAH+,0.57703125,0.0649280980108504
curve,20.0,MEAH+,0.581875,0.0654338716887456
curve,20.0,MEAH+,0.5867187500000001,0.0659374441327592
curve,20.0,MEAH+,0.5915625,0.0664387233906432
curve,20.0,MEAH+,0.59640625,0.0669376155644188
curve,20.0,MEAH+,0.6012500000000001,0.0674340322499108
curve,20.0,MEAH+,0.60609375,0.0679278729176361
curve,20.0,MEAH+,0.6109375,0.068419033193457
curve,20.0,MEAH+,0.6157812500000001,0.0689074252442401
curve,20.0,MEAH+,0.620625,0.0693929415103404
curve,20.0,MEAH+,0.62546875,0.0698754916276993
curve,20.0,MEAH+,0.6303125,0.0703549742650241
curve,20.0,MEAH+,0.63515625,0.0708312921174742
curve,20.0,MEAH+,0.64,0.071304344763236
curve,20.0,MEAH+,0.64484375,0.0717740410637163
curve,20.0,MEAH+,0.6496875,0.0722402861733786
curve,20.0,MEAH+,0.65453125,0.0727029841019634
curve,20.0,MEAH+,0.659375,0.0731620418900794
curve,20.0,MEAH+,0.66421875,0.0736173669803592
curve,20.0,MEAH+,0.6690625,0.0740688783505635
curve,20.0,MEAH+,0.67390625,0.0745164770984814
curve,20.0,MEAH+,0.67875,0.0749600862741417
curve,20.0,MEAH+,0.68359375,0.0753996211075233
curve,20.0,MEAH+,0.6884375,0.0758349992512095
curve,20.0,MEAH+,0.69328125,0.0762661592524582
curve,20.0,MEAH+,0.698125,0.0766929964327296
curve,20.0,MEAH+,0.70296875,0.0771154650301742
curve,20.0,MEAH+,0.7078125000000001,0.077533486230407
curve,20.0,MEAH+,0.71265625,0.077946988651043
curve,20.0,MEAH+,0.7175,0.0783559373398623
curve,20.0,MEAH+,0.7223437500000001,0.0787602334029857
curve,20.0,MEAH+,0.7271875,0.0791598512627243
curve,20.0,MEAH+,0.73203125,0.079554743685633
curve,20.0,MEAH+,0.7368750000000001,0.0799448477687931
curve,20.0,MEAH+,0.74171875,0.0803301499761196
curve,20.0,MEAH+,0.7465625,0.080710573862178
curve,20.0,MEAH+,0.75140625,0.0810860995520475
curve,20.0,MEAH+,0.75625,0.081456698398714
curve,20.0,MEAH+,0.76109375,0.0818223576666613
curve,20.0,MEAH+,0.7659375,0.0821830188544106
curve,20.0,MEAH+,0.77078125,0.0825386972379653
curve,20.0,MEAH+,0.775625,0.0828893938561458
curve,20.0,MEAH+,0.78046875,0.0832350513362063
curve,20.0,MEAH+,0.7853125,0.0835756902779083
curve,20.0,MEAH+,0.79015625,0.0839112970655127
curve,20.0,MEAH+,0.795,0.0842419024350222
reference_point,20.0,MEAH+,0.106,0.011548774026001
reference_point,20.0,MEAH+,0.11,0.0080977666175665
reference_point,20.0,MEAH+,0.128,0.0139707197857734
