temperature_C,CO2_loading,effective_CO2_loading,solver_success,message,charge_residual,max_abs_reaction_residual,state_failure_count
40.0,0.660875,0.660875,True,converged,-1.661831867257084e-10,6.689425013917116e-07,0
40.0,0.6658437500000001,0.6658437500000001,True,converged,-1.7269018216332062e-10,7.014885703426899e-07,0
40.0,0.6708125,0.6708125,True,converged,-1.7944505072103174e-10,7.214959474310945e-07,0
40.0,0.67578125,0.67578125,True,converged,-1.864380892032464e-10,7.302924807106592e-07,0
40.0,0.68075,0.68075,True,converged,-1.936579436202712e-10,7.354738329468091e-07,0
40.0,0.68571875,0.68571875,True,converged,-2.0109566703628135e-10,7.431294939408417e-07,0
40.0,0.6906875,0.6906875,True,converged,-2.0874036316770573e-10,7.867572904274311e-07,0
40.0,0.69565625,0.69565625,True,converged,-1.0829182192625641e-10,5.154007922669734e-07,0
40.0,0.700625,0.700625,True,converged,-2.2461388082212078e-10,8.131823605594946e-07,0
40.0,0.70559375,0.70559375,True,converged,-2.3282337968748102e-10,8.402526283646239e-07,0
40.0,0.7105625,0.7105625,True,converged,-1.0367426598232308e-10,8.460588816205927e-07,0
40.0,0.7155312500000001,0.7155312500000001,True,converged,-2.4973905725306715e-10,8.334028294143536e-07,0
40.0,0.7205,0.7205,True,converged,-2.5842706823638547e-10,7.676881992324525e-07,0
40.0,0.72546875,0.72546875,True,converged,-2.6725801443498447e-10,8.676396063833636e-07,0
40.0,0.7304375,0.7304375,True,converged,-2.7622261660086484e-10,9.458012115715064e-07,0
40.0,0.73540625,0.73540625,True,converged,-2.853114813660078e-10,9.50787743647652e-07,0
40.0,0.740375,0.740375,True,converged,-1.4725934968482058e-10,5.36900422787312e-07,0
40.0,0.74534375,0.74534375,True,converged,-3.0383276284009575e-10,9.96635517225286e-07,0
40.0,0.7503125,0.7503125,True,converged,-1.5662540027975733e-10,6.536212673324826e-07,0
40.0,0.75528125,0.75528125,True,converged,-1.6138004540635352e-10,5.211774123381474e-07,0
40.0,0.76025,0.76025,True,converged,-1.661785387271887e-10,5.620540370898652e-07,0
40.0,0.7652187500000001,0.7652187500000001,True,converged,-1.7101760188725078e-10,9.774153006958386e-07,0
40.0,0.7701875,0.7701875,True,converged,-1.7589227592159852e-10,5.489429248939359e-07,0
40.0,0.77515625,0.77515625,True,converged,-1.8080120534426298e-10,5.376437748338958e-07,0
40.0,0.7801250000000001,0.7801250000000001,True,converged,-1.857396854117862e-10,5.51402330017936e-07,0
40.0,0.78509375,0.78509375,True,converged,-3.814118340039267e-10,8.895557073174132e-07,0
40.0,0.7900625,0.7900625,True,converged,-1.9569587049355392e-10,6.099832461359256e-07,0
40.0,0.79503125,0.79503125,True,converged,-2.0070893121504706e-10,5.7418238341711e-07,0
40.0,0.8,0.8,True,converged,-2.0574173344054051e-10,6.284090403596565e-07,0
60.0,0.001,0.001,True,converged,-7.311842104007482e-13,6.085168990921375e-07,0
60.0,0.00599375,0.00599375,True,converged,-2.886515534515806e-10,9.535611518174392e-07,0
60.0,0.0109875,0.0109875,True,converged,-7.410945040151398e-12,6.096630009722048e-07,0
60.0,0.01598125,0.01598125,True,converged,-7.481077253989818e-12,9.995821308450559e-07,0
60.0,0.020975,0.020975,True,converged,-9.0217793359635e-12,8.846862158407021e-07,0
60.0,0.02596875,0.02596875,True,converged,-1.1823775235265087e-11,7.918899598280404e-07,0
60.0,0.0309625,0.0309625,True,converged,-1.4637950262173273e-11,7.08747275979249e-07,0
60.0,0.03595625,0.03595625,True,converged,-1.723111024253942e-11,6.688189806425271e-07,0
60.0,0.04095,0.04095,True,converged,-1.9568935163169314e-11,6.242269421363744e-07,0
60.0,0.04594375,0.04594375,True,converged,-2.167376099827898e-11,5.603359696237931e-07,0
60.0,0.0509375,0.0509375,True,converged,-3.535432083673134e-11,7.951083738078069e-07,0
60.0,0.05593125,0.05593125,True,converged,-2.5282816523686507e-11,5.251425889696293e-07,0
60.0,0.060925,0.060925,True,converged,-5.3659788384321973e-11,9.492084132034506e-07,0
60.0,0.06591875,0.06591875,True,converged,-5.6469261517787424e-11,9.043410074127678e-07,0
60.0,0.0709125,0.0709125,True,converged,-5.901946194540901e-11,8.226207022232757e-07,0
60.0,0.07590625,0.07590625,True,converged,-6.133929177982349e-11,8.607807799876355e-07,0
60.0,0.0809,0.0809,True,converged,-6.344493231832688e-11,7.998945648068911e-07,0
60.0,0.08589375,0.08589375,True,converged,-6.536271985490465e-11,7.789716036654681e-07,0
60.0,0.0908875,0.0908875,True,converged,-6.710614849854456e-11,7.481487820371058e-07,0
60.0,0.09588125,0.09588125,True,converged,-6.868886778539206e-11,7.222788482863507e-07,0
60.0,0.10087499999999999,0.10087499999999999,True,converged,-7.013288153077512e-11,6.954932274538805e-07,0
60.0,0.10586875,0.10586875,True,converged,-7.14406279935713e-11,7.115952094238764e-07,0
60.0,0.1108625,0.1108625,True,converged,-7.263025080924616e-11,6.47526192665282e-07,0
60.0,0.11585625,0.11585625,True,converged,-7.370661378667252e-11,6.231022062763714e-07,0
60.0,0.12085,0.12085,True,converged,-7.46833244457735e-11,6.006462278662639e-07,0
60.0,0.12584375,0.12584375,True,converged,-7.55679168532356e-11,5.85583073586804e-07,0
60.0,0.1308375,0.1308375,True,converged,-7.636543433470633e-11,5.581352127137507e-07,0
60.0,0.13583125,0.13583125,True,converged,-1.5416504387977975e-10,9.757059409309932e-07,0
60.0,0.140825,0.140825,True,converged,-7.773090658752513e-11,5.229801942618906e-07,0
60.0,0.14581875,0.14581875,True,converged,-1.5661959612049367e-10,9.991042411172657e-07,0
60.0,0.1508125,0.1508125,True,converged,-1.5766190862755028e-10,9.726840666246517e-07,0
60.0,0.15580625,0.15580625,True,converged,-7.930101629478664e-11,5.435809242726464e-07,0
60.0,0.1608,0.1608,True,converged,-1.5942729336807003e-10,9.803420155662934e-07,0
60.0,0.16579375,0.16579375,True,converged,-1.6016661494606802e-10,9.84181422580832e-07,0
60.0,0.1707875,0.1707875,True,converged,-1.6081186361515233e-10,9.97994423102e-07,0
60.0,0.17578125,0.17578125,True,converged,-1.6139089534297757e-10,9.97694918680736e-07,0
60.0,0.180775,0.180775,True,converged,-8.095173541543884e-11,5.245732346281784e-07,0
60.0,0.18576875,0.18576875,True,converged,-8.117243861494288e-11,5.278005907882743e-07,0
60.0,0.1907625,0.1907625,True,converged,-8.137058874907465e-11,5.341609643494394e-07,0
60.0,0.19575625,0.19575625,True,converged,-8.154340099373214e-11,5.397767957049382e-07,0
60.0,0.20074999999999998,0.20074999999999998,True,converged,-8.169199350186243e-11,5.46267976631043e-07,0
60.0,0.20574375,0.20574375,True,converged,-8.18209518591202e-11,5.515185854676474e-07,0
60.0,0.2107375,0.2107375,True,converged,-8.193842936748648e-11,5.914687335462077e-07,0
60.0,0.21573124999999999,0.21573124999999999,True,converged,-8.204066505329176e-11,5.603712409651962e-07,0
60.0,0.220725,0.220725,True,converged,-8.213202340626267e-11,5.62803418091562e-07,0
60.0,0.22571875,0.22571875,True,converged,-8.221613899225984e-11,5.683010861901039e-07,0
60.0,0.2307125,0.2307125,True,converged,-8.229143678994028e-11,5.312414792513209e-07,0
60.0,0.23570625,0.23570625,True,converged,-8.23682273070074e-11,5.781592520293088e-07,0
60.0,0.2407,0.2407,True,converged,-8.24441150504301e-11,6.780210934920206e-07,0
60.0,0.24569375,0.24569375,True,converged,-8.251979376475615e-11,5.890948244768879e-07,0
60.0,0.2506875,0.2506875,True,converged,-8.259895426391607e-11,5.882486000530207e-07,0
60.0,0.25568124999999997,0.25568124999999997,True,converged,-8.268852863166885e-11,5.872317707655839e-07,0
60.0,0.260675,0.260675,True,converged,-8.278493371281862e-11,5.988621616381806e-07,0
60.0,0.26566875,0.26566875,True,converged,-8.289402366207791e-11,5.979975377101709e-07,0
60.0,0.2706625,0.2706625,True,converged,-8.301974198448122e-11,6.023384031550449e-07,0
60.0,0.27565625,0.27565625,True,converged,-8.316387477181762e-11,6.096089641971503e-07,0
60.0,0.28065,0.28065,True,converged,-8.332662474532941e-11,6.077533107884392e-07,0
60.0,0.28564375,0.28564375,True,converged,-8.351714050798011e-11,6.176413478442555e-07,0
60.0,0.2906375,0.2906375,True,converged,-8.37371803714192e-11,6.236601457487723e-07,0
60.0,0.29563125,0.29563125,True,converged,-8.398299871360229e-11,6.255792648346414e-07,0
60.0,0.300625,0.300625,True,converged,-8.4270931100242e-11,6.664531575495403e-07,0
60.0,0.30561875,0.30561875,True,converged,-8.459635913798e-11,6.313275271452312e-07,0
60.0,0.3106125,0.3106125,True,converged,-8.4966625483962e-11,6.350475452165938e-07,0
60.0,0.31560625,0.31560625,True,converged,-8.538868980176328e-11,6.365727713841807e-07,0
60.0,0.3206,0.3206,True,converged,-8.586885203614838e-11,6.3658390558885e-07,0
60.0,0.32559375,0.32559375,True,converged,-8.641216189558159e-11,6.446772573553972e-07,0
60.0,0.3305875,0.3305875,True,converged,-8.702570917415691e-11,5.747732103600356e-07,0
60.0,0.33558125,0.33558125,True,converged,-8.771692756812121e-11,6.488311115049328e-07,0
60.0,0.340575,0.340575,True,converged,-8.849241713532961e-11,6.458433006173436e-07,0
60.0,0.34556875,0.34556875,True,converged,-8.93687581035734e-11,6.560314425030356e-07,0
60.0,0.3505625,0.3505625,True,converged,-9.035166603349318e-11,6.585471901132678e-07,0
60.0,0.35555625,0.35555625,True,converged,-9.145789705621244e-11,6.614756067335748e-07,0
60.0,0.36055,0.36055,True,converged,-9.269463617931645e-11,6.790596955852379e-07,0
60.0,0.36554375,0.36554375,True,converged,-9.408340303144241e-11,6.608878670988361e-07,0
60.0,0.3705375,0.3705375,True,converged,-9.564074287168517e-11,6.769598641653829e-07,0
60.0,0.37553125,0.37553125,True,converged,-9.738779259260954e-11,6.743772154038652e-07,0
60.0,0.380525,0.380525,True,converged,-9.934507332326205e-11,6.774040457457886e-07,0
60.0,0.38551875,0.38551875,True,converged,-1.0153818876476131e-10,6.759878878881409e-07,0
60.0,0.3905125,0.3905125,True,converged,-1.0399802760851431e-10,6.773768532752911e-07,0
60.0,0.39550625,0.39550625,True,converged,-1.0676328584553803e-10,6.785702808542737e-07,0
60.0,0.40049999999999997,0.40049999999999997,True,converged,-1.0986548977785498e-10,6.841423498826771e-07,0
60.0,0.40549375,0.40549375,True,converged,-1.1334743081433466e-10,6.834858794491083e-07,0
60.0,0.4104875,0.4104875,True,converged,-1.1726704832943952e-10,6.924067612601448e-07,0
60.0,0.41548124999999997,0.41548124999999997,True,converged,-1.21673309243852e-10,6.931381761887678e-07,0
60.0,0.420475,0.420475,True,converged,-1.2663074585533114e-10,6.941818426753343e-07,0
60.0,0.42546875,0.42546875,True,converged,-1.3220742833233298e-10,6.972567305751909e-07,0
60.0,0.43046249999999997,0.43046249999999997,True,converged,-1.3847924489621858e-10,6.993454846337954e-07,0
60.0,0.43545625,0.43545625,True,converged,-1.4551930823238674e-10,7.049764505495659e-07,0
60.0,0.44045,0.44045,True,converged,-1.5341438488563792e-10,7.077572163893819e-07,0
60.0,0.44544374999999997,0.44544374999999997,True,converged,-1.6223380808830121e-10,7.122511114232566e-07,0
60.0,0.4504375,0.4504375,True,converged,-1.7202851234426838e-10,7.162899997581462e-07,0
60.0,0.45543125,0.45543125,True,converged,-1.828172334416916e-10,7.210626229436912e-07,0
60.0,0.460425,0.460425,True,converged,-1.9456011318893478e-10,7.273581097422266e-07,0
60.0,0.46541875,0.46541875,True,converged,-2.0711183931348812e-10,7.31125911812569e-07,0
60.0,0.4704125,0.4704125,True,converged,-2.20192641578905e-10,7.374527903891703e-07,0
60.0,0.47540625,0.47540625,True,converged,-2.333268662342222e-10,7.285581027360877e-07,0
60.0,0.4804,0.4804,True,converged,-2.4581113881897604e-10,7.503314733980915e-07,0
60.0,0.48539375,0.48539375,True,converged,-2.567316805129176e-10,7.594266122623594e-07,0
60.0,0.4903875,0.4903875,True,converged,-2.65036534219214e-10,7.610259054047219e-07,0
60.0,0.49538125,0.49538125,True,converged,-2.697578347327124e-10,7.684001808172525e-07,0
60.0,0.500375,0.500375,True,converged,-2.703023670872698e-10,7.764021034972757e-07,0
60.0,0.50536875,0.50536875,True,converged,-2.6670320766536663e-10,7.811398994306273e-07,0
60.0,0.5103624999999999,0.5103624999999999,True,converged,-2.5969973193027236e-10,7.555307952600288e-07,0
60.0,0.51535625,0.51535625,True,converged,-2.5050760521248386e-10,7.973089140023149e-07,0
60.0,0.52035,0.52035,True,converged,-2.4045881121094577e-10,7.996009543376204e-07,0
60.0,0.52534375,0.52534375,True,converged,-2.30676182704411e-10,8.084343789960258e-07,0
60.0,0.5303375,0.5303375,True,converged,-2.2194108922450314e-10,8.21050932131584e-07,0
60.0,0.53533125,0.53533125,True,converged,-2.1470289392827447e-10,8.764869683375309e-07,0
60.0,0.5403249999999999,0.5403249999999999,True,converged,-2.0915937930251165e-10,8.399253523805328e-07,0
60.0,0.54531875,0.54531875,True,converged,-2.0534832774853237e-10,8.71674426861091e-07,0
60.0,0.5503125,0.5503125,True,converged,-2.032142652192116e-10,8.856809436963431e-07,0
60.0,0.55530625,0.55530625,True,converged,-2.0265655641577903e-10,9.032307630718606e-07,0
60.0,0.5603,0.5603,True,converged,-2.0355884333306541e-10,9.216692369307111e-07,0
60.0,0.56529375,0.56529375,True,converged,-2.0580617923429553e-10,9.28623354212732e-07,0
60.0,0.5702875,0.5702875,True,converged,-2.0928233529051047e-10,9.753601695194902e-07,0
60.0,0.57528125,0.57528125,True,converged,-2.1388648525069107e-10,9.975274721796268e-07,0
60.0,0.580275,0.580275,True,converged,-1.0976187004706296e-10,5.078363400912167e-07,0
60.0,0.58526875,0.58526875,True,converged,-2.2611185486981899e-10,9.871902797442544e-07,0
60.0,0.5902625,0.5902625,True,converged,-1.167877151354734e-10,5.359789128078774e-07,0
60.0,0.59525625,0.59525625,True,converged,-1.2092185344312007e-10,5.455116678376726e-07,0
60.0,0.60025,0.60025,True,converged,-1.254282943670476e-10,5.684662980343091e-07,0
60.0,0.60524375,0.60524375,True,converged,-1.3027993579471575e-10,5.837706282818544e-07,0
60.0,0.6102375,0.6102375,True,converged,-1.3544895474876868e-10,6.102235161620229e-07,0
60.0,0.61523125,0.61523125,True,converged,-1.409131296293364e-10,5.935021185621281e-07,0
60.0,0.620225,0.620225,True,converged,-1.4664966167341062e-10,5.885296161523002e-07,0
60.0,0.62521875,0.62521875,True,converged,-1.5263881761083947e-10,5.975244263822788e-07,0
60.0,0.6302125,0.6302125,True,converged,-1.5886253795063537e-10,8.476966897319471e-07,0
60.0,0.63520625,0.63520625,True,converged,-1.6530089868212273e-10,6.402497412238972e-07,0
60.0,0.6402,0.6402,True,converged,-1.7194012854941977e-10,8.613938007329125e-07,0
60.0,0.64519375,0.64519375,True,converged,-1.787607236951405e-10,6.407538251096412e-07,0
60.0,0.6501875,0.6501875,True,converged,-1.8575253229010826e-10,6.605068492149258e-07,0
60.0,0.6551812499999999,0.6551812499999999,True,converged,-1.9290028798993982e-10,7.843799316731292e-07,0
60.0,0.660175,0.660175,True,converged,-2.0018953799235027e-10,7.130611194838821e-07,0
60.0,0.66516875,0.66516875,True,converged,-2.0761153109598356e-10,6.930501150748114e-07,0
60.0,0.6701625,0.6701625,True,converged,-2.1515154702027055e-10,7.724521147167707e-07,0
60.0,0.67515625,0.67515625,True,converged,-2.22801697073532e-10,7.91596047378107e-07,0
60.0,0.68015,0.68015,True,converged,-2.3054932429040765e-10,8.443233596722166e-07,0
60.0,0.6851437499999999,0.6851437499999999,True,converged,-2.383863715298207e-10,7.956541132614348e-07,0
60.0,0.6901375,0.6901375,True,converged,-2.4630669035265324e-10,9.869371346837852e-07,0
60.0,0.69513125,0.69513125,True,converged,-2.5429683670226233e-10,8.894989598218217e-07,0
60.0,0.700125,0.700125,True,converged,-2.6235313316525347e-10,9.245338397079195e-07,0
60.0,0.70511875,0.70511875,True,converged,-2.704661975858798e-10,8.8946449139371e-07,0
60.0,0.7101125,0.7101125,True,converged,-2.7863128454507686e-10,8.894997449715447e-07,0
60.0,0.7151062499999999,0.7151062499999999,True,converged,-2.868415990508536e-10,9.420108462165899e-07,0
60.0,0.7201,0.7201,True,converged,-2.9508793581320505e-10,9.288557052400392e-07,0
60.0,0.72509375,0.72509375,True,converged,-3.0336954348350155e-10,9.715693316536544e-07,0
60.0,0.7300875,0.7300875,True,converged,-1.558406016908485e-10,6.155778287109115e-07,0
60.0,0.73508125,0.73508125,True,converged,-3.200108532844644e-10,8.294790099228067e-07,0
60.0,0.740075,0.740075,True,converged,-1.6418204201580786e-10,5.464592298665139e-07,0
60.0,0.74506875,0.74506875,True,converged,-1.6836608008751221e-10,8.476949489022445e-07,0
60.0,0.7500625,0.7500625,True,converged,-1.7255330031493496e-10,5.558970457286705e-07,0
60.0,0.75505625,0.75505625,True,converged,-1.7674677825445655e-10,7.268713773100899e-07,0
60.0,0.76005,0.76005,True,converged,-1.8094050490270047e-10,6.010451691906837e-07,0
60.0,0.76504375,0.76504375,True,converged,-1.8513588971066063e-10,5.901732436086604e-07,0
60.0,0.7700375,0.7700375,True,converged,-1.8932982278868706e-10,5.877312858615369e-07,0
60.0,0.77503125,0.77503125,True,converged,-1.9352239945265119e-10,6.162856749369894e-07,0
60.0,0.780025,0.780025,True,converged,-1.9771178672000434e-10,6.194085031552277e-07,0
60.0,0.78501875,0.78501875,True,converged,-2.018959193780366e-10,5.844846917568702e-07,0
60.0,0.7900125,0.7900125,True,converged,-2.0607650836618567e-10,6.526986098265297e-07,0
60.0,0.79500625,0.79500625,True,converged,-2.102519880727049e-10,8.824275212759858e-07,0
60.0,0.8,0.8,True,converged,-2.1441708210231633e-10,8.143944008054405e-07,0
80.0,0.001,0.001,True,converged,-9.011968688660277e-13,8.143063823240482e-07,0
80.0,0.00599375,0.00599375,True,converged,-2.84315444668351e-10,7.346045478584529e-07,0
80.0,0.0109875,0.0109875,True,converged,-1.2335165549583194e-11,8.210543924747071e-07,0
80.0,0.01598125,0.01598125,True,converged,-3.95203016362658e-12,7.051539441249588e-07,0
80.0,0.020975,0.020975,True,converged,-3.891009368005294e-12,6.13920388303768e-07,0
80.0,0.02596875,0.02596875,True,converged,-5.0167312253164564e-12,5.488127534647447e-07,0
80.0,0.0309625,0.0309625,True,converged,-1.2506777894143867e-11,9.864111483182114e-07,0
80.0,0.03595625,0.03595625,True,converged,-1.479746232773034e-11,8.922460814630995e-07,0
80.0,0.04095,0.04095,True,converged,-1.6845207601859022e-11,8.276625678149685e-07,0
80.0,0.04594375,0.04594375,True,converged,-1.866507285780113e-11,7.633795497952178e-07,0
80.0,0.0509375,0.0509375,True,converged,-2.0281727530345895e-11,6.927845106474706e-07,0
80.0,0.05593125,0.05593125,True,converged,-2.172569493286234e-11,7.147191887213467e-07,0
80.0,0.060925,0.060925,True,converged,-2.301529412472754e-11,6.669418866067645e-07,0
80.0,0.06591875,0.06591875,True,converged,-2.4173154390726495e-11,6.31761288616417e-07,0
80.0,0.0709125,0.0709125,True,converged,-2.5214282728782192e-11,6.0684100944286e-07,0
80.0,0.07590625,0.07590625,True,converged,-2.615229831060299e-11,5.854953890604975e-07,0
80.0,0.0809,0.0809,True,converged,-2.6998746944037087e-11,5.756883609819852e-07,0
80.0,0.08589375,0.08589375,True,converged,-2.7761972608346354e-11,5.30229129935833e-07,0
80.0,0.0908875,0.0908875,True,converged,-2.8452075219361763e-11,5.261510018783611e-07,0
80.0,0.09588125,0.09588125,True,converged,-2.9075606895414717e-11,5.084265630728169e-07,0
80.0,0.10087499999999999,0.10087499999999999,True,converged,-5.9279248624069e-11,9.950258963442593e-07,0
80.0,0.10586875,0.10586875,True,converged,-6.029602766174382e-11,9.269924454713419e-07,0
80.0,0.1108625,0.1108625,True,converged,-6.121604335636646e-11,8.842696246347259e-07,0
80.0,0.11585625,0.11585625,True,converged,-6.204751968295896e-11,8.192855247557418e-07,0
80.0,0.12085,0.12085,True,converged,-6.27986800778304e-11,8.304359155886232e-07,0
80.0,0.12584375,0.12584375,True,converged,-6.347666793743727e-11,8.017624573142257e-07,0
80.0,0.1308375,0.1308375,True,converged,-6.409146248557995e-11,7.825937551331208e-07,0
80.0,0.13583125,0.13583125,True,converged,-6.464621473056202e-11,7.841606830538694e-07,0
80.0,0.140825,0.140825,True,converged,-6.51480994293878e-11,7.953577068064988e-07,0
80.0,0.14581875,0.14581875,True,converged,-6.560220220005986e-11,7.966817676674509e-07,0
80.0,0.1508125,0.1508125,True,converged,-6.601366997560176e-11,8.083345939269293e-07,0
80.0,0.15580625,0.15580625,True,converged,-6.639171270449119e-11,8.301776865948796e-07,0
80.0,0.1608,0.1608,True,converged,-6.673627180254138e-11,8.41256369454868e-07,0
80.0,0.16579375,0.16579375,True,converged,-6.705265106311331e-11,8.55166028657095e-07,0
80.0,0.1707875,0.1707875,True,converged,-6.734454773758792e-11,8.659088983620222e-07,0
80.0,0.17578125,0.17578125,True,converged,-6.762089996834638e-11,8.75512370157594e-07,0
80.0,0.180775,0.180775,True,converged,-6.787837371512368e-11,8.861065445842087e-07,0
80.0,0.18576875,0.18576875,True,converged,-6.812614669001761e-11,8.956353987343846e-07,0
80.0,0.1907625,0.1907625,True,converged,-6.836643124652464e-11,7.908331518535761e-07,0
80.0,0.19575625,0.19575625,True,converged,-6.860688275322558e-11,9.181476166020275e-07,0
80.0,0.20074999999999998,0.20074999999999998,True,converged,-6.884304217796432e-11,9.272794869730205e-07,0
80.0,0.20574375,0.20574375,True,converged,-6.908674460728121e-11,9.178088014039076e-07,0
80.0,0.2107375,0.2107375,True,converged,-6.933756091480342e-11,9.485635565908979e-07,0
80.0,0.21573124999999999,0.21573124999999999,True,converged,-6.960017893576785e-11,9.567767591533993e-07,0
80.0,0.220725,0.220725,True,converged,-6.987674549466109e-11,9.61122406550885e-07,0
80.0,0.22571875,0.22571875,True,converged,-7.017493079161083e-11,9.364355477714525e-07,0
80.0,0.2307125,0.2307125,True,converged,-7.04992490353464e-11,9.888656400391937e-07,0
80.0,0.23570625,0.23570625,True,converged,-7.085322176873414e-11,9.926602757559522e-07,0
80.0,0.2407,0.2407,True,converged,-3.561826425249999e-11,5.084922598541652e-07,0
80.0,0.24569375,0.24569375,True,converged,-3.5832817196596e-11,5.093212607221176e-07,0
80.0,0.2506875,0.2506875,True,converged,-3.606743041774667e-11,5.188921790022505e-07,0
80.0,0.25568124999999997,0.25568124999999997,True,converged,-3.632604827903088e-11,5.216003522434676e-07,0
80.0,0.260675,0.260675,True,converged,-3.66145029343274e-11,5.272681455892325e-07,0
80.0,0.26566875,0.26566875,True,converged,-3.6933602675837574e-11,5.378534773115007e-07,0
80.0,0.2706625,0.2706625,True,converged,-3.728727339666335e-11,5.345292954928027e-07,0
80.0,0.27565625,0.27565625,True,converged,-3.7679288900905846e-11,5.37902948849478e-07,0
80.0,0.28065,0.28065,True,converged,-3.8114213463294304e-11,5.420490190033433e-07,0
80.0,0.28564375,0.28564375,True,converged,-3.8596340137761226e-11,5.454626901268966e-07,0
80.0,0.2906375,0.2906375,True,converged,-3.912920379269528e-11,5.525338231393562e-07,0
80.0,0.29563125,0.29563125,True,converged,-3.9719032156525994e-11,5.521979069555982e-07,0
80.0,0.300625,0.300625,True,converged,-4.037247794375868e-11,5.513039837978795e-07,0
80.0,0.30561875,0.30561875,True,converged,-4.10949879777378e-11,5.867326784425586e-07,0
80.0,0.3106125,0.3106125,True,converged,-4.1892394296722115e-11,5.618165310750101e-07,0
80.0,0.31560625,0.31560625,True,converged,-4.277334318899699e-11,5.635674398263291e-07,0
80.0,0.3206,0.3206,True,converged,-4.374534654931448e-11,5.697366916024293e-07,0
80.0,0.32559375,0.32559375,True,converged,-4.481914532761654e-11,5.73668533121463e-07,0
80.0,0.3305875,0.3305875,True,converged,-4.600333118279858e-11,5.850294186870997e-07,0
80.0,0.33558125,0.33558125,True,converged,-4.7310447839117264e-11,5.790137969086118e-07,0
80.0,0.340575,0.340575,True,converged,-4.875169525366865e-11,5.824257414133172e-07,0
80.0,0.34556875,0.34556875,True,converged,-5.034104098556516e-11,5.873039548021097e-07,0
80.0,0.3505625,0.3505625,True,converged,-5.209266181063367e-11,5.915242873300031e-07,0
80.0,0.35555625,0.35555625,True,converged,-5.4024384785987466e-11,5.946648862220627e-07,0
80.0,0.36055,0.36055,True,converged,-5.615438964191886e-11,5.955665116630371e-07,0
80.0,0.36554375,0.36554375,True,converged,-5.85016212011824e-11,5.986396658386184e-07,0
80.0,0.3705375,0.3705375,True,converged,-6.109038543927075e-11,6.017017746273723e-07,0
80.0,0.37553125,0.37553125,True,converged,-6.394438089216284e-11,6.021298943892361e-07,0
80.0,0.380525,0.380525,True,converged,-6.709122207547772e-11,6.09106145077476e-07,0
80.0,0.38551875,0.38551875,True,converged,-7.055926486915093e-11,6.115338599954612e-07,0
80.0,0.3905125,0.3905125,True,converged,-7.438419385264308e-11,6.184110965534728e-07,0
80.0,0.39550625,0.39550625,True,converged,-7.859757497610665e-11,6.248330404190483e-07,0
80.0,0.40049999999999997,0.40049999999999997,True,converged,-8.323669496932822e-11,6.206540668074467e-07,0
80.0,0.40549375,0.40549375,True,converged,-8.834565405997023e-11,6.248296564592692e-07,0
80.0,0.4104875,0.4104875,True,converged,-9.396146650680189e-11,6.27720247337038e-07,0
80.0,0.41548124999999997,0.41548124999999997,True,converged,-1.0012739640595829e-10,6.31207122125943e-07,0
80.0,0.420475,0.420475,True,converged,-1.0688489465260186e-10,6.359097834973682e-07,0
80.0,0.42546875,0.42546875,True,converged,-1.1426933904462399e-10,6.416726723301736e-07,0
80.0,0.43046249999999997,0.43046249999999997,True,converged,-1.2231309484646452e-10,6.480328931246504e-07,0
80.0,0.43545625,0.43545625,True,converged,-1.3103138900308017e-10,6.474135183509588e-07,0
80.0,0.44045,0.44045,True,converged,-1.4042763952412954e-10,6.581616496248444e-07,0
80.0,0.44544374999999997,0.44544374999999997,True,converged,-1.5046996767385673e-10,6.631137328128034e-07,0
80.0,0.4504375,0.4504375,True,converged,-1.6109650125125617e-10,6.702996735441502e-07,0
80.0,0.45543125,0.45543125,True,converged,-1.721969567719479e-10,6.761082627093629e-07,0
80.0,0.460425,0.460425,True,converged,-1.8359833684681285e-10,6.77318231723234e-07,0
80.0,0.46541875,0.46541875,True,converged,-1.9506291856413453e-10,6.78432703793419e-07,0
80.0,0.4704125,0.4704125,True,converged,-2.0627748107931827e-10,7.011375053878055e-07,0
80.0,0.47540625,0.47540625,True,converged,-2.1687513248122482e-10,6.878994263104232e-07,0
80.0,0.4804,0.4804,True,converged,-2.2644577100797268e-10,9.72284116329547e-07,0
80.0,0.48539375,0.48539375,True,converged,-2.3459616941857236e-10,7.076214849632834e-07,0
80.0,0.4903875,0.4903875,True,converged,-2.410027904686852e-10,7.143901150641341e-07,0
80.0,0.49538125,0.49538125,True,converged,-2.454828769995846e-10,7.238124926089995e-07,0
80.0,0.500375,0.500375,True,converged,-2.480397134517743e-10,7.242755621916785e-07,0
80.0,0.50536875,0.50536875,True,converged,-2.488930142495295e-10,7.351458748416917e-07,0
80.0,0.5103624999999999,0.5103624999999999,True,converged,-2.4842443135220946e-10,7.381000308726016e-07,0
80.0,0.51535625,0.51535625,True,converged,-2.471196387304299e-10,7.676768767339581e-07,0
80.0,0.52035,0.52035,True,converged,-2.4548614133351143e-10,7.796898078282766e-07,0
80.0,0.52534375,0.52534375,True,converged,-2.4398120065983803e-10,8.64695092417378e-07,0
80.0,0.5303375,0.5303375,True,converged,-2.429708032369578e-10,8.047673158984026e-07,0
80.0,0.53533125,0.53533125,True,converged,-2.427215244755793e-10,8.318010316088476e-07,0
80.0,0.5403249999999999,0.5403249999999999,True,converged,-2.4339702403830047e-10,8.232535826380172e-07,0
