row_id,temperature_C,CO2_loading,observed_CO2_pressure_kPa,paper,raw_pred_CO2_pressure_kPa,raw_log10_model_over_data,bubble_total_pressure_kPa,bubble_fugacity_residual_norm,chemical_charge_residual,chemical_max_reaction_residual,penalty_residual_count,diagnostic_success,model_x_CO2,model_x_MEA,model_x_H2O,model_x_MEAH+,model_x_MEACOO-,model_x_HCO3-,model_x_CO3^2-,model_x_H3O+,model_x_OH-,y_CO2,y_H2O,y_MEA,success,message
vle_0057,40.0,0.609,36.1,Jou,39.769739417265455,0.0420455434676885,45.86839096583248,2.8475148106110737e-07,-4.183936166879426e-11,4.9631061038724056e-08,0,True,0.00018440648610568153,0.006110652301707888,0.8567644035306811,0.06877948408755645,0.03733533414302492,0.03020714028777244,0.0006184306234484078,4.257486297396084e-11,1.484971283102005e-07,0.8670402117852807,0.13294686363969194,1.2924575027451592e-05,True,converged
vle_0058,40.0,0.642,103.0,Jou,60.472522674896084,-0.2312791386701752,66.5534893267664,7.918366176085101e-07,-3.964103986004741e-11,5.784308321210574e-08,0,True,0.0002926519587061343,0.005133364345490197,0.8505538197498765,0.07227174844387768,0.034808208053633535,0.036416758867956416,0.0005233330934053744,5.454606785835152e-11,1.154325082686821e-07,0.9086303856734874,0.09136248122036782,7.133106144769184e-06,True,converged
vle_0059,60.0,0.053,0.0045,Aronu,0.0010912310349369576,-0.6152958048223592,17.459859300050017,5.497191271075508e-07,-7.184623589692827e-12,7.733753193406301e-08,0,True,5.0293310880509504e-09,0.1003779207292446,0.8872034495063102,0.006417781178826702,0.0054504668336034755,8.163751533012684e-05,0.00041693763145379267,8.435664863072892e-13,5.180157505644587e-05,6.249941744569681e-05,0.9967404523381392,0.0031970482444150196,True,converged
vle_0060,60.0,0.0564,0.00428,Jou,0.0012655602663300966,-0.5291609378030516,17.460736484226707,5.340420360100406e-08,-6.7505867703491346e-12,7.925564560196108e-08,0,True,5.8185853402423765e-09,0.09962480373936163,0.8871918970479833,0.006804177378522894,0.005817187530716997,8.842925297472547e-05,0.0004250613715733867,9.020642829474188e-13,4.84378593797851e-05,7.248034855078136e-05,0.9967577226740318,0.00316979697741729,True,converged
vle_0061,60.0,0.105,0.0154,Aronu,0.006550092463308614,-0.37127329015440846,17.463045074227495,3.1784583853777804e-09,-2.1425919897880355e-10,7.746334063085669e-08,0,True,2.9065093063569206e-08,0.08886193027395672,0.8870334172188445,0.012296201444795315,0.011088034265249356,0.0002100044321153787,0.0004877796679746286,1.852625067137029e-12,2.2603630118366766e-05,0.00037508306457820716,0.9968379775672157,0.002786939368205975,True,converged
vle_0062,60.0,0.114,0.0194,Hilliard,0.008384605525164885,-0.36431909498265047,17.461706054852275,2.906768383353908e-07,-2.40808767495098e-10,9.323602512267826e-08,0,True,3.695636646745894e-08,0.08687244644662337,0.8870028399357651,0.013308537162739097,0.012065181510697706,0.0002384464427610978,0.0004923979122345947,2.055725699750998e-12,2.0113630756992988e-05,0.00048017103820362174,0.9968024149252416,0.002717414036554748,True,converged
vle_0063,60.0,0.119,0.0193,Jou,0.009572303332384919,-0.3045408566871768,17.460782653035707,2.103304979073073e-07,-5.096369148701739e-10,8.22899153263279e-08,0,True,4.203327045429964e-08,0.0857679717981447,0.8869853391181683,0.013870506179890002,0.012607686687736213,0.00025519903622886405,0.0004943658301533992,2.1727890547940366e-12,1.888931423517729e-05,0.0005482173120527728,0.9967728152158885,0.002678967472058859,True,converged
vle_0064,60.0,0.162,0.0427,Aronu,0.02707639369561992,-0.19783705483424546,17.450305464168324,9.72195256299102e-07,-2.9959342074871605e-10,7.360536713463262e-08,0,True,1.1505057720345029e-07,0.07629982822669912,0.8868107644579979,0.01869403126599054,0.017252296852635747,0.00043269484375431296,0.000498770578944357,3.32400503690127e-12,1.1498720076925437e-05,0.0015516286377460485,0.9960950833580322,0.0023532880042217616,True,converged
vle_0065,60.0,0.191,0.0589,Hilliard,0.05111044968741311,-0.06160559274200075,17.445853409588754,9.058897276759126e-08,-2.8464437022328933e-10,6.839749744358414e-08,0,True,2.122961808559361e-07,0.06995563991926457,0.8866558587959545,0.021941014207917293,0.02034949127296888,0.0005955704800331067,0.0004937397265413361,4.279979770550169e-12,8.473296859419987e-06,0.0029296617647446986,0.9949321470387239,0.002138191196531428,True,converged
vle_0066,60.0,0.206,0.0579,Jou,0.07010880699000699,0.08309401325372877,17.44723734632579,2.9416763558387515e-07,-2.679462275971198e-10,6.415925568603598e-08,0,True,2.877692753224469e-07,0.06669180816395369,0.8865588216907652,0.023619389054344818,0.021934939697988157,0.0006977807285192928,0.0004896960165182118,4.846353685478707e-12,7.276873789087031e-06,0.004018332851118758,0.993953482493773,0.002028184655108212,True,converged
vle_0067,60.0,0.244,0.1348,Aronu,0.15257097870481712,0.0537820399320463,17.47662575876299,1.549861245592199e-07,-8.800835862180845e-11,8.040714050139286e-08,0,True,6.075495295321785e-07,0.05849555125329917,0.8862421269093803,0.027869272170256656,0.025881277565091877,0.0010293333792490028,0.00047683015626513806,6.562032355289702e-12,5.0010103662149174e-06,0.008730002050213624,0.9895173090952971,0.001752688854489229,True,converged
vle_0068,60.0,0.291,0.209,Hilliard,0.39145862621511684,0.27253958154474933,17.634357460053156,4.677146652476427e-07,-2.358563383740552e-10,9.653242116769434e-08,0,True,1.502035049872555e-06,0.04856611456060526,0.8856438754695193,0.03312325035635456,0.030556640963322335,0.0016474518482767718,0.0004579930403649783,9.460831241532597e-12,3.1717170462225535e-06,0.022198632816754573,0.97638492957504,0.0014164376082054775,True,converged
vle_0069,60.0,0.303,0.3015,Aronu,0.4979832948618433,0.21792745786787424,17.717667736596923,3.029090072104168e-07,-6.410290425025366e-11,7.650332634057122e-08,0,True,1.8932602488987815e-06,0.04608352891167246,0.885438821961758,0.03446430095508326,0.03169812814209021,0.0018576577933181924,0.00045284613091302746,1.0392148831348076e-11,2.822834523905853e-06,0.028106594065607653,0.9705623804820511,0.001331025452341059,True,converged
vle_0070,60.0,0.36,0.6436,Aronu,1.5894855535676635,0.39264054964899125,18.68819634027969,8.086375520299782e-07,-9.351419125917721e-11,9.686864288482866e-08,0,True,5.805767471284557e-06,0.03475219552818282,0.8840074072086271,0.040830404941317615,0.03666291845687567,0.0033134441538256207,0.0004262185171394038,1.6465248417157667e-11,1.6054100951639553e-06,0.08505291386209159,0.9140210465837967,0.0009260395541117746,True,converged
vle_0071,60.0,0.386,0.763,Hilliard,2.7348023137930833,0.5544014007102792,19.774558846213015,2.703497514744413e-08,-1.1605351505840089e-10,6.762796278536598e-08,0,True,9.843233946508169e-06,0.029950779920672518,0.8829912178671081,0.04373017648930808,0.038564109367584934,0.004340448727870426,0.00041219416253514615,2.055564339229821e-11,1.230210418653825e-06,0.13829903033800522,0.8609579669614054,0.0007430027005893524,True,converged
vle_0072,60.0,0.389,0.528,Jou,2.913030724074097,0.7417111426724595,19.945935282712988,2.0767181485581432e-07,-1.1902724468716668e-10,6.480548897513927e-08,0,True,1.0469182750751753e-05,0.02941689235888158,0.8828541214153334,0.04406449031476327,0.03876361284863704,0.004478757578109557,0.0004104637529172524,2.1101065138469157e-11,1.192527506353272e-06,0.14604633389133684,0.8532315291441123,0.0007221369645509459,True,converged
vle_0073,60.0,0.393,1.097,Aronu,3.1693106238284328,0.46075817886189535,20.193090478888152,1.355950285386598e-07,-1.2321225377481176e-10,7.029013904258363e-08,0,True,1.13686252015058e-05,0.02871229146690403,0.8826641874922777,0.044510133410140595,0.03902246969320175,0.004670290778321849,0.0004081145770207351,2.185501836303011e-11,1.1439350765606604e-06,0.15695025123281364,0.8423553014846232,0.0006944472825631021,True,converged
vle_0074,60.0,0.428,2.5014,Aronu,6.653461213368005,0.42486448397520804,23.59826691351047,8.530823419339306e-07,-4.0071459700647614e-11,5.667072144888152e-08,0,True,2.3581511672030795e-05,0.022951807013697686,0.8806045542219265,0.048402620046910594,0.0408890955389903,0.0067423677111656906,0.00038518294307406944,2.998046525603776e-11,7.90982582488686e-07,0.2819470276250994,0.7175895973935229,0.00046337498137774823,True,converged
vle_0075,60.0,0.438,2.01,Jou,8.220351098008448,0.6116943095929628,25.14324230342204,1.0880049883255083e-07,-4.2209063048062073e-11,7.384536004906295e-08,0,True,2.9086916716796625e-05,0.02145864617046817,0.8798664994073151,0.04951175098771515,0.04127250746271967,0.007483063297313726,0.00037773458000838335,3.2897505665725114e-11,7.111448454339108e-07,0.32694077393867554,0.6726558709283544,0.0004033551329699559,True,converged
vle_0076,60.0,0.485,4.86,Hilliard,21.56732525623026,0.6471600187012523,38.393237915423185,2.3043574159942182e-08,-1.7724907766727542e-10,8.678138918583045e-08,0,True,7.671432735761417e-05,0.015511157824761363,0.8753573134514758,0.05469587858292074,0.04203052292326962,0.011991036078775084,0.00033694305867706644,5.1178432370112696e-11,4.3370158441351307e-07,0.5617480167664191,0.4380692384629644,0.00018274477061652362,True,converged
vle_0077,60.0,0.491,13.558,Aronu,24.248885634881752,0.25249615568478306,41.06327070395578,5.57996124861404e-07,-1.7374657092595215e-10,8.753441704811848e-08,0,True,8.644999835745043e-05,0.01488378254791837,0.8746545293481693,0.055353174974628175,0.04199950901465944,0.012691034026667733,0.00033111213526003906,5.412604072615884e-11,4.079002133658891e-07,0.5905249440480095,0.4093121324267006,0.00016292352528991623,True,converged
vle_0078,60.0,0.504,11.0,Jou,31.058615034719104,0.4507894006132723,47.84887187700349,2.06367508082117e-07,-1.6870144290794998e-10,8.914748494959213e-08,0,True,0.00011141304025983142,0.013624252465417236,0.8730368002277544,0.05677282220763631,0.04183658999978998,0.01429965359351049,0.00031811044899492287,6.103268697940746e-11,3.5795560405914863e-07,0.6490981671324647,0.35077563477120216,0.00012619809633322888,True,converged
vle_0079,60.0,0.544,25.8,Hilliard,62.454438239583276,0.3839436003893753,79.17953087257524,5.851343196638936e-07,-7.1980916969661e-11,5.0439558307857624e-08,0,True,0.000230451086273793,0.010524794792794483,0.8673332012150332,0.06109391389666782,0.04060159403806574,0.019939524431285903,0.00027627513763141655,8.691786303887883e-11,2.453153298161906e-07,0.7887699958729498,0.21117373805767786,5.626606937231452e-05,True,converged
vle_0080,60.0,0.561,34.0,Jou,81.5146071994164,0.37975652308017943,98.2174638742233,6.861386139256354e-07,-6.762400489199604e-11,5.0136800489042344e-08,0,True,0.000305437631929392,0.009507259417896263,0.8646376304686836,0.06290403055940585,0.03980059587053077,0.022586445546387755,0.0002583889093514541,1.0008504566689369e-10,2.114957298187974e-07,0.8299400532659196,0.1700197850678666,4.0161666213812575e-05,True,converged
vle_0081,60.0,0.579,82.0,Jou,105.99959849087955,0.1114903678477923,122.6833949191315,9.995613954316696e-07,-6.101988769776071e-11,5.108006373433227e-08,0,True,0.0004043205769897108,0.008584342552094674,0.8616512784122797,0.06479994127281027,0.03881650278181631,0.025503607694620095,0.00023982438284863986,1.1545220291895107e-10,1.8221108812578253e-07,0.8640093352547888,0.1359622375666095,2.8427178601765746e-05,True,converged
vle_0082,60.0,0.668,282.0,Jou,304.0358796048882,0.032675729878000194,320.71006820122585,8.039928083292125e-07,-5.7180036170361154e-11,7.093120046874901e-08,0,True,0.0012798022376851583,0.005562989746442171,0.8457880039920688,0.07376442822405872,0.03277509874568081,0.040669927245366326,0.00015965291323321727,2.1376556415649937e-10,9.668169946035212e-08,0.9480085277962786,0.05198503940442148,6.432799299816398e-06,True,converged
vle_0083,80.0,0.017,0.0056,Aronu,0.0005964119752868345,-0.9726416719891973,41.63361597093947,3.704527014036785e-07,-1.631661414324987e-11,6.203383406955254e-08,0,True,2.4279900056555306e-09,0.10834507764147058,0.8875070916935885,0.0021253427388243634,0.0017757488773048437,2.95764848025603e-05,0.00010285725881353254,8.84038694552815e-13,0.00011430287632168239,1.4325250434724044e-05,0.995124910478045,0.00486076427152021,True,converged
vle_0084,80.0,0.0174,0.00296,Jou,0.000623791179358421,-0.6762524816814953,41.63416640150993,8.8005661873225e-07,-7.887534158798615e-12,5.6938375792014995e-08,0,True,2.5387579452541122e-09,0.10825821775531237,0.887507505344477,0.0021690611125653276,0.001818890199961824,3.0342813930732263e-05,0.00010384787338712105,9.030704608206166e-13,0.0001121323607045386,1.4982674886359635e-05,0.995128756077577,0.004856261247536716,True,converged
vle_0085,80.0,0.0236,0.00484,Jou,0.0011391790952058854,-0.6282533549092424,41.64319450123832,7.505956549636039e-07,-6.321076745797322e-13,7.443377114668692e-08,0,True,4.616773372066804e-09,0.10690441149023645,0.8875079490780484,0.0028523150998015193,0.0024894420897868795,4.256749467748203e-05,0.00011699538770522895,1.2050784039885508e-12,8.631474176556075e-05,2.7355708630182303e-05,0.9951865547932898,0.00478608949808009,True,converged
vle_0086,80.0,0.04,0.0219,Aronu,0.003463769283264433,-0.8008951582679392,41.663569966318015,6.913600859997926e-07,-6.837433586979677e-12,9.049694327245561e-08,0,True,1.3883266575737305e-08,0.10329223372523985,0.8874834507924989,0.004682101462896442,0.004271832480008109,7.809900522421319e-05,0.0001399013377829344,2.058159969102677e-12,5.2367311024542664e-05,8.313664158075365e-05,0.9953173140039285,0.004599549354490671,True,converged
vle_0087,80.0,0.075,0.0557,Aronu,0.0154130991084585,-0.5579652241788149,41.69277381279493,2.768847644496475e-07,-6.868545107132328e-14,6.305350908064611e-08,0,True,6.033898097088357e-08,0.09555467008514514,0.8873927896166335,0.008607933278996503,0.008083559042140923,0.00017145619225623077,0.00016338660708722455,4.132674400713235e-12,2.6144834626838283e-05,0.00036968274592774717,0.9954249331153227,0.00420538413874954,True,converged
vle_0088,80.0,0.0781,0.0465,Jou,0.0171240439128348,-0.433846620023093,41.69459284231371,2.2898680353267142e-07,-2.0098375437885285e-11,7.100719656705223e-08,0,True,6.689636974669926e-08,0.09486961285023197,0.8873833008708957,0.008955786400132261,0.008420762437122678,0.00018104244631183156,0.00016455344670533685,4.334438311922915e-12,2.487464789608143e-05,0.00041070178998022216,0.9954184331391829,0.00417086507083693,True,converged
vle_0089,80.0,0.118,0.0992,Jou,0.054899204481671446,-0.25694562081380423,41.71422135914568,8.488406297857409e-07,-3.9996983791317875e-11,9.92896325158199e-08,0,True,2.0868452132761943e-07,0.08607030245930129,0.8872388531737051,0.013431542166294778,0.012744301135284217,0.0003280866751459868,0.00017244870512444943,7.240155787406026e-12,1.4256993382566617e-05,0.0013160788501601747,0.994951388131747,0.00373253301809281,True,converged
vle_0090,80.0,0.122,0.1406,Aronu,0.060853847892442636,-0.363697276069737,41.716317083646615,2.3317725350580076e-07,-5.466752538933056e-12,6.762765991652486e-08,0,True,2.3067883138035146e-07,0.08519057237035547,0.8872217524545538,0.013880078448585964,0.013175492761553154,0.00034559365581074696,0.00017271242158742794,7.566589439265067e-12,1.3567201155409594e-05,0.0014587540834542702,0.9948520678588934,0.003689178057652497,True,converged
vle_0091,80.0,0.155,0.2485,Aronu,0.1342257027020611,-0.26749070679780274,41.744950809760034,1.6995736196179223e-07,-5.775177123361949e-13,5.5714046709454124e-08,0,True,4.971780510520538e-07,0.07795559940482989,0.8870573892194872,0.01757960760443893,0.016710906388902082,0.0005140429769030157,0.00017270103294048165,1.0553459915862496e-11,9.25618389389601e-06,0.003215375754393725,0.9934494682644148,0.0033351559811914512,True,converged
vle_0092,80.0,0.187,0.278,Jou,0.26982936065024543,-0.012955591595452665,41.81543253771771,6.237461112057474e-07,-5.693403306399454e-11,9.508152754023058e-08,0,True,9.769623826461435e-07,0.07098943647785881,0.8868480841017945,0.021165870257626233,0.020090754432881643,0.0007280438901806893,0.0001702381435142938,1.4048465269159382e-11,6.595719712802242e-06,0.006452865467955117,0.9905499870071688,0.0029971475248761485,True,converged
vle_0093,80.0,0.216,0.6137,Aronu,0.4905680286558266,-0.0972568823707607,41.95980415199552,2.870432427304337e-07,-3.0511577083793505e-11,9.46788256683817e-08,0,True,1.7396301699694657e-06,0.06473403623713847,0.8866007097783911,0.024415190926384528,0.023096747334145667,0.000979775964053826,0.00016686756546438364,1.7872155013207488e-11,4.932546379707431e-06,0.01169138032386398,0.9856146774113075,0.002693942264828525,True,converged
vle_0094,80.0,0.271,1.2538,Aronu,1.4551629130356811,0.06468335206073093,42.73937664766712,1.683340742353323e-07,-4.56835774026806e-11,7.439946880793968e-08,0,True,4.9624255492297996e-06,0.053095680903269146,0.8859073222066335,0.03057552944999792,0.028574402493981417,0.001680171682547728,0.00015902453763073628,2.755499885210295e-11,2.9062728352823197e-06,0.03404735930127585,0.9638316104993356,0.0021210301993885463,True,converged
vle_0095,80.0,0.347,3.7522,Aronu,6.409395155870718,0.2325310686773866,47.37786458327149,3.8724369311182727e-07,-5.6123070622199296e-11,6.24906775215095e-08,0,True,2.0816900789976178e-05,0.037891256485997934,0.8840830655337027,0.03907565867396714,0.03527691813322371,0.0035044187409176576,0.00014645642669986307,4.998353643077189e-11,1.4090547174040893e-06,0.13528248291151965,0.8634013722847984,0.001316144803681976,True,converged
vle_0096,80.0,0.348,2.67,Jou,6.5366945381358486,0.38884692935296955,47.500792325271824,2.2506992965187766e-07,-1.1203009448337296e-10,9.95957902816258e-08,0,True,2.121857676697273e-05,0.03770188418631599,0.8840485906227173,0.039187290975880064,0.0353546137673283,0.0035387307461294303,0.00014627555473875335,5.038732202426118e-11,1.3955197358596172e-06,0.137612326408672,0.8610822080506242,0.0013054655407037158,True,converged
vle_0097,80.0,0.398,8.3031,Aronu,17.57486575749941,0.32565174795819746,58.32788284950733,5.544776939814255e-07,-8.678912799170258e-11,6.096996596482995e-08,0,True,5.577436507956128e-05,0.02877766969115964,0.8817971026701719,0.044752887569590095,0.03870935197972305,0.005770035503115015,0.0001363221085717247,7.615963469450933e-11,8.560364295029908e-07,0.30131156659405234,0.6979008523848702,0.0007875810210772775,True,converged
vle_0098,80.0,0.4,7.9387,Aronu,18.285595429478487,0.36235971627584945,59.03065624267455,2.7353008619224184e-07,-8.891145911590827e-11,6.805931640485596e-08,0,True,5.799261330722745e-05,0.02844696042830246,0.8816817459694688,0.044974590034700286,0.038818109829126486,0.005883882430572477,0.00013587932830326328,7.746307243978921e-11,8.392887559246181e-07,0.3097643935094767,0.689467355468937,0.0007682510215861768,True,converged
vle_0099,80.0,0.46,16.0,Jou,58.71313336503547,0.5646152754909912,99.2500378039196,9.21380137519634e-07,-1.6633354460572949e-10,8.248719396419801e-08,0,True,0.00018508489087372035,0.01976436976896321,0.877051873009691,0.051559609761459346,0.04090141651004078,0.010416633329400812,0.00012054762753330822,1.300986110009318e-10,4.649719392568261e-07,0.591567869032255,0.40812829521460614,0.00030383575313875787,True,converged
vle_0100,80.0,0.517,56.0,Jou,158.69857022711196,0.4523849870500165,199.13143839772798,4.510259410395179e-07,-2.6830000631628746e-10,8.581114485650687e-08,0,True,0.0005107918296960145,0.0140032545682481,0.8704009286816433,0.057593911924683404,0.040591671448498484,0.01679636637431915,0.0001027996326590759,2.099900669456665e-10,2.7533026248785854e-07,0.7969538687815889,0.20294365171758744,0.00010247950082374815,True,converged
vle_0101,80.0,0.5785,235.0,Jou,378.2161229807321,0.20667217617783168,418.742377030852,3.9244695493323434e-08,-5.125281110745086e-10,9.355574803748823e-08,0,True,0.0012715022919301832,0.010115766942182596,0.8613685069623244,0.06366370999032346,0.03832397326151151,0.02517317287218413,8.319738361254876e-05,3.3070685587100747e-10,1.6996522438626742e-07,0.9032191240411906,0.09674708468801445,3.379127079486089e-05,True,converged
vle_0102,80.0,0.64,558.0,Jou,736.8453914006504,0.12074217263181251,777.763489730368,6.289382730173543e-07,-1.34132120693965e-09,9.727728311759165e-08,0,True,0.0026058991699553554,0.007736670549460716,0.8515022236860852,0.06911064193840809,0.03510635775093127,0.03387201210943954,6.607967998967048e-05,4.818701322650745e-10,1.1463386004574934e-07,0.9473900499702002,0.0525962949891627,1.3655040637200918e-05,True,converged
vle_0103,80.0,0.689,958.0,Jou,1122.8326297887997,0.06894951577031412,1164.2988148651255,7.590086452680112e-07,-1.2237089429987472e-09,6.400974328357734e-08,0,True,0.004127256082113628,0.006452173388992224,0.8435831806252444,0.07294613746723554,0.032384591624304994,0.040451684542100005,5.48875835440595e-05,6.199080692919481e-10,8.806655699884236e-08,0.9643852724516178,0.03560707823515227,7.649313229951475e-06,True,converged
vle_0104,100.0,0.0117,0.00724,Jou,0.0015490792064990866,-0.6696649418104154,89.62139764616752,9.47427901465403e-07,-3.0002762156210866e-12,8.654349770154113e-08,0,True,5.649080135961071e-09,0.10952949715734295,0.8875779140488377,0.0014634139577959155,0.001253257502183546,2.577228204431957e-05,3.424477744084925e-05,1.7919825449198952e-12,0.00011589462348255027,1.728470261772725e-05,0.9934632171246741,0.006519498172708222,True,converged
vle_0105,100.0,0.0566,0.136,Jou,0.04065832391562458,-0.5243894369014216,89.75787891638016,1.2030429674680931e-07,-1.3810285245030238e-12,6.050684930869465e-08,0,True,1.441344092942592e-07,0.09966500393244132,0.8875210172063794,0.006434572765960044,0.006146576304629907,0.00015110099669080773,5.5310824098367886e-05,8.779175012877394e-12,2.6273826611570527e-05,0.00045297777093755194,0.9937098808195998,0.0058371414094628045,True,converged
vle_0106,100.0,0.188,1.43,Jou,1.4118074172405306,-0.005560578237900363,90.8786219207147,3.585432430952551e-07,-1.8001027245209363e-12,8.239235071982876e-08,0,True,4.6034082942308856e-06,0.07095034023017031,0.8867811670583604,0.02116157198153415,0.02013374035450296,0.000904584172647014,5.925474549639537e-05,4.188253598788654e-11,4.73800711200275e-06,0.015535088312323163,0.980558574903742,0.003906336783934859,True,converged
vle_0107,100.0,0.315,16.0,Xu,16.488133811228597,0.01305152069325099,105.18489008875724,3.073847791856821e-07,-3.417502924040952e-11,5.981217654493776e-08,0,True,4.967913731142455e-05,0.04467399979722452,0.8846087908070667,0.03535999746946702,0.032206596254636156,0.00304704666597716,5.246494357806509e-05,1.1382987961247195e-10,1.4248109090658898e-06,0.1567538245970078,0.8412383347210665,0.002007840681925794,True,converged
vle_0108,100.0,0.315,12.0,Xu,16.488133811345268,0.13799025730462403,105.18489008875724,3.0738013379050244e-07,-3.417502924040952e-11,5.981217654493776e-08,0,True,4.967913731142455e-05,0.04467399979722452,0.8846087908070667,0.03535999746946702,0.032206596254636156,0.00304704666597716,5.246494357806509e-05,1.1382987961247195e-10,1.4248109090658898e-06,0.15675382459811701,0.8412383347199726,0.0020078406819105206,True,converged
vle_0109,100.0,0.381,19.0,Jou,56.588168103885174,0.47397203404538274,144.93040963742857,6.822775346915222e-07,-7.146234709613821e-11,5.487269305604059e-08,0,True,0.00016536884367476527,0.03263470230975281,0.8819636043539113,0.04264219904995238,0.036950706391393674,0.0055945693201011485,4.807406245367365e-05,1.903519615330285e-10,7.754784083375649e-07,0.3904506186482976,0.6085202809652949,0.0010291003864074902,True,converged
vle_0110,100.0,0.388,34.0,Xu,64.40666749926292,0.2774519116257996,152.72347765613824,1.460063252523014e-07,-7.567077255138227e-11,5.3974770430897934e-08,0,True,0.00018778886684553617,0.031474860982997566,0.8815772470733155,0.043403829230403354,0.03734640094777032,0.005961589759585656,4.7555865321700146e-05,2.0120244690085195e-10,7.270725579421446e-07,0.4217208021171216,0.5773407856528303,0.0009384122300480075,True,converged
vle_0111,100.0,0.422,39.0,Jou,119.47278229577991,0.4862043706836431,207.7161100949402,2.080015559791093e-08,-2.7003708042267177e-11,6.818518372142535e-08,0,True,0.00034579353594822645,0.026261458163873496,0.879335403327256,0.04705110110072764,0.03889479617533282,0.008066056533435211,4.485778394598523e-05,2.6356992477636865e-10,5.331159105987529e-07,0.5751734048994699,0.42426099050698896,0.000565604593541093,True,converged
vle_0112,100.0,0.424,101.0,Xu,123.79848875452831,0.08839396937015515,212.04067659590183,7.88377410021468e-07,-1.1065356779287141e-10,5.243591072456866e-08,0,True,0.0003582335051700954,0.02597839003802514,0.8791834527013257,0.04726230624892327,0.03896526364102343,0.008207140605413514,4.4689393802351065e-05,2.6777838030114224e-10,5.235985383039803e-07,0.5838431132270826,0.41560933979222603,0.0005475469806913909,True,converged
vle_0113,100.0,0.425,86.0,Xu,126.01420656681292,0.16592105804680296,214.25586794856295,8.177686083854496e-09,-1.1154770598382226e-10,6.290767551320187e-08,0,True,0.00036460807745459107,0.025837881878893028,0.879106625675466,0.0473677442446893,0.03899961830552144,0.008278397858998336,4.460477783068632e-05,2.699060062338939e-10,5.189112405969305e-07,0.5881482163049346,0.4113130984597445,0.0005386852353208135,True,converged
vle_0114,100.0,0.475,95.0,Xu,292.0906225557973,0.4877940090703748,380.47536350855745,6.101428295934852e-07,-1.754941084615153e-10,9.327962935401501e-08,0,True,0.0008474327228141624,0.019735070224395235,0.8745281034901626,0.052464740062384004,0.03995124011668584,0.012432988726379945,4.008754108784517e-05,3.971267840647577e-10,3.367189635781257e-07,0.7676991746910514,0.23207402571679228,0.0002267995921563579,True,converged
vle_0115,100.0,0.477,69.0,Jou,301.3804906465786,0.6402660448366903,389.77942239113816,2.834592169875805e-07,-3.435353832305017e-11,7.246464317489654e-08,0,True,0.000874745256287678,0.019528948201603658,0.8743160610860724,0.05266007129713719,0.03995896317558877,0.012620981353631714,3.9897980528818446e-05,4.0306466230224137e-10,3.312460849436428e-07,0.7732078024995058,0.22657326278514026,0.00021893471535393085,True,converged
vle_0116,100.0,0.481,109.0,Jou,320.6557513878988,0.46861253603235037,409.08539696761557,2.8662928031053525e-08,-1.8408206968993007e-10,8.978070553666839e-08,0,True,0.000931515955959929,0.01912525016854574,0.8738858755823222,0.05304843739610861,0.039967924967950305,0.013001157343508655,3.9517523142685335e-05,4.151287437794544e-10,3.2064733302431293e-07,0.7838357315240047,0.21596022303871645,0.00020404543727896665,True,converged
vle_0117,100.0,0.501,167.0,Xu,431.546763644096,0.41231139284840457,520.1807680849053,4.0905034026650355e-08,-2.142841614204475e-10,9.108558352011187e-08,0,True,0.0012606595501310793,0.01727293342538506,0.8716206989533593,0.054941654358926055,0.03989008014672012,0.014976097240770939,3.7601830953410506e-05,4.790882744202656e-10,2.740146656254852e-07,0.8296092245641382,0.1702464928675077,0.00014428256835392848,True,converged
vle_0118,100.0,0.52,233.0,Xu,560.4118019876423,0.3811513517050228,649.3265011954023,5.690636095678769e-07,-1.3678831327073668e-10,6.175871369862307e-08,0,True,0.001648189054791516,0.015753306770985905,0.869315006198743,0.05665964103514751,0.03964822004874798,0.016939612878002937,3.5785329387870377e-05,5.450192446100529e-10,2.3813917385551366e-07,0.8630662709067485,0.13682846514262917,0.00010526395062235645,True,converged
vle_0119,100.0,0.571,509.0,Jou,1022.8729480358593,0.3031039106191436,1113.0100027709434,8.736074939008631e-07,-4.060183094352403e-10,7.892277853471796e-08,0,True,0.0030752726610698776,0.012625471494427028,0.8626274030687081,0.0608514921879751,0.038424020264661414,0.022365035222834426,3.113351387843926e-05,7.415054381764522e-10,1.7084494024094102e-07,0.919015054212739,0.08093512664697806,4.981914028297174e-05,True,converged
vle_0120,100.0,0.589,376.0,Jou,1225.2425168781397,0.5130342138281504,1315.981378151401,6.252509452409072e-07,-6.505916525248233e-10,8.86481954509577e-08,0,True,0.003714140259519199,0.011781722540187346,0.8601676089249584,0.062183071264386366,0.037864480488751524,0.024259204928873544,2.961657608584723e-05,8.158100920531422e-10,1.5420142776561728e-07,0.931048521825799,0.06891175046654661,3.972770765431475e-05,True,converged
vle_0121,100.0,0.6135,909.0,Jou,1531.0326031021896,0.22642055580850273,1622.7346729746216,4.1270306017082703e-07,-8.008420841219564e-10,9.670680611861826e-08,0,True,0.004692275266089152,0.010795188411468424,0.8567893331086169,0.06387543992869744,0.037048854067182356,0.026771093413896243,2.7679334944510706e-05,9.197005741010255e-10,1.3554940434816416e-07,0.9434891782374171,0.056480728029300944,3.009373328198212e-05,True,converged
