temperature_C,CO2_loading,legacy_pcsaft_CO2_pressure_kPa,legacy_pcsaft_total_pressure_Pa,legacy_pcsaft_y_CO2,epcsaft_success,epcsaft_message,epcsaft_CO2_pressure_kPa,epcsaft_total_pressure_Pa,epcsaft_y_CO2,epcsaft_y_MEA,epcsaft_y_H2O,epcsaft_bubble_residual,epcsaft_max_fugacity_residual,epcsaft_iterations,epcsaft_method,epcsaft_equilibrium_split_detected,epcsaft_equilibrium_message,epcsaft_liquid_fugacity_pressure_kPa,x6_CO2,x6_MEA,x6_H2O,x6_MEAH+,x6_MEACOO-,x6_HCO3-,x_apparent_CO2,x_apparent_MEA,x_apparent_H2O
40,0.557,50.43368393331962,57773.65889045784,0.8729529149078955,True,solved,50.433633937787796,57773.6015265075,0.8729529163011933,2.0037786295445243e-09,0.12704708169502812,1.483552915182429e-06,1.4835518165057238e-06,35,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,50.35625479807069,5.0435587485906184e-06,0.0013827988737677814,0.8735879122295022,0.0625121226689907,0.04834415625931697,0.014167966409673742,5.764226861964673e-06,0.0015803853608514244,0.9984138504122867
60,0.119,0.005422092270102651,15900.240247280502,0.0003410069398813027,True,solved,0.005422092277131017,15900.240211746273,0.00034100694108542186,5.113392135573907e-05,0.9996078591375589,1.7520538131421404e-07,1.752053666592701e-07,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.005448272412549515,6.518474128758309e-10,0.08566419063079905,0.8876227747928812,0.013356516962236158,0.013218936223115043,0.00013758073912111446,6.69738150819177e-10,0.08801534759703282,0.9119846517332291
60,0.142,0.008827590510332528,16173.851390922942,0.0005457939668770996,True,solved,0.008827590525230243,16173.851360130098,0.0005457939688373168,4.202541929406727e-05,0.9994121806118687,2.907685827668871e-07,2.907685416886352e-07,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.008870711256690391,1.047692157188606e-09,0.08053801419876883,0.8875859280177986,0.01593802836787019,0.015763601205081735,0.00017442716278844947,1.08218804470021e-09,0.0831897762255686,0.9168102226922433
60,0.16499999999999998,0.01376827519480305,16449.75233099008,0.0008369898170968004,True,solved,0.013768275193257837,16449.75233919632,0.0008369898165853182,3.4231695603320575e-05,0.9991287784878113,4.3933585436306544e-07,4.393357578985624e-07,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.013836301751885074,1.6147619462500647e-09,0.07541686119312715,0.8875440579980687,0.01851953959702104,0.01830324291792482,0.00021629667909621735,1.6768717310963949e-09,0.07831767578896807,0.9216823225341603
60,0.188,0.02082565811201392,16727.76402300458,0.0012449756036355952,True,solved,0.02082565810700726,16727.76402950129,0.0012449756028527707,2.7613146856594774e-05,0.9987274112502906,6.14013132560487e-07,6.140129444887066e-07,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.020929707743169632,2.4161838559997517e-09,0.0703017572255431,0.8874961391904599,0.02110105058390662,0.02083683580867203,0.00026421477523458966,2.5226447656084123e-09,0.07339936463763373,0.9266006328397216
60,0.211,0.030782456891197744,17007.803344993346,0.0018099019765688493,True,solved,0.030782456899935355,17007.80335972424,0.0018099019755149883,2.2038111258563727e-05,0.9981680599132264,8.03376186908622e-07,8.033758653880341e-07,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.030937925208469722,3.53707641839049e-09,0.06519391839782296,0.8874409555857456,0.02368256123967744,0.023363163854812782,0.00031939738486465687,3.7129402899841194e-09,0.06843536798432,0.9315646283027397
60,0.23399999999999999,0.04483574563429096,17290.069970029417,0.0025931500399945856,True,solved,0.044835745655142596,17290.069988555668,0.0025931500384220227,1.7383312346290863e-05,0.9973894666492317,3.9770685344997503e-07,3.9770677432576784e-07,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.04506455178763135,5.108919852012468e-09,0.06009511237728875,0.8873767396598224,0.026264071426984562,0.02588045951161674,0.0003836119153678258,5.392160002938267e-09,0.06342680463175643,0.9365731899760836
60,0.257,0.06515674526318861,17575.564019500325,0.0037072349536490736,True,solved,0.06515674530827686,17575.564038213535,0.0037072349522672683,1.35341402620596e-05,0.9962792309074706,3.740553435882532e-07,3.740552756426041e-07,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.0654925154706061,7.372761187787375e-09,0.05500838571583371,0.8873004451237344,0.028845580893835255,0.028385676452128267,0.000459904441706986,7.824145215250629e-09,0.05837617507673078,0.941623817099124
60,0.28,0.09437946640228677,17865.65404399136,0.005282732228548264,True,solved,0.09437946646400273,17865.65406346282,0.005282732226245154,1.0384162838263573e-05,0.9947068836109165,3.3478972372158466e-07,3.3478966798838883e-07,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.09487020560476067,1.062107168758284e-08,0.04993656780000353,0.8872092429115601,0.03142708933368239,0.030875985563522144,0.0005511037701602461,1.1333424794531462e-08,0.05328580319441961,0.9467141854721556
60,0.303,0.13701481669511545,18163.3875523978,0.007543461609232016,True,solved,0.1370148167894216,18163.38757410408,0.007543461605409251,7.835882882719685e-06,0.992448702511708,2.831458096874684e-07,2.831457699414841e-07,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.13773285820152215,1.5359806027625597e-08,0.04488431217842836,0.887098480029836,0.03400859621596474,0.0333467337709411,0.000661862445023645,1.6480782588367376e-08,0.048160021637684645,0.9518399618815329
