record_id,source_key,source,source_file,source_row_index,row_status,temperature_C,temperature_K,pressure_bar,mea_mass_fraction,co2_loading_mol_per_mol_mea,species,source_species,measurement_role,reported_value,reported_basis,reported_unit,value_mole_fraction,value_mol_per_kg_source_basis,value_mol_per_kg_unloaded_solution,value_mol_per_kg_initial_water,value_mol_per_kg_loaded_solution,feed_mea_mol_per_kg_unloaded_solution,feed_co2_mol_per_kg_unloaded_solution,loaded_solution_mass_kg_per_kg_unloaded_solution,conversion_total_moles_per_kg_unloaded_solution,conversion_basis,source_table_or_figure,source_line_start,source_line_end,notes,plot_value,mea_mass_percent,plot_basis
cheq_canon_00275,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,1,reported,20,293.15,,0.15,0.26,MEACOO-,MEACOO^-,direct_positive,0.0102,mole_fraction,mole_fraction,0.0102,,0.603553629093,0.710063093051,0.587057976543,2.45563486347,0.638465064501,1.02809884749,59.1719244209,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0102,15.0,liquid_mole_fraction
cheq_canon_00281,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,2,reported,20,293.15,,0.15,0.52,MEACOO-,MEACOO^-,direct_positive,0.0172,mole_fraction,mole_fraction,0.0172,,1.05856941483,1.24537578215,1.00224552644,2.45563486347,1.276930129,1.05619769498,61.5447334202,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0172,15.0,liquid_mole_fraction
cheq_canon_00288,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,3,reported,20,293.15,,0.15,0.79,MEACOO-,MEACOO^-,direct_positive,0.012,mole_fraction,mole_fraction,0.012,,0.738536801043,0.868866824756,0.68044248138,2.45563486347,1.93995154214,1.08537726737,61.5447334202,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.012,15.0,liquid_mole_fraction
cheq_canon_00295,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,4,reported,20,293.15,,0.15,1.08,MEACOO-,MEACOO^-,direct_positive,0.0077,mole_fraction,mole_fraction,0.0077,,0.472709711217,0.55612907202,0.423302560398,2.45563486347,2.65208565254,1.11671828957,61.3908715867,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0077,15.0,liquid_mole_fraction
cheq_canon_00276,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,1,reported,20,293.15,,0.15,0.26,HCO3-,HCO3^-,direct_positive,0.0002,mole_fraction,mole_fraction,0.0002,,0.0118343848842,0.0139228057461,0.0115109407165,2.45563486347,0.638465064501,1.02809884749,59.1719244209,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0002,15.0,liquid_mole_fraction
cheq_canon_00282,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,2,reported,20,293.15,,0.15,0.52,HCO3-,HCO3^-,direct_positive,0.0025,mole_fraction,mole_fraction,0.0025,,0.153861833551,0.181013921824,0.145675221866,2.45563486347,1.276930129,1.05619769498,61.5447334202,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0025,15.0,liquid_mole_fraction
cheq_canon_00289,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,3,reported,20,293.15,,0.15,0.79,HCO3-,HCO3^-,direct_positive,0.0175,mole_fraction,mole_fraction,0.0175,,1.07703283485,1.26709745277,0.992311952013,2.45563486347,1.93995154214,1.08537726737,61.5447334202,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0175,15.0,liquid_mole_fraction
cheq_canon_00296,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,4,reported,20,293.15,,0.15,1.08,HCO3-,HCO3^-,direct_positive,0.0286,mole_fraction,mole_fraction,0.0286,,1.75577892738,2.0656222675,1.57226665291,2.45563486347,2.65208565254,1.11671828957,61.3908715867,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0286,15.0,liquid_mole_fraction
cheq_canon_00277,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,1,reported,20,293.15,,0.15,0.26,CO3^2-,CO3^2-,direct_positive,0.0005,mole_fraction,mole_fraction,0.0005,,0.0295859622104,0.0348070143652,0.0287773517913,2.45563486347,0.638465064501,1.02809884749,59.1719244209,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0005,15.0,liquid_mole_fraction
cheq_canon_00283,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,2,reported,20,293.15,,0.15,0.52,CO3^2-,CO3^2-,direct_positive,0.0007,mole_fraction,mole_fraction,0.0007,,0.0430813133942,0.0506838981108,0.0407890621226,2.45563486347,1.276930129,1.05619769498,61.5447334202,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0007,15.0,liquid_mole_fraction
cheq_canon_00290,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,3,reported,20,293.15,,0.15,0.79,CO3^2-,CO3^2-,direct_positive,0.0004,mole_fraction,mole_fraction,0.0004,,0.0246178933681,0.0289622274919,0.022681416046,2.45563486347,1.93995154214,1.08537726737,61.5447334202,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0004,15.0,liquid_mole_fraction
cheq_canon_00297,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,4,reported,20,293.15,,0.15,1.08,CO3^2-,CO3^2-,direct_positive,0.0004,mole_fraction,mole_fraction,0.0004,,0.0245563486347,0.0288898219231,0.0219897433973,2.45563486347,2.65208565254,1.11671828957,61.3908715867,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0004,15.0,liquid_mole_fraction
cheq_canon_00310,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,7,reported,40,313.15,,0.15,0.79,CO2,CO2,direct_positive,0.0004,mole_fraction,mole_fraction,0.0004,,0.0271340868891,0.0319224551637,0.024999682327,2.45563486347,1.93995154214,1.08537726737,67.8352172228,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0004,15.0,liquid_mole_fraction
cheq_canon_00317,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,8,reported,40,313.15,,0.15,1.08,CO2,CO2,direct_positive,0.001,mole_fraction,mole_fraction,0.001,,0.0656586861889,0.0772455131635,0.0587961053403,2.45563486347,2.65208565254,1.11671828957,65.6586861889,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.001,15.0,liquid_mole_fraction
cheq_canon_00298,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,5,reported,40,313.15,,0.15,0.26,MEA,MEA,direct_positive,0.0208,mole_fraction,mole_fraction,0.0208,,1.28982841313,1.51744519192,1.25457626597,2.45563486347,0.638465064501,1.02809884749,62.0109814007,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0208,15.0,liquid_mole_fraction
cheq_canon_00304,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,6,reported,40,313.15,,0.15,0.52,MEA,MEA,direct_positive,0.0034,mole_fraction,mole_fraction,0.0034,,0.21971469831,0.258487880365,0.208024216825,2.45563486347,1.276930129,1.05619769498,64.6219700912,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0034,15.0,liquid_mole_fraction
cheq_canon_00311,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,7,reported,40,313.15,,0.15,0.79,MEA,MEA,direct_positive,0.0007,mole_fraction,mole_fraction,0.0007,,0.047484652056,0.0558642965365,0.0437494440722,2.45563486347,1.93995154214,1.08537726737,67.8352172228,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0007,15.0,liquid_mole_fraction
cheq_canon_00318,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,8,reported,40,313.15,,0.15,1.08,MEA,MEA,direct_positive,0.0007,mole_fraction,mole_fraction,0.0007,,0.0459610803323,0.0540718592144,0.0411572737382,2.45563486347,2.65208565254,1.11671828957,65.6586861889,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0007,15.0,liquid_mole_fraction
cheq_canon_00299,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,5,reported,40,313.15,,0.15,0.26,MEAH+,MEAH^+,direct_positive,0.0091,mole_fraction,mole_fraction,0.0091,,0.564299930746,0.663882271466,0.548877116363,2.45563486347,0.638465064501,1.02809884749,62.0109814007,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0091,15.0,liquid_mole_fraction
cheq_canon_00305,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,6,reported,40,313.15,,0.15,0.52,MEAH+,MEAH^+,direct_positive,0.0187,mole_fraction,mole_fraction,0.0187,,1.20843084071,1.42168334201,1.14413319254,2.45563486347,1.276930129,1.05619769498,64.6219700912,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0187,15.0,liquid_mole_fraction
cheq_canon_00312,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,7,reported,40,313.15,,0.15,0.79,MEAH+,MEAH^+,direct_positive,0.0246,mole_fraction,mole_fraction,0.0246,,1.66874634368,1.96323099257,1.53748046311,2.45563486347,1.93995154214,1.08537726737,67.8352172228,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0246,15.0,liquid_mole_fraction
cheq_canon_00319,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,8,reported,40,313.15,,0.15,1.08,MEAH+,MEAH^+,direct_positive,0.0288,mole_fraction,mole_fraction,0.0288,,1.89097016224,2.22467077911,1.6933278338,2.45563486347,2.65208565254,1.11671828957,65.6586861889,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0288,15.0,liquid_mole_fraction
cheq_canon_00301,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,5,reported,40,313.15,,0.15,0.26,MEACOO-,MEACOO^-,direct_positive,0.0097,mole_fraction,mole_fraction,0.0097,,0.601506519587,0.707654728925,0.585066816343,2.45563486347,0.638465064501,1.02809884749,62.0109814007,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0097,15.0,liquid_mole_fraction
cheq_canon_00307,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,6,reported,40,313.15,,0.15,0.52,MEACOO-,MEACOO^-,direct_positive,0.0159,mole_fraction,mole_fraction,0.0159,,1.02748932445,1.20881096994,0.972819131623,2.45563486347,1.276930129,1.05619769498,64.6219700912,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0159,15.0,liquid_mole_fraction
cheq_canon_00314,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,7,reported,40,313.15,,0.15,0.79,MEACOO-,MEACOO^-,direct_positive,0.0109,mole_fraction,mole_fraction,0.0109,,0.739403867729,0.86988690321,0.681241343409,2.45563486347,1.93995154214,1.08537726737,67.8352172228,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0109,15.0,liquid_mole_fraction
cheq_canon_00321,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,8,reported,40,313.15,,0.15,1.08,MEACOO-,MEACOO^-,direct_positive,0.0079,mole_fraction,mole_fraction,0.0079,,0.518703620893,0.610239553991,0.464489232189,2.45563486347,2.65208565254,1.11671828957,65.6586861889,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0079,15.0,liquid_mole_fraction
cheq_canon_00302,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,5,reported,40,313.15,,0.15,0.26,HCO3-,HCO3^-,direct_positive,0.0003,mole_fraction,mole_fraction,0.0003,,0.0186032944202,0.0218862287296,0.01809484999,2.45563486347,0.638465064501,1.02809884749,62.0109814007,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0003,15.0,liquid_mole_fraction
cheq_canon_00308,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,6,reported,40,313.15,,0.15,0.52,HCO3-,HCO3^-,direct_positive,0.0033,mole_fraction,mole_fraction,0.0033,,0.213252501301,0.250885295648,0.201905857507,2.45563486347,1.276930129,1.05619769498,64.6219700912,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0033,15.0,liquid_mole_fraction
cheq_canon_00315,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,7,reported,40,313.15,,0.15,0.79,HCO3-,HCO3^-,direct_positive,0.0154,mole_fraction,mole_fraction,0.0154,,1.04466234523,1.2290145238,0.962487769588,2.45563486347,1.93995154214,1.08537726737,67.8352172228,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0154,15.0,liquid_mole_fraction
cheq_canon_00322,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,8,reported,40,313.15,,0.15,1.08,HCO3-,HCO3^-,direct_positive,0.0234,mole_fraction,mole_fraction,0.0234,,1.53641325682,1.80754500803,1.37582886496,2.45563486347,2.65208565254,1.11671828957,65.6586861889,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0234,15.0,liquid_mole_fraction
cheq_canon_00303,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,5,reported,40,313.15,,0.15,0.26,CO3^2-,CO3^2-,direct_positive,0.0003,mole_fraction,mole_fraction,0.0003,,0.0186032944202,0.0218862287296,0.01809484999,2.45563486347,0.638465064501,1.02809884749,62.0109814007,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0003,15.0,liquid_mole_fraction
cheq_canon_00309,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,6,reported,40,313.15,,0.15,0.52,CO3^2-,CO3^2-,direct_positive,0.0004,mole_fraction,mole_fraction,0.0004,,0.0258487880365,0.0304103388665,0.0244734372735,2.45563486347,1.276930129,1.05619769498,64.6219700912,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0004,15.0,liquid_mole_fraction
cheq_canon_00316,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,7,reported,40,313.15,,0.15,0.79,CO3^2-,CO3^2-,direct_positive,0.0002,mole_fraction,mole_fraction,0.0002,,0.0135670434446,0.0159612275818,0.0124998411635,2.45563486347,1.93995154214,1.08537726737,67.8352172228,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0002,15.0,liquid_mole_fraction
cheq_canon_00323,Jakobsen2005,Jakobsen 2005,data/reference/MEA/ChEq/Jakobsen_2005_ChEq.csv,8,reported,40,313.15,,0.15,1.08,CO3^2-,CO3^2-,direct_positive,0.0001,mole_fraction,mole_fraction,0.0001,,0.00656586861889,0.00772455131635,0.00587961053403,2.45563486347,2.65208565254,1.11671828957,65.6586861889,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0001,15.0,liquid_mole_fraction
cheq_canon_00024,Bottinger2008,Böttinger 2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,7,reported,20,293.15,,0.2,0.89,CO2,CO2,direct_positive,0.0019,mole_fraction,mole_fraction,0.0019,,0.094114094616,0.11764261827,0.0834162875752,3.27417981796,2.91402003798,1.12824602187,49.5337340084,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0019,20.0,liquid_mole_fraction
cheq_canon_00028,Bottinger2008,Böttinger 2008,data/reference/MEA/ChEq/Bottinger_2007_ChEq.csv,8,reported,20,293.15,,0.2,1.074,CO2,CO2,direct_positive,0.0042,mole_fraction,mole_fraction,0.0042,,0.212872372065,0.266090465082,0.184343420102,3.27417981796,3.51646912448,1.15475980617,50.6838981108,reported_mole_fraction_scaled_by_MEA_moiety_balance_per_kg_unloaded_solution,,,,Legacy ChEq value treated as true-species liquid mole fraction; mol/kg columns use a 1 kg unloaded MEA-water feed basis.,0.0042,20.0,liquid_mole_fraction
