temperature_C,CO2_loading,effective_CO2_loading,species,mole_fraction,curve_role,solver_success
40.0,0.15406250000000002,0.15406250000000002,H3O+,3.8620823606589537e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.15406250000000002,0.15406250000000002,OH-,2.1231247109424496e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.15406250000000002,0.15406250000000002,MEA + MEAH+,0.09526963183351589,epcsaft_activity_equilibrium_curve,True
40.0,0.15903125,0.15903125,CO2,1.6470904243945454e-09,epcsaft_activity_equilibrium_curve,True
40.0,0.15903125,0.15903125,MEA,0.07656190873653068,epcsaft_activity_equilibrium_curve,True
40.0,0.15903125,0.15903125,MEAH+,0.018152881234533447,epcsaft_activity_equilibrium_curve,True
40.0,0.15903125,0.15903125,MEACOO-,0.017531379023209268,epcsaft_activity_equilibrium_curve,True
40.0,0.15903125,0.15903125,HCO3-,3.720600048885021e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.15903125,0.15903125,CO3^2-,0.00028206188100515165,epcsaft_activity_equilibrium_curve,True
40.0,0.15903125,0.15903125,H3O+,3.9754162170470517e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.15903125,0.15903125,OH-,2.0172461184166857e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.15903125,0.15903125,MEA + MEAH+,0.09471478997106413,epcsaft_activity_equilibrium_curve,True
40.0,0.164,0.164,CO2,1.813312614346439e-09,epcsaft_activity_equilibrium_curve,True
40.0,0.164,0.164,MEA,0.07544939368061462,epcsaft_activity_equilibrium_curve,True
40.0,0.164,0.164,MEAH+,0.018710513898765883,epcsaft_activity_equilibrium_curve,True
40.0,0.164,0.164,MEACOO-,0.018086261396216458,epcsaft_activity_equilibrium_curve,True
40.0,0.164,0.164,HCO3-,3.9140558421623e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.164,0.164,CO3^2-,0.0002829679329797651,epcsaft_activity_equilibrium_curve,True
40.0,0.164,0.164,H3O+,4.0896924557103947e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.164,0.164,OH-,1.9176090612539133e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.164,0.164,MEA + MEAH+,0.0941599075793805,epcsaft_activity_equilibrium_curve,True
40.0,0.16896875,0.16896875,CO2,1.9941066344391648e-09,epcsaft_activity_equilibrium_curve,True
40.0,0.16896875,0.16896875,MEA,0.07433689534296035,epcsaft_activity_equilibrium_curve,True
40.0,0.16896875,0.16896875,MEAH+,0.019268097553394616,epcsaft_activity_equilibrium_curve,True
40.0,0.16896875,0.16896875,MEACOO-,0.018641176059027837,epcsaft_activity_equilibrium_curve,True
40.0,0.16896875,0.16896875,HCO3-,4.1149470946384146e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.16896875,0.16896875,CO3^2-,0.00028376731447561995,epcsaft_activity_equilibrium_curve,True
40.0,0.16896875,0.16896875,H3O+,4.2050978468076503e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.16896875,0.16896875,OH-,1.8237419091309492e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.16896875,0.16896875,MEA + MEAH+,0.09360499289635497,epcsaft_activity_equilibrium_curve,True
40.0,0.1739375,0.1739375,CO2,2.1907721820716553e-09,epcsaft_activity_equilibrium_curve,True
40.0,0.1739375,0.1739375,MEA,0.07322442272668003,epcsaft_activity_equilibrium_curve,True
40.0,0.1739375,0.1739375,MEAH+,0.01982565155573256,epcsaft_activity_equilibrium_curve,True
40.0,0.1739375,0.1739375,MEACOO-,0.019196094650782945,epcsaft_activity_equilibrium_curve,True
40.0,0.1739375,0.1739375,HCO3-,4.3236811128367825e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.1739375,0.1739375,CO3^2-,0.00028448434507615525,epcsaft_activity_equilibrium_curve,True
40.0,0.1739375,0.1739375,H3O+,4.3217759923882083e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.1739375,0.1739375,OH-,1.735141626238574e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.1739375,0.1739375,MEA + MEAH+,0.09305007428241259,epcsaft_activity_equilibrium_curve,True
40.0,0.17890625000000002,0.17890625000000002,CO2,2.4046772422526545e-09,epcsaft_activity_equilibrium_curve,True
40.0,0.17890625000000002,0.17890625000000002,MEA,0.07211198356746826,epcsaft_activity_equilibrium_curve,True
40.0,0.17890625000000002,0.17890625000000002,MEAH+,0.020383163388898336,epcsaft_activity_equilibrium_curve,True
40.0,0.17890625000000002,0.17890625000000002,MEACOO-,0.01975102195287019,epcsaft_activity_equilibrium_curve,True
40.0,0.17890625000000002,0.17890625000000002,HCO3-,4.540652012074342e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.17890625000000002,0.17890625000000002,CO3^2-,0.00028511025663497064,epcsaft_activity_equilibrium_curve,True
40.0,0.17890625000000002,0.17890625000000002,H3O+,4.439904717592165e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.17890625000000002,0.17890625000000002,OH-,1.651442751103661e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.17890625000000002,0.17890625000000002,MEA + MEAH+,0.0924951469563666,epcsaft_activity_equilibrium_curve,True
40.0,0.183875,0.183875,CO2,2.6373499412001794e-09,epcsaft_activity_equilibrium_curve,True
40.0,0.183875,0.183875,MEA,0.07099958596533146,epcsaft_activity_equilibrium_curve,True
40.0,0.183875,0.183875,MEAH+,0.020940637288083087,epcsaft_activity_equilibrium_curve,True
40.0,0.183875,0.183875,MEACOO-,0.02030594562967866,epcsaft_activity_equilibrium_curve,True
40.0,0.183875,0.183875,HCO3-,4.7663121041687945e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.183875,0.183875,CO3^2-,0.00028565289318911307,epcsaft_activity_equilibrium_curve,True
40.0,0.183875,0.183875,H3O+,4.559647715879721e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.183875,0.183875,OH-,1.5722775964798123e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.183875,0.183875,MEA + MEAH+,0.09194022325341454,epcsaft_activity_equilibrium_curve,True
40.0,0.18884375,0.18884375,CO2,2.890521042093497e-09,epcsaft_activity_equilibrium_curve,True
40.0,0.18884375,0.18884375,MEA,0.06988723765133392,epcsaft_activity_equilibrium_curve,True
40.0,0.18884375,0.18884375,MEAH+,0.021498085399030167,epcsaft_activity_equilibrium_curve,True
40.0,0.18884375,0.18884375,MEACOO-,0.02086084580428674,epcsaft_activity_equilibrium_curve,True
40.0,0.18884375,0.18884375,HCO3-,5.00110711185115e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.18884375,0.18884375,CO3^2-,0.0002861276615916357,epcsaft_activity_equilibrium_curve,True
40.0,0.18884375,0.18884375,H3O+,4.681181813010221e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.18884375,0.18884375,OH-,1.4973225519838e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.18884375,0.18884375,MEA + MEAH+,0.09138532305036409,epcsaft_activity_equilibrium_curve,True
40.0,0.1938125,0.1938125,CO2,3.166020920352013e-09,epcsaft_activity_equilibrium_curve,True
40.0,0.1938125,0.1938125,MEA,0.06877494687459204,epcsaft_activity_equilibrium_curve,True
40.0,0.1938125,0.1938125,MEAH+,0.022055503291850024,epcsaft_activity_equilibrium_curve,True
40.0,0.1938125,0.1938125,MEACOO-,0.02141571865726201,epcsaft_activity_equilibrium_curve,True
40.0,0.1938125,0.1938125,HCO3-,5.245547411387906e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.1938125,0.1938125,CO3^2-,0.00028653327560728385,epcsaft_activity_equilibrium_curve,True
40.0,0.1938125,0.1938125,H3O+,4.804718081048618e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.1938125,0.1938125,OH-,1.4262634425934749e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.1938125,0.1938125,MEA + MEAH+,0.09083045016644206,epcsaft_activity_equilibrium_curve,True
40.0,0.19878125000000002,0.19878125000000002,CO2,3.4659037487656784e-09,epcsaft_activity_equilibrium_curve,True
40.0,0.19878125000000002,0.19878125000000002,MEA,0.06766272117055154,epcsaft_activity_equilibrium_curve,True
40.0,0.19878125000000002,0.19878125000000002,MEAH+,0.022612890654771043,epcsaft_activity_equilibrium_curve,True
40.0,0.19878125000000002,0.19878125000000002,MEACOO-,0.021970556964699694,epcsaft_activity_equilibrium_curve,True
40.0,0.19878125000000002,0.19878125000000002,HCO3-,5.500149974467897e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.19878125000000002,0.19878125000000002,CO3^2-,0.00028687178728661856,epcsaft_activity_equilibrium_curve,True
40.0,0.19878125000000002,0.19878125000000002,H3O+,4.930449817142741e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.19878125000000002,0.19878125000000002,OH-,1.3588640998369348e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.19878125000000002,0.19878125000000002,MEA + MEAH+,0.09027561182532258,epcsaft_activity_equilibrium_curve,True
40.0,0.20375000000000001,0.20375000000000001,CO2,3.792464535797134e-09,epcsaft_activity_equilibrium_curve,True
40.0,0.20375000000000001,0.20375000000000001,MEA,0.06655056939647669,epcsaft_activity_equilibrium_curve,True
40.0,0.20375000000000001,0.20375000000000001,MEAH+,0.023170259578919952,epcsaft_activity_equilibrium_curve,True
40.0,0.20375000000000001,0.20375000000000001,MEACOO-,0.022525339777951042,epcsaft_activity_equilibrium_curve,True
40.0,0.20375000000000001,0.20375000000000001,HCO3-,5.765521895491003e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.20375000000000001,0.20375000000000001,CO3^2-,0.00028715807194759223,epcsaft_activity_equilibrium_curve,True
40.0,0.20375000000000001,0.20375000000000001,H3O+,5.058573272379131e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.20375000000000001,0.20375000000000001,OH-,1.2948463435767308e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.20375000000000001,0.20375000000000001,MEA + MEAH+,0.08972082897539664,epcsaft_activity_equilibrium_curve,True
40.0,0.20871875,0.20871875,CO2,4.1481816810529534e-09,epcsaft_activity_equilibrium_curve,True
40.0,0.20871875,0.20871875,MEA,0.06543849951711803,epcsaft_activity_equilibrium_curve,True
40.0,0.20871875,0.20871875,MEAH+,0.023727606270639853,epcsaft_activity_equilibrium_curve,True
40.0,0.20871875,0.20871875,MEACOO-,0.023080062925644084,epcsaft_activity_equilibrium_curve,True
40.0,0.20871875,0.20871875,HCO3-,6.0422530692906177e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.20871875,0.20871875,CO3^2-,0.0002873903994325251,epcsaft_activity_equilibrium_curve,True
40.0,0.20871875,0.20871875,H3O+,5.189318583499641e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.20871875,0.20871875,OH-,1.2340040819851367e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.20871875,0.20871875,MEA + MEAH+,0.08916610578775788,epcsaft_activity_equilibrium_curve,True
40.0,0.2136875,0.2136875,CO2,4.535799363244934e-09,epcsaft_activity_equilibrium_curve,True
40.0,0.2136875,0.2136875,MEA,0.06432652009202974,epcsaft_activity_equilibrium_curve,True
40.0,0.2136875,0.2136875,MEAH+,0.02428493060171881,epcsaft_activity_equilibrium_curve,True
40.0,0.2136875,0.2136875,MEACOO-,0.023634717976137365,epcsaft_activity_equilibrium_curve,True
40.0,0.2136875,0.2136875,HCO3-,6.331003792043699e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.2136875,0.2136875,CO3^2-,0.00028757060667661976,epcsaft_activity_equilibrium_curve,True
40.0,0.2136875,0.2136875,H3O+,5.322889905663953e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.2136875,0.2136875,OH-,1.1761387293969323e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.2136875,0.2136875,MEA + MEAH+,0.08861145069374855,epcsaft_activity_equilibrium_curve,True
40.0,0.21865625,0.21865625,CO2,4.958401456180749e-09,epcsaft_activity_equilibrium_curve,True
40.0,0.21865625,0.21865625,MEA,0.06321463997553518,epcsaft_activity_equilibrium_curve,True
40.0,0.21865625,0.21865625,MEAH+,0.02484223669131238,epcsaft_activity_equilibrium_curve,True
40.0,0.21865625,0.21865625,MEACOO-,0.024189291955579218,epcsaft_activity_equilibrium_curve,True
40.0,0.21865625,0.21865625,HCO3-,6.63244898486364e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.21865625,0.21865625,CO3^2-,0.0002877048817648314,epcsaft_activity_equilibrium_curve,True
40.0,0.21865625,0.21865625,H3O+,5.459568162597893e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.21865625,0.21865625,OH-,1.1210507846863649e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.21865625,0.21865625,MEA + MEAH+,0.08805687666684756,epcsaft_activity_equilibrium_curve,True
40.0,0.22362500000000002,0.22362500000000002,CO2,5.419400041011696e-09,epcsaft_activity_equilibrium_curve,True
40.0,0.22362500000000002,0.22362500000000002,MEA,0.0621028683198374,epcsaft_activity_equilibrium_curve,True
40.0,0.22362500000000002,0.22362500000000002,MEAH+,0.0253995228287909,epcsaft_activity_equilibrium_curve,True
40.0,0.22362500000000002,0.22362500000000002,MEACOO-,0.024743777422039676,epcsaft_activity_equilibrium_curve,True
40.0,0.22362500000000002,0.22362500000000002,HCO3-,6.947370129316876e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.22362500000000002,0.22362500000000002,CO3^2-,0.0002877928815981692,epcsaft_activity_equilibrium_curve,True
40.0,0.22362500000000002,0.22362500000000002,H3O+,5.599583290411779e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.22362500000000002,0.22362500000000002,OH-,1.0685967799333238e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.22362500000000002,0.22362500000000002,MEA + MEAH+,0.0875023911486283,epcsaft_activity_equilibrium_curve,True
40.0,0.22859375,0.22859375,CO2,5.9225754945808485e-09,epcsaft_activity_equilibrium_curve,True
40.0,0.22859375,0.22859375,MEA,0.06099121512068509,epcsaft_activity_equilibrium_curve,True
40.0,0.22859375,0.22859375,MEAH+,0.02595680213462605,epcsaft_activity_equilibrium_curve,True
40.0,0.22859375,0.22859375,MEACOO-,0.025298151258865035,epcsaft_activity_equilibrium_curve,True
40.0,0.22859375,0.22859375,HCO3-,7.276558619297419e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.22859375,0.22859375,CO3^2-,0.0002878497938373611,epcsaft_activity_equilibrium_curve,True
40.0,0.22859375,0.22859375,H3O+,5.743220749725891e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.22859375,0.22859375,OH-,1.0185727474143608e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.22859375,0.22859375,MEA + MEAH+,0.08694801725531114,epcsaft_activity_equilibrium_curve,True
40.0,0.2335625,0.2335625,CO2,6.472087021174429e-09,epcsaft_activity_equilibrium_curve,True
40.0,0.2335625,0.2335625,MEA,0.059879690370505424,epcsaft_activity_equilibrium_curve,True
40.0,0.2335625,0.2335625,MEAH+,0.02651406162792323,epcsaft_activity_equilibrium_curve,True
40.0,0.2335625,0.2335625,MEACOO-,0.025852416454055917,epcsaft_activity_equilibrium_curve,True
40.0,0.2335625,0.2335625,HCO3-,7.620918907761555e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.2335625,0.2335625,CO3^2-,0.00028786358161152524,epcsaft_activity_equilibrium_curve,True
40.0,0.2335625,0.2335625,H3O+,5.890741197626395e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.2335625,0.2335625,OH-,9.708847184491504e-06,epcsaft_activity_equilibrium_curve,True
40.0,0.2335625,0.2335625,MEA + MEAH+,0.08639375199842865,epcsaft_activity_equilibrium_curve,True
40.0,0.23853125,0.23853125,CO2,7.072659601143024e-09,epcsaft_activity_equilibrium_curve,True
40.0,0.23853125,0.23853125,MEA,0.0587683046476196,epcsaft_activity_equilibrium_curve,True
40.0,0.23853125,0.23853125,MEAH+,0.027071311930621234,epcsaft_activity_equilibrium_curve,True
40.0,0.23853125,0.23853125,MEACOO-,0.026406551806821804,epcsaft_activity_equilibrium_curve,True
40.0,0.23853125,0.23853125,HCO3-,7.981341479103578e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.23853125,0.23853125,CO3^2-,0.00028784653593994403,epcsaft_activity_equilibrium_curve,True
40.0,0.23853125,0.23853125,H3O+,6.042485841991374e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.23853125,0.23853125,OH-,9.25366278066365e-06,epcsaft_activity_equilibrium_curve,True
40.0,0.23853125,0.23853125,MEA + MEAH+,0.08583961657824082,epcsaft_activity_equilibrium_curve,True
40.0,0.2435,0.2435,CO2,7.729520825510948e-09,epcsaft_activity_equilibrium_curve,True
40.0,0.2435,0.2435,MEA,0.057657069385301254,epcsaft_activity_equilibrium_curve,True
40.0,0.2435,0.2435,MEAH+,0.02762855497586038,epcsaft_activity_equilibrium_curve,True
40.0,0.2435,0.2435,MEACOO-,0.026960543950161935,epcsaft_activity_equilibrium_curve,True
40.0,0.2435,0.2435,HCO3-,8.358854034216785e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.2435,0.2435,CO3^2-,0.0002878017413587069,epcsaft_activity_equilibrium_curve,True
40.0,0.2435,0.2435,H3O+,6.198776152804225e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.2435,0.2435,OH-,8.819028322894987e-06,epcsaft_activity_equilibrium_curve,True
40.0,0.2435,0.2435,MEA + MEAH+,0.08528562436116163,epcsaft_activity_equilibrium_curve,True
40.0,0.24846875000000002,0.24846875000000002,CO2,8.448434161656063e-09,epcsaft_activity_equilibrium_curve,True
40.0,0.24846875000000002,0.24846875000000002,MEA,0.05654599703662238,epcsaft_activity_equilibrium_curve,True
40.0,0.24846875000000002,0.24846875000000002,MEAH+,0.028185785007451683,epcsaft_activity_equilibrium_curve,True
40.0,0.24846875000000002,0.24846875000000002,MEACOO-,0.02751438618654634,epcsaft_activity_equilibrium_curve,True
40.0,0.24846875000000002,0.24846875000000002,HCO3-,8.754594111958915e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.24846875000000002,0.24846875000000002,CO3^2-,0.0002877245139901678,epcsaft_activity_equilibrium_curve,True
40.0,0.24846875000000002,0.24846875000000002,H3O+,6.359932044260223e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.24846875000000002,0.24846875000000002,OH-,8.403877517634199e-06,epcsaft_activity_equilibrium_curve,True
40.0,0.24846875000000002,0.24846875000000002,MEA + MEAH+,0.08473178204407406,epcsaft_activity_equilibrium_curve,True
40.0,0.2534375,0.2534375,CO2,9.23602451687521e-09,epcsaft_activity_equilibrium_curve,True
40.0,0.2534375,0.2534375,MEA,0.0554351001166726,epcsaft_activity_equilibrium_curve,True
40.0,0.2534375,0.2534375,MEAH+,0.028743012341825795,epcsaft_activity_equilibrium_curve,True
40.0,0.2534375,0.2534375,MEACOO-,0.02806805568371099,epcsaft_activity_equilibrium_curve,True
40.0,0.2534375,0.2534375,HCO3-,9.16969103177006e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.2534375,0.2534375,CO3^2-,0.0002876263859881526,epcsaft_activity_equilibrium_curve,True
40.0,0.2534375,0.2534375,H3O+,6.526373363332791e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.2534375,0.2534375,OH-,8.007001560234731e-06,epcsaft_activity_equilibrium_curve,True
40.0,0.2534375,0.2534375,MEA + MEAH+,0.0841781124584984,epcsaft_activity_equilibrium_curve,True
40.0,0.25840625,0.25840625,CO2,1.009957624404263e-08,epcsaft_activity_equilibrium_curve,True
40.0,0.25840625,0.25840625,MEA,0.05432439225197955,epcsaft_activity_equilibrium_curve,True
40.0,0.25840625,0.25840625,MEAH+,0.029300229950770487,epcsaft_activity_equilibrium_curve,True
40.0,0.25840625,0.25840625,MEACOO-,0.02862154584252289,epcsaft_activity_equilibrium_curve,True
40.0,0.25840625,0.25840625,HCO3-,9.605427430012973e-05,epcsaft_activity_equilibrium_curve,True
40.0,0.25840625,0.25840625,CO3^2-,0.000287501122510845,epcsaft_activity_equilibrium_curve,True
40.0,0.25840625,0.25840625,H3O+,6.698480076409658e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.25840625,0.25840625,OH-,7.627614690149991e-06,epcsaft_activity_equilibrium_curve,True
40.0,0.25840625,0.25840625,MEA + MEAH+,0.08362462220275003,epcsaft_activity_equilibrium_curve,True
40.0,0.263375,0.263375,CO2,1.1047317591851495e-08,epcsaft_activity_equilibrium_curve,True
40.0,0.263375,0.263375,MEA,0.053213889013519304,epcsaft_activity_equilibrium_curve,True
40.0,0.263375,0.263375,MEAH+,0.02985744246839695,epcsaft_activity_equilibrium_curve,True
40.0,0.263375,0.263375,MEACOO-,0.02917483645697107,epcsaft_activity_equilibrium_curve,True
40.0,0.263375,0.263375,HCO3-,0.0001006325825423089,epcsaft_activity_equilibrium_curve,True
40.0,0.263375,0.263375,CO3^2-,0.00028735437149573145,epcsaft_activity_equilibrium_curve,True
40.0,0.263375,0.263375,H3O+,6.876677353583563e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.263375,0.263375,OH-,7.264711680182855e-06,epcsaft_activity_equilibrium_curve,True
40.0,0.263375,0.263375,MEA + MEAH+,0.08307133148191626,epcsaft_activity_equilibrium_curve,True
40.0,0.26834375,0.26834375,CO2,1.2088406729832162e-08,epcsaft_activity_equilibrium_curve,True
40.0,0.26834375,0.26834375,MEA,0.052103605448846506,epcsaft_activity_equilibrium_curve,True
40.0,0.26834375,0.26834375,MEAH+,0.03041464938845436,epcsaft_activity_equilibrium_curve,True
40.0,0.26834375,0.26834375,MEACOO-,0.029727912984723753,epcsaft_activity_equilibrium_curve,True
40.0,0.26834375,0.26834375,HCO3-,0.00010544592111440299,epcsaft_activity_equilibrium_curve,True
40.0,0.26834375,0.26834375,CO3^2-,0.0002871865796297017,epcsaft_activity_equilibrium_curve,True
40.0,0.26834375,0.26834375,H3O+,7.061447452152159e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.26834375,0.26834375,OH-,6.9173491674495085e-06,epcsaft_activity_equilibrium_curve,True
40.0,0.26834375,0.26834375,MEA + MEAH+,0.08251825483730087,epcsaft_activity_equilibrium_curve,True
40.0,0.2733125,0.2733125,CO2,1.323344424571556e-08,epcsaft_activity_equilibrium_curve,True
40.0,0.2733125,0.2733125,MEA,0.050993559567309034,epcsaft_activity_equilibrium_curve,True
40.0,0.2733125,0.2733125,MEAH+,0.030971853491460484,epcsaft_activity_equilibrium_curve,True
40.0,0.2733125,0.2733125,MEACOO-,0.030280754634786574,epcsaft_activity_equilibrium_curve,True
40.0,0.2733125,0.2733125,HCO3-,0.00011051169136481381,epcsaft_activity_equilibrium_curve,True
40.0,0.2733125,0.2733125,CO3^2-,0.00028700113682176567,epcsaft_activity_equilibrium_curve,True
40.0,0.2733125,0.2733125,H3O+,7.253277896265344e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.2733125,0.2733125,OH-,6.584904944957029e-06,epcsaft_activity_equilibrium_curve,True
40.0,0.2733125,0.2733125,MEA + MEAH+,0.08196541305876952,epcsaft_activity_equilibrium_curve,True
40.0,0.27828125000000004,0.27828125000000004,CO2,1.4494174315845531e-08,epcsaft_activity_equilibrium_curve,True
40.0,0.27828125000000004,0.27828125000000004,MEA,0.04988376912281711,epcsaft_activity_equilibrium_curve,True
40.0,0.27828125000000004,0.27828125000000004,MEAH+,0.03152905834983189,epcsaft_activity_equilibrium_curve,True
40.0,0.27828125000000004,0.27828125000000004,MEACOO-,0.03083334007939343,epcsaft_activity_equilibrium_curve,True
40.0,0.27828125000000004,0.27828125000000004,HCO3-,0.0001158467146126773,epcsaft_activity_equilibrium_curve,True
40.0,0.27828125000000004,0.27828125000000004,CO3^2-,0.00028680251456495424,epcsaft_activity_equilibrium_curve,True
40.0,0.27828125000000004,0.27828125000000004,H3O+,7.452715180342887e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.27828125000000004,0.27828125000000004,OH-,6.266539997010876e-06,epcsaft_activity_equilibrium_curve,True
40.0,0.27828125000000004,0.27828125000000004,MEA + MEAH+,0.081412827472649,epcsaft_activity_equilibrium_curve,True
40.0,0.28325,0.28325,CO2,1.5884027735984652e-08,epcsaft_activity_equilibrium_curve,True
40.0,0.28325,0.28325,MEA,0.04877425555948257,epcsaft_activity_equilibrium_curve,True
40.0,0.28325,0.28325,MEAH+,0.03208625778460177,epcsaft_activity_equilibrium_curve,True
40.0,0.28325,0.28325,MEACOO-,0.031385654051951185,epcsaft_activity_equilibrium_curve,True
40.0,0.28325,0.28325,HCO3-,0.00012147183905054703,epcsaft_activity_equilibrium_curve,True
40.0,0.28325,0.28325,CO3^2-,0.00028658512853268944,epcsaft_activity_equilibrium_curve,True
40.0,0.28325,0.28325,H3O+,7.66037621503076e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.28325,0.28325,OH-,5.961649857972758e-06,epcsaft_activity_equilibrium_curve,True
40.0,0.28325,0.28325,MEA + MEAH+,0.08086051334408434,epcsaft_activity_equilibrium_curve,True
40.0,0.28821875,0.28821875,CO2,1.741797898777052e-08,epcsaft_activity_equilibrium_curve,True
40.0,0.28821875,0.28821875,MEA,0.04766503969111351,epcsaft_activity_equilibrium_curve,True
40.0,0.28821875,0.28821875,MEAH+,0.032643458774173406,epcsaft_activity_equilibrium_curve,True
40.0,0.28821875,0.28821875,MEACOO-,0.03193766875856756,epcsaft_activity_equilibrium_curve,True
40.0,0.28821875,0.28821875,HCO3-,0.00012740707746435392,epcsaft_activity_equilibrium_curve,True
40.0,0.28821875,0.28821875,CO3^2-,0.0002863567441568025,epcsaft_activity_equilibrium_curve,True
40.0,0.28821875,0.28821875,H3O+,7.876861333088543e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.28821875,0.28821875,OH-,5.669463174727166e-06,epcsaft_activity_equilibrium_curve,True
40.0,0.28821875,0.28821875,MEA + MEAH+,0.08030849846528693,epcsaft_activity_equilibrium_curve,True
40.0,0.2931875,0.2931875,CO2,1.9113345342920416e-08,epcsaft_activity_equilibrium_curve,True
40.0,0.2931875,0.2931875,MEA,0.04655614631215226,epcsaft_activity_equilibrium_curve,True
40.0,0.2931875,0.2931875,MEAH+,0.033200656547229805,epcsaft_activity_equilibrium_curve,True
40.0,0.2931875,0.2931875,MEACOO-,0.03248936417417341,epcsaft_activity_equilibrium_curve,True
40.0,0.2931875,0.2931875,HCO3-,0.00013367667158681597,epcsaft_activity_equilibrium_curve,True
40.0,0.2931875,0.2931875,CO3^2-,0.0002861131266452991,epcsaft_activity_equilibrium_curve,True
40.0,0.2931875,0.2931875,H3O+,8.102917201372709e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.2931875,0.2931875,OH-,5.389461550384189e-06,epcsaft_activity_equilibrium_curve,True
40.0,0.2931875,0.2931875,MEA + MEAH+,0.07975680285938207,epcsaft_activity_equilibrium_curve,True
40.0,0.29815625,0.29815625,CO2,2.0990008139826773e-08,epcsaft_activity_equilibrium_curve,True
40.0,0.29815625,0.29815625,MEA,0.04544760141806973,epcsaft_activity_equilibrium_curve,True
40.0,0.29815625,0.29815625,MEAH+,0.03375785674185133,epcsaft_activity_equilibrium_curve,True
40.0,0.29815625,0.29815625,MEACOO-,0.033040708662985814,epcsaft_activity_equilibrium_curve,True
40.0,0.29815625,0.29815625,HCO3-,0.00014030601533987277,epcsaft_activity_equilibrium_curve,True
40.0,0.29815625,0.29815625,CO3^2-,0.00028586049704286675,epcsaft_activity_equilibrium_curve,True
40.0,0.29815625,0.29815625,H3O+,8.339312267047627e-13,epcsaft_activity_equilibrium_curve,True
40.0,0.29815625,0.29815625,OH-,5.121082837826974e-06,epcsaft_activity_equilibrium_curve,True
