row_id,source,temperature_C,MEA_weight_fraction,CO2_loading,pressure_Pa,model_family,target_x_CO2,target_role_CO2,target_x_MEA,target_role_MEA,target_x_MEAH+,target_role_MEAH+,target_x_MEACOO-,target_role_MEACOO-,target_x_HCO3-,target_role_HCO3-,target_x_CO3^2-,target_role_CO3^2-,target_x_H3O+,target_role_H3O+,target_x_OH-,target_role_OH-,target_x_MEA + MEAH+,target_role_MEA + MEAH+,model_x_CO2,log10_model_over_target_CO2,model_x_MEA,log10_model_over_target_MEA,model_x_MEAH+,log10_model_over_target_MEAH+,model_x_MEACOO-,log10_model_over_target_MEACOO-,model_x_HCO3-,log10_model_over_target_HCO3-,model_x_CO3^2-,log10_model_over_target_CO3^2-,model_x_H3O+,log10_model_over_target_H3O+,model_x_OH-,log10_model_over_target_OH-,model_x_MEA + MEAH+,log10_model_over_target_MEA + MEAH+,reaction_residual_R1_water_autoionization,reaction_residual_R2_CO2_to_HCO3,reaction_residual_R3_HCO3_to_CO3,reaction_residual_R4_MEACOO_hydrolysis,reaction_residual_R5_MEAH_dissociation,mass_balance_residual_carbon_total,mass_balance_residual_mea_total,mass_balance_residual_water_total,charge_residual,max_abs_reaction_residual,state_failure_count,solver_returned,solver_success,rejection_reason,message
cheq_0027,Matin,20.0,0.3,0.48,101325.0,phase2_epcsaft_activity_speciation,9.999999999999998e-13,balance_inferred,0.013717136426959459,direct_positive,0.050410918591157594,direct_positive,0.04221546671957428,direct_positive,0.008894667044766913,direct_positive,9.999999999999998e-13,balance_inferred,0.0006992151751835928,balance_inferred,9.999999999999998e-13,balance_inferred,0.06412805501811705,aggregate_direct_positive,6.369209665365716e-07,,0.005662952264801378,-0.38422055722762394,0.05442399011501203,0.033265767818355475,0.05215915521151879,0.09185895374572428,0.0011721460701359192,-0.8801479598923669,0.0005461886500561951,,1.3871851309978217e-12,,3.115491756674792e-07,,0.06008694237981341,-0.028267963308475204,5.434604410936572e-08,4.694784294656529e-08,4.438134837414509e-08,-1.9780634019639365e-08,6.038481004111418e-08,7.530143175671355e-12,-1.7833790000310046e-12,7.953216973888289e-10,-1.3800033697119754e-11,6.038481004111418e-08,0,True,True,,converged
cheq_0028,Matin,20.0,0.3,0.505,101325.0,phase2_epcsaft_activity_speciation,1e-12,balance_inferred,0.009109195714213442,direct_positive,0.052916667952344475,direct_positive,0.043387377341267255,direct_positive,0.009922602154003535,direct_positive,1e-12,balance_inferred,0.00039331154492631276,balance_inferred,1e-12,balance_inferred,0.06202586366655792,aggregate_direct_positive,5.15376068958258e-06,,0.002168134617815578,-0.6233937894273605,0.05719547717173083,0.03376919779028195,0.052881978790378106,0.08594429873917492,0.003280387806240792,-0.4807003898187766,0.0005165028925867965,,3.676738264103304e-12,,1.0480663295125356e-07,,0.05936361178954641,-0.019052503894914065,6.484785153304529e-08,5.6523958846810274e-08,6.546343200852789e-08,-2.703565726847046e-08,6.313715417149979e-08,1.8052365158283123e-12,-9.605732875783701e-12,8.447241794939941e-10,-1.2319610893998127e-11,6.546343200852789e-08,0,True,True,,converged
cheq_0029,Bottinger,20.0,0.3,0.524,101325.0,phase2_epcsaft_activity_speciation,0.01104594544564602,balance_inferred,0.03713520509050174,balance_inferred,0.047705565880140355,balance_inferred,0.0467000846130751,direct_positive,0.010600074841039517,direct_positive,0.0005813061297022891,balance_inferred,0.010757205833378844,balance_inferred,1e-12,balance_inferred,0.0848407709706421,aggregate_direct_positive,2.121515679200075e-05,,0.0011183074973734166,,0.05927013805139321,,0.0518553424934017,0.04547583959047147,0.006463628672418313,-0.21483253278444744,0.0004755586145946129,,7.129919821053713e-12,,4.967111121678718e-08,,0.06038844554876663,-0.14765075577825257,-8.448203914213082e-08,-7.880425556550108e-08,-8.305931231689101e-08,4.163722078232013e-08,-2.0755702934138753e-08,1.1474325656291029e-10,2.1336937772176157e-10,1.458224652139961e-10,-7.175447920823801e-12,8.448203914213082e-08,0,True,True,,converged
cheq_0030,Matin,20.0,0.3,0.531,101325.0,phase2_epcsaft_activity_speciation,1.0000000000000002e-12,balance_inferred,0.004630991754783447,direct_positive,0.055385514990770546,direct_positive,0.0445898989367283,direct_positive,0.011041947869364802,direct_positive,1.0000000000000002e-12,balance_inferred,0.0002463318173225524,balance_inferred,1.0000000000000002e-12,balance_inferred,0.06001650674555399,aggregate_direct_positive,3.1864394014408914e-05,,0.0009255429704136419,-0.6992774211031363,0.060028117101858354,0.03495852281788302,0.05128893232785719,0.06078717051289253,0.00782089483312912,-0.14978924643347147,0.0004591250156194124,,8.60239508576274e-12,,3.992876793818427e-08,,0.060953660072271994,0.006729074971598474,7.955080505439582e-08,6.965426990745982e-08,7.175290051009142e-08,-3.456318342642817e-08,6.656821938122448e-08,-3.5357758387810634e-12,-1.759221934793942e-11,8.927951711257265e-10,-9.940196051207395e-12,7.955080505439582e-08,0,True,True,,converged
cheq_0031,Jakobsen,20.0,0.3,0.6,101325.0,phase2_epcsaft_activity_speciation,0.003587895287179273,balance_inferred,0.0009013395768027088,direct_positive,0.06454486947430331,direct_positive,0.051295797373311774,direct_positive,0.01379156513200516,direct_positive,0.001397747744592255,direct_positive,0.0033379885201981338,balance_inferred,9.999999999999998e-13,balance_inferred,0.06544620905110601,aggregate_direct_positive,0.00033511559061963066,,0.00032031959691991433,-0.4493049315682113,0.06730616974147333,0.0181931495476852,0.04458206456936861,-0.0609216086103676,0.02209180986273415,0.20461774196817242,0.00031614234669793295,-0.6455461274534351,2.4131454450679154e-11,,1.0658185318416132e-08,,0.06762648933839324,0.014232347430187925,-4.285947952098468e-08,-5.1645969278979464e-08,-6.184500023209694e-08,3.2809644778808433e-08,8.238608018018567e-09,2.4290368327850587e-10,3.6615870058209765e-10,1.476336386474486e-09,-1.6944074852059783e-11,6.184500023209694e-08,0,True,True,,converged
cheq_0032,Bottinger,20.0,0.3,0.609,101325.0,phase2_epcsaft_activity_speciation,0.012225518751629002,balance_inferred,0.026477440951564256,balance_inferred,0.062014679310611984,balance_inferred,0.039977650446248146,direct_positive,0.025376923034404267,direct_positive,0.0006602108733352429,balance_inferred,0.004660315916710914,balance_inferred,1e-12,balance_inferred,0.08849212026217623,aggregate_direct_positive,0.0004081512669643669,,0.0002940600409572411,,0.06822289719785286,,0.04368339868116073,0.038499153927751203,0.023937444569632003,-0.025361176864192207,0.00030102224645569555,,2.6154270748888983e-11,,9.485866874794788e-09,,0.0685169572388101,-0.11110653268740507,-8.200616363751578e-08,-8.053406830299537e-08,-8.676316554101504e-08,4.3041607611371546e-08,-3.423573957661574e-08,1.2604398080817703e-10,1.9320640920472698e-10,2.173797808424638e-10,-5.209991625945899e-12,8.676316554101504e-08,0,True,True,,converged
cheq_0033,Bottinger,20.0,0.3,0.704,101325.0,phase2_epcsaft_activity_speciation,0.01356586698480684,balance_inferred,0.012248748113829214,balance_inferred,0.07981063751224429,balance_inferred,0.03238281613212901,direct_positive,0.040906938976947936,direct_positive,0.000755971636072122,balance_inferred,1e-12,balance_inferred,0.005008939131023099,balance_inferred,0.0920593856260735,aggregate_direct_positive,0.0018524814140444459,,0.0001542531481674257,,0.07720483414558346,,0.03467914806759593,0.029753806051347708,0.04216089407574244,0.013112829156041254,0.00018239415771468122,,4.668509172678976e-11,,3.742130347578086e-09,,0.07735908729375089,-0.0755567350641165,-6.441310773652731e-08,-6.951577802283282e-08,-7.407690816307877e-08,3.7418957710144696e-08,-3.012274163438633e-08,1.3777007312754108e-10,1.6838315464173803e-10,3.0166258380148747e-10,-8.012393571593783e-12,7.407690816307877e-08,0,True,True,,converged
cheq_0034,Jakobsen,20.0,0.3,0.78,101325.0,phase2_epcsaft_activity_speciation,0.006476144360208013,direct_positive,0.0003010596195983753,direct_positive,0.07639656024397982,direct_positive,0.038388592253268475,direct_positive,0.04353171692523085,direct_positive,0.0013986242899047658,direct_positive,0.008320997514329034,balance_inferred,1e-12,balance_inferred,0.0766976198635782,aggregate_direct_positive,0.004116188226722833,-0.19682129494082642,0.00010863321787293771,-0.4426898643886313,0.08320182253807736,0.03705903472503996,0.028473687342048432,-0.1297584744943293,0.05447537936511245,0.09739446693229077,0.0001263768744600749,-1.0440334561268547,6.17967329943581e-11,,2.23501776547487e-09,,0.0833104557559503,0.03591762350088697,5.941486591609646e-08,1.3741956905732877e-08,1.890533596338173e-08,-3.551463567674773e-08,1.820652073547535e-08,7.872506674333479e-10,7.821353981141144e-10,3.8905575427961026e-09,-8.422748492296725e-11,5.941486591609646e-08,0,True,True,,converged
cheq_0035,Bottinger,20.0,0.3,0.832,101325.0,phase2_epcsaft_activity_speciation,0.019741155162906063,balance_inferred,0.005675434215140747,balance_inferred,0.09772361736477557,balance_inferred,0.01979466990512122,direct_positive,0.062183951003424984,direct_positive,0.0007859772121375359,balance_inferred,1e-12,balance_inferred,0.014173042031954297,balance_inferred,0.10339905157991632,aggregate_direct_positive,0.006298487185027182,,8.876076791204673e-05,,0.08660268789750862,,0.024847739471323193,0.09873862095189703,0.06155380894493805,-0.004423380296279598,0.00010056893279815529,,7.13736393536281e-11,,1.6895404152260447e-09,,0.08669144866542067,-0.07654029491252409,-9.75002123482227e-09,4.5120547298438396e-08,4.078907167581747e-08,6.514941475188607e-09,-5.330964114591552e-09,2.2264357024681658e-11,2.1985871456742245e-11,4.379374640706146e-11,-2.3154152576241555e-12,4.5120547298438396e-08,0,True,True,,converged
cheq_0036,Bottinger,20.0,0.3,0.929,101325.0,phase2_epcsaft_activity_speciation,0.02353244999427876,direct_positive,0.005668496609126448,balance_inferred,0.10530459371129086,balance_inferred,0.011799087738710265,direct_positive,0.07793674176906909,direct_positive,0.0007990775663327345,balance_inferred,1e-12,balance_inferred,0.013970609070846046,balance_inferred,0.11097309032041731,aggregate_direct_positive,0.011637788164322989,-0.30579669677143995,6.364613905620947e-05,,0.0914945015649302,,0.019381724352200206,0.215543982140805,0.07197448107775987,-0.03456370329797985,6.914755060202607e-05,,8.746510486430317e-11,,1.1250021350155093e-09,,0.09155814770398642,-0.08352068224866235,1.5486634197259264e-10,-6.903736604613187e-08,-6.532200202968852e-08,-2.5581883278391615e-09,-6.117726769616638e-09,2.548820876580038e-11,2.2812890465573332e-11,4.71458427853122e-11,-3.4550811173176345e-12,6.903736604613187e-08,0,True,True,,converged
cheq_0037,Bottinger,20.0,0.3,0.974,101325.0,phase2_epcsaft_activity_speciation,0.024250319553539647,direct_positive,0.00566707670501379,balance_inferred,0.10954790001850848,balance_inferred,0.011399685327839564,direct_positive,0.08686599116990862,direct_positive,0.000821462090254469,balance_inferred,9.999999999999998e-13,balance_inferred,0.009639299340251357,balance_inferred,0.11521497672352227,aggregate_direct_positive,0.01458570707779232,-0.22078997834681854,5.522874127793051e-05,,0.09320680407193654,,0.017346946653140797,0.18233017949037778,0.07574112800276045,-0.05951801073794116,5.9364274083562564e-05,,9.414287776962661e-11,,9.690368666001495e-10,,0.09326203281321448,-0.09180405897911466,-6.4302909663638275e-09,-5.664326607757175e-08,-5.3059704185898227e-08,1.5133676534162532e-09,-1.2817764627470751e-08,4.692979338472014e-11,4.1094225244897586e-11,6.760902948599323e-11,-6.427134665652774e-12,5.664326607757175e-08,0,True,True,,converged
cheq_0038,Jakobsen,20.0,0.3,0.99,101325.0,phase2_epcsaft_activity_speciation,0.01503562816143535,direct_positive,0.000600602251787201,direct_positive,0.08364003657625428,direct_positive,0.027598839009286558,direct_positive,0.06640630818869302,direct_positive,0.001699376329483809,direct_positive,0.013763863280692915,balance_inferred,1e-12,balance_inferred,0.08424063882804149,aggregate_direct_positive,0.015693182706757087,0.018589454162990807,5.258468554485348e-05,-1.0577276749371614,0.09374303545242818,0.04952479804738797,0.016689049412510138,-0.21845921262493373,0.07694119627345737,0.06394959776904494,5.639447681829401e-05,-1.4790529927126266,9.64006430853451e-11,,9.234437163611897e-10,,0.09379562013797303,0.04666090751569719,1.1227022866933112e-08,-4.242554041411495e-08,-3.820078831040519e-08,-6.50897913345716e-09,1.1598331184359267e-09,6.318170986396865e-11,5.0368445525528216e-11,2.9635893739055064e-10,-1.3000979798252384e-11,4.242554041411495e-08,0,True,True,,converged
cheq_0039,Jakobsen,40.0,0.3,0.11,101325.0,phase2_epcsaft_activity_speciation,0.002225966348465273,balance_inferred,0.09871449123370506,direct_positive,0.006500926281936122,direct_positive,0.01028058732351995,direct_positive,9.916780474400801e-05,direct_positive,9.91675227045985e-05,direct_positive,0.004077163891737032,balance_inferred,1.0000000000000002e-12,balance_inferred,0.10521541751564117,aggregate_direct_positive,5.829331740603899e-10,,0.08753891564077597,-0.0521797489118728,0.012647241416019597,0.2890205673075217,0.01206001216440418,0.06932981951814757,2.1427040479297103e-05,-0.6654085093899458,0.000265638832343389,0.4279220982667573,2.875909360937105e-13,,3.452455841153317e-05,,0.10018615705679557,-0.021271664645463595,-4.0165973658190524e-08,-3.56655469602174e-08,-8.120420602608647e-08,1.197258114871147e-08,1.4810417781063734e-08,2.1231421135081696e-11,1.4067669251716097e-10,1.6559853488473664e-10,-1.1532209147585397e-11,8.120420602608647e-08,0,True,True,,converged
cheq_0040,Bottinger,40.0,0.3,0.125,101325.0,phase2_epcsaft_activity_speciation,0.0025550822124158603,balance_inferred,0.10999943250210673,balance_inferred,0.011707182428181143,balance_inferred,0.014373846939867556,direct_positive,1e-12,direct_zero,8.154389255245427e-05,balance_inferred,0.0028297522977913225,balance_inferred,1e-12,balance_inferred,0.12170661493028787,aggregate_direct_positive,8.189006217179608e-10,,0.0841813005843382,,0.014332222129641485,,0.01373264649181394,-0.019818775437034645,2.5691708471159653e-05,,0.0002724321179618977,,3.210642565612024e-13,,2.901982296273257e-05,,0.09851352271397969,-0.09181833425681692,5.462286090107682e-08,4.1484309321049295e-08,4.818645038540126e-09,4.960044819313225e-09,7.897234155507249e-08,3.143419552431581e-12,1.3225720518761364e-10,3.2326363808010683e-12,-1.2742126027676407e-10,7.897234155507249e-08,0,True,True,,converged
cheq_0041,Bottinger,40.0,0.3,0.205,101325.0,phase2_epcsaft_activity_speciation,0.004180290488561392,balance_inferred,0.09520010069049785,balance_inferred,0.01942917713817493,balance_inferred,0.02405843132691904,direct_positive,1.0000000000521259e-12,direct_zero,0.0001929518223818289,balance_inferred,0.005015157834507768,balance_inferred,1e-12,balance_inferred,0.11462927782867277,aggregate_direct_positive,3.8790918534288165e-09,,0.06627079548505055,,0.023310474658980337,,0.02266489863126515,-0.02591352576557201,5.83404375738149e-05,,0.0002872216485776112,,5.091208605246982e-13,,1.2792453592940025e-05,,0.08958127014403089,-0.10707834046123348,8.598403056225834e-08,7.000793900147073e-08,5.97142992830868e-08,-1.9049064547971284e-09,8.766321002440236e-08,4.906342693233867e-12,3.550731930701545e-11,4.8653303608148235e-12,-1.5649661297759132e-10,8.766321002440236e-08,0,True,True,,converged
cheq_0042,Jakobsen,40.0,0.3,0.21,101325.0,phase2_epcsaft_activity_speciation,0.00037991201834627187,balance_inferred,0.07368093446337402,direct_positive,0.016109210934935912,direct_positive,0.017480233931047275,direct_positive,0.001991873311595627,direct_positive,0.00268518408000567,direct_positive,0.008733264467718327,balance_inferred,1e-12,balance_inferred,0.08979014539830993,aggregate_direct_positive,4.244955403324382e-09,,0.06515175342277812,-0.05342901686163094,0.023871320384684338,0.17080217339777634,0.02322309474346701,0.12337285364671956,6.115524028614181e-05,-1.5128280357844213,0.0002874411733835663,-0.9704250865994059,5.22347674127175e-13,,1.2188066821345028e-05,,0.08902307380746247,-0.003726089202099279,1.8467211759798374e-08,1.142988281799262e-08,-2.852524261243161e-08,-8.078764324181975e-10,6.667615082278644e-08,-8.52363318815108e-12,-7.034882398837539e-11,7.632109388922004e-10,-1.1855490832210665e-11,6.667615082278644e-08,0,True,True,,converged
cheq_0043,Bottinger,40.0,0.3,0.236,101325.0,phase2_epcsaft_activity_speciation,0.004852979561224787,balance_inferred,0.08691896274111698,balance_inferred,0.022275026223133137,balance_inferred,0.02706600000727445,direct_positive,1e-12,direct_zero,0.00023899348364468735,balance_inferred,0.005268960752430687,balance_inferred,1e-12,balance_inferred,0.10919398896425012,aggregate_direct_positive,6.760006109548391e-09,,0.05933446411596263,,0.02678742833160949,,0.02612427597563622,-0.015379814618420525,7.79565569236988e-05,,0.00028785645589496763,,5.964649747522965e-13,,9.482917329424735e-06,,0.08612189244757212,-0.10308516701775552,4.45228298673328e-08,4.099878836427706e-08,3.129960290948475e-08,-1.312052688717813e-10,5.691753912628883e-08,1.3794208830741894e-12,3.4350022826146187e-12,1.3704593015972932e-12,-2.871272246824958e-11,5.691753912628883e-08,0,True,True,,converged
cheq_0044,Jakobsen,40.0,0.3,0.25,101325.0,phase2_epcsaft_activity_speciation,0.00017481889247458057,balance_inferred,0.05731027727939311,direct_positive,0.022014477523318483,direct_positive,0.02517769579020301,direct_positive,0.0003927694874002198,direct_positive,0.00039276947647358027,direct_positive,0.004341526707231907,balance_inferred,1e-12,balance_inferred,0.07932475480271159,aggregate_direct_positive,8.683477864326442e-09,,0.056203625514285836,-0.008468178266048192,0.028357506144459352,0.10995965218936686,0.0276850363090924,0.041229115555835305,8.880385965058913e-05,-0.6457059001489087,0.00028769314601410673,-0.13520821443716774,6.410658840281922e-13,,8.279696102792704e-06,,0.08456113165874518,0.027762048038003362,5.2147287377124485e-08,4.165800504551953e-08,1.3429964695887975e-08,-7.082997299789895e-09,9.109026066767001e-08,-2.7976693878217773e-11,-1.3632385498230093e-10,9.712474158263262e-10,-1.1452212601495556e-11,9.109026066767001e-08,0,True,True,,converged
cheq_0045,Bottinger,40.0,0.3,0.28,101325.0,phase2_epcsaft_activity_speciation,0.005757634068454888,balance_inferred,0.07906695324679774,balance_inferred,0.02652448673761285,balance_inferred,0.032661783731932195,direct_positive,9.999999999999998e-13,direct_zero,0.00029223137847576874,balance_inferred,0.00672175975227088,balance_inferred,9.999999999999998e-13,balance_inferred,0.10559143998441059,aggregate_direct_positive,1.495967715083254e-08,,0.049499943069444434,,0.031721802470520054,,0.031024421964496705,-0.022336200193587598,0.00011775894989900056,,0.0002867310314953426,,7.523584501800785e-13,,6.159579155633752e-06,,0.08122174553996449,-0.11395639383748095,4.860240743198574e-08,3.631859613051347e-08,1.7194356161098767e-08,-3.770573187011905e-09,6.282397890799984e-08,5.8002005975943405e-12,5.759795418391889e-12,5.7625015870144125e-12,-8.267134411702045e-11,6.282397890799984e-08,0,True,True,,converged
cheq_0046,Jakobsen,40.0,0.3,0.29,101325.0,phase2_epcsaft_activity_speciation,0.0026583119892473863,balance_inferred,0.05713970631292249,direct_positive,0.02263408256982492,direct_positive,0.027876633094357003,direct_positive,0.00029633512666193225,direct_positive,0.0003963361536360672,direct_positive,0.006331557958466152,balance_inferred,1e-12,balance_inferred,0.07977378888274742,aggregate_direct_positive,1.8006224299202002e-08,,0.04726747354608545,-0.08237561404780515,0.032843209147461486,0.161682690056366,0.03213548432982821,0.06174453072624104,0.00012961507037380346,-0.35912763448562385,0.0002862710367633614,-0.14128627946450825,7.956782037406466e-13,,5.567686693984799e-06,,0.08011068269354693,0.0018302132547510514,4.050796320598238e-08,2.9678151491907556e-08,1.1426593005126051e-09,-8.75934702548875e-09,7.361801124261547e-08,-2.857040992676474e-12,-3.1261479516153656e-11,9.133747091993882e-10,-1.1782036840603217e-11,7.361801124261547e-08,0,True,True,,converged
cheq_0047,Bottinger,40.0,0.3,0.343,101325.0,phase2_epcsaft_activity_speciation,0.0071480411026698856,balance_inferred,0.06570237813697248,balance_inferred,0.03203574530001341,balance_inferred,0.039578391473694734,direct_positive,1.0000000000000002e-12,direct_zero,0.00037359576826064786,balance_inferred,0.00828983771120262,balance_inferred,1.0000000000000002e-12,balance_inferred,0.09773812343698589,aggregate_direct_positive,5.128057200861652e-08,,0.0354645168305802,,0.03878671613109494,,0.037994930685806366,-0.017732483274637504,0.0002222644915936022,,0.00028318767541199034,,1.1112316143705195e-12,,3.1456083069167898e-06,,0.07425123296167514,-0.11936032673224724,-7.396471524145909e-08,-6.944323516222539e-08,-8.603040058119404e-08,2.1133065075673585e-08,-4.9056197326535766e-08,8.603182055644254e-11,2.4437088463891143e-10,6.7346128673761996e-12,-4.164364113064294e-12,8.603040058119404e-08,0,True,True,,converged
cheq_0048,Bottinger,40.0,0.3,0.354,101325.0,phase2_epcsaft_activity_speciation,0.0073865616571188895,balance_inferred,0.06373376991344547,balance_inferred,0.03300642662786423,balance_inferred,0.04098003321017219,direct_positive,1.0000000000126058e-12,direct_zero,0.00038680164771554015,balance_inferred,0.008747209878739039,balance_inferred,1e-12,balance_inferred,0.09674019654130969,aggregate_direct_positive,6.500756084492332e-08,,0.03302426213348084,,0.04002029615871892,,0.039201603818965876,-0.019268470744614078,0.00025101696154526513,,0.0002824556016350762,,1.2043409464582574e-12,,2.7641805261737278e-06,,0.07304455829219976,-0.12201909818242815,-7.893455311602793e-08,-6.904217286773928e-08,-9.459455441174214e-08,2.6766477034811942e-08,-5.0107004767596663e-08,9.051507460222652e-11,2.4929554254260466e-10,9.532152844826669e-12,-4.216660977125113e-12,9.459455441174214e-08,0,True,True,,converged
cheq_0049,Jakobsen,40.0,0.3,0.4,101325.0,phase2_epcsaft_activity_speciation,0.0031618027207650353,balance_inferred,0.03801447740675499,direct_positive,0.047956021751242764,direct_positive,0.04842277094501432,direct_positive,0.0011970601874781272,direct_positive,0.0009970601381702185,direct_positive,0.0036579296575901246,balance_inferred,9.999999999999998e-13,balance_inferred,0.08597049915799776,aggregate_direct_positive,1.9932864168596682e-07,,0.0228927546090234,-0.22025097149425457,0.04517878195724273,-0.0259086305625624,0.04417461043504442,-0.0398769096274101,0.00044463117227962364,-0.43011608000156276,0.00027901786731531755,-0.5530893389424272,1.8063852351152518e-12,,1.5046215913717973e-06,,0.06807153656626613,-0.10138389436177193,-7.130995172133225e-08,-6.745598213342419e-08,-8.577321963798568e-08,2.510143026768219e-08,-4.223361571575879e-08,9.21888468341514e-11,2.2387618148211885e-10,9.808642786879318e-11,-4.303705525762137e-12,8.577321963798568e-08,0,True,True,,converged
cheq_0050,Bottinger,40.0,0.3,0.46,101325.0,phase2_epcsaft_activity_speciation,0.010090557716736708,balance_inferred,0.042245520312077164,balance_inferred,0.03865748479360549,balance_inferred,0.04925192217841119,direct_positive,1.5076062151110101e-07,direct_zero,0.0005271893772479862,balance_inferred,0.011648966899923188,balance_inferred,1e-12,balance_inferred,0.08090300510568266,aggregate_direct_positive,1.6161833657479119e-06,,0.010258261760616493,,0.05190328689693121,,0.05008443927648706,0.007279631382260523,0.0012758413981048295,,0.00027125759534751777,,4.25989347387459e-12,,4.910414668621569e-07,,0.0621615486575477,-0.11444282789088131,-6.54813039346891e-08,-6.135997665523973e-08,-7.771084753471769e-08,2.744935745369048e-08,-3.209911980661673e-08,9.192539784930176e-11,1.922943471122096e-10,1.1960710200042968e-10,-5.289571649799362e-12,7.771084753471769e-08,0,True,True,,converged
cheq_0051,Bottinger,40.0,0.3,0.466,101325.0,phase2_epcsaft_activity_speciation,0.009811409935381642,balance_inferred,0.04559667209241443,balance_inferred,0.04267118468916493,balance_inferred,0.050196397456096484,direct_positive,0.003999945815496923,direct_positive,0.0005166886792767255,balance_inferred,0.012558535940981936,balance_inferred,1.0000000000000002e-12,balance_inferred,0.08826785678157936,aggregate_direct_positive,2.1480573447504548e-06,,0.00910677096849785,,0.05257466401367354,,0.05056449320748398,0.003173109402724325,0.0014701741212263977,-0.43468533447813146,0.00026978715264519825,,4.825237255090872e-12,,4.223878785630556e-07,,0.06168143498217139,-0.15564811291185512,-5.3001475208702686e-08,-4.949328413772491e-08,-5.99487179897551e-08,2.2051030335035193e-08,-2.8750132941013362e-08,6.485011139201191e-11,1.344303418582271e-10,3.1667113375988265e-11,-3.2125374120225327e-12,5.99487179897551e-08,0,True,True,,converged
cheq_0052,Bottinger,40.0,0.3,0.487,101325.0,phase2_epcsaft_activity_speciation,0.0102761901594432,balance_inferred,0.04236830832681315,balance_inferred,0.04434876349521119,balance_inferred,0.05109979369307248,direct_positive,0.005199989777537232,direct_positive,0.0005408386934107652,balance_inferred,0.013032697362220048,balance_inferred,1e-12,balance_inferred,0.08671707182202434,aggregate_direct_positive,6.788097419510499e-06,,0.0055284295510315325,,0.054918794654804676,,0.05179818315520284,0.005895380189768898,0.002596702919725713,-0.3015802236102092,0.0002618392150014037,,8.089556862435227e-12,,2.3016179727484795e-07,,0.06044722420583621,-0.15672824216901873,-5.320339546699415e-08,-5.025906801847668e-08,-6.168896504732402e-08,2.346324556867785e-08,-2.823419009700956e-08,6.722189471730644e-11,1.331195431664156e-10,3.959221839267002e-11,-3.635690470398828e-12,6.168896504732402e-08,0,True,True,,converged
cheq_0053,Bottinger,40.0,0.3,0.508,101325.0,phase2_epcsaft_activity_speciation,0.010644991432994055,balance_inferred,0.03985807219106833,balance_inferred,0.046885912396256224,balance_inferred,0.048293131371159426,direct_positive,0.009099491199282193,direct_positive,0.0005615160010819093,balance_inferred,0.011629742176349217,balance_inferred,9.999999999999998e-13,balance_inferred,0.08674398458732455,aggregate_direct_positive,2.4515577608096937e-05,,0.0030981825937887965,,0.05724241919187464,,0.051902815722019865,0.03130555254729897,0.004845162809040131,-0.2737087343331028,0.0002471619863481578,,1.45983141857173e-11,,1.1670559419759043e-07,,0.06034060178566343,-0.15762973045687428,-4.708056522417792e-08,-4.5246515867347625e-08,-6.020253451310964e-08,2.184050895692735e-08,-2.4798275433113304e-08,6.324393786449889e-11,1.224228635132718e-10,5.51356738043296e-11,-2.722395350259896e-12,6.020253451310964e-08,0,True,True,,converged
cheq_0054,Jakobsen,40.0,0.3,0.6,101325.0,phase2_epcsaft_activity_speciation,0.0036421429637546582,balance_inferred,0.0028026163797143532,direct_positive,0.06224530567469472,direct_positive,0.04885588278363302,direct_positive,0.014972803014391974,direct_positive,0.0008977612992950913,direct_positive,0.00337890272192047,balance_inferred,9.999999999999998e-13,balance_inferred,0.06504792205440907,aggregate_direct_positive,0.0006788526062266022,,0.0006924864777256123,-0.6071523585915973,0.06678343650399261,0.03056215895358643,0.044694047815076736,-0.03866717573808095,0.021768793993884372,0.1625312585492113,0.00016028813202637347,-0.7482595121674779,6.436302487053339e-11,,1.8530997891881474e-08,,0.06747592298171823,0.01591540619486057,4.9793960954502836e-08,1.154598550101582e-08,-2.653323605272817e-08,-2.851594516073419e-08,8.193726941385648e-08,5.613282616501181e-10,8.275159724124848e-10,4.688382237993949e-09,-3.342895889149141e-11,8.193726941385648e-08,0,True,True,,converged
cheq_0055,Bottinger,40.0,0.3,0.663,101325.0,phase2_epcsaft_activity_speciation,0.012168462869515666,balance_inferred,0.019326355753999026,balance_inferred,0.08199267273224524,balance_inferred,0.03466340755505127,direct_positive,0.042634699183870695,direct_positive,0.0006971862962304952,balance_inferred,1e-12,balance_inferred,0.0033001934008622946,balance_inferred,0.10131902848624427,aggregate_direct_positive,0.0019553267415407254,,0.0004371298580428182,,0.07243745411480788,,0.03915210738635781,0.05288388978751688,0.03304718749130352,-0.11062869869693143,0.0001190747622748948,,9.854201982518783e-11,,9.81584075351144e-09,,0.0728745839728507,-0.14311492836668424,-6.255576323610512e-08,-6.31621546176575e-08,-7.816761637968739e-08,3.524350145056587e-08,-3.0927747474152056e-08,9.89191784039889e-11,1.3468112736170212e-10,9.796474742529426e-11,-4.384864732408312e-12,7.816761637968739e-08,0,True,True,,converged
