temperature_C,CO2_loading,effective_CO2_loading,solver_returned,solver_success,rejection_reason,message,charge_residual,max_abs_reaction_residual,state_failure_count
40.0,0.52671875,0.52671875,True,True,,converged,-1.6915619254341665e-11,5.8300493321894464e-08,0
40.0,0.5316875,0.5316875,True,True,,converged,-1.5974359518300347e-11,5.8453469620189935e-08,0
40.0,0.5366562500000001,0.5366562500000001,True,True,,converged,-1.5190105152858612e-11,5.822192150617411e-08,0
40.0,0.541625,0.541625,True,True,,converged,-1.4552472145349744e-11,5.899161692468624e-08,0
40.0,0.54659375,0.54659375,True,True,,converged,-1.4044634073250576e-11,5.7999631764005244e-08,0
40.0,0.5515625000000001,0.5515625000000001,True,True,,converged,-1.3651103758062457e-11,5.884196596639413e-08,0
40.0,0.55653125,0.55653125,True,True,,converged,-1.335652735554876e-11,5.8489188603516595e-08,0
40.0,0.5615,0.5615,True,True,,converged,-1.3150618697702945e-11,5.8530744695417525e-08,0
40.0,0.56646875,0.56646875,True,True,,converged,-1.3023678582392215e-11,5.991466878185747e-08,0
40.0,0.5714375,0.5714375,True,True,,converged,-1.2968696965679629e-11,6.081297954096954e-08,0
40.0,0.57640625,0.57640625,True,True,,converged,-1.2980122215722186e-11,6.245315731234768e-08,0
40.0,0.581375,0.581375,True,True,,converged,-1.30533000924824e-11,6.421788256716354e-08,0
40.0,0.58634375,0.58634375,True,True,,converged,-1.3184683362601183e-11,6.680050290697181e-08,0
40.0,0.5913125,0.5913125,True,True,,converged,-1.3371365397970352e-11,6.628501125760522e-08,0
40.0,0.59628125,0.59628125,True,True,,converged,-1.1909667784709602e-11,6.021120668719959e-08,0
40.0,0.6012500000000001,0.6012500000000001,True,True,,converged,-1.2163605582988954e-11,6.428282617321202e-08,0
40.0,0.60621875,0.60621875,True,True,,converged,-1.869065972050695e-11,8.799211315135835e-08,0
40.0,0.6111875,0.6111875,True,True,,converged,-8.227638945376063e-12,5.679297032656905e-08,0
40.0,0.61615625,0.61615625,True,True,,converged,-1.9764917686478747e-11,9.790924337949036e-08,0
40.0,0.621125,0.621125,True,True,,converged,-2.0390088141884293e-11,9.241659171266292e-08,0
40.0,0.62609375,0.62609375,True,True,,converged,-2.257647459186066e-11,9.999515171443818e-08,0
40.0,0.6310625,0.6310625,True,True,,converged,-9.345825102001385e-12,5.517421186596039e-08,0
40.0,0.63603125,0.63603125,True,True,,converged,-4.303822581261907e-12,6.482919090444739e-08,0
40.0,0.641,0.641,True,True,,converged,-1.0043210118411037e-11,5.2091515101437835e-08,0
40.0,0.64596875,0.64596875,True,True,,converged,-1.042385365478177e-11,6.569057120486832e-08,0
40.0,0.6509375000000001,0.6509375000000001,True,True,,converged,-1.2628905798594666e-11,7.870701068668495e-08,0
40.0,0.65590625,0.65590625,True,True,,converged,-1.999165298339496e-11,8.760754255376924e-08,0
40.0,0.660875,0.660875,True,True,,converged,-1.0386446039751747e-11,5.8149616677383165e-08,0
40.0,0.6658437500000001,0.6658437500000001,True,True,,converged,-1.2142253471786441e-11,6.931955098821163e-08,0
40.0,0.6708125,0.6708125,True,True,,converged,-1.9626805106764614e-11,8.140852614246796e-08,0
40.0,0.67578125,0.67578125,True,True,,converged,-8.739296070680226e-12,5.629012989061266e-08,0
40.0,0.68075,0.68075,True,True,,converged,-2.4207245525180996e-11,8.976471121968643e-08,0
40.0,0.68571875,0.68571875,True,True,,converged,-1.885271555757597e-11,7.246426036999765e-08,0
40.0,0.6906875,0.6906875,True,True,,converged,-1.8346317620011735e-11,9.706565506917286e-08,0
40.0,0.69565625,0.69565625,True,True,,converged,-8.883307192031325e-12,5.26907371067864e-08,0
40.0,0.700625,0.700625,True,True,,converged,-9.870750310171967e-12,6.168442467924251e-08,0
40.0,0.70559375,0.70559375,True,True,,converged,-6.8209950366306284e-12,8.447600663430421e-08,0
40.0,0.7105625,0.7105625,True,True,,converged,-6.074673780115807e-12,5.299272842762548e-08,0
40.0,0.7155312500000001,0.7155312500000001,True,True,,converged,-1.646229121913542e-11,7.289622061534828e-08,0
40.0,0.7205,0.7205,True,True,,converged,-3.230340250344458e-11,9.005640677628435e-08,0
40.0,0.72546875,0.72546875,True,True,,converged,-2.348948020871633e-11,8.105701354566008e-08,0
40.0,0.7304375,0.7304375,True,True,,converged,-1.4161798791305114e-11,8.169906706712027e-08,0
40.0,0.73540625,0.73540625,True,True,,converged,-1.7274708658071484e-11,6.456612666738692e-08,0
40.0,0.740375,0.740375,True,True,,converged,-4.458017256522811e-12,5.1979021975512296e-08,0
40.0,0.74534375,0.74534375,True,True,,converged,-1.839609480027676e-11,9.541977874505392e-08,0
40.0,0.7503125,0.7503125,True,True,,converged,-1.9578195327629668e-11,8.990339850356577e-08,0
40.0,0.75528125,0.75528125,True,True,,converged,-1.465660166300793e-11,9.163012393287318e-08,0
40.0,0.76025,0.76025,True,True,,converged,-1.557925295341925e-11,5.363616040199304e-08,0
40.0,0.7652187500000001,0.7652187500000001,True,True,,converged,-1.0688618010294529e-11,7.828839443391189e-08,0
40.0,0.7701875,0.7701875,True,True,,converged,-2.3961907416905216e-11,9.94985605018428e-08,0
40.0,0.77515625,0.77515625,True,True,,converged,-2.118763047472019e-11,6.411568520547917e-08,0
40.0,0.7801250000000001,0.7801250000000001,True,True,,converged,-2.5303414274713892e-11,9.14303086574364e-08,0
40.0,0.78509375,0.78509375,True,True,,converged,-1.7878710189990758e-11,7.548885960773077e-08,0
40.0,0.7900625,0.7900625,True,True,,converged,-2.4462005026298423e-11,8.21716845678111e-08,0
40.0,0.79503125,0.79503125,True,True,,converged,-1.367134600918569e-11,5.212464415649265e-08,0
40.0,0.8,0.8,True,True,,converged,-1.4014140129065686e-11,5.948441383907266e-08,0
60.0,0.001,0.001,True,True,,converged,-3.971757818466148e-15,9.6687895023706e-08,0
60.0,0.00599375,0.00599375,True,True,,converged,-8.154346230367093e-12,8.996386924309263e-08,0
60.0,0.0109875,0.0109875,True,True,,converged,-9.26368817809678e-13,9.074620521687393e-08,0
60.0,0.01598125,0.01598125,True,True,,converged,-4.675718091786546e-13,7.722942285681711e-08,0
60.0,0.020975,0.020975,True,True,,converged,-5.638645475015969e-13,6.706423860691757e-08,0
60.0,0.02596875,0.02596875,True,True,,converged,-7.389869830431647e-13,5.901262056795531e-08,0
60.0,0.0309625,0.0309625,True,True,,converged,-9.148748653185074e-13,5.219854770643906e-08,0
60.0,0.03595625,0.03595625,True,True,,converged,-2.1538951991331018e-12,9.365679787265435e-08,0
60.0,0.04095,0.04095,True,True,,converged,-2.4461230431612954e-12,8.649833205254254e-08,0
60.0,0.04594375,0.04594375,True,True,,converged,-2.7092252188410174e-12,7.76956952108776e-08,0
60.0,0.0509375,0.0509375,True,True,,converged,-5.097944839166889e-13,3.6044255580236495e-08,0
60.0,0.05593125,0.05593125,True,True,,converged,-3.160358991649223e-12,7.14467276452524e-08,0
60.0,0.060925,0.060925,True,True,,converged,-3.3537481467079897e-12,6.593192480863763e-08,0
60.0,0.06591875,0.06591875,True,True,,converged,-3.52933412611214e-12,6.241883454549679e-08,0
60.0,0.0709125,0.0709125,True,True,,converged,-3.688723473535809e-12,5.644708522822839e-08,0
60.0,0.07590625,0.07590625,True,True,,converged,-3.833717231746612e-12,5.855667950527277e-08,0
60.0,0.0809,0.0809,True,True,,converged,-3.965314648900556e-12,5.418426241021734e-08,0
60.0,0.08589375,0.08589375,True,True,,converged,-4.085173226173883e-12,5.24606598162336e-08,0
60.0,0.0908875,0.0908875,True,True,,converged,-8.388285901929533e-12,9.847641280202879e-08,0
60.0,0.09588125,0.09588125,True,True,,converged,-8.58612052984098e-12,9.46642266796971e-08,0
60.0,0.10087499999999999,0.10087499999999999,True,True,,converged,-8.76661713193486e-12,9.086380714506959e-08,0
60.0,0.10586875,0.10586875,True,True,,converged,-8.930089808356807e-12,9.221398755698829e-08,0
60.0,0.1108625,0.1108625,True,True,,converged,-9.07879630848707e-12,8.399026896199757e-08,0
60.0,0.11585625,0.11585625,True,True,,converged,-9.21334460547013e-12,8.056692735181059e-08,0
60.0,0.12085,0.12085,True,True,,converged,-9.33543062189672e-12,7.740675656009444e-08,0
60.0,0.12584375,0.12584375,True,True,,converged,-9.446007530718647e-12,7.51536681775633e-08,0
60.0,0.1308375,0.1308375,True,True,,converged,-9.545695908930651e-12,7.146233826915704e-08,0
60.0,0.13583125,0.13583125,True,True,,converged,-9.635343849965236e-12,6.377795713774503e-08,0
60.0,0.140825,0.140825,True,True,,converged,-9.716379129498954e-12,6.658306261897451e-08,0
60.0,0.14581875,0.14581875,True,True,,converged,-9.788737491612425e-12,6.525420559455597e-08,0
60.0,0.1508125,0.1508125,True,True,,converged,-9.853897530570904e-12,6.577381839178997e-08,0
60.0,0.15580625,0.15580625,True,True,,converged,-9.912637315593145e-12,6.882281056164175e-08,0
60.0,0.1608,0.1608,True,True,,converged,-9.96422312471738e-12,6.727892198910013e-08,0
60.0,0.16579375,0.16579375,True,True,,converged,-1.0010443146139217e-11,6.751982084551855e-08,0
60.0,0.1707875,0.1707875,True,True,,converged,-1.0050765419450857e-11,6.827360721217701e-08,0
60.0,0.17578125,0.17578125,True,True,,converged,-1.0086956037146447e-11,6.818358500026989e-08,0
60.0,0.180775,0.180775,True,True,,converged,-1.011896639308734e-11,6.990059375766577e-08,0
60.0,0.18576875,0.18576875,True,True,,converged,-1.0146560712264536e-11,7.027614401522442e-08,0
60.0,0.1907625,0.1907625,True,True,,converged,-1.0171329766598693e-11,7.10462835229464e-08,0
60.0,0.19575625,0.19575625,True,True,,converged,-1.019293913731784e-11,7.17101862335312e-08,0
60.0,0.20074999999999998,0.20074999999999998,True,True,,converged,-1.0211505872516824e-11,7.248381805879944e-08,0
60.0,0.20574375,0.20574375,True,True,,converged,-1.0227627913081904e-11,7.308589289323209e-08,0
60.0,0.2107375,0.2107375,True,True,,converged,-1.02423160352875e-11,7.789811462544094e-08,0
60.0,0.21573124999999999,0.21573124999999999,True,True,,converged,-1.0255088363783985e-11,7.411431468540286e-08,0
60.0,0.220725,0.220725,True,True,,converged,-1.0266509164815764e-11,7.503958343590966e-08,0
60.0,0.22571875,0.22571875,True,True,,converged,-1.0277027424290157e-11,7.501511589680376e-08,0
60.0,0.2307125,0.2307125,True,True,,converged,-1.0286427125935724e-11,6.998712009931296e-08,0
60.0,0.23570625,0.23570625,True,True,,converged,-1.0296031524951457e-11,7.616723962655669e-08,0
60.0,0.2407,0.2407,True,True,,converged,-1.0305556302023114e-11,8.438116871900547e-08,0
60.0,0.24569375,0.24569375,True,True,,converged,-1.0314988816878025e-11,7.746342944869866e-08,0
60.0,0.2506875,0.2506875,True,True,,converged,-1.0324875664112216e-11,7.727351203357102e-08,0
60.0,0.25568124999999997,0.25568124999999997,True,True,,converged,-1.0336083061969199e-11,7.71380079811479e-08,0
60.0,0.260675,0.260675,True,True,,converged,-1.034812058938394e-11,7.856742811895856e-08,0
60.0,0.26566875,0.26566875,True,True,,converged,-1.0361763030781426e-11,7.840891314003784e-08,0
60.0,0.2706625,0.2706625,True,True,,converged,-1.0377476495687036e-11,7.891725672948269e-08,0
60.0,0.27565625,0.27565625,True,True,,converged,-1.0395503242299948e-11,7.978397320584918e-08,0
60.0,0.28065,0.28065,True,True,,converged,-1.0415838708500709e-11,7.949198987944328e-08,0
60.0,0.28564375,0.28564375,True,True,,converged,-1.0439650585111282e-11,8.071044987900677e-08,0
60.0,0.2906375,0.2906375,True,True,,converged,-1.0467153739826432e-11,8.151500452413529e-08,0
60.0,0.29563125,0.29563125,True,True,,converged,-1.04978850124895e-11,8.16270500081373e-08,0
60.0,0.300625,0.300625,True,True,,converged,-1.0533875407266468e-11,8.672995832625929e-08,0
60.0,0.30561875,0.30561875,True,True,,converged,-1.0574560368651178e-11,8.227036474295346e-08,0
60.0,0.3106125,0.3106125,True,True,,converged,-1.0620846218932576e-11,8.273586615814565e-08,0
60.0,0.31560625,0.31560625,True,True,,converged,-1.0673604711290967e-11,8.283060282110455e-08,0
60.0,0.3206,0.3206,True,True,,converged,-1.0733610503943427e-11,8.279816299250342e-08,0
60.0,0.32559375,0.32559375,True,True,,converged,-1.0801525102940222e-11,8.377635296596964e-08,0
60.0,0.3305875,0.3305875,True,True,,converged,-1.0878226979703479e-11,7.490540099297505e-08,0
60.0,0.33558125,0.33558125,True,True,,converged,-1.0964633678014628e-11,8.422867381341348e-08,0
60.0,0.340575,0.340575,True,True,,converged,-1.1061566342105924e-11,8.38053679785844e-08,0
60.0,0.34556875,0.34556875,True,True,,converged,-1.1171115782598656e-11,8.504817117227503e-08,0
60.0,0.3505625,0.3505625,True,True,,converged,-1.1293964974863689e-11,8.532662576499206e-08,0
60.0,0.35555625,0.35555625,True,True,,converged,-1.143224354099547e-11,8.566619769112549e-08,0
60.0,0.36055,0.36055,True,True,,converged,-1.1586826467087306e-11,8.78362520495557e-08,0
60.0,0.36554375,0.36554375,True,True,,converged,-1.1760434604019069e-11,8.551287677960318e-08,0
60.0,0.3705375,0.3705375,True,True,,converged,-1.1955103488218283e-11,8.750954094693952e-08,0
60.0,0.37553125,0.37553125,True,True,,converged,-1.2173462319694104e-11,8.715507959777824e-08,0
60.0,0.380525,0.380525,True,True,,converged,-1.2418140615669528e-11,8.807944595901063e-08,0
60.0,0.38551875,0.38551875,True,True,,converged,-1.2692282503575972e-11,8.730504674758777e-08,0
60.0,0.3905125,0.3905125,True,True,,converged,-1.2999758063396915e-11,8.744232360413662e-08,0
60.0,0.39550625,0.39550625,True,True,,converged,-1.334543370990202e-11,8.75831318580822e-08,0
60.0,0.40049999999999997,0.40049999999999997,True,True,,converged,-1.3733171542965609e-11,8.83083544067631e-08,0
60.0,0.40549375,0.40549375,True,True,,converged,-1.4168439911368676e-11,8.813558594056303e-08,0
60.0,0.4104875,0.4104875,True,True,,converged,-1.465837870527483e-11,8.924962457967922e-08,0
60.0,0.41548124999999997,0.41548124999999997,True,True,,converged,-1.520916624695233e-11,8.932385853199776e-08,0
60.0,0.420475,0.420475,True,True,,converged,-1.5828852595865624e-11,8.945153950890017e-08,0
60.0,0.42546875,0.42546875,True,True,,converged,-1.6525946085738013e-11,8.982560473214107e-08,0
60.0,0.43046249999999997,0.43046249999999997,True,True,,converged,-1.7309909368644913e-11,9.00890100297147e-08,0
60.0,0.43545625,0.43545625,True,True,,converged,-1.8189900506155007e-11,9.079468910044852e-08,0
60.0,0.44045,0.44045,True,True,,converged,-1.9176814210842304e-11,9.093531971871016e-08,0
60.0,0.44544374999999997,0.44544374999999997,True,True,,converged,-2.0794214975947394e-12,6.06831918048556e-08,0
60.0,0.4504375,0.4504375,True,True,,converged,-1.5119613701944639e-12,5.993553742200675e-08,0
60.0,0.45543125,0.45543125,True,True,,converged,-8.56955139135208e-12,8.910534532446945e-08,0
60.0,0.460425,0.460425,True,True,,converged,-2.432001104109781e-11,9.370956988163925e-08,0
60.0,0.46541875,0.46541875,True,True,,converged,-2.5888978748470156e-11,9.419074231686864e-08,0
60.0,0.4704125,0.4704125,True,True,,converged,-2.7524091674851466e-11,9.504987374953089e-08,0
60.0,0.47540625,0.47540625,True,True,,converged,-2.916586319509966e-11,9.398474531963075e-08,0
60.0,0.4804,0.4804,True,True,,converged,-3.0726414581249546e-11,9.675122214503062e-08,0
60.0,0.48539375,0.48539375,True,True,,converged,-3.20914610740162e-11,9.799406441857172e-08,0
60.0,0.4903875,0.4903875,True,True,,converged,-3.3129560436466785e-11,9.820646695857249e-08,0
60.0,0.49538125,0.49538125,True,True,,converged,-3.3719733866194207e-11,9.915883580902118e-08,0
60.0,0.500375,0.500375,True,True,,converged,-1.68939104293946e-11,5.064168817625614e-08,0
60.0,0.50536875,0.50536875,True,True,,converged,-1.66689360788007e-11,5.0513744298541496e-08,0
60.0,0.5103624999999999,0.5103624999999999,True,True,,converged,-3.2462468139259436e-11,9.624328356494516e-08,0
60.0,0.51535625,0.51535625,True,True,,converged,-1.5656696494706047e-11,5.206350195408049e-08,0
60.0,0.52035,0.52035,True,True,,converged,-1.5028657374090667e-11,5.2226749147621376e-08,0
60.0,0.52534375,0.52534375,True,True,,converged,-1.4417263270379975e-11,5.1920622468060174e-08,0
60.0,0.5303375,0.5303375,True,True,,converged,-1.3871315381161766e-11,5.2794799643152146e-08,0
60.0,0.53533125,0.53533125,True,True,,converged,-1.3418945241397251e-11,5.621258480914548e-08,0
60.0,0.5403249999999999,0.5403249999999999,True,True,,converged,-1.307244461435503e-11,5.414366199829601e-08,0
60.0,0.54531875,0.54531875,True,True,,converged,-1.2834268413208308e-11,5.6228540046276976e-08,0
60.0,0.5503125,0.5503125,True,True,,converged,-1.2700882949677218e-11,5.7196025693428965e-08,0
60.0,0.55530625,0.55530625,True,True,,converged,-1.2666032186948509e-11,5.839457628553646e-08,0
60.0,0.5603,0.5603,True,True,,converged,-1.2722416790627276e-11,5.965859628531689e-08,0
60.0,0.56529375,0.56529375,True,True,,converged,-1.2862874033218164e-11,6.021302212388946e-08,0
60.0,0.5702875,0.5702875,True,True,,converged,-1.3080142814685442e-11,6.329970148044595e-08,0
60.0,0.57528125,0.57528125,True,True,,converged,-1.3367885733640459e-11,6.499594462638925e-08,0
60.0,0.580275,0.580275,True,True,,converged,-1.3720212682329318e-11,6.553250031515745e-08,0
60.0,0.58526875,0.58526875,True,True,,converged,-1.413200674788637e-11,6.442830624564522e-08,0
60.0,0.5902625,0.5902625,True,True,,converged,-1.4598441640478664e-11,6.929167639668776e-08,0
60.0,0.59525625,0.59525625,True,True,,converged,-1.5115251336748666e-11,7.067427532092552e-08,0
60.0,0.60025,0.60025,True,True,,converged,-1.56785415162049e-11,7.312924310554081e-08,0
60.0,0.60524375,0.60524375,True,True,,converged,-1.62850030726416e-11,7.55843956312674e-08,0
60.0,0.6102375,0.6102375,True,True,,converged,-1.6931133522912733e-11,7.918986355548441e-08,0
60.0,0.61523125,0.61523125,True,True,,converged,-1.7614130294144906e-11,7.719974703945809e-08,0
60.0,0.620225,0.620225,True,True,,converged,-1.8331208399999524e-11,7.666892187785379e-08,0
60.0,0.62521875,0.62521875,True,True,,converged,-1.9079868141170833e-11,7.718229255715414e-08,0
60.0,0.6302125,0.6302125,True,True,,converged,-9.928910429430908e-12,6.11666060024163e-08,0
60.0,0.63520625,0.63520625,True,True,,converged,-2.06626130299432e-11,8.585162447616312e-08,0
60.0,0.6402,0.6402,True,True,,converged,-1.6119388103756393e-11,9.241432863404953e-08,0
60.0,0.64519375,0.64519375,True,True,,converged,-2.23450837010588e-11,8.40880005625877e-08,0
60.0,0.6501875,0.6501875,True,True,,converged,-2.321906106586089e-11,8.452601107933333e-08,0
60.0,0.6551812499999999,0.6551812499999999,True,True,,converged,-1.808439311264706e-11,7.78017259506214e-08,0
60.0,0.660175,0.660175,True,True,,converged,-2.5023702017028145e-11,9.450507576502787e-08,0
60.0,0.66516875,0.66516875,True,True,,converged,-2.5951447837294873e-11,8.884684277177257e-08,0
60.0,0.6701625,0.6701625,True,True,,converged,-2.0170452958224603e-11,7.54210667253119e-08,0
60.0,0.67515625,0.67515625,True,True,,converged,-3.4812683763868814e-12,4.888523008617085e-08,0
60.0,0.68015,0.68015,True,True,,converged,-1.44093069309405e-11,7.900087339862694e-08,0
60.0,0.6851437499999999,0.6851437499999999,True,True,,converged,-1.4899162869441983e-11,5.52977361678586e-08,0
60.0,0.6901375,0.6901375,True,True,,converged,-2.3091252319170993e-11,9.836862346901398e-08,0
60.0,0.69513125,0.69513125,True,True,,converged,-1.5893529776593656e-11,9.490574726100931e-08,0
60.0,0.700125,0.700125,True,True,,converged,-1.639705564810002e-11,8.531021578050968e-08,0
60.0,0.70511875,0.70511875,True,True,,converged,-1.2678106156589304e-11,5.3397151589251735e-08,0
60.0,0.7101125,0.7101125,True,True,,converged,-8.707235530204421e-12,5.473178887882568e-08,0
60.0,0.7151062499999999,0.7151062499999999,True,True,,converged,-1.7927594839932174e-11,9.455467164798392e-08,0
60.0,0.7201,0.7201,True,True,,converged,-1.844298956312753e-11,8.11439697656624e-08,0
60.0,0.72509375,0.72509375,True,True,,converged,-1.6590512579360328e-11,5.7487259397248636e-08,0
60.0,0.7300875,0.7300875,True,True,,converged,-1.826258601277113e-11,8.039655341463003e-08,0
60.0,0.73508125,0.73508125,True,True,,converged,-2.0000677071878304e-11,5.086944909749036e-08,0
60.0,0.740075,0.740075,True,True,,converged,-1.795740655310039e-11,6.795587381702717e-08,0
60.0,0.74506875,0.74506875,True,True,,converged,-1.0194041402444764e-11,6.218499848387182e-08,0
60.0,0.7500625,0.7500625,True,True,,converged,-1.887300125959019e-11,6.90587604879056e-08,0
60.0,0.75505625,0.75505625,True,True,,converged,-2.1402929664511644e-11,9.816095314363338e-08,0
60.0,0.76005,0.76005,True,True,,converged,-1.9790385132967577e-11,7.514554667409357e-08,0
60.0,0.76504375,0.76504375,True,True,,converged,-2.0249244519839495e-11,7.438022109340636e-08,0
60.0,0.7700375,0.7700375,True,True,,converged,-2.2187061332795627e-11,7.644857547006723e-08,0
60.0,0.77503125,0.77503125,True,True,,converged,-2.2678407881072138e-11,8.118153616010204e-08,0
60.0,0.780025,0.780025,True,True,,converged,-2.162472231508095e-11,7.80338140771164e-08,0
60.0,0.78501875,0.78501875,True,True,,converged,-2.365967220302545e-11,7.456891282231481e-08,0
60.0,0.7900125,0.7900125,True,True,,converged,-2.4149564225206587e-11,8.344702706608587e-08,0
60.0,0.79500625,0.79500625,True,True,,converged,-1.2730124399556474e-11,6.100825800103848e-08,0
60.0,0.8,0.8,True,True,,converged,-2.5127023113546555e-11,9.586858240595575e-08,0
80.0,0.001,0.001,True,True,,converged,-2.641712803369556e-15,6.478207481563913e-08,0
80.0,0.00599375,0.00599375,True,True,,converged,-7.440203509713472e-13,7.370899268721587e-08,0
80.0,0.0109875,0.0109875,True,True,,converged,-7.709488158546413e-13,6.173933186914837e-08,0
80.0,0.01598125,0.01598125,True,True,,converged,-4.940072873341195e-13,9.966583291998177e-08,0
80.0,0.020975,0.020975,True,True,,converged,-4.863783258524795e-13,8.538871654195646e-08,0
80.0,0.02596875,0.02596875,True,True,,converged,-6.2709370031791e-13,7.556879921821746e-08,0
80.0,0.0309625,0.0309625,True,True,,converged,-7.816754649158167e-13,6.90389185820095e-08,0
80.0,0.03595625,0.03595625,True,True,,converged,-9.248435757459525e-13,6.173889843807956e-08,0
80.0,0.04095,0.04095,True,True,,converged,-1.0528282483020582e-12,5.664178459596769e-08,0
80.0,0.04594375,0.04594375,True,True,,converged,-1.1665707123713863e-12,5.177947315360143e-08,0
80.0,0.0509375,0.0509375,True,True,,converged,-2.5352209277761974e-12,9.145908563823468e-08,0
80.0,0.05593125,0.05593125,True,True,,converged,-2.715722266478319e-12,9.350855734169272e-08,0
80.0,0.060925,0.060925,True,True,,converged,-2.8769142355390166e-12,8.673962170746563e-08,0
80.0,0.06591875,0.06591875,True,True,,converged,-3.021648266343137e-12,8.168820642140417e-08,0
80.0,0.0709125,0.0709125,True,True,,converged,-3.1517903589209535e-12,7.802248802590839e-08,0
80.0,0.07590625,0.07590625,True,True,,converged,-3.2690402813927762e-12,7.486303132964167e-08,0
80.0,0.0809,0.0809,True,True,,converged,-3.3748480254152963e-12,7.325614248543388e-08,0
80.0,0.08589375,0.08589375,True,True,,converged,-3.470247103321304e-12,6.71579130084865e-08,0
80.0,0.0908875,0.0908875,True,True,,converged,-3.5565127198247583e-12,6.63196217942641e-08,0
80.0,0.09588125,0.09588125,True,True,,converged,-3.6344508674325537e-12,6.380912154213547e-08,0
80.0,0.10087499999999999,0.10087499999999999,True,True,,converged,-3.704967281863321e-12,6.22024636243168e-08,0
80.0,0.10586875,0.10586875,True,True,,converged,-3.7685194185068174e-12,5.75563774418697e-08,0
80.0,0.1108625,0.1108625,True,True,,converged,-3.826010228037344e-12,5.4558274342753066e-08,0
80.0,0.11585625,0.11585625,True,True,,converged,-3.877981564207522e-12,5.123282775798543e-08,0
80.0,0.12085,0.12085,True,True,,converged,-3.924919213965129e-12,5.101244582306208e-08,0
80.0,0.12584375,0.12584375,True,True,,converged,-3.96729300107502e-12,5.472234931858111e-08,0
80.0,0.1308375,0.1308375,True,True,,converged,-4.005722118480097e-12,5.1387576860406625e-08,0
80.0,0.13583125,0.13583125,True,True,,converged,-4.040386802933076e-12,5.3549189971136e-08,0
80.0,0.140825,0.140825,True,True,,converged,-4.07176481320346e-12,5.421030024876927e-08,0
80.0,0.14581875,0.14581875,False,False,solver_returned_unsuccessful;message_not_converged;reaction_residual_exceeds_tolerance,chemical equilibrium did not converge,-1.9226462056546462e-16,3.045026407022533e-06,0
80.0,0.1508125,0.1508125,True,True,,converged,-3.9279105175946214e-12,7.431979653915732e-08,0
80.0,0.15580625,0.15580625,True,True,,converged,-4.14948486507393e-12,5.627999755120072e-08,0
80.0,0.1608,0.1608,True,True,,converged,-4.171031563825309e-12,5.693394555805753e-08,0
80.0,0.16579375,0.16579375,True,True,,converged,-4.1908065932176174e-12,5.777202005674553e-08,0
80.0,0.1707875,0.1707875,True,True,,converged,-4.209038569137386e-12,5.839890349079724e-08,0
80.0,0.17578125,0.17578125,True,True,,converged,-4.226311815569211e-12,5.8975935246508016e-08,0
80.0,0.180775,0.180775,True,True,,converged,-4.242411858688651e-12,5.959568838420637e-08,0
80.0,0.18576875,0.18576875,True,True,,converged,-4.257882883282999e-12,6.010420960933516e-08,0
80.0,0.1907625,0.1907625,True,True,,converged,-4.272912628275783e-12,5.353551202347262e-08,0
80.0,0.19575625,0.19575625,True,True,,converged,-4.287936274631346e-12,6.150047227038158e-08,0
80.0,0.20074999999999998,0.20074999999999998,True,True,,converged,-4.302694959763646e-12,6.202478530781264e-08,0
80.0,0.20574375,0.20574375,True,True,,converged,-4.3179243250111095e-12,6.139159225426738e-08,0
80.0,0.2107375,0.2107375,True,True,,converged,-4.333612511912474e-12,6.342806457837469e-08,0
80.0,0.21573124999999999,0.21573124999999999,True,True,,converged,-4.350019699342984e-12,6.377981520699905e-08,0
80.0,0.220725,0.220725,True,True,,converged,-4.3673021826690995e-12,6.397223728527024e-08,0
80.0,0.22571875,0.22571875,True,True,,converged,-4.385939964450601e-12,6.239200800450817e-08,0
80.0,0.2307125,0.2307125,True,True,,converged,-4.406206187401989e-12,6.563524479474836e-08,0
80.0,0.23570625,0.23570625,True,True,,converged,-4.428338214719041e-12,6.584237866036347e-08,0
80.0,0.2407,0.2407,True,True,,converged,-4.452291755048944e-12,6.638322247454198e-08,0
80.0,0.24569375,0.24569375,True,True,,converged,-4.4791041340668165e-12,6.64619328460958e-08,0
80.0,0.2506875,0.2506875,True,True,,converged,-4.508426970509585e-12,6.763039195334386e-08,0
80.0,0.25568124999999997,0.25568124999999997,True,True,,converged,-4.540775814368728e-12,6.793676021743522e-08,0
80.0,0.260675,0.260675,True,True,,converged,-4.576817372053293e-12,6.861931822754741e-08,0
80.0,0.26566875,0.26566875,True,True,,converged,-4.616693729105016e-12,6.991363221686697e-08,0
80.0,0.2706625,0.2706625,True,True,,converged,-4.6609150183161616e-12,6.947274044932783e-08,0
80.0,0.27565625,0.27565625,True,True,,converged,-4.709907725010837e-12,6.987177769701702e-08,0
80.0,0.28065,0.28065,True,True,,converged,-4.764285250967687e-12,7.03533373780374e-08,0
80.0,0.28564375,0.28564375,True,True,,converged,-4.8245512894109924e-12,7.1326955008999e-08,0
80.0,0.2906375,0.2906375,True,True,,converged,-4.8911552099539974e-12,7.161153803281195e-08,0
80.0,0.29563125,0.29563125,True,True,,converged,-4.964871091019726e-12,7.153784054025891e-08,0
80.0,0.300625,0.300625,True,True,,converged,-5.0465737054609374e-12,7.140358349033704e-08,0
80.0,0.30561875,0.30561875,True,True,,converged,-5.136870308985211e-12,7.582063332733924e-08,0
