row_id,source,temperature_C,MEA_weight_fraction,CO2_loading,species,target_role,validation_use,reconciled_mole_fraction
cheq_0028,Matin,20.0,0.3,0.505,OH-,balance_inferred,context_only,1e-12
cheq_0028,Matin,20.0,0.3,0.505,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.06202586366655792
cheq_0029,Bottinger,20.0,0.3,0.524,CO2,balance_inferred,context_only,0.01104594544564602
cheq_0029,Bottinger,20.0,0.3,0.524,MEA,balance_inferred,context_only,0.03713520509050174
cheq_0029,Bottinger,20.0,0.3,0.524,MEAH+,balance_inferred,context_only,0.047705565880140355
cheq_0029,Bottinger,20.0,0.3,0.524,MEACOO-,direct_positive,log_residual_target,0.0467000846130751
cheq_0029,Bottinger,20.0,0.3,0.524,HCO3-,direct_positive,log_residual_target,0.010600074841039517
cheq_0029,Bottinger,20.0,0.3,0.524,CO3^2-,balance_inferred,context_only,0.0005813061297022891
cheq_0029,Bottinger,20.0,0.3,0.524,H3O+,balance_inferred,context_only,0.010757205833378844
cheq_0029,Bottinger,20.0,0.3,0.524,OH-,balance_inferred,context_only,1e-12
cheq_0029,Bottinger,20.0,0.3,0.524,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.0848407709706421
cheq_0030,Matin,20.0,0.3,0.531,CO2,balance_inferred,context_only,1.0000000000000002e-12
cheq_0030,Matin,20.0,0.3,0.531,MEA,direct_positive,log_residual_target,0.004630991754783447
cheq_0030,Matin,20.0,0.3,0.531,MEAH+,direct_positive,log_residual_target,0.055385514990770546
cheq_0030,Matin,20.0,0.3,0.531,MEACOO-,direct_positive,log_residual_target,0.0445898989367283
cheq_0030,Matin,20.0,0.3,0.531,HCO3-,direct_positive,log_residual_target,0.011041947869364802
cheq_0030,Matin,20.0,0.3,0.531,CO3^2-,balance_inferred,context_only,1.0000000000000002e-12
cheq_0030,Matin,20.0,0.3,0.531,H3O+,balance_inferred,context_only,0.0002463318173225524
cheq_0030,Matin,20.0,0.3,0.531,OH-,balance_inferred,context_only,1.0000000000000002e-12
cheq_0030,Matin,20.0,0.3,0.531,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.06001650674555399
cheq_0031,Jakobsen,20.0,0.3,0.6,CO2,balance_inferred,context_only,0.003587895287179273
cheq_0031,Jakobsen,20.0,0.3,0.6,MEA,direct_positive,log_residual_target,0.0009013395768027088
cheq_0031,Jakobsen,20.0,0.3,0.6,MEAH+,direct_positive,log_residual_target,0.06454486947430331
cheq_0031,Jakobsen,20.0,0.3,0.6,MEACOO-,direct_positive,log_residual_target,0.051295797373311774
cheq_0031,Jakobsen,20.0,0.3,0.6,HCO3-,direct_positive,log_residual_target,0.01379156513200516
cheq_0031,Jakobsen,20.0,0.3,0.6,CO3^2-,direct_positive,log_residual_target,0.001397747744592255
cheq_0031,Jakobsen,20.0,0.3,0.6,H3O+,balance_inferred,context_only,0.0033379885201981338
cheq_0031,Jakobsen,20.0,0.3,0.6,OH-,balance_inferred,context_only,9.999999999999998e-13
cheq_0031,Jakobsen,20.0,0.3,0.6,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.06544620905110601
cheq_0032,Bottinger,20.0,0.3,0.609,CO2,balance_inferred,context_only,0.012225518751629002
cheq_0032,Bottinger,20.0,0.3,0.609,MEA,balance_inferred,context_only,0.026477440951564256
cheq_0032,Bottinger,20.0,0.3,0.609,MEAH+,balance_inferred,context_only,0.062014679310611984
cheq_0032,Bottinger,20.0,0.3,0.609,MEACOO-,direct_positive,log_residual_target,0.039977650446248146
cheq_0032,Bottinger,20.0,0.3,0.609,HCO3-,direct_positive,log_residual_target,0.025376923034404267
cheq_0032,Bottinger,20.0,0.3,0.609,CO3^2-,balance_inferred,context_only,0.0006602108733352429
cheq_0032,Bottinger,20.0,0.3,0.609,H3O+,balance_inferred,context_only,0.004660315916710914
cheq_0032,Bottinger,20.0,0.3,0.609,OH-,balance_inferred,context_only,1e-12
cheq_0032,Bottinger,20.0,0.3,0.609,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.08849212026217623
cheq_0033,Bottinger,20.0,0.3,0.704,CO2,balance_inferred,context_only,0.01356586698480684
cheq_0033,Bottinger,20.0,0.3,0.704,MEA,balance_inferred,context_only,0.012248748113829214
cheq_0033,Bottinger,20.0,0.3,0.704,MEAH+,balance_inferred,context_only,0.07981063751224429
cheq_0033,Bottinger,20.0,0.3,0.704,MEACOO-,direct_positive,log_residual_target,0.03238281613212901
cheq_0033,Bottinger,20.0,0.3,0.704,HCO3-,direct_positive,log_residual_target,0.040906938976947936
cheq_0033,Bottinger,20.0,0.3,0.704,CO3^2-,balance_inferred,context_only,0.000755971636072122
cheq_0033,Bottinger,20.0,0.3,0.704,H3O+,balance_inferred,context_only,1e-12
cheq_0033,Bottinger,20.0,0.3,0.704,OH-,balance_inferred,context_only,0.005008939131023099
cheq_0033,Bottinger,20.0,0.3,0.704,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.0920593856260735
cheq_0034,Jakobsen,20.0,0.3,0.78,CO2,direct_positive,log_residual_target,0.006476144360208013
cheq_0034,Jakobsen,20.0,0.3,0.78,MEA,direct_positive,log_residual_target,0.0003010596195983753
cheq_0034,Jakobsen,20.0,0.3,0.78,MEAH+,direct_positive,log_residual_target,0.07639656024397982
cheq_0034,Jakobsen,20.0,0.3,0.78,MEACOO-,direct_positive,log_residual_target,0.038388592253268475
cheq_0034,Jakobsen,20.0,0.3,0.78,HCO3-,direct_positive,log_residual_target,0.04353171692523085
cheq_0034,Jakobsen,20.0,0.3,0.78,CO3^2-,direct_positive,log_residual_target,0.0013986242899047658
cheq_0034,Jakobsen,20.0,0.3,0.78,H3O+,balance_inferred,context_only,0.008320997514329034
cheq_0034,Jakobsen,20.0,0.3,0.78,OH-,balance_inferred,context_only,1e-12
cheq_0034,Jakobsen,20.0,0.3,0.78,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.0766976198635782
cheq_0035,Bottinger,20.0,0.3,0.832,CO2,balance_inferred,context_only,0.019741155162906063
cheq_0035,Bottinger,20.0,0.3,0.832,MEA,balance_inferred,context_only,0.005675434215140747
cheq_0035,Bottinger,20.0,0.3,0.832,MEAH+,balance_inferred,context_only,0.09772361736477557
cheq_0035,Bottinger,20.0,0.3,0.832,MEACOO-,direct_positive,log_residual_target,0.01979466990512122
cheq_0035,Bottinger,20.0,0.3,0.832,HCO3-,direct_positive,log_residual_target,0.062183951003424984
cheq_0035,Bottinger,20.0,0.3,0.832,CO3^2-,balance_inferred,context_only,0.0007859772121375359
cheq_0035,Bottinger,20.0,0.3,0.832,H3O+,balance_inferred,context_only,1e-12
cheq_0035,Bottinger,20.0,0.3,0.832,OH-,balance_inferred,context_only,0.014173042031954297
cheq_0035,Bottinger,20.0,0.3,0.832,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.10339905157991632
cheq_0036,Bottinger,20.0,0.3,0.929,CO2,direct_positive,log_residual_target,0.02353244999427876
cheq_0036,Bottinger,20.0,0.3,0.929,MEA,balance_inferred,context_only,0.005668496609126448
cheq_0036,Bottinger,20.0,0.3,0.929,MEAH+,balance_inferred,context_only,0.10530459371129086
cheq_0036,Bottinger,20.0,0.3,0.929,MEACOO-,direct_positive,log_residual_target,0.011799087738710265
cheq_0036,Bottinger,20.0,0.3,0.929,HCO3-,direct_positive,log_residual_target,0.07793674176906909
cheq_0036,Bottinger,20.0,0.3,0.929,CO3^2-,balance_inferred,context_only,0.0007990775663327345
cheq_0036,Bottinger,20.0,0.3,0.929,H3O+,balance_inferred,context_only,1e-12
cheq_0036,Bottinger,20.0,0.3,0.929,OH-,balance_inferred,context_only,0.013970609070846046
cheq_0036,Bottinger,20.0,0.3,0.929,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.11097309032041731
cheq_0037,Bottinger,20.0,0.3,0.974,CO2,direct_positive,log_residual_target,0.024250319553539647
cheq_0037,Bottinger,20.0,0.3,0.974,MEA,balance_inferred,context_only,0.00566707670501379
cheq_0037,Bottinger,20.0,0.3,0.974,MEAH+,balance_inferred,context_only,0.10954790001850848
cheq_0037,Bottinger,20.0,0.3,0.974,MEACOO-,direct_positive,log_residual_target,0.011399685327839564
cheq_0037,Bottinger,20.0,0.3,0.974,HCO3-,direct_positive,log_residual_target,0.08686599116990862
cheq_0037,Bottinger,20.0,0.3,0.974,CO3^2-,balance_inferred,context_only,0.000821462090254469
cheq_0037,Bottinger,20.0,0.3,0.974,H3O+,balance_inferred,context_only,9.999999999999998e-13
cheq_0037,Bottinger,20.0,0.3,0.974,OH-,balance_inferred,context_only,0.009639299340251357
cheq_0037,Bottinger,20.0,0.3,0.974,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.11521497672352227
cheq_0038,Jakobsen,20.0,0.3,0.99,CO2,direct_positive,log_residual_target,0.01503562816143535
cheq_0038,Jakobsen,20.0,0.3,0.99,MEA,direct_positive,log_residual_target,0.000600602251787201
cheq_0038,Jakobsen,20.0,0.3,0.99,MEAH+,direct_positive,log_residual_target,0.08364003657625428
cheq_0038,Jakobsen,20.0,0.3,0.99,MEACOO-,direct_positive,log_residual_target,0.027598839009286558
cheq_0038,Jakobsen,20.0,0.3,0.99,HCO3-,direct_positive,log_residual_target,0.06640630818869302
cheq_0038,Jakobsen,20.0,0.3,0.99,CO3^2-,direct_positive,log_residual_target,0.001699376329483809
cheq_0038,Jakobsen,20.0,0.3,0.99,H3O+,balance_inferred,context_only,0.013763863280692915
cheq_0038,Jakobsen,20.0,0.3,0.99,OH-,balance_inferred,context_only,1e-12
cheq_0038,Jakobsen,20.0,0.3,0.99,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.08424063882804149
cheq_0039,Jakobsen,40.0,0.3,0.11,CO2,balance_inferred,context_only,0.002225966348465273
cheq_0039,Jakobsen,40.0,0.3,0.11,MEA,direct_positive,log_residual_target,0.09871449123370506
cheq_0039,Jakobsen,40.0,0.3,0.11,MEAH+,direct_positive,log_residual_target,0.006500926281936122
cheq_0039,Jakobsen,40.0,0.3,0.11,MEACOO-,direct_positive,log_residual_target,0.01028058732351995
cheq_0039,Jakobsen,40.0,0.3,0.11,HCO3-,direct_positive,log_residual_target,9.916780474400801e-05
cheq_0039,Jakobsen,40.0,0.3,0.11,CO3^2-,direct_positive,log_residual_target,9.91675227045985e-05
cheq_0039,Jakobsen,40.0,0.3,0.11,H3O+,balance_inferred,context_only,0.004077163891737032
cheq_0039,Jakobsen,40.0,0.3,0.11,OH-,balance_inferred,context_only,1.0000000000000002e-12
cheq_0039,Jakobsen,40.0,0.3,0.11,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.10521541751564117
cheq_0040,Bottinger,40.0,0.3,0.125,CO2,balance_inferred,context_only,0.0025550822124158603
cheq_0040,Bottinger,40.0,0.3,0.125,MEA,balance_inferred,context_only,0.10999943250210673
cheq_0040,Bottinger,40.0,0.3,0.125,MEAH+,balance_inferred,context_only,0.011707182428181143
cheq_0040,Bottinger,40.0,0.3,0.125,MEACOO-,direct_positive,log_residual_target,0.014373846939867556
cheq_0040,Bottinger,40.0,0.3,0.125,HCO3-,direct_zero,absolute_upper_bound,1e-12
cheq_0040,Bottinger,40.0,0.3,0.125,CO3^2-,balance_inferred,context_only,8.154389255245427e-05
cheq_0040,Bottinger,40.0,0.3,0.125,H3O+,balance_inferred,context_only,0.0028297522977913225
cheq_0040,Bottinger,40.0,0.3,0.125,OH-,balance_inferred,context_only,1e-12
cheq_0040,Bottinger,40.0,0.3,0.125,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.12170661493028787
cheq_0041,Bottinger,40.0,0.3,0.205,CO2,balance_inferred,context_only,0.004180290488561392
cheq_0041,Bottinger,40.0,0.3,0.205,MEA,balance_inferred,context_only,0.09520010069049785
cheq_0041,Bottinger,40.0,0.3,0.205,MEAH+,balance_inferred,context_only,0.01942917713817493
cheq_0041,Bottinger,40.0,0.3,0.205,MEACOO-,direct_positive,log_residual_target,0.02405843132691904
cheq_0041,Bottinger,40.0,0.3,0.205,HCO3-,direct_zero,absolute_upper_bound,1.0000000000521259e-12
cheq_0041,Bottinger,40.0,0.3,0.205,CO3^2-,balance_inferred,context_only,0.0001929518223818289
cheq_0041,Bottinger,40.0,0.3,0.205,H3O+,balance_inferred,context_only,0.005015157834507768
cheq_0041,Bottinger,40.0,0.3,0.205,OH-,balance_inferred,context_only,1e-12
cheq_0041,Bottinger,40.0,0.3,0.205,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.11462927782867277
cheq_0042,Jakobsen,40.0,0.3,0.21,CO2,balance_inferred,context_only,0.00037991201834627187
cheq_0042,Jakobsen,40.0,0.3,0.21,MEA,direct_positive,log_residual_target,0.07368093446337402
cheq_0042,Jakobsen,40.0,0.3,0.21,MEAH+,direct_positive,log_residual_target,0.016109210934935912
cheq_0042,Jakobsen,40.0,0.3,0.21,MEACOO-,direct_positive,log_residual_target,0.017480233931047275
cheq_0042,Jakobsen,40.0,0.3,0.21,HCO3-,direct_positive,log_residual_target,0.001991873311595627
cheq_0042,Jakobsen,40.0,0.3,0.21,CO3^2-,direct_positive,log_residual_target,0.00268518408000567
cheq_0042,Jakobsen,40.0,0.3,0.21,H3O+,balance_inferred,context_only,0.008733264467718327
cheq_0042,Jakobsen,40.0,0.3,0.21,OH-,balance_inferred,context_only,1e-12
cheq_0042,Jakobsen,40.0,0.3,0.21,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.08979014539830993
cheq_0043,Bottinger,40.0,0.3,0.236,CO2,balance_inferred,context_only,0.004852979561224787
cheq_0043,Bottinger,40.0,0.3,0.236,MEA,balance_inferred,context_only,0.08691896274111698
cheq_0043,Bottinger,40.0,0.3,0.236,MEAH+,balance_inferred,context_only,0.022275026223133137
cheq_0043,Bottinger,40.0,0.3,0.236,MEACOO-,direct_positive,log_residual_target,0.02706600000727445
cheq_0043,Bottinger,40.0,0.3,0.236,HCO3-,direct_zero,absolute_upper_bound,1e-12
cheq_0043,Bottinger,40.0,0.3,0.236,CO3^2-,balance_inferred,context_only,0.00023899348364468735
cheq_0043,Bottinger,40.0,0.3,0.236,H3O+,balance_inferred,context_only,0.005268960752430687
cheq_0043,Bottinger,40.0,0.3,0.236,OH-,balance_inferred,context_only,1e-12
cheq_0043,Bottinger,40.0,0.3,0.236,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.10919398896425012
cheq_0044,Jakobsen,40.0,0.3,0.25,CO2,balance_inferred,context_only,0.00017481889247458057
cheq_0044,Jakobsen,40.0,0.3,0.25,MEA,direct_positive,log_residual_target,0.05731027727939311
cheq_0044,Jakobsen,40.0,0.3,0.25,MEAH+,direct_positive,log_residual_target,0.022014477523318483
cheq_0044,Jakobsen,40.0,0.3,0.25,MEACOO-,direct_positive,log_residual_target,0.02517769579020301
cheq_0044,Jakobsen,40.0,0.3,0.25,HCO3-,direct_positive,log_residual_target,0.0003927694874002198
cheq_0044,Jakobsen,40.0,0.3,0.25,CO3^2-,direct_positive,log_residual_target,0.00039276947647358027
cheq_0044,Jakobsen,40.0,0.3,0.25,H3O+,balance_inferred,context_only,0.004341526707231907
cheq_0044,Jakobsen,40.0,0.3,0.25,OH-,balance_inferred,context_only,1e-12
cheq_0044,Jakobsen,40.0,0.3,0.25,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.07932475480271159
cheq_0045,Bottinger,40.0,0.3,0.28,CO2,balance_inferred,context_only,0.005757634068454888
cheq_0045,Bottinger,40.0,0.3,0.28,MEA,balance_inferred,context_only,0.07906695324679774
cheq_0045,Bottinger,40.0,0.3,0.28,MEAH+,balance_inferred,context_only,0.02652448673761285
cheq_0045,Bottinger,40.0,0.3,0.28,MEACOO-,direct_positive,log_residual_target,0.032661783731932195
cheq_0045,Bottinger,40.0,0.3,0.28,HCO3-,direct_zero,absolute_upper_bound,9.999999999999998e-13
cheq_0045,Bottinger,40.0,0.3,0.28,CO3^2-,balance_inferred,context_only,0.00029223137847576874
cheq_0045,Bottinger,40.0,0.3,0.28,H3O+,balance_inferred,context_only,0.00672175975227088
cheq_0045,Bottinger,40.0,0.3,0.28,OH-,balance_inferred,context_only,9.999999999999998e-13
cheq_0045,Bottinger,40.0,0.3,0.28,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.10559143998441059
cheq_0046,Jakobsen,40.0,0.3,0.29,CO2,balance_inferred,context_only,0.0026583119892473863
cheq_0046,Jakobsen,40.0,0.3,0.29,MEA,direct_positive,log_residual_target,0.05713970631292249
cheq_0046,Jakobsen,40.0,0.3,0.29,MEAH+,direct_positive,log_residual_target,0.02263408256982492
cheq_0046,Jakobsen,40.0,0.3,0.29,MEACOO-,direct_positive,log_residual_target,0.027876633094357003
cheq_0046,Jakobsen,40.0,0.3,0.29,HCO3-,direct_positive,log_residual_target,0.00029633512666193225
cheq_0046,Jakobsen,40.0,0.3,0.29,CO3^2-,direct_positive,log_residual_target,0.0003963361536360672
cheq_0046,Jakobsen,40.0,0.3,0.29,H3O+,balance_inferred,context_only,0.006331557958466152
cheq_0046,Jakobsen,40.0,0.3,0.29,OH-,balance_inferred,context_only,1e-12
cheq_0046,Jakobsen,40.0,0.3,0.29,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.07977378888274742
cheq_0047,Bottinger,40.0,0.3,0.343,CO2,balance_inferred,context_only,0.0071480411026698856
cheq_0047,Bottinger,40.0,0.3,0.343,MEA,balance_inferred,context_only,0.06570237813697248
cheq_0047,Bottinger,40.0,0.3,0.343,MEAH+,balance_inferred,context_only,0.03203574530001341
cheq_0047,Bottinger,40.0,0.3,0.343,MEACOO-,direct_positive,log_residual_target,0.039578391473694734
cheq_0047,Bottinger,40.0,0.3,0.343,HCO3-,direct_zero,absolute_upper_bound,1.0000000000000002e-12
cheq_0047,Bottinger,40.0,0.3,0.343,CO3^2-,balance_inferred,context_only,0.00037359576826064786
cheq_0047,Bottinger,40.0,0.3,0.343,H3O+,balance_inferred,context_only,0.00828983771120262
cheq_0047,Bottinger,40.0,0.3,0.343,OH-,balance_inferred,context_only,1.0000000000000002e-12
cheq_0047,Bottinger,40.0,0.3,0.343,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.09773812343698589
cheq_0048,Bottinger,40.0,0.3,0.354,CO2,balance_inferred,context_only,0.0073865616571188895
cheq_0048,Bottinger,40.0,0.3,0.354,MEA,balance_inferred,context_only,0.06373376991344547
cheq_0048,Bottinger,40.0,0.3,0.354,MEAH+,balance_inferred,context_only,0.03300642662786423
cheq_0048,Bottinger,40.0,0.3,0.354,MEACOO-,direct_positive,log_residual_target,0.04098003321017219
cheq_0048,Bottinger,40.0,0.3,0.354,HCO3-,direct_zero,absolute_upper_bound,1.0000000000126058e-12
cheq_0048,Bottinger,40.0,0.3,0.354,CO3^2-,balance_inferred,context_only,0.00038680164771554015
cheq_0048,Bottinger,40.0,0.3,0.354,H3O+,balance_inferred,context_only,0.008747209878739039
cheq_0048,Bottinger,40.0,0.3,0.354,OH-,balance_inferred,context_only,1e-12
cheq_0048,Bottinger,40.0,0.3,0.354,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.09674019654130969
cheq_0049,Jakobsen,40.0,0.3,0.4,CO2,balance_inferred,context_only,0.0031618027207650353
cheq_0049,Jakobsen,40.0,0.3,0.4,MEA,direct_positive,log_residual_target,0.03801447740675499
cheq_0049,Jakobsen,40.0,0.3,0.4,MEAH+,direct_positive,log_residual_target,0.047956021751242764
cheq_0049,Jakobsen,40.0,0.3,0.4,MEACOO-,direct_positive,log_residual_target,0.04842277094501432
cheq_0049,Jakobsen,40.0,0.3,0.4,HCO3-,direct_positive,log_residual_target,0.0011970601874781272
cheq_0049,Jakobsen,40.0,0.3,0.4,CO3^2-,direct_positive,log_residual_target,0.0009970601381702185
cheq_0049,Jakobsen,40.0,0.3,0.4,H3O+,balance_inferred,context_only,0.0036579296575901246
cheq_0049,Jakobsen,40.0,0.3,0.4,OH-,balance_inferred,context_only,9.999999999999998e-13
cheq_0049,Jakobsen,40.0,0.3,0.4,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.08597049915799776
cheq_0050,Bottinger,40.0,0.3,0.46,CO2,balance_inferred,context_only,0.010090557716736708
cheq_0050,Bottinger,40.0,0.3,0.46,MEA,balance_inferred,context_only,0.042245520312077164
cheq_0050,Bottinger,40.0,0.3,0.46,MEAH+,balance_inferred,context_only,0.03865748479360549
cheq_0050,Bottinger,40.0,0.3,0.46,MEACOO-,direct_positive,log_residual_target,0.04925192217841119
cheq_0050,Bottinger,40.0,0.3,0.46,HCO3-,direct_zero,absolute_upper_bound,1.5076062151110101e-07
cheq_0050,Bottinger,40.0,0.3,0.46,CO3^2-,balance_inferred,context_only,0.0005271893772479862
cheq_0050,Bottinger,40.0,0.3,0.46,H3O+,balance_inferred,context_only,0.011648966899923188
cheq_0050,Bottinger,40.0,0.3,0.46,OH-,balance_inferred,context_only,1e-12
cheq_0050,Bottinger,40.0,0.3,0.46,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.08090300510568266
cheq_0051,Bottinger,40.0,0.3,0.466,CO2,balance_inferred,context_only,0.009811409935381642
cheq_0051,Bottinger,40.0,0.3,0.466,MEA,balance_inferred,context_only,0.04559667209241443
cheq_0051,Bottinger,40.0,0.3,0.466,MEAH+,balance_inferred,context_only,0.04267118468916493
cheq_0051,Bottinger,40.0,0.3,0.466,MEACOO-,direct_positive,log_residual_target,0.050196397456096484
cheq_0051,Bottinger,40.0,0.3,0.466,HCO3-,direct_positive,log_residual_target,0.003999945815496923
cheq_0051,Bottinger,40.0,0.3,0.466,CO3^2-,balance_inferred,context_only,0.0005166886792767255
cheq_0051,Bottinger,40.0,0.3,0.466,H3O+,balance_inferred,context_only,0.012558535940981936
cheq_0051,Bottinger,40.0,0.3,0.466,OH-,balance_inferred,context_only,1.0000000000000002e-12
cheq_0051,Bottinger,40.0,0.3,0.466,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.08826785678157936
cheq_0052,Bottinger,40.0,0.3,0.487,CO2,balance_inferred,context_only,0.0102761901594432
cheq_0052,Bottinger,40.0,0.3,0.487,MEA,balance_inferred,context_only,0.04236830832681315
cheq_0052,Bottinger,40.0,0.3,0.487,MEAH+,balance_inferred,context_only,0.04434876349521119
cheq_0052,Bottinger,40.0,0.3,0.487,MEACOO-,direct_positive,log_residual_target,0.05109979369307248
cheq_0052,Bottinger,40.0,0.3,0.487,HCO3-,direct_positive,log_residual_target,0.005199989777537232
cheq_0052,Bottinger,40.0,0.3,0.487,CO3^2-,balance_inferred,context_only,0.0005408386934107652
cheq_0052,Bottinger,40.0,0.3,0.487,H3O+,balance_inferred,context_only,0.013032697362220048
cheq_0052,Bottinger,40.0,0.3,0.487,OH-,balance_inferred,context_only,1e-12
cheq_0052,Bottinger,40.0,0.3,0.487,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.08671707182202434
cheq_0053,Bottinger,40.0,0.3,0.508,CO2,balance_inferred,context_only,0.010644991432994055
cheq_0053,Bottinger,40.0,0.3,0.508,MEA,balance_inferred,context_only,0.03985807219106833
cheq_0053,Bottinger,40.0,0.3,0.508,MEAH+,balance_inferred,context_only,0.046885912396256224
cheq_0053,Bottinger,40.0,0.3,0.508,MEACOO-,direct_positive,log_residual_target,0.048293131371159426
cheq_0053,Bottinger,40.0,0.3,0.508,HCO3-,direct_positive,log_residual_target,0.009099491199282193
cheq_0053,Bottinger,40.0,0.3,0.508,CO3^2-,balance_inferred,context_only,0.0005615160010819093
cheq_0053,Bottinger,40.0,0.3,0.508,H3O+,balance_inferred,context_only,0.011629742176349217
cheq_0053,Bottinger,40.0,0.3,0.508,OH-,balance_inferred,context_only,9.999999999999998e-13
cheq_0053,Bottinger,40.0,0.3,0.508,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.08674398458732455
cheq_0054,Jakobsen,40.0,0.3,0.6,CO2,balance_inferred,context_only,0.0036421429637546582
cheq_0054,Jakobsen,40.0,0.3,0.6,MEA,direct_positive,log_residual_target,0.0028026163797143532
cheq_0054,Jakobsen,40.0,0.3,0.6,MEAH+,direct_positive,log_residual_target,0.06224530567469472
cheq_0054,Jakobsen,40.0,0.3,0.6,MEACOO-,direct_positive,log_residual_target,0.04885588278363302
cheq_0054,Jakobsen,40.0,0.3,0.6,HCO3-,direct_positive,log_residual_target,0.014972803014391974
cheq_0054,Jakobsen,40.0,0.3,0.6,CO3^2-,direct_positive,log_residual_target,0.0008977612992950913
cheq_0054,Jakobsen,40.0,0.3,0.6,H3O+,balance_inferred,context_only,0.00337890272192047
cheq_0054,Jakobsen,40.0,0.3,0.6,OH-,balance_inferred,context_only,9.999999999999998e-13
cheq_0054,Jakobsen,40.0,0.3,0.6,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.06504792205440907
cheq_0055,Bottinger,40.0,0.3,0.663,CO2,balance_inferred,context_only,0.012168462869515666
cheq_0055,Bottinger,40.0,0.3,0.663,MEA,balance_inferred,context_only,0.019326355753999026
cheq_0055,Bottinger,40.0,0.3,0.663,MEAH+,balance_inferred,context_only,0.08199267273224524
cheq_0055,Bottinger,40.0,0.3,0.663,MEACOO-,direct_positive,log_residual_target,0.03466340755505127
cheq_0055,Bottinger,40.0,0.3,0.663,HCO3-,direct_positive,log_residual_target,0.042634699183870695
cheq_0055,Bottinger,40.0,0.3,0.663,CO3^2-,balance_inferred,context_only,0.0006971862962304952
cheq_0055,Bottinger,40.0,0.3,0.663,H3O+,balance_inferred,context_only,1e-12
cheq_0055,Bottinger,40.0,0.3,0.663,OH-,balance_inferred,context_only,0.0033001934008622946
cheq_0055,Bottinger,40.0,0.3,0.663,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.10131902848624427
cheq_0056,Bottinger,40.0,0.3,0.683,CO2,balance_inferred,context_only,0.013258511341291447
cheq_0056,Bottinger,40.0,0.3,0.683,MEA,balance_inferred,context_only,0.015443633872354267
cheq_0056,Bottinger,40.0,0.3,0.683,MEAH+,balance_inferred,context_only,0.07583838350451516
cheq_0056,Bottinger,40.0,0.3,0.683,MEACOO-,direct_positive,log_residual_target,0.032282566057896506
cheq_0056,Bottinger,40.0,0.3,0.683,HCO3-,direct_positive,log_residual_target,0.038123156016983815
cheq_0056,Bottinger,40.0,0.3,0.683,CO3^2-,balance_inferred,context_only,0.0007341613600489686
cheq_0056,Bottinger,40.0,0.3,0.683,H3O+,balance_inferred,context_only,1.0000000000000002e-12
cheq_0056,Bottinger,40.0,0.3,0.683,OH-,balance_inferred,context_only,0.003964338709536914
cheq_0056,Bottinger,40.0,0.3,0.683,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.09128201737686943
cheq_0057,Bottinger,40.0,0.3,0.762,CO2,balance_inferred,context_only,0.014617067517411982
cheq_0057,Bottinger,40.0,0.3,0.762,MEA,balance_inferred,context_only,0.00571720265709565
cheq_0057,Bottinger,40.0,0.3,0.762,MEAH+,balance_inferred,context_only,0.09817210582014556
cheq_0057,Bottinger,40.0,0.3,0.762,MEACOO-,direct_positive,log_residual_target,0.018792701727678888
cheq_0057,Bottinger,40.0,0.3,0.762,HCO3-,direct_positive,log_residual_target,0.05929165340758001
cheq_0057,Bottinger,40.0,0.3,0.762,CO3^2-,balance_inferred,context_only,0.0007899184143148667
cheq_0057,Bottinger,40.0,0.3,0.762,H3O+,balance_inferred,context_only,1e-12
cheq_0057,Bottinger,40.0,0.3,0.762,OH-,balance_inferred,context_only,0.018507913856256927
cheq_0057,Bottinger,40.0,0.3,0.762,MEA + MEAH+,aggregate_direct_positive,log_residual_target,0.1038893084772412
cheq_0058,Jakobsen,40.0,0.3,0.78,CO2,direct_positive,log_residual_target,0.00653558670962732
