temperature_C,CO2_loading,pred_CO2_pressure_kPa,x6_CO2,x6_MEA,x6_H2O,x6_MEAH+,x6_MEACOO-,x6_HCO3-,x_apparent_CO2,x_apparent_MEA,x_apparent_H2O
100,0.52885,254.8794807887461,3.876575956416079e-05,0.010130406367975,0.8711970935460297,0.0593168671632155,0.0427880193030741,0.0165288478601413,4.398371151014581e-05,0.0114939801561761,0.9884620361323138
100,0.5488999999999999,372.1932044758173,5.63987556893691e-05,0.0084978576758591,0.8683488139252272,0.061548464821612,0.0421869912155877,0.0193614736060243,6.431583785699685e-05,0.0096907605448362,0.9902449236173068
100,0.56895,537.5863198808823,8.096328112065161e-05,0.0071463552922034,0.8652274638291535,0.0637726087987612,0.0413115925085076,0.0224610162902536,9.279940090156092e-05,0.0081910895972448,0.9917161110018536
100,0.589,766.5464708329206,0.0001144023276042,0.0060346597930396,0.8618765761831277,0.0659871808481141,0.0402049627716491,0.025782218076465,0.000131796023707,0.0069521676857749,0.992916036290518
120,0.119,1.1826092284243264,2.203355634509682e-07,0.0866852269317264,0.8866019640693528,0.0133562943316787,0.012198097895523,0.0011581964361556,2.263828350028439e-07,0.0890643667246031,0.9109354068925618
120,0.13985,1.8215779576991808,3.362967916531906e-07,0.0822738120429926,0.8863331064469874,0.0156963726066142,0.0142694214938743,0.0014269511127398,3.4719623458449385e-07,0.0849403219275952,0.9150593308761702
120,0.1607,2.693655870605572,4.930830346742047e-07,0.0778892754785755,0.886037413882362,0.0180364087780138,0.0163139042892597,0.0017225044887541,5.115355637383583e-07,0.0808041072989482,0.919195381165488
120,0.18155,3.8673197903022696,7.023863514527149e-07,0.0735355263876375,0.8857109899663618,0.0203763906298245,0.0183276480362572,0.0020487425935673,7.322266228460517e-07,0.0766596190752596,0.9233396486981176
120,0.2024,5.432575348348804,9.796192469192125e-07,0.0692171920200608,0.8853492242964814,0.0227163020321054,0.0203060398850317,0.0024102621470736,1.0262441930135944e-06,0.0725115820158568,0.9274873917399502
120,0.22325,7.508615642429467,1.345256799065333e-06,0.0649397663878025,0.8849466453113962,0.025056121522001,0.0222436049883656,0.0028125165336353,1.4162271165346224e-06,0.0683657262789742,0.9316328574939092
120,0.2440999999999999,10.257727146119953,1.8272847616920375e-06,0.060709993913686,0.8844965393612205,0.0273958197201659,0.0241336251616704,0.0032621945584954,1.933208420427092e-06,0.0642292180718111,0.9357688487197684
120,0.26495,13.906785817546842,2.464966783011873e-06,0.0565363144886127,0.8839905098521391,0.0297353553462325,0.0259676973874741,0.0037676579587584,2.62082936813877e-06,0.0601111683935304,0.9398862107771014
