row_id,temperature_C,CO2_loading,source,target_x_CO2,target_x_MEA,target_x_H2O,target_x_MEAH+,target_x_MEACOO-,target_x_HCO3-,target_x_CO3^2-,target_x_H3O+,target_x_OH-,model_x_CO2,log10_model_over_target_CO2,model_x_MEA,log10_model_over_target_MEA,model_x_H2O,log10_model_over_target_H2O,model_x_MEAH+,log10_model_over_target_MEAH+,model_x_MEACOO-,log10_model_over_target_MEACOO-,model_x_HCO3-,log10_model_over_target_HCO3-,model_x_CO3^2-,log10_model_over_target_CO3^2-,model_x_H3O+,log10_model_over_target_H3O+,model_x_OH-,log10_model_over_target_OH-,reaction_R1_water_autoionization,reaction_R2_CO2_to_HCO3,reaction_R3_HCO3_to_CO3,reaction_R4_MEACOO_hydrolysis,reaction_R5_MEAH_dissociation,mass_balance_carbon_total,mass_balance_mea_total,mass_balance_water_total,charge_residual,state_failure_count,success,message
cheq_0010,20.0,0.235,Bottinger,0.004396920142680131,0.11240285045692668,0.8151801913727004,0.02408727708744736,0.02657217130439928,0.007186363506780801,0.0001676561347774752,0.010006569993287672,9.999999999999998e-13,1.6544582853883474e-08,-5.42449275642091,0.05996309011508264,-0.2728933192545072,0.8835381330703219,0.03497168027846956,0.030113165828702913,0.0969687071866024,0.022169911408093653,-0.07866308591185313,0.00048034992839294946,-1.1749514509826615,0.0037275714495303117,1.3470065271851963,3.304743623763543e-13,-10.481147464171595,7.761654962141812e-06,6.889954332636347,6.14713258073607e-09,-5.4890207934477075e-09,9.545146184564146e-08,-2.8370417126666325e-09,5.608267628076646e-09,1.0831592567317472e-11,3.403480275387949e-11,9.435785486289205e-12,-5.989605294253223e-11,0,True,converged
cheq_0011,20.0,0.241,Matin,0.0007228113155869866,0.06333014982578733,0.8825671972066886,0.025964612628284492,0.02439872482204795,0.0022911960019198346,1.0004319089040856e-12,0.000725308197684158,9.999999999999998e-13,1.8688663507354386e-08,-4.58744669825793,0.058649866953689817,-0.03334348421535461,0.8835087329608605,0.0004630648255901949,0.030782753880778717,0.07392562235712691,0.022813546247701738,-0.029174329557855087,0.000513634963798103,-0.6494076637396851,0.00372412636800775,9.5708368739931,3.455666680914488e-13,-9.321990740429545,7.31993615411346e-06,6.864507293075176,-4.175390699856507e-09,-1.0394956007075962e-09,8.463269907110771e-08,1.8908412613427572e-09,-1.001637883746298e-09,1.906166197107595e-12,2.382302688452853e-12,1.1205147920634317e-11,-2.4781332076727423e-12,0,True,converged
cheq_0012,20.0,0.25,Jakobsen,0.0006796052952851542,0.06052140385685472,0.8836644403766519,0.024744194424440175,0.026483565368523695,0.0001934878687495861,0.000593481331887194,0.003119821476607495,1e-12,2.242072649551689e-08,-4.481607073237988,0.05668405530214168,-0.028448080309299933,0.883462275292073,-9.936942299688369e-05,0.03178542257598225,0.10875467017323376,0.023776688758460045,-0.04682507908206381,0.0005676321215727263,0.46741322271802854,0.0037171985774074883,0.7968086996137906,3.6946666572345013e-13,-9.926554482114035,6.704951266747556e-06,6.826395625638843,-3.850901464375056e-08,5.814712267238065e-09,7.648245414770827e-08,-3.0609029977313185e-08,-8.523180383690487e-09,2.8120015344024196e-10,2.726307513079007e-10,2.3797788184509727e-09,-3.985780739465655e-10,0,True,converged
cheq_0013,20.0,0.264,Matin,0.0006150268060841229,0.0581407948733756,0.8826304633908868,0.02842834148454238,0.026717507988663045,0.0025893494741634185,1.0001888651337679e-12,0.0008785159802844611,1e-12,2.9730439890358388e-08,-4.315692709956681,0.053636930461070806,-0.035017048894941394,0.883382657425421,0.0003699561848353136,0.03334157462693799,0.06923458286152596,0.025267660760900364,-0.024230910417295876,0.000662530367470247,-0.5919848801746761,0.0037027669858562314,9.568444367532107,4.0998329472020503e-13,-9.330983504547875,5.8496414934859914e-06,6.767129250326322,1.5743921721877996e-09,2.2988590586692226e-08,8.611166180116925e-08,7.857829942281569e-10,1.5156302879404393e-09,6.333342877917758e-11,1.712684161159217e-11,7.474665331130836e-11,-1.1094107505473368e-10,0,True,converged
cheq_0014,20.0,0.287,Matin,0.00043753779004829555,0.052963336378899106,0.8827517462257208,0.03080066831655787,0.028937297108747345,0.0029863926919184484,9.999999999999998e-13,0.0011230214861079229,9.999999999999998e-13,4.7266192462858384e-08,-3.966464949865549,0.04866566315918921,-0.03675268948017082,0.8832245267564803,0.00023253537854022938,0.035890491301329236,0.06641926341154705,0.027690009413053704,-0.019134859974634006,0.0008533725669703855,-0.544008236490745,0.003671219785503157,9.564810385259628,4.870557661971623e-13,-9.362809376166686,4.669750794457604e-06,6.669293704660388,-6.424677678751323e-09,-1.3574350532508106e-08,-6.068860258778841e-08,-7.4166752739301955e-09,-7.2834254183362646e-09,4.631711680858075e-15,9.298117831235686e-16,4.218847493575595e-15,-8.304781118166887e-15,0,True,converged
cheq_0015,20.0,0.29,Jakobsen,0.001372165430267972,0.05672158122362345,0.8800055324991689,0.023802043448146945,0.02986290002877931,0.000194986865200032,0.0005949823526603378,0.007445808151153071,1e-12,5.022376197174569e-08,-4.436497233619177,0.04802100699212766,-0.0723170662452891,0.883200707005549,0.001574005518686738,0.036222364871195296,0.1823625573294168,0.028002791654164534,-0.027930651209241937,0.0008820515306881727,0.65548860077416,0.0036664940643172336,0.7897469016271862,4.982341097848155e-13,-10.174478385376704,4.533657697903768e-06,6.656448726746942,1.2389733683448867e-09,1.0951524131996848e-09,5.304301353703522e-08,-1.2026021067867987e-08,1.1905427754754783e-09,6.118756196160646e-11,3.446017082797681e-11,4.805558173615054e-10,-9.635506052115954e-11,0,True,converged
cheq_0016,20.0,0.309,Bottinger,0.005738205435734894,0.09439199296049358,0.8109396513631187,0.03288436617765929,0.03474306825319925,0.00931832095688693,0.00026912393982675496,0.011715270912080402,9.999999999999998e-13,7.393920999807103e-08,-4.889901286483101,0.0439627812954775,-0.331849995569423,0.8830278261805369,0.036985853365713285,0.03832157528362301,0.06645387773681119,0.0299618043736592,-0.06430020541255241,0.0010883529099462795,-0.9325679222725529,0.0036338327133908525,1.1304125983156368,5.762469875704664e-13,-10.308143667921977,3.7533035801331527e-06,6.574413693068701,-1.0959091412132693e-08,-3.896517242196751e-08,3.118729097195683e-08,-5.3873860927922124e-08,-8.496087389175955e-09,2.280606675730823e-10,1.0686672380355589e-10,2.1551604945102554e-10,-7.053052569820935e-10,0,True,converged
cheq_0017,20.0,0.31,Matin,0.00031586050793626293,0.04787879458247096,0.8828786879569934,0.03317576359709025,0.03107993035034132,0.003383398123958038,1.0002072550372073e-12,0.0012875648792095226,1e-12,7.547066333584671e-08,-3.621717162265206,0.043750498748970676,-0.039160199606691745,0.8830175470104542,6.830041268613943e-05,0.038431928444877875,0.06387124944143643,0.03006373351333509,-0.014437123720316284,0.0011005225978330526,-0.4877541394962573,0.0036319783709438114,9.560053253165565,5.807336820718159e-13,-9.34579210648043,3.7158423412338436e-06,6.570057279114741,-1.3330918591236696e-08,3.909448764716217e-09,-9.618199570127217e-08,-1.2994164855228973e-08,-5.110248224582392e-09,1.8653033978521805e-10,1.853957820596719e-10,1.4709796714029721e-09,-2.415339176774106e-10,0,True,converged
cheq_0018,20.0,0.334,Matin,9.074964192748986e-05,0.04271049900150678,0.8829956282457917,0.035462306220916805,0.033123684538299204,0.003977877015087133,1.000403149785308e-12,0.001639255334470339,9.999999999999998e-13,1.2417990399786628e-07,-2.8637936003461553,0.03870366439295354,-0.04278256028714112,0.88272609455139,-0.0001325882731843333,0.04107711439806969,0.06383295183478942,0.03246537644927948,-0.0087181968180433,0.0014406032992793285,-0.4411069467504592,0.0035841119218057963,9.5542065125619,7.022408298665882e-13,-9.36816052889877,2.9108066160260196e-06,6.464013353366471,4.71274574920244e-10,9.021846736345651e-08,-1.004309524432756e-08,2.5445512363830858e-09,1.5223520222207299e-09,7.66053886991358e-15,1.3183898417423734e-15,6.8833827526759706e-15,-1.3973370393714421e-14,0,True,converged
cheq_0019,20.0,0.358,Matin,1.0000010602862445e-12,0.037757076576137326,0.8829420421712035,0.037860620641154225,0.03507866377614895,0.004571776847680628,1e-12,0.0017898199846753463,1e-12,2.0741626311474756e-07,5.316842345116283,0.0337739076391991,-0.04841704934249395,0.8823246935094161,-0.00030376273764837745,0.04371501708178018,0.06244292344257009,0.034757221141762135,-0.003997994681429359,0.0018978488751131945,-0.3818233971713007,0.0035288428540980973,9.547632318853701,8.571230391990683e-13,-9.319766184035588,2.261481510965428e-06,6.354393041465747,-1.9890364910679637e-09,-1.3394146236578308e-08,-9.308730142265631e-08,-2.2222759632484212e-08,1.326831977621623e-10,9.222584501644704e-11,7.400045853866999e-11,8.815982388554744e-10,-1.1915699056081342e-10,0,True,converged
cheq_0020,20.0,0.382,Matin,1e-12,0.03280550367729208,0.8832211228711676,0.04030653134013372,0.036729626168459525,0.005257060554810563,1.0000520151670586e-12,0.001680155385136474,1e-12,3.5335601956132677e-07,5.548212494094211,0.02901034864608016,-0.05339376187747186,0.8817663032961036,-0.000715948734067205,0.046343587910229675,0.0606142280640451,0.036892192941324314,0.0019179631255539828,0.0025212940319444942,-0.31911948376329113,0.003464181162129364,9.539578006404541,1.0590025299477078e-12,-9.20045245063118,1.7386551098904087e-06,6.240213441274425,9.099210274143843e-11,-3.808757753631653e-08,9.273525236608293e-08,-7.694614723163795e-09,1.9762893543884275e-09,3.00977992528928e-11,2.0249121823745497e-11,3.1842184444741406e-10,-3.964870444515401e-11,0,True,converged
cheq_0021,20.0,0.388,Bottinger,0.007208532136674709,0.07472786584945713,0.8078109309287793,0.04259985288271074,0.04283425315884062,0.011733140006720606,0.00037262825098879394,0.012712796784828076,1e-12,4.051263154795088e-07,-4.25025638471012,0.0278531343744205,-0.42860850505990716,0.8815949221862099,0.037959354515484385,0.046998822237413945,0.04267887562756942,0.037394167103397144,-0.058987334678765456,0.0027108174257375124,-0.636313984241137,0.0034461065155958976,0.9660529188617124,1.1189898735236337e-12,-10.055414948481207,1.6250297906653272e-06,6.210861327039799,-2.7283419967716327e-10,-3.1036304193321484e-08,6.463774226972419e-08,-7.15061316824972e-08,-1.2238707824963058e-09,1.7435468346871374e-10,3.065427078841054e-11,1.5632362071471562e-10,-3.3691132572501743e-10,0,True,converged
cheq_0022,20.0,0.4,Jakobsen,0.004369108442650259,0.033347870207754086,0.8731766479174402,0.045152051187378514,0.04208115361873606,0.0005977284510696112,0.0011977289436015865,1e-12,7.771123036966893e-05,5.349386897873316e-07,-3.9120888145086736,0.02558821771441965,-0.11502806531765077,0.8812054839468287,0.003975078705545875,0.04830643846414505,0.029327534594680495,0.03835145295567124,-0.040305815153347774,0.0031393422285910756,0.7203347337943621,0.003407113530753262,0.454028060648593,1.253007624340193e-12,0.09795371361090971,1.4162196481806482e-06,-1.7393531696630573,2.6831159516405023e-09,-2.3425279493949347e-09,1.9707261600387938e-08,7.282094927063554e-10,2.5287505422966206e-10,2.999683834659095e-14,4.8711035205428743e-14,9.725553695716371e-14,-1.8144045853030243e-14,0,True,converged
cheq_0023,20.0,0.406,Matin,9.999999999999998e-13,0.027959116892318305,0.8834600477428565,0.04278263153470561,0.03825864412592235,0.006031773553989748,1.0002947202813313e-12,0.0015077861472070765,9.999999999999998e-13,6.160944255805332e-07,5.789647279316756,0.02448353245361241,-0.05764937234243594,0.8809846232979986,-0.0012185861078576462,0.04895860708338382,0.05856155898547643,0.03880396043729715,0.00614647842053875,0.0033813540092835484,-0.2513543873956235,0.003385986094872714,9.529557193738315,1.327927131609603e-12,-9.055165504608784,1.3205277981297758e-06,6.120747547873347,4.966395295014081e-09,1.3287369426961959e-08,5.770959887740901e-08,-1.769300439491417e-08,-7.387406242287398e-10,5.735884683888415e-11,3.2171543207226705e-11,6.846396782833608e-10,-7.595130964317845e-11,0,True,converged
cheq_0024,20.0,0.431,Matin,1.001213457658557e-12,0.023141758807636303,0.883583488552263,0.04522971751516235,0.03973478417280442,0.006902592144745313,1e-12,0.0014076588043873753,1e-12,1.1270504883411065e-06,6.051416693039282,0.02012367634412551,-0.06068903908291957,0.8798359714541167,-0.001845877834031953,0.0516613291450232,0.05774170018631525,0.0404610369646463,0.007866150585212289,0.004632447016709272,-0.1732017520691685,0.0032834334452049433,9.516328217616707,1.710262461710195e-12,-8.915434637456485,9.785779754139739e-07,5.990595436987156,1.4798970937590639e-08,-4.0294956704656215e-08,8.969370668410193e-08,-7.075907859643848e-08,-3.5285552257846575e-11,2.11285426654495e-10,9.304751413807821e-11,2.5895223743077622e-09,-2.8902525530792774e-10,0,True,converged
cheq_0025,20.0,0.455,Matin,1.0032629587612553e-12,0.01843479675364144,0.8838337753173512,0.04783436268380197,0.04100934128236371,0.007856372679638434,1.0000000000000002e-12,0.0010313512802001686,1.0000000000000002e-12,2.0485952863249784e-06,6.310041391044166,0.016399518884082323,-0.05080724655590982,0.8783001921828298,-0.002727616134113908,0.05422765971184181,0.05448087005322573,0.0416187605641274,0.006406349039522675,0.006294014035995036,-0.09629436964413457,0.0031570791708751553,9.499285472941658,2.2142832967188775e-12,-8.668173428012661,7.268527478686768e-07,5.8614464366286425,-1.2405436677909165e-08,9.032589787238976e-09,-9.446035420523913e-08,-1.6322484697184336e-08,-1.1157226253999397e-08,5.6247423385613615e-11,2.2289184387069838e-11,7.865329498812912e-10,-7.665001935312349e-11,0,True,converged
cheq_0026,20.0,0.474,Bottinger,0.008974521343195844,0.053746336116384054,0.807618599979734,0.05226646805965589,0.0491697728648801,0.014932370410907232,0.00048541866937053274,0.01280651255487251,1.0000000000000002e-12,3.2978955838210023e-06,-3.43477439360743,0.013844806935849607,-0.5890619598351055,0.876714574872543,0.03565191403868855,0.05623553621463392,0.03178768720366431,0.042165456131752335,-0.06674139937199572,0.008002002668050309,-0.27093006260726477,0.003033752199625587,0.7958636287921649,2.736432433571452e-12,-9.670246150338635,5.730792250129726e-07,5.758214664912531,6.68669031256286e-09,1.682888495224688e-09,7.530483259188259e-08,-5.814788650582159e-09,-2.4564634770740668e-09,1.7419507503113607e-10,2.969252066442607e-10,-1.472311161876405e-11,-5.783175856790839e-11,0,True,converged
cheq_0027,20.0,0.48,Matin,1.000194618877209e-12,0.013717136426970962,0.8840625960392542,0.05041091859121875,0.042215466719605146,0.008894667044779925,1.0015263164904582e-12,0.0006992151751693751,1e-12,3.828509724145201e-06,6.582945240828037,0.013116897910877822,-0.019432319602209307,0.8761396168839745,-0.003909697807041454,0.056864998396424934,0.052320419981035475,0.04226384305647179,0.0004973899173191228,0.00861994318579054,-0.013625292331832014,0.002990340193376382,9.475058232789888,2.927376752735734e-12,-8.378132225651502,5.318604326940923e-07,5.725797682552592,-2.107218932678734e-08,1.9557628405664218e-08,-9.383065702195381e-08,5.223862231673593e-09,-1.2788838432697958e-08,5.845376266355728e-11,2.1452242759956164e-11,8.4338136474571e-10,-8.548978440649838e-11,0,True,converged
cheq_0028,20.0,0.505,Matin,1.0004571906079548e-12,0.009109195715321925,0.8842708452975506,0.05291666795077905,0.04338737733680423,0.009922602154258891,1.000183323192486e-12,0.00039331154228442594,9.999999999999998e-13,7.015490088240689e-06,6.845859505393136,0.01049659997383627,0.06156861332965823,0.8733536897967301,-0.005395146997639724,0.059465400027381064,0.05067185497143519,0.042283381632788185,-0.011193685935628318,0.011605415242708009,0.06803510545134761,0.0027881053940341967,9.445229577682241,3.870745497880196e-12,-8.006942074255829,3.9243856312617484e-07,5.593771676918955,-2.1655097270922852e-08,-2.1703300490116817e-08,-8.320440514353322e-08,-1.7069046620576955e-08,-6.890922321645121e-08,4.183736690421824e-11,1.8295226444919876e-11,8.455603994761418e-10,-6.707433947090029e-11,0,True,converged
cheq_0029,20.0,0.524,Bottinger,0.01104594544564602,0.03713520509050174,0.8354746121655162,0.047705565880140355,0.0467000846130751,0.010600074841039517,0.0005813061297022891,0.010757205833378844,1e-12,1.0829197718403391e-05,-3.0086066108832528,0.008924164704364416,-0.6192182497582568,0.8708374984555876,0.018003864203818835,0.061421665842684256,0.10975253916226625,0.04189912321269763,-0.04711273248860915,0.014290579286040064,0.12974090222420945,0.0026158240875757484,0.6532036321319376,4.755174202652784e-12,-9.354533047042086,3.152085766470979e-07,5.4985980258855145,1.210224809256033e-09,9.641744469490732e-08,-8.955591468406965e-08,3.3656668563253334e-08,1.5393180063938416e-08,8.437406329164787e-11,1.3592109382454254e-10,9.319178762012825e-11,-3.308105524315832e-11,0,True,converged
cheq_0030,20.0,0.531,Matin,9.999999999999998e-13,0.004630991754789492,0.8841053146281964,0.055385514990727094,0.04458989893663572,0.01104194786937126,9.999999999999998e-13,0.000246331817279885,9.999999999999998e-13,1.2617804774507485e-05,7.100983803620763,0.008425838196222536,0.25993910723131913,0.8698326479357789,-0.007068296991596745,0.062139258375622904,0.049969867435035675,0.041679656305537716,-0.029312358946703653,0.015360068968669637,0.14334747329544992,0.002549620699302288,9.40647557633494,5.118314223851108e-12,-7.682393566208179,2.917089732953925e-07,5.464949788712867,-6.257323548197746e-09,9.349427898541762e-10,-4.855202107023615e-08,1.060531218399774e-09,1.7592007850453228e-09,5.1833537462187e-13,2.7643165534385616e-13,1.3858914016395829e-11,-9.85291391536085e-13,0,True,converged
cheq_0031,20.0,0.6,Jakobsen,0.0035878952866285766,0.0009013395767998017,0.8611427968940557,0.06454486947239217,0.05129579737189237,0.013791565131977537,0.0013977477445920794,0.003337988520661903,1.0000000000000002e-12,4.602547962172706e-05,-1.8918414367041894,0.005166854064380521,0.7583377543900547,0.8583049430856772,-0.0014335595550090663,0.06918345106627945,0.030140495180827287,0.03789069811421721,-0.1315491781584689,0.02752315347425511,0.30008463708317534,0.0018847248934631491,0.12981916660613113,9.788233817986061e-12,-8.532780503725746,1.4981231743132072e-07,5.175547522125375,-3.99023747377214e-09,-4.952038779038048e-09,3.4717089647529065e-08,-4.4559376632946623e-08,-3.7448906198278564e-09,2.865602893864505e-10,4.5475326282407025e-10,1.512931668834483e-09,-1.046083783225219e-10,0,True,converged
cheq_0032,20.0,0.609,Bottinger,0.012225518751567037,0.026477440951628586,0.8286072607145036,0.06201467931043905,0.039977650446248375,0.025376923034401935,0.0006602108733334264,0.004660315916878107,1.0000000000000002e-12,5.311763229363511e-05,-2.3620285878979113,0.00489343902498168,-0.73326182703986,0.8566485672137433,0.014453958335402695,0.07010356835713677,0.0532456224250235,0.03724320026706865,-0.030770273957045065,0.02925570783987095,0.06177164778863879,0.0018022607340631247,0.4361349481527277,1.054929757203229e-11,-8.64519181498219,1.389202926697389e-07,5.142765689587751,2.9832825987341494e-08,7.807631874356957e-09,2.5038527695642188e-08,-5.201678021649059e-08,6.312053102419668e-09,5.461556346064711e-10,8.738415407938405e-10,8.992718791844823e-10,-1.1950979160276318e-10,0,True,converged
