row_id,temperature_C,CO2_loading,observed_CO2_pressure_kPa,paper,raw_pred_CO2_pressure_kPa,raw_log10_model_over_data,bubble_total_pressure_kPa,bubble_fugacity_residual_norm,chemical_charge_residual,chemical_max_reaction_residual,penalty_residual_count,diagnostic_success,model_x_CO2,model_x_MEA,model_x_H2O,model_x_MEAH+,model_x_MEACOO-,model_x_HCO3-,model_x_CO3^2-,model_x_H3O+,model_x_OH-,y_CO2,y_H2O,y_MEA,success,message
vle_0020,40.0,0.348,0.0662,Hilliard,0.1724588405758032,0.4158274726147018,6.5321264077171595,5.202003658943966e-07,-2.5643164167769804e-10,7.397161994049384e-08,0,True,7.608309763253708e-07,0.03615042672229846,0.8837901496236884,0.04099511057621521,0.0351005482968847,0.0020287702124478324,0.0019315585990895795,1.6239871008016087e-12,2.6751367755968106e-06,0.026401638580058336,0.9729125915577186,0.0006857698622230453,True,converged
vle_0021,40.0,0.35,0.0721,Hilliard,0.17996595380441088,0.39725508775381874,6.538113863557059,2.1454569321122108e-07,-1.2874516289945948e-10,6.560764731489144e-08,0,True,7.926784764105099e-07,0.035745250211395345,0.8837470457309284,0.0412189555239047,0.03528187538030012,0.0020724606025915734,0.0019309998057064973,1.6469943988358527e-12,2.6200650499605395e-06,0.02752566834412707,0.9717975453294031,0.0006767863264698831,True,converged
vle_0022,40.0,0.352,0.064,Idris,0.18781958186993267,0.4675608953877234,6.544444236071019,6.539413579809139e-07,-2.592387655784133e-10,9.596659822364018e-08,0,True,8.259522140979996e-07,0.03534112437378615,0.8837029744822783,0.0414427154657665,0.03546223845958457,0.0021171992914777783,0.001930356012633892,1.6704723800167186e-12,2.5659605880750105e-06,0.028699088126494732,0.97063309656404,0.0006678153094652916,True,converged
vle_0023,40.0,0.353,0.0851,Aronu,0.1918823622509339,0.35310549631251575,6.547732911460115,5.448457791601413e-07,-2.5949191904253696e-10,8.241299553901626e-08,0,True,8.431498186293169e-07,0.03513946214415622,0.8836805270234879,0.041554606480958975,0.03555200774701913,0.002139968664975548,0.0019300455525189798,1.6823939021586872e-12,2.539235382242603e-06,0.029305160250976854,0.9700315052058048,0.0006633345432182975,True,converged
vle_0024,40.0,0.355,0.097,Idris,0.2002898303353521,0.3148871643964572,6.554609847208887,7.494839415755905e-07,-2.61172935929472e-10,7.17139734263128e-08,0,True,8.787014391134354e-07,0.034736971064183685,0.88363489693705,0.0417782896152408,0.035730811699879586,0.00218633924127459,0.001929326208147318,1.7066021525571845e-12,2.4865310783479418e-06,0.030557094167952714,0.9687885231762536,0.0006543826557935884,True,converged
vle_0025,40.0,0.36,0.0966,Hilliard,0.22306702340462273,0.3634582456973496,6.573493505208412,7.913644370916018e-07,-1.5952340946868325e-10,5.041305417563535e-08,0,True,9.748097618978764e-07,0.03373573937734739,0.8835160013066327,0.04233731866690467,0.036173002814456616,0.0023072513832949762,0.0019273529970594049,1.7693577693758602e-12,2.3586427729925662e-06,0.033934318673606176,0.9654336212718911,0.0006320600545028049,True,converged
vle_0026,40.0,0.365,0.0677,Jou,0.2486181828087827,0.5649442191150456,6.595116541954396,1.3155745115511763e-07,-1.3182345888490074e-10,8.94659724082203e-08,0,True,1.0822978366740184e-06,0.032742060003173375,0.8833899189190103,0.04289597701834907,0.03660801156107707,0.00243569855518766,0.001925015397613709,1.8354819594705125e-12,2.2362459165005126e-06,0.037697314554976345,0.9616928639564494,0.0006098214885743005,True,converged
vle_0027,40.0,0.375,0.107,Idris,0.30955527710718767,0.46135443431093476,6.6480442429549385,5.572257555930271e-07,-1.3483785268759218e-10,8.309243781923215e-08,0,True,1.3375498387006774e-06,0.030779575182003565,0.8831139224152278,0.044012237942113466,0.03745420677931899,0.0027174020405215413,0.0019193111757680363,1.9788274492106763e-12,2.006913228991401e-06,0.04656335995886752,0.9528710270949977,0.0005656129461348122,True,converged
vle_0028,40.0,0.377,0.123,Idris,0.32355071836244376,0.420037256960828,6.660413353433679,2.1082542958628103e-07,-6.48983824607286e-11,6.493800697171537e-08,0,True,1.395994050949558e-06,0.030391382295349465,0.883054620763077,0.04423528661068561,0.037619344004622315,0.0027780345629458856,0.0019179723455120638,2.0094131393612697e-12,1.9634217472785035e-06,0.048578173935051934,0.950865008888318,0.0005568171766300126,True,converged
vle_0029,40.0,0.382,0.131,Hilliard,0.3615830584292119,0.4409367782408354,6.694348062152888,9.607248241394473e-07,-5.355158823830334e-11,7.19774000401685e-08,0,True,1.5545396175152488e-06,0.029427689122902053,0.8828998761327188,0.044792606557237206,0.038025699317194205,0.002936383293823191,0.001914332969738128,2.088899930077371e-12,1.8580646801452967e-06,0.054013184715245834,0.9454519159456148,0.000534899339139316,True,converged
vle_0030,40.0,0.386,0.12,Hilliard,0.3954377684772153,0.5178969006141636,6.724907294499003,1.978361208188062e-08,-8.678774344107024e-12,5.8539214364827785e-08,0,True,1.6953712815574142e-06,0.02866407570332189,0.8827690658921916,0.04523813341142075,0.038343769817143776,0.0030703788816455408,0.0019111038030028898,2.155748767796166e-12,1.777117836192865e-06,0.05880196576102762,0.9406805907962371,0.0005174434427351079,True,converged
vle_0031,40.0,0.389,0.113,Hilliard,0.42303978177384505,0.5733027659542447,6.750017280110932,1.9122626149226107e-08,-1.704954458322215e-11,9.488699959092628e-08,0,True,1.8100178141799679e-06,0.028095889975873294,0.8826666325822445,0.045572078312843545,0.03857799782527556,0.0031753837620307696,0.0019084892238288096,2.207893960192636e-12,1.718297881451916e-06,0.06267239982041833,0.9368231997801657,0.0005044003994160084,True,converged
vle_0032,40.0,0.4,0.128,Hilliard,0.5431785243932835,0.627732621297137,6.860915864207688,8.119157186570192e-07,-6.950240990329762e-11,7.707119920041805e-08,0,True,2.307608542457848e-06,0.02604855382952985,0.8822566811767808,0.04679488471099769,0.03940247201333929,0.0035962725297524647,0.001897312114301364,2.4150556433593677e-12,1.5160143410615056e-06,0.07916997309746354,0.9203730503454773,0.0004569765570590886,True,converged
vle_0033,40.0,0.401,0.1835,Aronu,0.5557713792849458,0.48126010944399417,6.8726542239510895,2.2316356140805738e-07,-1.388415522654595e-10,8.422138364494458e-08,0,True,2.3596627077572017e-06,0.0258654349310655,0.8822165583070877,0.04690590008844339,0.039474570084549465,0.0036375250604364236,0.0018961532277085723,2.435216999461613e-12,1.4986355661373053e-06,0.08086706549968592,0.918680234512441,0.00045269998787305976,True,converged
vle_0034,40.0,0.417,0.2928,Aronu,0.805465249874185,0.4394757360393554,7.108648690070866,2.5809892534311984e-07,-7.179611888359215e-11,5.913035749927076e-08,0,True,3.3892804468692226e-06,0.02301234898101613,0.881501041084458,0.04867887384488976,0.040554566298031725,0.0043740114155078145,0.00187452711644057,2.79173997063054e-12,1.2419764172312601e-06,0.11330778675266837,0.8863069691046301,0.00038524414270139977,True,converged
vle_0035,40.0,0.421,0.3188,Aronu,0.8848051140360621,0.44332931139841936,7.184536880815769,9.151240689675433e-07,-7.244440652096748e-11,6.104852090516033e-08,0,True,3.715826019385171e-06,0.02232374130786478,0.8812986517440731,0.049120961239891923,0.04080104991898251,0.004582664650293737,0.0018680314393922277,2.891756494059016e-12,1.1838705905174722e-06,0.1231540917270087,0.8764771891608004,0.00036871911219085447,True,converged
vle_0036,40.0,0.433,0.3809,Aronu,1.1756704208613316,0.48947461909444295,7.464986278728746,6.294735772627291e-07,-7.384674602257596e-11,6.348201964101463e-08,0,True,4.9121655259065645e-06,0.02032505814873554,0.8806273591423188,0.05044420688173251,0.041476353140850165,0.005275344105239863,0.0018457433039234378,3.2213175509127054e-12,1.0231084524372384e-06,0.15749130366272326,0.8421884875286941,0.00032020880858268534,True,converged
vle_0037,40.0,0.436,0.445,Idris,1.262848003448821,0.4529910709791116,7.549567688371152,8.402998279422036e-07,-1.4849518582309849e-10,9.762833030890761e-08,0,True,5.270699445033783e-06,0.019842217860466572,0.8804434828062002,0.0507742411376697,0.04162911928793435,0.005465228436854438,0.0018394538038350302,3.3111108849881862e-12,9.859642835883358e-07,0.16727421430951964,0.8324174117244777,0.0003083739660026637,True,converged
vle_0038,40.0,0.447,0.5702,Aronu,1.6433311877774412,0.4596978845636236,7.920506233169967,7.561979256109908e-07,-7.521671375230808e-11,5.631548205542458e-08,0,True,6.836682061515617e-06,0.01813462634784502,0.8797093065890544,0.0519815124934855,0.0421292632984381,0.006223800132251969,0.001813794692257785,3.667877622431463e-12,8.597609378458434e-07,0.20747804993769225,0.792255727427319,0.00026622263498873037,True,converged
vle_0039,40.0,0.46,0.813,Idris,2.2451173672412272,0.4411485038044616,8.511072634689773,3.067444218629589e-07,-1.5445638347434335e-10,8.559585040757156e-08,0,True,9.320257250780327e-06,0.016253691559660898,0.878710780291333,0.05340204158334734,0.042589390557532365,0.007256170741395024,0.0017778754456684177,4.149560364289684e-12,7.295596626249995e-07,0.2637878283508576,0.7359926643637941,0.0002195072853483221,True,converged
