temperature_C,CO2_loading,legacy_pcsaft_CO2_pressure_kPa,legacy_pcsaft_total_pressure_Pa,legacy_pcsaft_y_CO2,epcsaft_success,epcsaft_message,epcsaft_CO2_pressure_kPa,epcsaft_total_pressure_Pa,epcsaft_y_CO2,epcsaft_y_MEA,epcsaft_y_H2O,epcsaft_bubble_residual,epcsaft_max_fugacity_residual,epcsaft_iterations,epcsaft_method,epcsaft_equilibrium_split_detected,epcsaft_equilibrium_message,epcsaft_liquid_fugacity_pressure_kPa,x6_CO2,x6_MEA,x6_H2O,x6_MEAH+,x6_MEACOO-,x6_HCO3-,x_apparent_CO2,x_apparent_MEA,x_apparent_H2O
40,0.203,0.0036370621067809,6211.087369703841,0.000585575743874,True,solved,0.003637062104503,6211.08736236859,0.0005855757441988,1.139285935862697e-05,0.9994030313964424,5.031955518930432e-08,5.03195547452151e-08,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.0036503311433212,3.605868674142008e-10,0.0668097812248344,0.8876209237331302,0.0227846473407242,0.0226452152832825,0.0001394320574417,3.7780308764673603e-10,0.0699996142753349,0.930000385346862
40,0.2207,0.0049056855973433,6292.614364018184,0.0007795941898798,True,solved,0.0049056855906785,6292.614351847898,0.0007795941903285,9.436618728986903e-06,0.9992109691909424,9.075127627156121e-08,9.075127316293675e-08,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.0049237160559761,4.826668130875634e-10,0.0628581915799831,0.8875992301138899,0.02477128891173,0.0246101633434258,0.0001611255683041,5.078258129462132e-10,0.0661346738037337,0.9338653256884404
40,0.2384,0.0065685965585203,6374.057167890118,0.0010305204966799,True,solved,0.0065685965567456,6374.057162393545,0.0010305204972901,7.756120733361424e-06,0.9989617233819764,1.4686116411866126e-07,1.4686115434869862e-07,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.0065929149352315,6.419019665766531e-10,0.0589094391995986,0.8875746992702889,0.0267579304441052,0.0265722741735626,0.0001856562705426,6.78196221205602e-10,0.0622402814429422,0.9377597178788616
40,0.2561,0.0087547818416496,6455.335163469801,0.0013562087203763,True,solved,0.0087547818379096,6455.335156756207,0.0013562087212074,6.3215217428713045e-06,0.9986374697570496,2.2244402164695034e-07,2.224439974440884e-07,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.0087874244092863,8.505018872010772e-10,0.054964097994507,0.8875467573048365,0.0287445719250774,0.0285309738742688,0.0002135980508085,9.023788762236388e-10,0.0583166736339093,0.9416833254637116
40,0.2738,0.0116541764006747,6536.405831696372,0.0017829640173444,True,solved,0.0116541763947385,6536.405824215844,0.0017829640184767,5.105058803288127e-06,0.99821193092272,3.147288016869254e-07,3.147287532812016e-07,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.0116979287702611,1.1265692696608622e-09,0.051022963573908,0.8875146086281289,0.0307312133356969,0.0304854668532626,0.0002457464824342,1.2003454114952319e-09,0.0543643270380221,0.9456356717616324
40,0.2915,0.0156131031696031,6617.352582738213,0.0023594183586848,True,solved,0.0156131031596168,6617.352574197894,0.0023594183602207,4.081053458233967e-06,0.9976365005863208,4.243612181653589e-07,4.243611282095383e-07,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.0156721052004178,1.5033250333909887e-09,0.0470874151668763,0.8874768740474589,0.0327178546411697,0.0324343739125345,0.0002834807286352,1.6085838591549135e-09,0.0503843509050806,0.9496156474863356
40,0.3092,0.0209971835630749,6698.265216487703,0.0031347196452285,True,solved,0.0209971835448964,6698.265206208496,0.0031347196473251,3.225744464558851e-06,0.9968620546082104,5.462067407258075e-07,5.462065928441007e-07,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.0210770281112077,2.015964170062609e-09,0.0431585463646643,0.887432460010267,0.0347044958045522,0.0343766014938256,0.0003278943107265,2.1663267234318704e-09,0.0463775664878717,0.9536224313458016
40,0.3269,0.0284227138440965,6779.450455203738,0.004192480501466,True,solved,0.0284227138259274,6779.450446217623,0.004192480504343,2.517399981065794e-06,0.995805002095676,6.799005556334947e-07,6.799003245128166e-07,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.0285314222683427,2.7242505672550303e-09,0.039238218452819,0.8873795052967117,0.0366911367631093,0.036310288367616,0.0003808483954933,2.939994012009776e-09,0.0423456376149192,0.9576543594450868
40,0.3446,0.0388552866864153,6861.532667715358,0.0056627707784932,True,solved,0.038855286683218,6861.53266235676,0.0056627707824496,1.936215809064913e-06,0.9943352930017412,8.170738521329213e-07,8.170735199541923e-07,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.0390046719013564,3.7224122225145382e-09,0.0353290748608719,0.8873153665809951,0.0386777774178604,0.0382327911927787,0.0004449862250816,4.0345034775034625e-09,0.0382911044943012,0.9617088914711952
40,0.3623,0.0543926822201188,6946.208644385792,0.0078305569274947,True,solved,0.0543926822663443,6946.2086451627065,0.0078305569332736,1.4643026226785355e-06,0.9921679787641036,3.9918816341355523e-07,3.991880836232143e-07,38,bubble_pressure_phi_iteration,False,no two-phase Rachford-Rice bracket; liquid-like single phase,0.054602713688606,5.2151975752482605e-09,0.0314364056160196,0.8872347540615463,0.0406644175536182,0.0401388201343235,0.0005255974192947,5.67689264074924e-09,0.0342194321726525,0.9657805621504548
