temperature_C,CO2_loading,effective_CO2_loading,species,mole_fraction,curve_role,solver_success
20.0,0.40265625,0.40265625,MEAH+,0.045763650376224034,epcsaft_activity_equilibrium_curve,True
20.0,0.40265625,0.40265625,MEACOO-,0.04441644027096546,epcsaft_activity_equilibrium_curve,True
20.0,0.40265625,0.40265625,HCO3-,0.00021497026702083628,epcsaft_activity_equilibrium_curve,True
20.0,0.40265625,0.40265625,CO3^2-,0.0005651881186561535,epcsaft_activity_equilibrium_curve,True
20.0,0.40265625,0.40265625,H3O+,3.3324421048522306e-13,epcsaft_activity_equilibrium_curve,True
20.0,0.40265625,0.40265625,OH-,1.863833763533338e-06,epcsaft_activity_equilibrium_curve,True
20.0,0.40265625,0.40265625,MEA + MEAH+,0.06782972644620394,epcsaft_activity_equilibrium_curve,True
20.0,0.40750000000000003,0.40750000000000003,CO2,2.520285344377788e-08,epcsaft_activity_equilibrium_curve,True
20.0,0.40750000000000003,0.40750000000000003,MEA,0.020994835608408396,epcsaft_activity_equilibrium_curve,True
20.0,0.40750000000000003,0.40750000000000003,MEAH+,0.04630655651064455,epcsaft_activity_equilibrium_curve,True
20.0,0.40750000000000003,0.40750000000000003,MEACOO-,0.0449447742259203,epcsaft_activity_equilibrium_curve,True
20.0,0.40750000000000003,0.40750000000000003,HCO3-,0.0002309710813664145,epcsaft_activity_equilibrium_curve,True
20.0,0.40750000000000003,0.40750000000000003,CO3^2-,0.0005645422514253554,epcsaft_activity_equilibrium_curve,True
20.0,0.40750000000000003,0.40750000000000003,H3O+,3.5154640173633177e-13,epcsaft_activity_equilibrium_curve,True
20.0,0.40750000000000003,0.40750000000000003,OH-,1.7269336674342488e-06,epcsaft_activity_equilibrium_curve,True
20.0,0.40750000000000003,0.40750000000000003,MEA + MEAH+,0.06730139211905295,epcsaft_activity_equilibrium_curve,True
20.0,0.41234375,0.41234375,CO2,2.9166995404769597e-08,epcsaft_activity_equilibrium_curve,True
20.0,0.41234375,0.41234375,MEA,0.019925391820905417,epcsaft_activity_equilibrium_curve,True
20.0,0.41234375,0.41234375,MEAH+,0.04684945071309193,epcsaft_activity_equilibrium_curve,True
20.0,0.41234375,0.41234375,MEACOO-,0.04547132336608415,epcsaft_activity_equilibrium_curve,True
20.0,0.41234375,0.41234375,HCO3-,0.0002487732298390504,epcsaft_activity_equilibrium_curve,True
20.0,0.41234375,0.41234375,CO3^2-,0.0005638791837273125,epcsaft_activity_equilibrium_curve,True
20.0,0.41234375,0.41234375,H3O+,3.7181372120599813e-13,epcsaft_activity_equilibrium_curve,True
20.0,0.41234375,0.41234375,OH-,1.595983284387179e-06,epcsaft_activity_equilibrium_curve,True
20.0,0.41234375,0.41234375,MEA + MEAH+,0.06677484253399735,epcsaft_activity_equilibrium_curve,True
20.0,0.4171875,0.4171875,CO2,3.394063895273676e-08,epcsaft_activity_equilibrium_curve,True
20.0,0.4171875,0.4171875,MEA,0.01885804450967171,epcsaft_activity_equilibrium_curve,True
20.0,0.4171875,0.4171875,MEAH+,0.04739232457359688,epcsaft_activity_equilibrium_curve,True
20.0,0.4171875,0.4171875,MEACOO-,0.04599579628105487,epcsaft_activity_equilibrium_curve,True
20.0,0.4171875,0.4171875,HCO3-,0.0002686760023305927,epcsaft_activity_equilibrium_curve,True
20.0,0.4171875,0.4171875,CO3^2-,0.0005631908655799789,epcsaft_activity_equilibrium_curve,True
20.0,0.4171875,0.4171875,H3O+,3.943689314526403e-13,epcsaft_activity_equilibrium_curve,True
20.0,0.4171875,0.4171875,OH-,1.470793126771902e-06,epcsaft_activity_equilibrium_curve,True
20.0,0.4171875,0.4171875,MEA + MEAH+,0.06625036908326859,epcsaft_activity_equilibrium_curve,True
20.0,0.42203125,0.42203125,CO2,3.9736952263921303e-08,epcsaft_activity_equilibrium_curve,True
20.0,0.42203125,0.42203125,MEA,0.017793158863578275,epcsaft_activity_equilibrium_curve,True
20.0,0.42203125,0.42203125,MEAH+,0.04793518675666752,epcsaft_activity_equilibrium_curve,True
20.0,0.42203125,0.42203125,MEACOO-,0.04651781909352261,epcsaft_activity_equilibrium_curve,True
20.0,0.42203125,0.42203125,HCO3-,0.00029104399380238473,epcsaft_activity_equilibrium_curve,True
20.0,0.42203125,0.42203125,CO3^2-,0.0005624863547701966,epcsaft_activity_equilibrium_curve,True
20.0,0.42203125,0.42203125,H3O+,4.196074270486042e-13,epcsaft_activity_equilibrium_curve,True
20.0,0.42203125,0.42203125,OH-,1.351194509646553e-06,epcsaft_activity_equilibrium_curve,True
20.0,0.42203125,0.42203125,MEA + MEAH+,0.06572834562024579,epcsaft_activity_equilibrium_curve,True
20.0,0.426875,0.426875,CO2,4.683964615373623e-08,epcsaft_activity_equilibrium_curve,True
20.0,0.426875,0.426875,MEA,0.016731187027714933,epcsaft_activity_equilibrium_curve,True
20.0,0.426875,0.426875,MEAH+,0.04847802625729018,epcsaft_activity_equilibrium_curve,True
20.0,0.426875,0.426875,MEACOO-,0.04703695063156173,epcsaft_activity_equilibrium_curve,True
20.0,0.426875,0.426875,HCO3-,0.0003163285845243888,epcsaft_activity_equilibrium_curve,True
20.0,0.426875,0.426875,CO3^2-,0.0005617551440041347,epcsaft_activity_equilibrium_curve,True
20.0,0.426875,0.426875,H3O+,4.48023591568275e-13,epcsaft_activity_equilibrium_curve,True
20.0,0.426875,0.426875,OH-,1.2369886868089565e-06,epcsaft_activity_equilibrium_curve,True
20.0,0.426875,0.426875,MEA + MEAH+,0.06520921328500512,epcsaft_activity_equilibrium_curve,True
20.0,0.43171875000000004,0.43171875000000004,CO2,5.5631237108357824e-08,epcsaft_activity_equilibrium_curve,True
20.0,0.43171875000000004,0.43171875000000004,MEA,0.015672698222039393,epcsaft_activity_equilibrium_curve,True
20.0,0.43171875000000004,0.43171875000000004,MEAH+,0.04902081139041172,epcsaft_activity_equilibrium_curve,True
20.0,0.43171875000000004,0.43171875000000004,MEACOO-,0.04755265331732757,epcsaft_activity_equilibrium_curve,True
20.0,0.43171875000000004,0.43171875000000004,HCO3-,0.0003450981404114404,epcsaft_activity_equilibrium_curve,True
20.0,0.43171875000000004,0.43171875000000004,CO3^2-,0.0005609660420402233,epcsaft_activity_equilibrium_curve,True
20.0,0.43171875000000004,0.43171875000000004,H3O+,4.802256727085516e-13,epcsaft_activity_equilibrium_curve,True
20.0,0.43171875000000004,0.43171875000000004,OH-,1.1280850121651078e-06,epcsaft_activity_equilibrium_curve,True
20.0,0.43171875000000004,0.43171875000000004,MEA + MEAH+,0.06469350961245111,epcsaft_activity_equilibrium_curve,True
20.0,0.4365625,0.4365625,CO2,6.663750591711217e-08,epcsaft_activity_equilibrium_curve,True
20.0,0.4365625,0.4365625,MEA,0.014618406116908216,epcsaft_activity_equilibrium_curve,True
20.0,0.4365625,0.4365625,MEAH+,0.04956356460232002,epcsaft_activity_equilibrium_curve,True
20.0,0.4365625,0.4365625,MEACOO-,0.04806419097514951,epcsaft_activity_equilibrium_curve,True
20.0,0.4365625,0.4365625,HCO3-,0.00037806508983042404,epcsaft_activity_equilibrium_curve,True
20.0,0.4365625,0.4365625,CO3^2-,0.0005601422419376862,epcsaft_activity_equilibrium_curve,True
20.0,0.4365625,0.4365625,H3O+,5.169905440957898e-13,epcsaft_activity_equilibrium_curve,True
20.0,0.4365625,0.4365625,OH-,1.0242910350785355e-06,epcsaft_activity_equilibrium_curve,True
20.0,0.4365625,0.4365625,MEA + MEAH+,0.06418197071922824,epcsaft_activity_equilibrium_curve,True
20.0,0.44140625,0.44140625,CO2,8.059069236612146e-08,epcsaft_activity_equilibrium_curve,True
20.0,0.44140625,0.44140625,MEA,0.013569227181317674,epcsaft_activity_equilibrium_curve,True
20.0,0.44140625,0.44140625,MEAH+,0.05010623805880159,epcsaft_activity_equilibrium_curve,True
20.0,0.44140625,0.44140625,MEACOO-,0.048570694888044705,epcsaft_activity_equilibrium_curve,True
20.0,0.44140625,0.44140625,HCO3-,0.0004161443451084448,epcsaft_activity_equilibrium_curve,True
20.0,0.44140625,0.44140625,CO3^2-,0.0005592367762472669,epcsaft_activity_equilibrium_curve,True
20.0,0.44140625,0.44140625,H3O+,5.593092458332633e-13,epcsaft_activity_equilibrium_curve,True
20.0,0.44140625,0.44140625,OH-,9.255121014563534e-07,epcsaft_activity_equilibrium_curve,True
20.0,0.44140625,0.44140625,MEA + MEAH+,0.06367546524011927,epcsaft_activity_equilibrium_curve,True
20.0,0.44625000000000004,0.44625000000000004,CO2,9.853261778972521e-08,epcsaft_activity_equilibrium_curve,True
20.0,0.44625000000000004,0.44625000000000004,MEA,0.012526350459079303,epcsaft_activity_equilibrium_curve,True
20.0,0.44625000000000004,0.44625000000000004,MEAH+,0.05064884994477139,epcsaft_activity_equilibrium_curve,True
20.0,0.44625000000000004,0.44625000000000004,MEACOO-,0.049070957710329155,epcsaft_activity_equilibrium_curve,True
20.0,0.44625000000000004,0.44625000000000004,HCO3-,0.00046052275518072345,epcsaft_activity_equilibrium_curve,True
20.0,0.44625000000000004,0.44625000000000004,CO3^2-,0.0005582690429878736,epcsaft_activity_equilibrium_curve,True
20.0,0.44625000000000004,0.44625000000000004,H3O+,6.084637136470739e-13,epcsaft_activity_equilibrium_curve,True
20.0,0.44625000000000004,0.44625000000000004,OH-,8.31633943535678e-07,epcsaft_activity_equilibrium_curve,True
20.0,0.44625000000000004,0.44625000000000004,MEA + MEAH+,0.06317520040385069,epcsaft_activity_equilibrium_curve,True
20.0,0.45109375,0.45109375,CO2,1.2197466591578384e-07,epcsaft_activity_equilibrium_curve,True
20.0,0.45109375,0.45109375,MEA,0.011491336432911243,epcsaft_activity_equilibrium_curve,True
20.0,0.45109375,0.45109375,MEAH+,0.05119135410080735,epcsaft_activity_equilibrium_curve,True
20.0,0.45109375,0.45109375,MEACOO-,0.04956346494904002,epcsaft_activity_equilibrium_curve,True
20.0,0.45109375,0.45109375,HCO3-,0.000512757701318669,epcsaft_activity_equilibrium_curve,True
20.0,0.45109375,0.45109375,CO3^2-,0.0005571945594956958,epcsaft_activity_equilibrium_curve,True
20.0,0.45109375,0.45109375,H3O+,6.661418803604515e-13,epcsaft_activity_equilibrium_curve,True
20.0,0.45109375,0.45109375,OH-,7.425742002667851e-07,epcsaft_activity_equilibrium_curve,True
20.0,0.45109375,0.45109375,MEA + MEAH+,0.0626826905337186,epcsaft_activity_equilibrium_curve,True
20.0,0.4559375,0.4559375,CO2,1.5315408861639585e-07,epcsaft_activity_equilibrium_curve,True
20.0,0.4559375,0.4559375,MEA,0.010466258994251984,epcsaft_activity_equilibrium_curve,True
20.0,0.4559375,0.4559375,MEAH+,0.051733725317776334,epcsaft_activity_equilibrium_curve,True
20.0,0.4559375,0.4559375,MEACOO-,0.050046167670718886,epcsaft_activity_equilibrium_curve,True
20.0,0.4559375,0.4559375,HCO3-,0.0005749185430086099,epcsaft_activity_equilibrium_curve,True
20.0,0.4559375,0.4559375,CO3^2-,0.000555990539132213,epcsaft_activity_equilibrium_curve,True
20.0,0.4559375,0.4559375,H3O+,7.345898516580392e-13,epcsaft_activity_equilibrium_curve,True
20.0,0.4559375,0.4559375,OH-,6.582711026859918e-07,epcsaft_activity_equilibrium_curve,True
20.0,0.4559375,0.4559375,MEA + MEAH+,0.06219998431202832,epcsaft_activity_equilibrium_curve,True
20.0,0.46078125000000003,0.46078125000000003,CO2,1.9547356567761302e-07,epcsaft_activity_equilibrium_curve,True
20.0,0.46078125000000003,0.46078125000000003,MEA,0.00945392855423558,epcsaft_activity_equilibrium_curve,True
20.0,0.46078125000000003,0.46078125000000003,MEAH+,0.05227592413722704,epcsaft_activity_equilibrium_curve,True
20.0,0.46078125000000003,0.46078125000000003,MEACOO-,0.05051629454070409,epcsaft_activity_equilibrium_curve,True
20.0,0.46078125000000003,0.46078125000000003,HCO3-,0.0006498088886464342,epcsaft_activity_equilibrium_curve,True
20.0,0.46078125000000003,0.46078125000000003,CO3^2-,0.0005546211170050556,epcsaft_activity_equilibrium_curve,True
20.0,0.46078125000000003,0.46078125000000003,H3O+,8.168375948998648e-13,epcsaft_activity_equilibrium_curve,True
20.0,0.46078125000000003,0.46078125000000003,OH-,5.787223777783096e-07,epcsaft_activity_equilibrium_curve,True
20.0,0.46078125000000003,0.46078125000000003,MEA + MEAH+,0.06172985269146262,epcsaft_activity_equilibrium_curve,True
20.0,0.465625,0.465625,CO2,2.542275743311298e-07,epcsaft_activity_equilibrium_curve,True
20.0,0.465625,0.465625,MEA,0.008458187812170264,epcsaft_activity_equilibrium_curve,True
20.0,0.465625,0.465625,MEAH+,0.05281788554181019,epcsaft_activity_equilibrium_curve,True
20.0,0.465625,0.465625,MEACOO-,0.05097006728269624,epcsaft_activity_equilibrium_curve,True
20.0,0.465625,0.465625,HCO3-,0.0007412608700106526,epcsaft_activity_equilibrium_curve,True
20.0,0.465625,0.465625,CO3^2-,0.0005530268484414511,epcsaft_activity_equilibrium_curve,True
20.0,0.465625,0.465625,H3O+,9.170344081917367e-13,epcsaft_activity_equilibrium_curve,True
20.0,0.465625,0.465625,OH-,5.039447033159255e-07,epcsaft_activity_equilibrium_curve,True
20.0,0.465625,0.465625,MEA + MEAH+,0.061276073353980456,epcsaft_activity_equilibrium_curve,True
20.0,0.47046875,0.47046875,CO2,3.3786545168919647e-07,epcsaft_activity_equilibrium_curve,True
20.0,0.47046875,0.47046875,MEA,0.007484337873648214,epcsaft_activity_equilibrium_curve,True
20.0,0.47046875,0.47046875,MEAH+,0.053359543807502824,epcsaft_activity_equilibrium_curve,True
20.0,0.47046875,0.47046875,MEACOO-,0.05140224956664835,epcsaft_activity_equilibrium_curve,True
20.0,0.47046875,0.47046875,HCO3-,0.0008545587984924536,epcsaft_activity_equilibrium_curve,True
20.0,0.47046875,0.47046875,CO3^2-,0.0005511508299786207,epcsaft_activity_equilibrium_curve,True
20.0,0.47046875,0.47046875,H3O+,1.0409069505351528e-12,epcsaft_activity_equilibrium_curve,True
20.0,0.47046875,0.47046875,OH-,4.34039862270482e-07,epcsaft_activity_equilibrium_curve,True
20.0,0.47046875,0.47046875,MEA + MEAH+,0.06084388168115104,epcsaft_activity_equilibrium_curve,True
20.0,0.4753125,0.4753125,CO2,4.601913994609762e-07,epcsaft_activity_equilibrium_curve,True
20.0,0.4753125,0.4753125,MEA,0.006539740145116938,epcsaft_activity_equilibrium_curve,True
20.0,0.4753125,0.4753125,MEAH+,0.05390077235375618,epcsaft_activity_equilibrium_curve,True
20.0,0.4753125,0.4753125,MEACOO-,0.0518056050171139,epcsaft_activity_equilibrium_curve,True
20.0,0.4753125,0.4753125,HCO3-,0.000997036658667517,epcsaft_activity_equilibrium_curve,True
20.0,0.4753125,0.4753125,CO3^2-,0.0005488808714442477,epcsaft_activity_equilibrium_curve,True
20.0,0.4753125,0.4753125,H3O+,1.1963889568624678e-12,epcsaft_activity_equilibrium_curve,True
20.0,0.4753125,0.4753125,OH-,3.691987304914979e-07,epcsaft_activity_equilibrium_curve,True
20.0,0.4753125,0.4753125,MEA + MEAH+,0.06044051249887311,epcsaft_activity_equilibrium_curve,True
20.0,0.48015625,0.48015625,CO2,6.44156623478498e-07,epcsaft_activity_equilibrium_curve,True
20.0,0.48015625,0.48015625,MEA,0.005634493656332732,epcsaft_activity_equilibrium_curve,True
20.0,0.48015625,0.48015625,MEAH+,0.05444141669742756,epcsaft_activity_equilibrium_curve,True
20.0,0.48015625,0.48015625,MEACOO-,0.052170186511237525,epcsaft_activity_equilibrium_curve,True
20.0,0.48015625,0.48015625,HCO3-,0.0011787478508475486,epcsaft_activity_equilibrium_curve,True
20.0,0.48015625,0.48015625,CO3^2-,0.0005460864443018071,epcsaft_activity_equilibrium_curve,True
20.0,0.48015625,0.48015625,H3O+,1.3943755723441781e-12,epcsaft_activity_equilibrium_curve,True
20.0,0.48015625,0.48015625,OH-,3.097179689179473e-07,epcsaft_activity_equilibrium_curve,True
20.0,0.48015625,0.48015625,MEA + MEAH+,0.060075910353760295,epcsaft_activity_equilibrium_curve,True
20.0,0.485,0.485,CO2,9.281139742366921e-07,epcsaft_activity_equilibrium_curve,True
20.0,0.485,0.485,MEA,0.004782052831451796,epcsaft_activity_equilibrium_curve,True
20.0,0.485,0.485,MEAH+,0.05498124919410722,epcsaft_activity_equilibrium_curve,True
20.0,0.485,0.485,MEACOO-,0.052482762964362134,epcsaft_activity_equilibrium_curve,True
20.0,0.485,0.485,HCO3-,0.0014130704459231333,epcsaft_activity_equilibrium_curve,True
20.0,0.485,0.485,CO3^2-,0.0005425800210100378,epcsaft_activity_equilibrium_curve,True
20.0,0.485,0.485,H3O+,1.6493459289926485e-12,epcsaft_activity_equilibrium_curve,True
20.0,0.485,0.485,OH-,2.56021973705571e-07,epcsaft_activity_equilibrium_curve,True
20.0,0.485,0.485,MEA + MEAH+,0.05976330202555902,epcsaft_activity_equilibrium_curve,True
20.0,0.48984375,0.48984375,CO2,1.3751578298788007e-06,epcsaft_activity_equilibrium_curve,True
20.0,0.48984375,0.48984375,MEA,0.0039990860800752015,epcsaft_activity_equilibrium_curve,True
20.0,0.48984375,0.48984375,MEAH+,0.055520012273238606,epcsaft_activity_equilibrium_curve,True
20.0,0.48984375,0.48984375,MEACOO-,0.052726916455664914,epcsaft_activity_equilibrium_curve,True
20.0,0.48984375,0.48984375,HCO3-,0.0017165470009922966,epcsaft_activity_equilibrium_curve,True
20.0,0.48984375,0.48984375,CO3^2-,0.0005381702381220832,epcsaft_activity_equilibrium_curve,True
20.0,0.48984375,0.48984375,H3O+,1.9792133154084005e-12,epcsaft_activity_equilibrium_curve,True
20.0,0.48984375,0.48984375,OH-,2.0863019806840928e-07,epcsaft_activity_equilibrium_curve,True
20.0,0.48984375,0.48984375,MEA + MEAH+,0.05951909835331381,epcsaft_activity_equilibrium_curve,True
20.0,0.4946875,0.4946875,CO2,2.0839962226122248e-06,epcsaft_activity_equilibrium_curve,True
20.0,0.4946875,0.4946875,MEA,0.0033034829024786295,epcsaft_activity_equilibrium_curve,True
20.0,0.4946875,0.4946875,MEAH+,0.056057367547316786,epcsaft_activity_equilibrium_curve,True
20.0,0.4946875,0.4946875,MEACOO-,0.05288508479358423,epcsaft_activity_equilibrium_curve,True
20.0,0.4946875,0.4946875,HCO3-,0.002106869684940489,epcsaft_activity_equilibrium_curve,True
20.0,0.4946875,0.4946875,CO3^2-,0.0005326226616181037,epcsaft_activity_equilibrium_curve,True
20.0,0.4946875,0.4946875,H3O+,2.403157855439343e-12,epcsaft_activity_equilibrium_curve,True
20.0,0.4946875,0.4946875,OH-,1.6804405591109096e-07,epcsaft_activity_equilibrium_curve,True
20.0,0.4946875,0.4946875,MEA + MEAH+,0.059360850449795416,epcsaft_activity_equilibrium_curve,True
20.0,0.49953125000000004,0.49953125000000004,CO2,3.1952239521848975e-06,epcsaft_activity_equilibrium_curve,True
20.0,0.49953125000000004,0.49953125000000004,MEA,0.002709761695086175,epcsaft_activity_equilibrium_curve,True
20.0,0.49953125000000004,0.49953125000000004,MEAH+,0.05659301273367926,epcsaft_activity_equilibrium_curve,True
20.0,0.49953125000000004,0.49953125000000004,MEACOO-,0.0529430360843788,epcsaft_activity_equilibrium_curve,True
20.0,0.49953125000000004,0.49953125000000004,HCO3-,0.002598275109941983,epcsaft_activity_equilibrium_curve,True
20.0,0.49953125000000004,0.49953125000000004,CO3^2-,0.0005257836649623345,epcsaft_activity_equilibrium_curve,True
20.0,0.49953125000000004,0.49953125000000004,H3O+,2.936578909327133e-12,epcsaft_activity_equilibrium_curve,True
20.0,0.49953125000000004,0.49953125000000004,OH-,1.3451234018078804e-07,epcsaft_activity_equilibrium_curve,True
20.0,0.49953125000000004,0.49953125000000004,MEA + MEAH+,0.059302774428765435,epcsaft_activity_equilibrium_curve,True
20.0,0.504375,0.504375,CO2,4.884066346887094e-06,epcsaft_activity_equilibrium_curve,True
20.0,0.504375,0.504375,MEA,0.0022232947085241072,epcsaft_activity_equilibrium_curve,True
20.0,0.504375,0.504375,MEAH+,0.05712675328124674,epcsaft_activity_equilibrium_curve,True
20.0,0.504375,0.504375,MEACOO-,0.05289557296106918,epcsaft_activity_equilibrium_curve,True
20.0,0.504375,0.504375,HCO3-,0.003195783345223877,epcsaft_activity_equilibrium_curve,True
20.0,0.504375,0.504375,CO3^2-,0.0005176447408493655,epcsaft_activity_equilibrium_curve,True
20.0,0.504375,0.504375,H3O+,3.584953438393099e-12,epcsaft_activity_equilibrium_curve,True
20.0,0.504375,0.504375,OH-,1.0779305316638085e-07,epcsaft_activity_equilibrium_curve,True
20.0,0.504375,0.504375,MEA + MEAH+,0.059350047989770845,epcsaft_activity_equilibrium_curve,True
20.0,0.5092187499999999,0.5092187499999999,CO2,7.337417459811385e-06,epcsaft_activity_equilibrium_curve,True
20.0,0.5092187499999999,0.5092187499999999,MEA,0.001837767638693228,epcsaft_activity_equilibrium_curve,True
20.0,0.5092187499999999,0.5092187499999999,MEAH+,0.05765852564549442,epcsaft_activity_equilibrium_curve,True
20.0,0.5092187499999999,0.5092187499999999,MEACOO-,0.05274905229353774,epcsaft_activity_equilibrium_curve,True
20.0,0.5092187499999999,0.5092187499999999,HCO3-,0.0038927032439995657,epcsaft_activity_equilibrium_curve,True
20.0,0.5092187499999999,0.5092187499999999,CO3^2-,0.0005083416473398123,epcsaft_activity_equilibrium_curve,True
20.0,0.5092187499999999,0.5092187499999999,H3O+,4.34103279836885e-12,epcsaft_activity_equilibrium_curve,True
20.0,0.5092187499999999,0.5092187499999999,OH-,8.71021836257784e-08,epcsaft_activity_equilibrium_curve,True
20.0,0.5092187499999999,0.5092187499999999,MEA + MEAH+,0.059496293284187644,epcsaft_activity_equilibrium_curve,True
20.0,0.5140625,0.5140625,CO2,1.0728728162636204e-05,epcsaft_activity_equilibrium_curve,True
20.0,0.5140625,0.5140625,MEA,0.0015381537260666127,epcsaft_activity_equilibrium_curve,True
20.0,0.5140625,0.5140625,MEAH+,0.058188409298944775,epcsaft_activity_equilibrium_curve,True
20.0,0.5140625,0.5140625,MEACOO-,0.05251840189750605,epcsaft_activity_equilibrium_curve,True
20.0,0.5140625,0.5140625,HCO3-,0.004673656990824784,epcsaft_activity_equilibrium_curve,True
20.0,0.5140625,0.5140625,CO3^2-,0.0004981396815686168,epcsaft_activity_equilibrium_curve,True
20.0,0.5140625,0.5140625,H3O+,5.188216460795006e-12,epcsaft_activity_equilibrium_curve,True
20.0,0.5140625,0.5140625,OH-,7.132136022574662e-08,epcsaft_activity_equilibrium_curve,True
20.0,0.5140625,0.5140625,MEA + MEAH+,0.059726563025011385,epcsaft_activity_equilibrium_curve,True
20.0,0.51890625,0.51890625,CO2,1.5204922174507135e-05,epcsaft_activity_equilibrium_curve,True
20.0,0.51890625,0.51890625,MEA,0.0013065306387576854,epcsaft_activity_equilibrium_curve,True
20.0,0.51890625,0.51890625,MEAH+,0.058716530611852225,epcsaft_activity_equilibrium_curve,True
20.0,0.51890625,0.51890625,MEACOO-,0.05222140124129366,epcsaft_activity_equilibrium_curve,True
20.0,0.51890625,0.51890625,HCO3-,0.00552042358567593,epcsaft_activity_equilibrium_curve,True
20.0,0.51890625,0.51890625,CO3^2-,0.0004873233679788743,epcsaft_activity_equilibrium_curve,True
20.0,0.51890625,0.51890625,H3O+,6.1067387954579884e-12,epcsaft_activity_equilibrium_curve,True
20.0,0.51890625,0.51890625,OH-,5.930762963845241e-08,epcsaft_activity_equilibrium_curve,True
20.0,0.51890625,0.51890625,MEA + MEAH+,0.06002306125060991,epcsaft_activity_equilibrium_curve,True
20.0,0.52375,0.52375,CO2,2.088714171107174e-05,epcsaft_activity_equilibrium_curve,True
20.0,0.52375,0.52375,MEA,0.0011264629918094479,epcsaft_activity_equilibrium_curve,True
20.0,0.52375,0.52375,MEAH+,0.059243011410130615,epcsaft_activity_equilibrium_curve,True
20.0,0.52375,0.52375,MEACOO-,0.05187435028583496,epcsaft_activity_equilibrium_curve,True
20.0,0.52375,0.52375,HCO3-,0.006416320201658373,epcsaft_activity_equilibrium_curve,True
20.0,0.52375,0.52375,CO3^2-,0.0004761455408585684,epcsaft_activity_equilibrium_curve,True
20.0,0.52375,0.52375,H3O+,7.078585350346827e-12,epcsaft_activity_equilibrium_curve,True
20.0,0.52375,0.52375,OH-,5.0086202080970984e-08,epcsaft_activity_equilibrium_curve,True
20.0,0.52375,0.52375,MEA + MEAH+,0.060369474401940064,epcsaft_activity_equilibrium_curve,True
20.0,0.52859375,0.52859375,CO2,2.787751562647726e-05,epcsaft_activity_equilibrium_curve,True
20.0,0.52859375,0.52859375,MEA,0.0009847976698151566,epcsaft_activity_equilibrium_curve,True
20.0,0.52859375,0.52859375,MEAH+,0.05976792524294075,epcsaft_activity_equilibrium_curve,True
20.0,0.52859375,0.52859375,MEACOO-,0.051490317134171966,epcsaft_activity_equilibrium_curve,True
20.0,0.52859375,0.52859375,HCO3-,0.007347984127596985,epcsaft_activity_equilibrium_curve,True
20.0,0.52859375,0.52859375,CO3^2-,0.00046479065312917496,epcsaft_activity_equilibrium_curve,True
20.0,0.52859375,0.52859375,H3O+,8.089330362490688e-12,epcsaft_activity_equilibrium_curve,True
20.0,0.52859375,0.52859375,OH-,4.290886304664903e-08,epcsaft_activity_equilibrium_curve,True
20.0,0.52859375,0.52859375,MEA + MEAH+,0.06075272291275591,epcsaft_activity_equilibrium_curve,True
20.0,0.5334375,0.5334375,CO2,3.6265596483788244e-05,epcsaft_activity_equilibrium_curve,True
20.0,0.5334375,0.5334375,MEA,0.0008716969580523182,epcsaft_activity_equilibrium_curve,True
20.0,0.5334375,0.5334375,MEAH+,0.0602913151901203,epcsaft_activity_equilibrium_curve,True
20.0,0.5334375,0.5334375,MEACOO-,0.0510790863697306,epcsaft_activity_equilibrium_curve,True
20.0,0.5334375,0.5334375,HCO3-,0.008305393060474358,epcsaft_activity_equilibrium_curve,True
20.0,0.5334375,0.5334375,CO3^2-,0.00045339937580259006,epcsaft_activity_equilibrium_curve,True
20.0,0.5334375,0.5334375,H3O+,9.128065380055228e-12,epcsaft_activity_equilibrium_curve,True
20.0,0.5334375,0.5334375,OH-,3.7232784273560405e-08,epcsaft_activity_equilibrium_curve,True
20.0,0.5334375,0.5334375,MEA + MEAH+,0.061163012148172616,epcsaft_activity_equilibrium_curve,True
20.0,0.53828125,0.53828125,CO2,4.613475002952126e-05,epcsaft_activity_equilibrium_curve,True
20.0,0.53828125,0.53828125,MEA,0.0007800005459613767,epcsaft_activity_equilibrium_curve,True
20.0,0.53828125,0.53828125,MEAH+,0.060813188186279774,epcsaft_activity_equilibrium_curve,True
20.0,0.53828125,0.53828125,MEACOO-,0.05064780201133752,epcsaft_activity_equilibrium_curve,True
20.0,0.53828125,0.53828125,HCO3-,0.009281214294314504,epcsaft_activity_equilibrium_curve,True
20.0,0.53828125,0.53828125,CO3^2-,0.0004420697132058216,epcsaft_activity_equilibrium_curve,True
20.0,0.53828125,0.53828125,H3O+,1.0186980739859465e-11,epcsaft_activity_equilibrium_curve,True
20.0,0.53828125,0.53828125,OH-,3.267072315186786e-08,epcsaft_activity_equilibrium_curve,True
20.0,0.53828125,0.53828125,MEA + MEAH+,0.06159318873224115,epcsaft_activity_equilibrium_curve,True
20.0,0.543125,0.543125,CO2,5.756358797759834e-05,epcsaft_activity_equilibrium_curve,True
20.0,0.543125,0.543125,MEA,0.0007045527936054677,epcsaft_activity_equilibrium_curve,True
20.0,0.543125,0.543125,MEAH+,0.06133353046083052,epcsaft_activity_equilibrium_curve,True
20.0,0.543125,0.543125,MEACOO-,0.05020162464589508,epcsaft_activity_equilibrium_curve,True
20.0,0.543125,0.543125,HCO3-,0.01027012909631903,epcsaft_activity_equilibrium_curve,True
20.0,0.543125,0.543125,CO3^2-,0.00043087399101346386,epcsaft_activity_equilibrium_curve,True
