temperature_C,MEA_weight_fraction,CO2_loading,success,message,attempts,CO2,MEA,H2O,MEAH^+,MEACOO^-,HCO3^-,CO3^2-,H3O^+,OH^-,sum_minus_one,model_carbon_balance,physical_carbon_balance,mea_balance,water_balance,charge_balance,logK_residual_1,logK_residual_2,logK_residual_3,logK_residual_4,logK_residual_5
40.0,0.3,0.39251,True,solved (warm-start),1,1.2275368284e-06,0.024670120888,0.8484665098,0.042466141832,0.040373278624,0.0015565794749,0.0002674844373,5.1328742883e-12,1.3148635089e-06,-0.04219734253832974,0.00311315894951765,-2.823435929499851e-13,-4.774097783766251e-13,2.8896884884943574e-12,1.2397721738111045e-13,-1.156867254081817e-05,0.00010253140736082855,-1.1819945804347753e-06,-6.0425706012168234e-06,-9.694384011993407e-06
40.0,0.3,0.4005,True,solved (warm-start),1,1.4553414153e-06,0.023069000098,0.8476030384,0.043286978761,0.041061290917,0.0016912577083,0.00026661257833,5.5895219171e-12,1.204984356e-06,-0.04301916120600924,0.0033825154168782012,2.781941343954486e-13,8.863743072851094e-14,2.0122792321330962e-12,2.7353119769202294e-13,-1.3476851734139927e-05,0.0001176525329924516,-1.5004447924127362e-06,-6.9575258692111674e-06,-1.1399282538349098e-05
40.0,0.3,0.40849,True,solved (warm-start),1,1.7368840128e-06,0.021488362312,0.84672350206,0.044106265753,0.041730528395,0.0018433388309,0.00026564905248,6.1078918315e-12,1.100428762e-06,-0.0438395162777373,0.0036866776615729,-2.2710305858097968e-13,-4.3991199571991046e-13,2.4202861936828413e-14,-5.141095882343905e-13,-1.582742186201358e-05,0.00013586197242432263,-1.919905912473041e-06,-8.027191642945297e-06,-1.3479636457702782e-05
40.0,0.3,0.41648,True,solved (warm-start),1,2.0881045816e-06,0.019931420711,0.84582472455,0.044923974687,0.042377805589,0.0020160116566,0.00026457819715,6.6999558849e-12,1.0010542006e-06,-0.04465839544376771,0.004032023313005784,-1.9421964037036332e-13,1.7194579093882112e-13,1.0400569294688466e-12,-4.0065173401160337e-13,-1.872394670954236e-05,0.00015778544240419023,-2.475064878382227e-06,-9.262852777247588e-06,-1.6015487361187297e-05
40.0,0.3,0.42447,True,solved (warm-start),1,2.5305911198e-06,0.018402091791,0.84490284086,0.045740068549,0.042999242614,0.0022131570348,0.00026338107183,7.3805155836e-12,9.0676359462e-07,-0.04547578071727498,0.00442631406954451,-5.54833956556422e-14,-4.477945791947491e-13,-2.8516078387497146e-12,3.258920910909069e-13,-2.2286608903243632e-05,0.0001840989048851327,-3.2110763257264807e-06,-1.0663246716724473e-05,-1.9093734966446618e-05
40.0,0.3,0.43246,True,solved (warm-start),1,3.0938198177e-06,0.016905140736,0.84395315685,0.046554498607,0.043590122612,0.0024394887512,0.00026203487202,8.1678905315e-12,8.1750820159e-07,-0.04629164623559279,0.004878977502298626,-1.0137723993608461e-13,-2.8436974996992603e-13,7.583933481214444e-13,-2.737046700396206e-13,-2.6646249807527056e-05,0.00021545043503223837,-4.185082225660608e-06,-1.2203359505136291e-05,-2.279903335278277e-05
40.0,0.3,0.44045,True,solved (warm-start),1,3.8183009534e-06,0.015446333256,0.8429700043,0.047367200723,0.044144743609,0.0027006990744,0.00026051237912,9.0847134728e-12,7.3329049543e-07,-0.04710595505794635,0.00540139814898679,1.8678808499927868e-13,5.809241976351132e-14,-4.818367926873179e-12,-5.072331443756184e-14,-3.193081906971429e-05,0.0002523015892919034,-5.464791815512626e-06,-1.3819243198653908e-05,-2.7196120875316865e-05
40.0,0.3,0.44844000000000006,True,solved (warm-start),1,4.7599321298e-06,0.014032569514,0.84194661599,0.04817809063,0.044656289309,0.0030035839777,0.00025878159392,1.0158779049e-11,6.541659047e-07,-0.04791865487718683,0.0060071679550622245,-3.3777841634829997e-13,-6.496053694959869e-13,-2.4459323455516824e-12,-2.8592406220440125e-13,-3.8239571260589855e-05,0.0002946465936339848,-7.120947188354876e-06,-1.5392674291625497e-05,-3.2300927898631926e-05
40.0,0.3,0.45643000000000006,True,solved (warm-start),1,5.9958619623e-06,0.012671953919,0.84087506762,0.048987058143,0.045116765086,0.0033561012044,0.00025680581163,1.1423819519e-11,5.8024142019e-07,-0.048729672101163746,0.006712202408347363,-4.526309882457724e-13,-2.672584376028908e-13,-1.4654943925052066e-13,-6.563707910522965e-13,-4.560458074820417e-05,0.0003415800351120879,-9.208692951290232e-06,-1.674552534058904e-05,-3.804262275153292e-05
40.0,0.3,0.46442000000000005,True,solved (warm-start),1,7.632038869e-06,0.011373725466,0.83974636164,0.049793960513,0.045517074297,0.0037672855019,0.00025454452971,1.2919968584e-11,5.1166804126e-07,-0.0495389043325597,0.007534571003565589,-2.344166527556979e-13,-2.914335439641036e-13,4.4756420791713936e-12,-4.41292835606788e-13,-5.3943766531006077e-05,0.0003907446416064886,-1.173216578820302e-05,-1.766590579510563e-05,-4.422711758067521e-05
40.0,0.3,0.47241000000000005,True,solved (warm-start),1,9.8122397662e-06,0.010147946157,0.83855075471,0.05059861561,0.045847336672,0.0042469189701,0.00025195567947,1.4693541895e-11,4.4862322982e-07,-0.0503462113237404,0.008493837940497427,2.9742180940317553e-13,1.389166559562227e-13,1.734057342162032e-12,4.237235562420949e-13,-6.302230367793982e-05,0.0004378409291945218,-1.459141798321184e-05,-1.7994151214395515e-05,-5.0527752975426665e-05
40.0,0.3,0.48040000000000005,True,solved (warm-start),1,1.2727633113e-05,0.0090048442985,0.83727842959,0.051400796305,0.046097550638,0.0048048551988,0.00024899960259,1.6795680201e-11,3.9128001234e-07,-0.05115140543718888,0.00960971039786751,2.6750823778343147e-13,7.36660732414407e-13,-3.205213872092827e-12,-1.9665519213063476e-13,-7.244057002253612e-05,0.0004766098677819741,-1.7527670301831222e-05,-1.777271047487261e-05,-5.6529154058182485e-05
40.0,0.3,0.48839000000000005,True,solved (warm-start),1,1.6624894224e-05,0.0079537739447,0.83592054631,0.052200228032,0.046258636314,0.0054499624385,0.00024564476775,1.927950649e-11,3.3976257713e-07,-0.05195424351696931,0.01089992487725297,2.529643161608419e-13,-1.3924972286361026e-13,-3.3943958754889536e-12,7.023825965291053e-13,-8.16503155434134e-05,0.0004998283326287378,-2.011137093660409e-05,-1.7386187048273882e-05,-6.18215168053382e-05
40.0,0.3,0.49638000000000004,True,solved (warm-start),1,2.1810029225e-05,0.0070019081289,0.83447055012,0.052996591488,0.046323739574,0.0061888091314,0.00024187435459,2.2195884516e-11,2.9409484888e-07,-0.052754423056840194,0.01237761826321871,4.187136748434739e-13,1.1034229085993275e-13,-3.678946036700381e-12,7.670045154561933e-13,-8.996074637934726e-05,0.0005015280143787493,-2.1826494382537476e-05,-1.7514402244955818e-05,-6.606853861157447e-05
40.0,0.3,0.50437,True,solved (warm-start),1,2.8645266869e-05,0.0061529893826,0.83292540925,0.053789531278,0.046289472891,0.0070244206032,0.00023769182626,2.5588590201e-11,2.5415628967e-07,-0.053551585320192774,0.014048841206802144,4.021435962009434e-13,2.1939394745373875e-13,-8.888445535149003e-13,5.78918857296884e-13,-9.651533176935345e-05,0.0004796615746123223,-2.2262106437409557e-05,-1.8766680593529372e-05,-6.896456465455003e-05
40.0,0.3,0.51236,True,solved (warm-start),1,3.7538309702e-05,0.0054065754137,0.83128634547,0.054578668957,0.046156656612,0.0079555462192,0.00023312324676,2.9490318748e-11,2.1966211655e-07,-0.054345326080031064,0.015911092438157713,-2.422853584427287e-13,-1.4922785229742885e-13,2.4628077355259848e-12,-3.4622998912325897e-13,-0.00010034320429497257,0.00043750160977751307,-2.1313840861125755e-05,-2.118193050915096e-05,-7.013725000248883e-05
40.0,0.3,0.5203500000000001,True,solved (warm-start),1,4.8926281818e-05,0.004758094071,0.82955874922,0.055363616864,0.045930250159,0.008976746468,0.00022821504688,3.3920881627e-11,1.9017804352e-07,-0.05513521167733759,0.017953492935612082,-3.879188636979336e-13,9.064970996064403e-14,3.754885291584742e-12,-8.826411823648073e-13,-0.00010063423765416246,0.0003825138033022313,-1.9242615657333317e-05,-2.406900838725079e-05,-6.919778149239164e-05
40.0,0.3,0.52834,True,solved (warm-start),1,6.3258905271e-05,0.0041996860156,0.82775130936,0.056143988837,0.045618498646,0.010079269325,0.00022302786996,3.8888058682e-11,1.6516507268e-07,-0.055920795837208215,0.020158538650042093,4.209133042110125e-14,4.3076653355456074e-14,-3.8368197508020785e-12,-1.0461770338920928e-13,-9.715025727530247e-05,0.0003233525808425952,-1.653798709000398e-05,-2.6410817907773776e-05,-6.599307758037298e-05
40.0,0.3,0.5363300000000001,True,solved (warm-start),1,8.0985184146e-05,0.0037214930893,0.82587470588,0.056919405727,0.045231638993,0.011252365312,0.00021762871427,4.4390445074e-11,1.4403779886e-07,-0.0567016330180945,0.02250473062407339,7.338574192772285e-14,4.242023399214645e-13,-1.6729950758076484e-12,5.157679838774243e-14,-9.04227449609607e-05,0.00026700757823761023,-1.3697351203489916e-05,-2.746451494051172e-05,-6.08136523467806e-05
40.0,0.3,0.54432,True,solved (warm-start),1,0.00010254559914,0.00331295639,0.8239403033,0.057689496122,0.04478060113,0.012484601234,0.00021208379539,5.0421038107e-11,1.2621797623e-07,-0.05747728616107273,0.02496920246796879,-3.1204205885870806e-14,1.5679124665268773e-13,1.5571988143392446e-12,-3.3519020892214257e-13,-8.154333747967257e-05,0.00021754580385291433,-1.1071965122511074e-05,-2.7054401620318913e-05,-5.433101081564473e-05
40.0,0.3,0.5523100000000001,True,solved (warm-start),1,0.00012836935787,0.0029638209226,0.82195914538,0.058453894164,0.044276005525,0.013764870373,0.00020645357535,5.6970465632e-11,1.1117226558e-07,-0.058247329472943754,0.02752974074602952,2.9524993561125257e-14,4.647948692593218e-13,-9.00390872971002e-13,4.884981308350689e-15,-7.173423894357711e-05,0.00017638700166600074,-8.83368651471983e-06,-2.5460071533700557e-05,-4.733486467500825e-05
40.0,0.3,0.5603,True,solved (warm-start),1,0.0001588749588,0.0026647500409,0.81994134433,0.059212236433,0.043727551863,0.015083005815,0.00020079019345,6.4029305914e-11,9.8432103577e-08,-0.05901134786971707,0.030166011629897016,-1.0298706332179108e-13,-3.222422328974517e-14,-1.5976109324356003e-12,2.5722479701784096e-14,-6.199938339079836e-05,0.00014324823288092148,-7.018136781056228e-06,-2.3142951652843635e-05,-4.048788930788305e-05
40.0,0.3,0.5682900000000001,True,solved (warm-start),1,0.00019447226609,0.0024076007583,0.81789581034,0.059964159195,0.043143746482,0.016430051623,0.00019513678092,7.1589446548e-11,8.7599346343e-08,-0.05976893488375423,0.032860103246092655,9.265505029887322e-14,-2.4619195571062846e-14,-2.2338797478482775e-12,4.031011635596826e-13,-5.298670228626179e-05,0.00011704636236942179,-5.586608324392728e-06,-2.053246659805552e-05,-3.421793789115668e-05
40.0,0.3,0.57628,True,solved (warm-start),1,0.00023556483045,0.0021854672032,0.81583021228,0.060709296555,0.042531860769,0.017798301644,0.00018952793942,7.9644688833e-11,7.8342984844e-08,-0.06051969035630045,0.035596603287712136,-2.878669524974953e-13,8.211487045883814e-14,4.086286864435351e-12,-1.8015450242714337e-13,-4.5015545154569736e-05,9.648837028208845e-05,-4.472679876244001e-06,-1.7935162804683102e-05,-2.8728606892514108e-05
40.0,0.3,0.5842700000000001,True,solved (warm-start),1,0.00028255178131,0.0019925939679,0.81375106714,0.061447279599,0.041898018667,0.019181209066,0.00018399078155,8.8190859438e-11,7.0391448929e-08,-0.061263218517600304,0.038362418131793655,-2.0634188802048925e-13,2.6170732247976503e-13,2.9948266089263598e-12,-3.580608032294208e-13,-3.8171717633872504e-05,8.036862578819637e-05,-3.6080996608234273e-06,-1.552980353469735e-05,-2.4063114164363242e-05
40.0,0.3,0.59226,True,solved (warm-start),1,0.00033582903201,0.0018242322836,0.81166388503,0.062177736387,0.041247340507,0.020573240176,0.00017854613902,9.7225645936e-11,6.3523504597e-08,-0.06199912682463993,0.04114648035200585,5.8494875609937935e-15,8.618938895921247e-13,1.751931932858497e-12,-3.1894625829309575e-13,-3.2404028488031145e-05,6.767821760078618e-05,-2.9341689753437095e-06,-1.3398119744323367e-05,-2.017164834455798e-05
40.0,0.3,0.6002500000000001,True,solved (warm-start),1,0.00039578976916,0.0016764828507,0.80957332622,0.062900292617,0.040584099517,0.021969716199,0.00017320972388,1.0674830308e-10,5.7559409743e-08,-0.06272702543710185,0.04393943239810541,1.054017984003508e-13,-7.009948177483238e-13,-2.1824764218081327e-12,5.785788514955925e-13,-2.7595916463951653e-05,5.761827839734224e-05,-2.4040639772238137e-06,-1.156017969350387e-05,-1.696135628748152e-05
40.0,0.3,0.60824,True,solved (warm-start),1,0.00046282429914,0.0015461478683,0.80748334777,0.063614572786,0.039911868621,0.023366665633,0.00016799314772,1.1675931711e-10,5.23530834e-08,-0.06344652740499723,0.046733331266284595,2.8459179457485106e-13,5.525996327193639e-13,2.4401591858236316e-12,2.3590851494503795e-13,-2.3610019795228254e-05,4.9574450329714637e-05,-1.9826742629902583e-06,-1.0002269481113046e-05,-1.4328109898542607e-05
40.0,0.3,0.61623,True,solved (warm-start),1,0.00053731935655,0.0014306016747,0.80539733072,0.064320201733,0.039233648273,0.024760696257,0.00016290477241,1.2726007458e-10,4.7785517346e-08,-0.06415724930056266,0.04952139251402839,2.8380076066980564e-14,-3.3978375668652916e-13,-1.535993554568904e-12,-7.72715225139109e-14,-2.031208710207011e-05,4.3080891551028344e-05,-1.6433547003202875e-06,-8.695086989973788e-06,-1.2172131803822595e-05
40.0,0.3,0.62422,True,solved (warm-start),1,0.00061965698002,0.0013276822379,0.8033181856,0.065016806441,0.038551973146,0.026148888875,0.00015795039911,1.3825255716e-10,4.3759394498e-08,-0.06485881242332292,0.0522977777503415,3.4150460237469815e-13,2.121497422180596e-13,2.659206188582175e-12,6.380590500398853e-13,-1.7581840680236382e-05,3.7786484778479235e-05,-1.3668890233020647e-06,-7.604373589487068e-06,-1.0405898834164873e-05
40.0,0.3,0.63221,True,solved (warm-start),1,0.00071021304969,0.0012356023006,0.8012484379,0.065704018044,0.037868998994,0.027528711372,0.00015313381678,1.4973907029e-10,4.019476765e-08,-0.06555084417842316,0.055057422743805096,-1.9491352976075405e-13,3.460703945634691e-13,-4.507949569187986e-12,-5.885847365050267e-13,-1.531692540623908e-05,3.342598943945063e-05,-1.1391156320428308e-06,-6.696578815912346e-06,-8.955627954776446e-06
40.0,0.3,0.6402,True,solved (warm-start),1,0.00080935556836,0.001152877614,0.79919029589,0.06638147398,0.037186572258,0.028897950389,0.00014845723413,1.6172200669e-10,3.7025622073e-08,-0.06623297987916577,0.05779590077852324,5.232481115058363e-13,-5.803690861228006e-14,-2.4293900224847675e-12,8.399392292801622e-13,-1.3432165090421222e-05,2.9798997644547853e-05,-9.49666954852546e-07,-5.941501139972161e-06,-7.76099957988663e-06
40.0,0.3,0.64819,True,solved (warm-start),1,0.00091744275762,0.0010782694046,0.79714570408,0.067048820222,0.036506285369,0.030254657593,0.00014392161814,1.7420364243e-10,3.4197153186e-08,-0.06690486458428313,0.06050931518651921,5.192096752537623e-13,-1.8321455463876646e-13,3.807287818347049e-12,7.704392679386274e-13,-1.1858145370524653e-05,2.6752795161399945e-05,-7.909074994927323e-07,-5.312949314273396e-06,-6.773233511836452e-06
40.0,0.3,0.6561800000000001,True,solved (warm-start),1,0.0010348210319,0.0010107383984,0.79511638487,0.067705713574,0.03582952043,0.03159710775,0.00013952695862,1.8718596259e-10,3.1663612878e-08,-0.06756615513628106,0.06319421550017149,1.7147394615335543e-13,-4.805877917846146e-13,-2.0295987113172487e-12,3.330807851753548e-13,-1.0538851853425513e-05,2.417028888146433e-05,-6.571997950288733e-07,-4.7888302674437e-06,-5.953363501731701e-06
40.0,0.3,0.66417,True,solved (warm-start),1,0.001161822908,0.00094940809899,0.79310387084,0.068351823963,0.035157483643,0.032923766184,0.00013527247504,2.0067051331e-10,2.9386603802e-08,-0.06821652230069575,0.06584753236789957,-1.0041967257734541e-13,2.3543667015957226e-13,-1.479372180313021e-12,-1.329492071988625e-14,-9.42892501143433e-06,2.196111308094828e-05,-5.444806632226573e-07,-4.351063746632633e-06,-5.270509511490218e-06
40.0,0.3,0.6721600000000001,True,solved (warm-start),1,0.0012987649021,0.00089353541757,0.79110952982,0.068986836703,0.034491232419,0.034233263608,0.00013115677866,2.1465827735e-10,2.7333724924e-08,-0.06885565280328676,0.06846652721606962,6.962486143180513e-14,7.620848396783231e-13,-3.2048808051854394e-12,-3.8663516832571077e-13,-8.492268477766629e-06,2.0054908134170546e-05,-4.4955285005698897e-07,-3.984698701664513e-06,-4.700102458343736e-06
40.0,0.3,0.68015,True,solved (warm-start),1,0.0014459454654,0.00084248711984,0.78913458414,0.069610454688,0.033831696736,0.035524376705,0.00012717799978,2.2914957109e-10,2.5477492154e-08,-0.0694832514393382,0.07104875340914962,-8.503892034994465e-13,-3.8692660186967487e-13,-2.0450308113595383e-13,-9.025835634446366e-13,-7.699570218733243e-06,1.8396542124321513e-05,-3.7012206988151775e-07,-3.6774778831016874e-06,-4.222524339070333e-06
40.0,0.3,0.6881400000000001,True,solved (warm-start),1,0.0016036430026,0.00079572087379,0.78718012556,0.070222400469,0.03317969601,0.036796013132,0.00012333388829,2.4414396085e-10,2.3794474535e-08,-0.07009904302570158,0.07359202626372473,-2.7526592116799975e-13,-7.762679388179095e-13,-3.5369485118508237e-12,8.942846463355636e-14,-7.027477934684612e-06,1.694219297831978e-05,-3.046233700843004e-07,-3.4194566778111835e-06,-3.82231238305053e-06
40.0,0.3,0.69613,True,solved (warm-start),1,0.0017721140171,0.00075276993856,0.78524712675,0.07082241819,0.032535952476,0.038047199923,0.0001196218935,2.5964019736e-10,2.2264599758e-08,-0.07070277428760008,0.07609439984551195,-4.880540416252188e-13,8.559819519859957e-14,-4.497402450454047e-12,-9.595796379713306e-13,-6.456916850083871e-06,1.565731216501831e-05,-2.516056554213719e-07,-3.2024491272153455e-06,-3.486973671584792e-06
40.0,0.3,0.7041200000000001,True,solved (warm-start),1,0.0019515914223,0.00071323074156,0.7833364503,0.071410275344,0.031901101856,0.039277074438,0.00011603922785,2.7563616695e-10,2.087059309e-08,-0.07129421552406068,0.0785541488753949,-6.050993039963259e-13,-3.7825298448979083e-13,3.194000619544113e-12,-6.569189636707051e-13,-5.972521421426791e-06,1.4513995058251794e-05,-2.1025140739538983e-07,-3.019858974440126e-06,-3.2066243029760244e-06
40.0,0.3,0.71211,True,solved (warm-start),1,0.0021422830524,0.00067675275391,0.78144885584,0.071985764305,0.031275701943,0.04048487722,0.00011258291839,2.9212885855e-10,1.9597521846e-08,-0.07187316207764927,0.08096975444018832,1.8832158055204218e-13,7.417261249642593e-13,-4.670819286900496e-12,-1.729727472365994e-13,-5.561895534356154e-06,1.348963581548901e-05,-1.798088291593558e-07,-2.866196431305923e-06,-2.973322889232577e-06
40.0,0.3,0.7201000000000001,True,solved (warm-start),1,0.0023443704029,0.00064303020102,0.77958500569,0.072548703637,0.030660239594,0.041669946223,0.00010924984851,3.0911434559e-10,1.8432423698e-08,-0.07243943566203193,0.0833398924454522,-5.477979181378601e-13,-7.435163595914673e-13,-2.1866952693017083e-12,-3.293476602550527e-13,-5.2147508142752486e-06,1.2566068420483134e-05,-1.5986846335636073e-07,-2.7370658903791423e-06,-2.780612060604426e-06
40.0,0.3,0.72809,True,solved (warm-start),1,0.0025580076242,0.00061179524484,0.77774546972,0.073098939128,0.030055136498,0.042831712008,0.00010603679239,3.2658778171e-10,1.7364001895e-08,-0.07299288529398029,0.0856634240154857,-5.14296938369796e-13,-3.765876499528531e-13,-3.518740854246971e-12,-1.94094740280093e-13,-4.922734838430642e-06,1.1728220645323972e-05,-1.4983142548885553e-07,-2.6286657091034726e-06,-2.623231154075256e-06
40.0,0.3,0.7360800000000001,True,solved (warm-start),1,0.0027833207842,0.00058281235072,0.77593072942,0.07363634456,0.029460754054,0.043969693581,0.00010294044347,3.445434094e-10,1.6382374123e-08,-0.07353338807969256,0.08793938716230122,3.012173843686128e-13,8.167078124898808e-14,8.395506512215434e-13,2.2927493237290264e-13,-4.678981667893822e-06,1.0963790195717138e-05,-1.497017052543015e-07,-2.53801496974404e-06,-2.4970137673108184e-06
40.0,0.3,0.74407,True,solved (warm-start),1,0.0030204074131,0.00055587361238,0.77414118168,0.074160822188,0.02887739756,0.045083494635,9.9957438579e-05,3.6297458062e-10,1.5478864573e-08,-0.07406084963110182,0.09016698926973864,-2.6136037778456966e-13,-3.2297775565126585e-13,-1.892708212380967e-12,-4.798939023942239e-14,-4.4777728049893994e-06,1.0262586187081979e-05,-1.5909024142501949e-07,-2.4624937022821314e-06,-2.39841806859431e-06
40.0,0.3,0.7520600000000001,True,solved (warm-start),1,0.003269336331,0.00053079485476,0.77237714228,0.074672302929,0.028305319919,0.046172799989,9.7084378315e-05,3.8187378805e-10,1.4645830982e-08,-0.07457520429122033,0.09234559997852888,5.288686155680011e-13,4.0714653870566053e-13,3.969158335337397e-12,4.12794798343441e-13,-4.314178461584106e-06,9.616130761003205e-06,-1.7784127237518987e-07,-2.400010671088637e-06,-2.324554529309353e-06
40.0,0.3,0.76005,True,solved (warm-start),1,0.0035301477576,0.00050741237155,0.77063884941,0.075170746275,0.027744724996,0.047237372114,9.4317844693e-05,4.0123270593e-10,1.3876520098e-08,-0.07507641495340422,0.094474744227989,-1.1005085731596864e-14,-3.133049375492192e-13,-9.64561763794336e-13,3.2661373605691324e-13,-4.184324495781766e-06,9.017271828781759e-06,-2.0590647054063993e-07,-2.348766369841826e-06,-2.273083755000016e-06
40.0,0.3,0.7680400000000001,True,solved (warm-start),1,0.003802853694,0.00048558018228,0.7689264671,0.075656139921,0.027195770723,0.04827704762,9.1654416443e-05,4.2104223925e-10,1.3164946375e-08,-0.0755644727572885,0.09655409524096706,9.670458878119348e-13,2.525479825266075e-13,-3.3739677718358507e-12,1.2098655410852643e-12,-4.084670266024659e-06,8.460062311144156e-06,-2.4306780943561535e-07,-2.307230252185377e-06,-2.2419312557531157e-06
40.0,0.3,0.7760300000000001,True,solved (warm-start),1,0.0040874385614,0.00046516771694,0.76724008884,0.076128499144,0.026658572045,0.049291733669,8.9090682435e-05,4.4129257977e-10,1.2505789711e-08,-0.07603939639414281,0.09858346733875982,7.598227602656493e-13,5.38902256153051e-13,-3.591016373150069e-12,6.328826351875705e-13,-4.012446282786186e-06,7.939484568453281e-06,-2.8926434580967e-07,-2.2741221119559896e-06,-2.22941972793933e-06
40.0,0.3,0.78402,True,solved (warm-start),1,0.0043838600777,0.0004460578535,0.76557974127,0.076587865937,0.026133203743,0.050281404255,8.6623253523e-05,4.6197326775e-10,1.1894308892e-08,-0.076501231253995,0.10056280850971139,-2.8861635303911726e-13,1.5268342146157465e-13,2.60780286254203e-12,-3.8163916471489756e-13,-3.965103147152149e-06,7.451235504163378e-06,-3.4432951068197326e-07,-2.248343644595252e-06,-2.2340750902571926e-06
40.0,0.3,0.7920100000000001,True,solved (warm-start),1,0.0046920503466,0.00042814524803,0.76394538804,0.077034307929,0.025619703184,0.051246096356,8.4248773028e-05,4.8307325788e-10,1.132626802e-08,-0.07695004831400076,0.10249219271167233,-3.2766844793030714e-13,-2.51312859411712e-13,1.5517587215185813e-12,-2.507577478993994e-13,-3.940414160297223e-06,6.991665244981959e-06,-4.0810775914223996e-07,-2.2289907688488597e-06,-2.254619911212785e-06
40.0,0.3,0.8,True,solved (warm-start),1,0.0050119171339,0.00041133490833,0.76233693374,0.077467917119,0.025118073015,0.052185905959,8.1963926043e-05,5.045809881e-10,1.0797873734e-08,-0.07738594289627221,0.10437181191743682,-5.631745070289185e-13,-6.052242040865963e-13,-2.6022517474189044e-12,-3.7873870706306434e-13,-3.93661333930595e-06,6.557622505454219e-06,-4.804829742965921e-07,-2.2151979504059227e-06,-2.289928357157578e-06
