temperature_C,CO2_loading,pred_CO2_pressure_kPa,x6_CO2,x6_MEA,x6_H2O,x6_MEAH+,x6_MEACOO-,x6_HCO3-,x_apparent_CO2,x_apparent_MEA,x_apparent_H2O
60,0.23399999999999999,0.04483574562570698,5.108919852012468e-09,0.06009511237728875,0.8873767396598224,0.026264071426984562,0.02588045951161674,0.0003836119153678258,5.392160002938267e-09,0.06342680463175643,0.9365731899760836
60,0.257,0.06515674526251733,7.372761187787375e-09,0.05500838571583371,0.8873004451237344,0.028845580893835255,0.028385676452128267,0.000459904441706986,7.824145215250629e-09,0.05837617507673078,0.941623817099124
60,0.28,0.094379466418723,1.062107168758284e-08,0.04993656780000353,0.8872092429115601,0.03142708933368239,0.030875985563522144,0.0005511037701602461,1.1333424794531462e-08,0.05328580319441961,0.9467141854721556
60,0.303,0.13701481667306153,1.5359806027625597e-08,0.04488431217842836,0.887098480029836,0.03400859621596474,0.0333467337709411,0.000661862445023645,1.6480782588367376e-08,0.048160021637684645,0.9518399618815329
60,0.32599999999999996,0.20137832246462317,2.252780267589235e-08,0.03985932079544079,0.8869604555662491,0.03659010055525374,0.0357902200101063,0.0007998805451474415,2.4306561753304112e-08,0.0430065486766682,0.95699342701677
60,0.349,0.3018308498924663,3.3757309729770796e-08,0.03487271451402036,0.8867840504566367,0.03917160063601658,0.03819532495036801,0.0009762756856485798,3.662676798604563e-08,0.03783698504926157,0.9621629783239704
60,0.372,0.4630598681166112,5.187884565549469e-08,0.02994027632554595,0.8865534848364317,0.04175309347958827,0.040546268261315965,0.0012068252182723094,5.660577836675898e-08,0.032668279806720664,0.9673316635875009
60,0.395,0.7343979990169877,8.258524535939862e-08,0.025088821016111085,0.8862419502198832,0.04433457308938027,0.04281624051448348,0.0015183325748967871,9.062048652595929e-08,0.02752987118883647,0.972470038190677
60,0.418,1.241302353142703,1.403750414897258e-07,0.020373938620146644,0.8857938726513515,0.046916024176730194,0.04494966533679186,0.0019663588399383386,1.5491062251170916e-07,0.022483623022781226,0.9775162220665963
60,0.441,2.2458958032012464,2.558128571676751e-07,0.015877712980396703,0.885127202285634,0.049497414460556104,0.04686448773601657,0.0026329267245395298,2.839194106526135e-07,0.0176222218140927,0.9823774942664967
60,0.46399999999999997,4.412139404210784,5.065486534740955e-07,0.0117496978178676,0.884092472008852,0.052078661812313395,0.04841122740429188,0.003667434408021523,5.654437624289325e-07,0.013115804959647044,0.9868836295965905
60,0.487,9.544987952632773,1.1035288209636353e-06,0.008239593019063594,0.8824402181029982,0.05465954267455867,0.04934038433600923,0.005319158338549444,1.238972119882216e-06,0.009250892079901858,0.9907478689479783
60,0.51,21.871123950318445,2.5387164014920703e-06,0.0056017662238112545,0.8799166268748307,0.05723953409247825,0.04939805862839902,0.007841475464079215,2.8669185676825147e-06,0.006325955742603813,0.9936711773388285
60,0.5329999999999999,47.92796202044356,5.564412502795194e-06,0.0038287603904645674,0.8765300102625269,0.05981783246725289,0.04859242648391812,0.011225405983334767,6.320579197908139e-06,0.004349063493331688,0.9956446159274703
60,0.556,95.96827752520045,1.1104589735158311e-05,0.0027079762632186703,0.8724940305630895,0.062393444291978316,0.04713697695891897,0.015256467333059342,1.2687869491799248e-05,0.003094076434523843,0.9968932356959844
60,0.579,177.13399475308742,2.0360657179552633e-05,0.0020065325598095027,0.8680429689615684,0.06496506891072125,0.045265757145871416,0.01969931176484984,2.3401175083310932e-05,0.002306174075246521,0.9976704247496703
